monotonic_time_ns,ros_time_sec,ros_time_nsec,cpu_core_0_percent,cpu_core_1_percent,cpu_core_2_percent,cpu_core_3_percent,cpu_core_4_percent,cpu_core_5_percent
4043864903917,1779707260,322653496,0.000,0.000,50.000,66.667,50.000,100.000
4043884908798,1779707260,342658505,50.000,50.000,50.000,0.000,50.000,100.000
4043904913806,1779707260,362664090,0.000,100.000,50.000,0.000,100.000,0.000
4043924904287,1779707260,382654378,100.000,50.000,50.000,0.000,100.000,0.000
4043944911856,1779707260,402661883,100.000,50.000,100.000,0.000,100.000,50.000
4043964907040,1779707260,422657291,50.000,50.000,100.000,0.000,50.000,100.000
4043984909136,1779707260,442659324,100.000,50.000,100.000,0.000,50.000,50.000
4044004911777,1779707260,462662284,100.000,50.000,100.000,100.000,0.000,100.000
4044024906385,1779707260,482656541,50.000,0.000,50.000,0.000,100.000,0.000
4044044904354,1779707260,502654701,0.000,100.000,0.000,0.000,100.000,100.000
4044064905075,1779707260,522654942,50.000,0.000,0.000,0.000,50.000,100.000
4044084912739,1779707260,542663118,0.000,100.000,100.000,100.000,0.000,100.000
4044104907316,1779707260,562657503,0.000,50.000,0.000,50.000,100.000,50.000
4044124908516,1779707260,582658511,100.000,100.000,0.000,100.000,0.000,0.000
4044144910965,1779707260,602659648,0.000,0.000,50.000,0.000,0.000,50.000
4044379120423,1779707260,836872242,0.000,0.000,50.000,0.000,0.000,50.000
4044384908891,1779707260,842658726,50.000,0.000,50.000,50.000,0.000,100.000
4044404906252,1779707260,862656503,0.000,0.000,66.667,50.000,100.000,100.000
4044424902108,1779707260,882651751,0.000,50.000,0.000,0.000,0.000,100.000
4044444907469,1779707260,902657336,0.000,0.000,0.000,0.000,100.000,0.000
4044464904189,1779707260,922653544,0.000,50.000,100.000,50.000,50.000,50.000
4044484906638,1779707260,942656249,50.000,66.667,100.000,100.000,50.000,50.000
4044504905086,1779707260,962654922,50.000,100.000,50.000,0.000,50.000,50.000
4044524907055,1779707260,982656154,0.000,0.000,100.000,0.000,0.000,50.000
4044544909184,1779707261,2658475,0.000,100.000,100.000,0.000,100.000,50.000
4044564905520,1779707261,22654779,0.000,0.000,100.000,50.000,100.000,50.000
4044584906337,1779707261,42655820,0.000,50.000,100.000,100.000,100.000,100.000
4044604906610,1779707261,62655613,0.000,100.000,0.000,0.000,100.000,0.000
4044625386321,1779707261,83136188,0.000,0.000,50.000,0.000,100.000,100.000
4044644907155,1779707261,102657790,66.667,50.000,50.000,0.000,100.000,50.000
4044664907908,1779707261,122658255,100.000,0.000,50.000,0.000,50.000,100.000
4044684905652,1779707261,142656063,0.000,0.000,100.000,66.667,100.000,50.000
4044705099307,1779707261,162850294,50.000,0.000,50.000,50.000,0.000,0.000
4044724906550,1779707261,182656801,0.000,0.000,0.000,0.000,0.000,100.000
4044744907430,1779707261,202656913,50.000,50.000,50.000,0.000,50.000,50.000
4044764910359,1779707261,222660610,0.000,50.000,100.000,0.000,100.000,0.000
4044784911464,1779707261,242661235,0.000,100.000,50.000,100.000,0.000,50.000
4044804905240,1779707261,262655299,50.000,0.000,100.000,0.000,100.000,0.000
4044824910473,1779707261,282660820,100.000,0.000,100.000,0.000,50.000,50.000
4044844904697,1779707261,302654725,0.000,0.000,0.000,0.000,50.000,0.000
4044864905930,1779707261,322655669,100.000,100.000,50.000,0.000,50.000,100.000
4044884907355,1779707261,342657094,0.000,66.667,50.000,100.000,100.000,100.000
4044904905868,1779707261,362655671,0.000,50.000,50.000,0.000,0.000,50.000
4044924907324,1779707261,382656839,0.000,0.000,50.000,50.000,50.000,100.000
4044944906317,1779707261,402656472,0.000,0.000,0.000,0.000,50.000,50.000
4044964905054,1779707261,422655113,0.000,50.000,50.000,0.000,50.000,50.000
4044984905902,1779707261,442655289,100.000,0.000,0.000,0.000,50.000,50.000
4045004985889,1779707261,462735853,50.000,50.000,50.000,0.000,50.000,100.000
4045024906640,1779707261,482656731,50.000,0.000,100.000,50.000,100.000,0.000
4045044905216,1779707261,502654987,0.000,50.000,0.000,66.667,0.000,100.000
4045064909041,1779707261,522658716,50.000,0.000,100.000,0.000,50.000,100.000
4045084905922,1779707261,542655181,50.000,50.000,50.000,0.000,0.000,50.000
4045104908018,1779707261,562657949,50.000,100.000,0.000,100.000,100.000,100.000
4045124904547,1779707261,582654926,100.000,100.000,100.000,100.000,66.667,66.667
4045144910900,1779707261,602660031,50.000,50.000,100.000,0.000,0.000,66.667
4045380591669,1779707261,838447107,50.000,50.000,100.000,0.000,0.000,66.667
4045384905084,1779707261,842653959,0.000,0.000,100.000,0.000,100.000,100.000
4045404908204,1779707261,862657720,0.000,0.000,100.000,0.000,50.000,50.000
4045424913373,1779707261,882663464,50.000,100.000,0.000,50.000,100.000,100.000
4045444912846,1779707261,902662937,0.000,50.000,100.000,0.000,100.000,100.000
4045464910462,1779707261,922661258,100.000,50.000,100.000,50.000,100.000,100.000
4045484903983,1779707261,942654042,0.000,100.000,0.000,100.000,100.000,0.000
4045504906240,1779707261,962656203,50.000,50.000,0.000,50.000,0.000,50.000
4045524906256,1779707261,982656507,100.000,50.000,100.000,50.000,50.000,100.000
4045544910593,1779707262,2661164,0.000,0.000,50.000,100.000,100.000,0.000
4045564909938,1779707262,22660285,50.000,100.000,100.000,50.000,100.000,50.000
4045584912643,1779707262,42663022,50.000,50.000,0.000,0.000,100.000,50.000
4045604931380,1779707262,62681535,50.000,0.000,100.000,0.000,0.000,50.000
4045624907460,1779707262,82657647,50.000,0.000,50.000,66.667,50.000,100.000
4045644910197,1779707262,102661472,0.000,100.000,50.000,0.000,100.000,0.000
4045664905958,1779707262,122656273,50.000,100.000,100.000,0.000,50.000,66.667
4045684906007,1779707262,142656258,50.000,0.000,100.000,50.000,50.000,0.000
4045704905927,1779707262,162655699,50.000,0.000,50.000,50.000,66.667,0.000
4045724906648,1779707262,182656547,0.000,50.000,0.000,0.000,50.000,100.000
4045744906697,1779707262,202655540,100.000,50.000,100.000,0.000,100.000,0.000
4045764913754,1779707262,222663077,50.000,100.000,50.000,100.000,100.000,0.000
4045784914507,1779707262,242664598,75.000,0.000,66.667,0.000,100.000,0.000
4045804912956,1779707262,262662887,0.000,50.000,50.000,50.000,0.000,66.667
4045824907436,1779707262,282657911,66.667,0.000,50.000,50.000,50.000,0.000
4045844908221,1779707262,302658184,0.000,0.000,100.000,0.000,50.000,50.000
4045864908942,1779707262,322658617,0.000,100.000,100.000,0.000,0.000,50.000
4045884907071,1779707262,342657290,0.000,50.000,100.000,50.000,66.667,50.000
4045904908335,1779707262,362657819,50.000,50.000,0.000,100.000,50.000,50.000
4045924906080,1779707262,382655467,100.000,100.000,100.000,100.000,50.000,50.000
4045944914193,1779707262,402663836,50.000,0.000,0.000,50.000,0.000,0.000
4045964916418,1779707262,422666029,100.000,0.000,100.000,50.000,0.000,66.667
4045984913811,1779707262,442663294,0.000,50.000,100.000,0.000,100.000,0.000
4046004908643,1779707262,462657903,50.000,0.000,100.000,100.000,50.000,66.667
4046024909012,1779707262,482658591,50.000,100.000,0.000,0.000,50.000,0.000
4046044910405,1779707262,502660176,50.000,100.000,0.000,100.000,0.000,0.000
4046064908854,1779707262,522658529,0.000,50.000,100.000,0.000,100.000,100.000
4046084906727,1779707262,542656722,50.000,0.000,100.000,50.000,100.000,100.000
4046104907703,1779707262,562657795,0.000,0.000,100.000,50.000,50.000,100.000
4046124914953,1779707262,582664212,100.000,50.000,66.667,50.000,100.000,50.000
4046144907257,1779707262,602656324,0.000,0.000,50.000,0.000,100.000,0.000
4046376302582,1779707262,834054305,0.000,0.000,50.000,0.000,100.000,0.000
4046384908355,1779707262,842658446,50.000,0.000,50.000,50.000,50.000,0.000
4046404908276,1779707262,862658335,0.000,0.000,100.000,0.000,0.000,100.000
4046424906692,1779707262,882656655,100.000,50.000,0.000,50.000,50.000,100.000
4046444907925,1779707262,902658272,50.000,0.000,0.000,0.000,50.000,100.000
4046464908262,1779707262,922658161,100.000,50.000,50.000,50.000,50.000,50.000
4046484923799,1779707262,942673954,50.000,50.000,100.000,0.000,0.000,0.000
4046504905095,1779707262,962655155,0.000,100.000,100.000,50.000,100.000,100.000
4046524904728,1779707262,982654371,0.000,0.000,0.000,0.000,100.000,100.000
4046544908873,1779707263,2658452,0.000,0.000,50.000,0.000,100.000,100.000
4046564978748,1779707263,22729415,50.000,50.000,0.000,50.000,50.000,100.000
4046584907435,1779707263,42657334,50.000,0.000,50.000,100.000,0.000,50.000
4046604905148,1779707263,62654791,100.000,50.000,0.000,50.000,50.000,100.000
4046624907597,1779707263,82657752,100.000,100.000,0.000,50.000,0.000,0.000
4046645071267,1779707263,102821742,100.000,100.000,100.000,100.000,66.667,100.000
4046664910863,1779707263,122661370,50.000,50.000,0.000,0.000,100.000,50.000
4046684952961,1779707263,142702988,0.000,50.000,50.000,100.000,0.000,0.000
4046704907473,1779707263,162657724,50.000,66.667,100.000,50.000,50.000,50.000
4046724906593,1779707263,182656813,0.000,0.000,100.000,50.000,50.000,0.000
4046744907154,1779707263,202656318,50.000,50.000,50.000,0.000,0.000,100.000
4046764907907,1779707263,222657742,50.000,100.000,100.000,0.000,50.000,100.000
4046784912820,1779707263,242662944,50.000,50.000,100.000,0.000,50.000,50.000
4046804910757,1779707263,262660976,0.000,0.000,50.000,50.000,0.000,50.000
4046824905942,1779707263,282656353,50.000,50.000,100.000,50.000,100.000,50.000
4046844905287,1779707263,302655378,0.000,50.000,100.000,100.000,0.000,50.000
4046864904920,1779707263,322655011,0.000,100.000,100.000,50.000,50.000,66.667
4046884931818,1779707263,342681973,50.000,0.000,0.000,50.000,66.667,100.000
4046904907162,1779707263,362657925,0.000,0.000,100.000,50.000,0.000,0.000
4046924905867,1779707263,382656758,0.000,100.000,100.000,0.000,50.000,100.000
4046944910556,1779707263,402659495,100.000,0.000,50.000,0.000,50.000,100.000
4046964908429,1779707263,422658552,66.667,100.000,100.000,100.000,0.000,0.000
4046984909310,1779707263,442659817,0.000,100.000,100.000,0.000,100.000,50.000
4047004909391,1779707263,462659546,0.000,0.000,50.000,0.000,100.000,100.000
4047024906463,1779707263,482656523,50.000,0.000,50.000,50.000,0.000,50.000
4047044904496,1779707263,502654299,0.000,50.000,100.000,0.000,50.000,100.000
4047064909633,1779707263,522659053,100.000,100.000,100.000,50.000,50.000,100.000
4047084907986,1779707263,542657469,100.000,0.000,100.000,0.000,50.000,50.000
4047104907139,1779707263,562657838,50.000,50.000,100.000,100.000,50.000,100.000
4047124907444,1779707263,582657503,50.000,0.000,100.000,0.000,50.000,0.000
4047144909349,1779707263,602658800,0.000,0.000,0.000,50.000,0.000,0.000
4047378345251,1779707263,836097390,0.000,0.000,0.000,50.000,0.000,0.000
4047384907248,1779707263,842656635,100.000,0.000,50.000,0.000,100.000,100.000
4047404912385,1779707263,862662508,0.000,50.000,50.000,0.000,100.000,0.000
4047424909586,1779707263,882659325,100.000,0.000,0.000,0.000,0.000,100.000
4047444913507,1779707263,902663790,50.000,0.000,50.000,100.000,100.000,100.000
4047464906516,1779707263,922655935,0.000,50.000,100.000,0.000,50.000,100.000
4047484906981,1779707263,942656368,50.000,0.000,50.000,0.000,100.000,50.000
4047504905750,1779707263,962654913,100.000,0.000,100.000,0.000,50.000,50.000
4047524905031,1779707263,982654450,0.000,0.000,100.000,0.000,0.000,66.667
4047544906648,1779707264,2655331,0.000,50.000,0.000,0.000,66.667,0.000
4047564905481,1779707264,22654836,0.000,100.000,100.000,50.000,50.000,100.000
4047584905722,1779707264,42655301,50.000,50.000,0.000,100.000,50.000,100.000
4047604905419,1779707264,62654934,50.000,50.000,0.000,0.000,0.000,0.000
4047625256263,1779707264,83006738,50.000,50.000,75.000,50.000,100.000,100.000
4047644908141,1779707264,102658552,0.000,50.000,100.000,50.000,50.000,50.000
4047664906846,1779707264,122657065,100.000,0.000,50.000,0.000,100.000,50.000
4047684906447,1779707264,142656474,0.000,0.000,100.000,0.000,100.000,50.000
4047704907232,1779707264,162657067,50.000,100.000,0.000,0.000,0.000,100.000
4047724904433,1779707264,182654204,0.000,0.000,0.000,50.000,100.000,100.000
4047744905378,1779707264,202655181,100.000,100.000,100.000,100.000,100.000,100.000
4047764904755,1779707264,222654302,100.000,0.000,0.000,50.000,0.000,100.000
4047784905636,1779707264,242655600,0.000,50.000,100.000,0.000,100.000,100.000
4047804908694,1779707264,262658817,50.000,50.000,100.000,0.000,0.000,100.000
4047824914759,1779707264,282664690,0.000,0.000,0.000,50.000,0.000,100.000
4047844905976,1779707264,302656035,100.000,50.000,50.000,0.000,100.000,100.000
4047864905737,1779707264,322655668,50.000,0.000,0.000,50.000,0.000,50.000
4047884907866,1779707264,342657829,0.000,100.000,0.000,0.000,50.000,50.000
4047904914411,1779707264,362664022,50.000,0.000,50.000,0.000,50.000,50.000
4047924906684,1779707264,382655847,100.000,0.000,0.000,0.000,0.000,50.000
4047944909965,1779707264,402659128,100.000,100.000,50.000,0.000,0.000,50.000
4047964905374,1779707264,422655145,100.000,50.000,100.000,100.000,100.000,50.000
4047984912399,1779707264,442662714,0.000,0.000,0.000,50.000,50.000,100.000
4048004906272,1779707264,462656139,50.000,50.000,100.000,0.000,0.000,0.000
4048024904849,1779707264,482654460,66.667,0.000,50.000,50.000,100.000,0.000
4048044909122,1779707264,502659181,0.000,100.000,100.000,50.000,50.000,0.000
4048064907411,1779707264,522657695,50.000,0.000,100.000,0.000,66.667,50.000
4048084907716,1779707264,542656784,0.000,0.000,100.000,50.000,0.000,0.000
4048104905301,1779707264,562655297,50.000,50.000,0.000,0.000,50.000,100.000
4048124912455,1779707264,582662834,50.000,50.000,100.000,100.000,0.000,100.000
4048144931608,1779707264,602680931,100.000,0.000,50.000,50.000,0.000,0.000
4048375362586,1779707264,833219849,100.000,0.000,50.000,50.000,0.000,0.000
4048384904740,1779707264,842655119,66.667,100.000,50.000,0.000,50.000,100.000
4048404908213,1779707264,862658401,0.000,0.000,0.000,0.000,50.000,100.000
4048425734880,1779707264,883485260,0.000,100.000,50.000,50.000,100.000,100.000
4048444906840,1779707264,902656899,50.000,0.000,100.000,0.000,100.000,100.000
4048464904008,1779707264,922654068,50.000,100.000,50.000,50.000,50.000,100.000
4048484910554,1779707264,942660101,0.000,0.000,100.000,0.000,100.000,0.000
4048504905323,1779707264,962655318,0.000,0.000,100.000,0.000,0.000,100.000
4048524908476,1779707264,982658631,100.000,50.000,0.000,0.000,50.000,100.000
4048544905549,1779707265,2654424,0.000,0.000,50.000,0.000,0.000,100.000
4048564911358,1779707265,22661225,50.000,50.000,0.000,100.000,0.000,0.000
4048584908943,1779707265,42658714,0.000,100.000,0.000,100.000,100.000,100.000
4048604906112,1779707265,62656012,0.000,100.000,100.000,66.667,0.000,100.000
4048624907826,1779707265,82658013,50.000,100.000,100.000,0.000,50.000,100.000
4048644904547,1779707265,102654446,0.000,0.000,50.000,0.000,50.000,100.000
4048664908692,1779707265,122659167,100.000,100.000,100.000,50.000,100.000,100.000
4048684911845,1779707265,142661840,0.000,50.000,0.000,100.000,0.000,50.000
4048704911607,1779707265,162661986,0.000,0.000,50.000,0.000,0.000,100.000
4048724913736,1779707265,182663379,100.000,100.000,0.000,0.000,0.000,0.000
4048744865463,1779707265,202621411,100.000,100.000,100.000,50.000,100.000,0.000
4048764910474,1779707265,222660277,100.000,50.000,100.000,100.000,100.000,66.667
4048784875130,1779707265,242625253,0.000,0.000,50.000,0.000,50.000,0.000
4048804910540,1779707265,262660696,100.000,100.000,0.000,100.000,0.000,50.000
4048824908382,1779707265,282658025,100.000,0.000,66.667,50.000,100.000,0.000
4048844912687,1779707265,302662074,0.000,50.000,100.000,50.000,0.000,50.000
4048864909056,1779707265,322659467,100.000,50.000,100.000,50.000,50.000,50.000
4048884911121,1779707265,342660476,100.000,0.000,100.000,0.000,100.000,66.667
4048904986629,1779707265,362736464,100.000,0.000,66.667,66.667,0.000,0.000
4048924912500,1779707265,382662367,100.000,50.000,50.000,50.000,50.000,100.000
4048944908901,1779707265,402659056,0.000,100.000,50.000,50.000,100.000,100.000
4048964909366,1779707265,422659009,0.000,0.000,100.000,100.000,0.000,0.000
4048984908359,1779707265,442658290,0.000,0.000,50.000,0.000,0.000,100.000
4049004943609,1779707265,462693093,0.000,66.667,100.000,50.000,100.000,50.000
4049024913482,1779707265,482663861,100.000,100.000,0.000,50.000,50.000,0.000
4049044908123,1779707265,502658694,0.000,0.000,100.000,50.000,0.000,100.000
4049064915340,1779707265,522665463,100.000,50.000,0.000,100.000,0.000,100.000
4049084912733,1779707265,542663368,0.000,0.000,50.000,0.000,100.000,50.000
4049104909038,1779707265,562659225,0.000,100.000,50.000,0.000,50.000,0.000
4049124908319,1779707265,582658379,50.000,0.000,100.000,0.000,100.000,66.667
4049144950866,1779707265,602699869,100.000,100.000,100.000,100.000,100.000,100.000
