monotonic_time_ns,ros_time_sec,ros_time_nsec,node_name,pid,cpu_percent
4762771866851,1781364883,111710475,vesc_driver_node,30578,0.000
4762771866851,1781364883,111710475,vesc_to_odom_node,30580,0.000
4762971866257,1781364883,305789471,ackermann_mux,30586,0.000
4762971866257,1781364883,305789471,ackermann_to_vesc_node,30582,0.833
4762971866257,1781364883,305789471,ekf_localization,30481,0.000
4762971866257,1781364883,305789471,gpu_amcl_cpp,30479,0.000
4762971866257,1781364883,305789471,hokuyo_scip_driver,30588,0.000
4762971866257,1781364883,305789471,lifecycle_manager_map,30576,0.833
4762971866257,1781364883,305789471,map_server,30574,0.000
4762971866257,1781364883,305789471,odom_fused,30477,0.000
4762971866257,1781364883,305789471,performance_monitor,30485,0.000
4762971866257,1781364883,305789471,pipeline_latency_monitor,30483,0.000
4762971866257,1781364883,305789471,scan_splitter_node,30590,0.000
4762971866257,1781364883,305789471,static_baselink_to_imu,30631,0.000
4762971866257,1781364883,305789471,static_baselink_to_laser,30612,0.000
4762971866257,1781364883,305789471,system_monitor,30584,0.000
4762971866257,1781364883,305789471,vesc_driver_node,30578,1.667
4762971866257,1781364883,305789471,vesc_to_odom_node,30580,0.833
4763171867999,1781364883,505788941,ackermann_mux,30586,0.000
4763171867999,1781364883,505788941,ackermann_to_vesc_node,30582,0.000
4763171867999,1781364883,505788941,ekf_localization,30481,0.000
4763171867999,1781364883,505788941,gpu_amcl_cpp,30479,0.000
4763171867999,1781364883,505788941,hokuyo_scip_driver,30588,0.000
4763171867999,1781364883,505788941,lifecycle_manager_map,30576,0.000
4763171867999,1781364883,505788941,map_server,30574,0.000
4763171867999,1781364883,505788941,odom_fused,30477,0.000
4763171867999,1781364883,505788941,performance_monitor,30485,0.000
4763171867999,1781364883,505788941,pipeline_latency_monitor,30483,0.000
4763171867999,1781364883,505788941,scan_splitter_node,30590,0.000
4763171867999,1781364883,505788941,static_baselink_to_imu,30631,0.000
4763171867999,1781364883,505788941,static_baselink_to_laser,30612,0.000
4763171867999,1781364883,505788941,system_monitor,30584,0.000
4763171867999,1781364883,505788941,vesc_driver_node,30578,1.667
4763171867999,1781364883,505788941,vesc_to_odom_node,30580,0.000
4763371865453,1781364883,705791739,ackermann_mux,30586,0.833
4763371865453,1781364883,705791739,ackermann_to_vesc_node,30582,0.833
4763371865453,1781364883,705791739,ekf_localization,30481,1.667
4763371865453,1781364883,705791739,gpu_amcl_cpp,30479,1.667
4763371865453,1781364883,705791739,hokuyo_scip_driver,30588,1.667
4763371865453,1781364883,705791739,lifecycle_manager_map,30576,1.667
4763371865453,1781364883,705791739,map_server,30574,8.333
4763371865453,1781364883,705791739,odom_fused,30477,0.833
4763371865453,1781364883,705791739,performance_monitor,30485,1.667
4763371865453,1781364883,705791739,pipeline_latency_monitor,30483,0.833
4763371865453,1781364883,705791739,scan_splitter_node,30590,1.667
4763371865453,1781364883,705791739,static_baselink_to_imu,30631,0.833
4763371865453,1781364883,705791739,static_baselink_to_laser,30612,0.833
4763371865453,1781364883,705791739,system_monitor,30584,3.333
4763371865453,1781364883,705791739,vesc_driver_node,30578,2.500
4763371865453,1781364883,705791739,vesc_to_odom_node,30580,1.667
4763571872219,1781364883,905794473,ackermann_mux,30586,0.000
4763571872219,1781364883,905794473,ackermann_to_vesc_node,30582,1.667
