monotonic_time_ns,ros_time_sec,ros_time_nsec,gpu_percent
4763682030206,1781364884,15952460,0.000
4763702028808,1781364884,35950871,0.000
4763722029619,1781364884,55951937,0.000
4763742028957,1781364884,75951276,0.000
4763762029064,1781364884,95951894,0.000
4763992086498,1781364884,326015505,0.000
4764002031301,1781364884,335954867,0.000
4764022027247,1781364884,355950398,0.000
4764042026458,1781364884,375948456,0.000
4764062026308,1781364884,395947890,0.000
4764082028911,1781364884,415951453,0.000
4764102025561,1781364884,435945639,0.000
4764122028388,1781364884,455950098,0.000
4764142028910,1781364884,475951100,0.000
4764162028793,1781364884,495950855,0.000
4764182027715,1781364884,515949393,0.000
4764202027406,1781364884,535947420,0.000
4764222027480,1781364884,555948454,0.000
4764242028770,1781364884,575949905,0.000
4764262031597,1781364884,595958075,0.000
4764282115579,1781364884,616041033,0.000
4764302034722,1781364884,635960176,0.000
4764322032556,1781364884,655956219,0.000
4764342029879,1781364884,675955077,0.000
4764362033985,1781364884,695958256,0.000
4764382036844,1781364884,715961786,0.000
4764402032534,1781364884,735956068,0.000
4764422031073,1781364884,755954351,0.000
4764442029419,1781364884,775952185,0.000
4764462030101,1781364884,795953188,0.000
4764482031360,1781364884,815954030,0.000
4764502030122,1781364884,835952376,0.000
4764522029877,1781364884,855952451,0.000
4764542030527,1781364884,875953037,0.000
4764562031658,1781364884,895954232,0.000
4764582031220,1781364884,915953794,0.000
4764602031039,1781364884,935953805,0.000
4764622031657,1781364884,955954167,0.000
4764642030515,1781364884,975953442,0.000
4764662030142,1781364884,995952716,0.000
4764682030248,1781364885,15952662,0.000
4764702030610,1781364885,35952992,0.000
4764722030652,1781364885,55952874,0.000
4764742029798,1781364885,75952596,0.000
4764762031536,1781364885,95954814,0.000
4764991371590,1781364885,325397144,0.000
4765002031270,1781364885,335955957,0.000
4765022030000,1781364885,355954303,0.000
4765042033242,1781364885,375957673,0.000
4765062035940,1781364885,395960115,0.000
4765082033422,1781364885,415956956,0.000
4765102031288,1781364885,435954758,0.000
4765122032738,1781364885,455956112,0.000
4765142033260,1781364885,475956410,0.000
4765162032054,1781364885,495956100,0.000
4765182032448,1781364885,515956270,0.000
4765202030153,1781364885,535953880,0.000
4765222031059,1781364885,555954754,0.000
4765242030237,1781364885,575953611,0.000
4765262030503,1781364885,595953301,0.000
4765282030065,1781364885,615953439,0.000
4765302029595,1781364885,635952809,0.000
4765322029925,1781364885,655952915,0.000
4765342032495,1781364885,675957597,0.000
4765362030841,1781364885,695954983,0.000
4765382031042,1781364885,715954321,0.000
4765402031180,1781364885,735954075,0.000
4765422032118,1781364885,755955076,0.000
4765442030560,1781364885,775953742,0.000
4765462031242,1781364885,795954200,0.000
4765482032180,1781364885,815955650,0.000
4765502030750,1781364885,835954060,0.000
4765522031720,1781364885,855954998,0.000
4765542030802,1781364885,875953760,0.000
4765562032700,1781364885,895957706,0.000
4765582032357,1781364885,915956180,0.000
4765602032175,1781364885,935955774,0.000
4765622030681,1781364885,955953959,0.000
4765642030755,1781364885,975954321,0.000
4765662030061,1781364885,995953307,0.000
4765682031799,1781364886,15955173,0.000
4765702031264,1781364886,35954926,0.000
4765722031881,1781364886,55956024,0.000
4765742032019,1781364886,75956001,0.000
4765762031644,1781364886,95956362,0.000
4765991598517,1781364886,325526052,0.000
4766002033740,1781364886,335956859,0.000
4766022030966,1781364886,355954500,0.000
4766042032575,1781364886,375955693,0.000
4766062031080,1781364886,395954678,0.000
4766082032658,1781364886,415956288,0.000
4766102031707,1781364886,435954697,0.000
4766122031556,1781364886,455954835,0.000
4766142031950,1781364886,475955260,0.000
4766162031607,1781364886,495955013,0.000
4766182033056,1781364886,515956239,0.000
4766202031018,1781364886,535953592,0.000
4766222030611,1781364886,555953057,0.000
4766242034397,1781364886,575959851,0.000
4766262032838,1781364886,595956276,0.000
4766282030831,1781364886,615954077,0.000
4766302031480,1781364886,635954951,0.000
4766322032834,1781364886,655955952,0.000
4766342030315,1781364886,675953465,0.000
4766362032117,1781364886,695955299,0.000
4766382033950,1781364886,715957100,0.000
4766402033159,1781364886,735955893,0.000
4766422032305,1781364886,755955039,0.000
4766442031834,1781364886,775955048,0.000
4766462029251,1781364886,795952337,0.000
4766482032621,1781364886,815955675,0.000
4766502033110,1781364886,835955844,0.000
4766522033119,1781364886,855955822,0.000
4766542031625,1781364886,875954583,0.000
4766562034226,1781364886,895957664,0.000
4766582032155,1781364886,915955594,0.000
4766602031301,1781364886,935954451,0.000
4766622031406,1781364886,955954460,0.000
4766642032055,1781364886,975955206,0.000
4766662032609,1781364886,995956143,0.000
4766682032618,1781364887,15956088,0.000
4766702032019,1781364887,35955169,0.000
4766722032443,1781364887,55955466,0.000
4766742031108,1781364887,75954898,0.000
4766762032557,1781364887,95956475,0.000
4766990711035,1781364887,324637993,0.000
4767002030263,1781364887,335953125,0.000
4767022031103,1781364887,355954094,0.000
4767042029608,1781364887,375953110,0.000
4767062030993,1781364887,395954239,0.000
4767082031514,1781364887,415954792,0.000
4767102031459,1781364887,435954897,0.000
4767122030987,1781364887,455954202,0.000
4767142031028,1781364887,475953986,0.000
4767162031741,1781364887,495955307,0.000
4767182032038,1781364887,515954676,0.000
4767202031759,1781364887,535954397,0.000
4767222030839,1781364887,555953926,0.000
4767242031712,1781364887,575955439,0.000
4767262031593,1781364887,595954679,0.000
4767282031122,1781364887,615954592,0.000
4767302028635,1781364887,635951561,0.000
4767322030851,1781364887,655953650,0.000
4767342031500,1781364887,675954458,0.000
4767362030037,1781364887,695953283,0.000
4767382032158,1781364887,715955276,0.000
4767402030535,1781364887,735953461,0.000
4767422033328,1781364887,755956222,0.000
4767442031544,1781364887,775954310,0.000
4767462031297,1781364887,795954223,0.000
4767482031754,1781364887,815954840,0.000
4767502031155,1781364887,835954145,0.000
4767522030715,1781364887,855953578,0.000
4767542031492,1781364887,875954515,0.000
4767562029293,1781364887,895952475,0.000
4767582036374,1781364887,915959652,0.000
4767602031775,1781364887,935955117,0.000
4767622030823,1781364887,955953750,0.000
4767642032688,1781364887,975956255,0.000
4767662031545,1781364887,995955367,0.000
4767682032514,1781364888,15956272,0.000
4767702031306,1781364888,35954808,0.000
4767722031442,1781364888,55954976,0.000
4767742031770,1781364888,75955625,0.000
4767762032227,1781364888,95956817,0.000
4767990396445,1781364888,324435216,0.000
4768002031654,1781364888,335956436,0.000
4768022031310,1781364888,355956124,0.000
4768042030838,1781364888,375955589,0.000
4768062033119,1781364888,395958605,0.000
4768082032007,1781364888,415958101,0.000
4768102032847,1781364888,435958365,0.000
4768122032279,1781364888,455958438,0.000
4768142034272,1781364888,475960718,0.000
4768162032552,1781364888,495958422,0.000
4768182033424,1781364888,515958782,0.000
4768202035609,1781364888,535961319,0.000
4768222031649,1781364888,555957167,0.000
4768242036233,1781364888,575962391,0.000
4768262035377,1781364888,595961216,0.000
4768282033305,1781364888,615958984,0.000
4768302032866,1781364888,635958256,0.000
4768322032810,1781364888,655958616,0.000
4768342033938,1781364888,675959777,0.000
4768362035451,1781364888,695962185,0.000
4768382035299,1781364888,715962161,0.000
4768402039051,1781364888,735965850,0.000
4768422046772,1781364888,755973602,0.000
4768442038492,1781364888,775964810,0.000
4768462032324,1781364888,795958194,0.000
4768482049549,1781364888,815977307,0.000
4768502037684,1781364888,835963907,0.000
4768522033405,1781364888,855959371,0.000
4768542033253,1781364888,875959315,0.000
4768562040909,1781364888,895967196,0.000
4768582032949,1781364888,915959140,0.000
4768602031165,1781364888,935956844,0.000
4768622031366,1781364888,955956436,0.000
4768642031438,1781364888,975958172,0.000
4768662046775,1781364888,995973349,0.000
4768682102881,1781364889,16028976,0.000
4768702048551,1781364889,35974645,0.000
4768722036110,1781364889,55962492,0.000
4768742057206,1781364889,75984197,0.000
4768762036669,1781364889,95963148,0.000
4768991251573,1781364889,325180899,0.000
4769002037050,1781364889,335961672,0.000
4769022035458,1781364889,355960592,0.000
4769042035081,1781364889,375960311,0.000
4769062035665,1781364889,395961375,0.000
4769082034425,1781364889,415959943,0.000
4769102035840,1781364889,435962287,71.000
4769122030696,1781364889,455956790,0.000
4769142033520,1781364889,475959678,0.000
4769162035703,1781364889,495961638,10.200
4769182039327,1781364889,515964750,0.000
4769202034151,1781364889,535959285,66.000
4769222036111,1781364889,555961341,0.000
4769242035574,1781364889,575961605,66.000
4769262035838,1781364889,595961452,0.000
4769282037286,1781364889,615963028,33.000
4769302034253,1781364889,635959420,33.000
4769322034325,1781364889,655959875,66.000
4769342033149,1781364889,675958987,33.000
4769362040069,1781364889,695965971,32.000
4769382036556,1781364889,715961947,75.000
4769402039988,1781364889,735966435,64.000
4769422032796,1781364889,755957834,0.000
4769442032035,1781364889,775957714,65.000
4769462036011,1781364889,795961498,0.000
4769482031891,1781364889,815957313,64.000
4769502030874,1781364889,835955529,66.000
4769522032706,1781364889,855957808,0.000
4769542033226,1781364889,875958712,64.000
4769562032530,1781364889,895958272,65.000
4769582041850,1781364889,915966824,10.000
4769602033025,1781364889,935958063,79.000
4769622030729,1781364889,955955927,41.000
4769642034961,1781364889,975960959,48.000
4769662034008,1781364889,995959591,42.000
4769682034048,1781364890,15959694,65.000
4769702037351,1781364890,35963157,57.000
4769722032494,1781364890,55957724,9.000
4769742035733,1781364890,75961220,66.000
4769762034652,1781364890,95961259,33.000
4769993479947,1781364890,327523295,33.000
4770002037619,1781364890,335963873,33.000
4770022036794,1781364890,355962856,32.000
4770042035585,1781364890,375961359,62.000
4770062034536,1781364890,395960662,4.000
4770082035087,1781364890,415960925,66.000
4770102034486,1781364890,435959333,75.000
4770122035165,1781364890,455961356,0.000
4770142032164,1781364890,475957779,67.000
4770162035372,1781364890,495961178,0.000
4770182035795,1781364890,515960097,66.000
4770202035738,1781364890,535961512,33.000
4770222033985,1781364890,555959504,36.000
4770242034440,1781364890,575959863,66.000
4770262039824,1781364890,595965694,78.000
4770282040887,1781364890,615966341,39.000
4770302033310,1781364890,635958828,37.000
4770322034437,1781364890,655959923,70.000
4770342031532,1781364890,675956826,0.000
4770362034451,1781364890,695960034,83.000
4770382035867,1781364890,715961513,69.000
4770402033282,1781364890,735958224,0.000
4770422033609,1781364890,755958839,83.000
4770442034352,1781364890,775959518,68.000
4770462033143,1781364890,795958790,76.000
4770482030974,1781364890,815955565,70.000
4770502031782,1781364890,835957236,28.000
4770522035917,1781364890,855961851,51.000
4770542034996,1781364890,875960866,68.000
4770562034523,1781364890,895960649,60.000
4770582033346,1781364890,915957713,38.000
4770602035978,1781364890,935960856,38.000
4770622032977,1781364890,955958559,61.000
4770642033464,1781364890,975959270,0.000
4770662038623,1781364890,995964653,65.000
4770682034150,1781364891,15960244,66.000
4770702032780,1781364891,35958971,0.000
4770722034483,1781364891,55960097,79.000
4770742037626,1781364891,75963688,69.000
4770762036480,1781364891,95963055,6.000
4770994937542,1781364891,328865781,6.000
4771002034192,1781364891,335958910,6.000
4771022033687,1781364891,355958757,71.000
4771042034941,1781364891,375960331,0.000
4771062034628,1781364891,395959826,73.000
4771082034058,1781364891,415958969,87.000
4771102035793,1781364891,435961567,0.000
4771122038072,1781364891,455963558,74.000
4771142052287,1781364891,475977741,10.100
4771162034885,1781364891,495960115,20.000
4771182034892,1781364891,515960090,87.000
4771202031602,1781364891,535957152,34.000
4771222036409,1781364891,555962599,69.000
4771242032991,1781364891,575958222,60.000
4771262035846,1781364891,595961236,68.000
4771282034157,1781364891,615959451,39.000
4771302034611,1781364891,635959938,38.000
4771322033594,1781364891,655958344,73.000
4771342035425,1781364891,675961423,0.000
4771362033319,1781364891,695959285,72.000
4771382150291,1781364891,716074721,69.000
4771402033300,1781364891,735958051,0.000
4771422035003,1781364891,755960361,70.000
4771442034754,1781364891,775960656,71.000
4771462036040,1781364891,795962071,0.000
4771482035599,1781364891,815960957,71.000
4771502035702,1781364891,835961412,33.000
4771522034620,1781364891,855960715,38.000
4771542043299,1781364891,875969330,72.000
4771562035113,1781364891,895961080,33.000
4771582036848,1781364891,915962655,73.000
4771602038359,1781364891,935963845,35.000
4771622035549,1781364891,955960524,65.000
4771642081030,1781364891,976006740,5.000
4771662036395,1781364891,995962457,70.000
4771682032721,1781364892,15957791,70.000
4771702038199,1781364892,35963654,0.000
4771722033725,1781364892,55959659,71.000
4771742037987,1781364892,75963410,68.000
4771762036905,1781364892,95963416,66.000
4771992389598,1781364892,326318957,66.000
4772002035090,1781364892,335960449,0.000
4772022035896,1781364892,355961607,74.000
4772042036991,1781364892,375963021,0.000
4772062035429,1781364892,395960979,81.000
4772082035083,1781364892,415960473,65.000
4772102034833,1781364892,435960607,0.000
4772122034103,1781364892,455959621,66.000
4772142033789,1781364892,475959499,65.000
4772162035523,1781364892,495961873,29.000
4772182036905,1781364892,515962488,37.000
4772202035887,1781364892,535960702,45.000
4772222034997,1781364892,555960740,49.000
4772242039068,1781364892,575965418,36.000
4772262034881,1781364892,595960688,66.000
4772282032711,1781364892,615958518,61.000
4772302033198,1781364892,635959004,5.000
4772322035380,1781364892,655961378,67.000
4772342033082,1781364892,675959048,0.000
4772362032992,1781364892,695958542,67.000
4772382038022,1781364892,715962580,67.000
4772402032460,1781364892,735957402,0.000
4772422034706,1781364892,755959424,68.000
4772442036248,1781364892,775962279,67.000
4772462032510,1781364892,795957484,0.000
4772482032548,1781364892,815957523,66.000
4772502030890,1781364892,835955321,33.000
4772522032848,1781364892,855957823,34.000
4772542034647,1781364892,875960357,69.000
4772562032413,1781364892,895958187,62.000
4772582038659,1781364892,915962705,39.000
4772602034089,1781364892,935958583,33.000
4772622036783,1781364892,955962013,66.000
4772642036853,1781364892,975962723,0.000
4772662034107,1781364892,995959337,66.000
4772682034241,1781364893,15959311,69.000
4772702033702,1781364893,35960213,0.000
4772722033516,1781364893,55959194,67.000
4772742034354,1781364893,75960448,66.000
4772762032407,1781364893,95958789,65.000
4772990771074,1781364893,324797845,65.000
4773002038810,1781364893,335965032,0.000
4773022034527,1781364893,355961006,67.000
4773042032261,1781364893,375958163,66.000
4773062033994,1781364893,395959961,80.000
4773082033680,1781364893,415958654,0.000
4773102033269,1781364893,435958404,0.000
4773122030747,1781364893,455957001,66.000
4773142033760,1781364893,475959887,68.000
4773162031814,1781364893,495958132,28.000
4773182032972,1781364893,515957210,37.000
4773202034801,1781364893,535959551,46.000
4773222031767,1781364893,555956837,67.000
4773242031804,1781364893,575956618,34.000
4773262032578,1781364893,595957872,67.000
4773282035911,1781364893,615961494,61.000
4773302033933,1781364893,635959835,5.000
4773322033330,1781364893,655958529,67.000
4773342033720,1781364893,675958534,0.000
4773362038398,1781364893,695964332,70.000
4773382036675,1781364893,715962577,69.000
4773402033097,1781364893,735958039,0.000
4773422035694,1781364893,755961500,66.000
4773442033236,1781364893,775958562,68.000
4773462035513,1781364893,795961224,0.000
4773482032831,1781364893,815958093,63.000
4773502034788,1781364893,835960659,39.000
4773522034666,1781364893,855960408,35.000
4773542035759,1781364893,875961566,67.000
4773562033333,1781364893,895958691,70.000
4773582035419,1781364893,915960841,0.000
4773602034432,1781364893,935959822,83.000
4773622034118,1781364893,955959796,0.000
4773642033579,1781364893,975959353,66.000
4773662033745,1781364893,995959135,67.000
4773682033686,1781364894,15958948,0.000
4773702035995,1781364894,35961225,66.000
4773722035392,1781364894,55960910,76.000
4773742035877,1781364894,75961619,21.000
4773762036010,1781364894,95961336,0.000
4773992720800,1781364894,326649999,0.000
4774002033606,1781364894,335958388,70.000
4774022034827,1781364894,355959641,71.000
4774042034672,1781364894,375959518,0.000
4774062034901,1781364894,395959715,68.000
4774082032026,1781364894,415956872,33.000
4774102032959,1781364894,435958093,36.000
4774122031940,1781364894,455956946,68.000
4774142034985,1781364894,475960439,62.000
4774162034638,1781364894,495960060,39.000
4774182034963,1781364894,515959457,34.000
4774202032376,1781364894,535957446,66.000
4774222034525,1781364894,555959499,5.000
4774242033410,1781364894,575959632,69.000
4774262032455,1781364894,595957493,84.000
4774282033068,1781364894,615957978,0.000
4774302031985,1781364894,635957407,71.000
4774322032406,1781364894,655957668,71.000
4774342035355,1781364894,675961002,70.000
4774362033952,1781364894,695959630,69.000
4774382033285,1781364894,715959315,10.000
4774402032938,1781364894,735959320,57.000
4774422034095,1781364894,755959581,71.000
4774442032916,1781364894,775958434,40.000
4774462032825,1781364894,795958183,52.000
4774482035646,1781364894,815960973,68.000
4774502033539,1781364894,835959025,49.000
4774522030312,1781364894,855955606,21.000
4774542031181,1781364894,875956347,67.000
4774562036306,1781364894,895961441,67.000
4774582035447,1781364894,915960358,4.000
4774602035164,1781364894,935961259,72.000
4774622033665,1781364894,955958992,87.000
4774642032262,1781364894,975957428,73.000
4774662032107,1781364894,995957049,77.000
4774682030512,1781364895,15955422,0.000
4774702032596,1781364895,35957763,75.000
4774722036025,1781364895,55961895,75.000
4774742032253,1781364895,75957868,29.000
4774762035234,1781364895,95961776,0.000
4774992592173,1781364895,326622559,0.000
4775002035896,1781364895,335961190,76.000
4775022041980,1781364895,355968491,89.000
4775042035808,1781364895,375961743,0.000
4775062037701,1781364895,395963187,76.000
4775082034345,1781364895,415960216,34.000
4775102033838,1781364895,435960188,46.000
4775122036242,1781364895,455962305,68.000
4775142036087,1781364895,475962149,68.000
4775162035515,1781364895,495961674,39.000
4775182037664,1781364895,515962478,38.000
4775202036708,1781364895,535961459,69.000
4775222035273,1781364895,555961015,0.000
4775242037613,1781364895,575964028,68.000
4775262035890,1781364895,595961248,67.000
4775282034742,1781364895,615960164,0.000
4775302035451,1781364895,635961161,69.000
4775322032863,1781364895,655958989,70.000
4775342032547,1781364895,675957938,0.000
4775362034376,1781364895,695960278,34.000
4775382035628,1781364895,715961019,68.000
4775402035441,1781364895,735960895,45.000
4775422036213,1781364895,755962276,65.000
4775442035066,1781364895,775960712,57.000
4775462034238,1781364895,795959821,20.000
4775482036035,1781364895,815962065,69.000
4775502033767,1781364895,835959093,0.000
4775522031948,1781364895,855957722,72.000
4775542034160,1781364895,875959454,71.000
4775562036213,1781364895,895962531,0.000
4775582035065,1781364895,915959399,72.000
4775602037758,1781364895,935963852,71.000
4775622035138,1781364895,955960400,0.000
4775642036071,1781364895,975961781,73.000
4775662034603,1781364895,995959897,34.000
4775682034543,1781364896,15960253,39.000
4775702035667,1781364896,35961409,71.000
4775722033335,1781364896,55959205,59.000
4775742034619,1781364896,75959273,48.000
4775762033983,1781364896,95960269,64.000
4775990661971,1781364896,324591553,64.000
4776002034062,1781364896,335959964,67.000
4776022036882,1781364896,355962784,34.000
4776042035894,1781364896,375961604,49.000
4776062035258,1781364896,395960968,70.000
4776082037342,1781364896,415963308,52.000
4776102036450,1781364896,435961936,14.000
4776122040070,1781364896,455966644,70.000
4776142036138,1781364896,475961080,68.000
4776162038702,1781364896,495965020,0.000
4776182033457,1781364896,515958368,69.000
4776202034517,1781364896,535959812,68.000
4776222039930,1781364896,555965384,68.000
4776242035645,1781364896,575961644,68.000
4776262034689,1781364896,595960239,0.000
4776282034117,1781364896,615960083,67.000
4776302034217,1781364896,635960247,68.000
4776322037677,1781364896,655963579,28.000
4776342034641,1781364896,675959743,40.000
4776362034069,1781364896,695959843,50.000
4776382034841,1781364896,715959719,45.000
4776402036765,1781364896,735961771,39.000
4776422036993,1781364896,755962895,67.000
4776442035013,1781364896,775961203,65.000
4776462035080,1781364896,795960823,0.000
4776482034188,1781364896,815959995,67.000
4776502035920,1781364896,835962527,0.000
4776522032372,1781364896,855958851,67.000
4776542033816,1781364896,875959462,66.000
4776562035580,1781364896,895961514,0.000
4776582036480,1781364896,915961646,67.000
4776602032196,1781364896,935956882,69.000
4776622035560,1781364896,955961174,0.000
4776642033228,1781364896,975958842,65.000
4776662033840,1781364896,995959390,33.000
4776682036532,1781364897,15962690,33.000
4776702033975,1781364897,35960133,65.000
4776722054715,1781364897,55980873,65.000
4776742032606,1781364897,75958636,34.000
4776762036865,1781364897,95964143,53.000
4776991159652,1781364897,325088690,53.000
4777002036426,1781364897,335962072,68.000
4777022032973,1781364897,355958363,51.000
4777042033681,1781364897,375958239,45.000
4777062036916,1781364897,395963138,39.000
4777082034647,1781364897,415960870,60.000
4777102033851,1781364897,435959625,6.000
4777122034910,1781364897,455961036,67.000
4777142036162,1781364897,475961392,66.000
4777162032485,1781364897,495958387,0.000
4777182035880,1781364897,515960855,67.000
4777202034892,1781364897,535960410,70.000
4777222037679,1781364897,555962782,69.000
4777242034450,1781364897,575959425,71.000
4777262033590,1781364897,595959204,0.000
4777282037273,1781364897,615963496,70.000
4777302032509,1781364897,635957291,68.000
4777322032064,1781364897,655957710,29.000
4777342037828,1781364897,675964018,38.000
4777362032999,1781364897,695958453,64.000
4777382036938,1781364897,715962105,38.000
4777402037422,1781364897,735962908,33.000
4777422037841,1781364897,755963007,68.000
4777442034548,1781364897,775959395,65.000
4777462034296,1781364897,795959686,0.000
4777482036187,1781364897,815961354,66.000
4777502033823,1781364897,835958957,0.000
4777522036098,1781364897,855961296,68.000
4777542035429,1781364897,875961012,65.000
4777562036489,1781364897,895962295,0.000
4777582034988,1781364897,915959931,68.000
4777602035952,1781364897,935961982,66.000
4777622038259,1781364897,955964161,16.000
4777642034390,1781364897,975960037,66.000
4777662034074,1781364897,995959880,33.000
4777682034909,1781364898,15960523,40.000
4777702033024,1781364898,35958382,74.000
4777722037187,1781364898,55962545,63.000
4777742039014,1781364898,75964660,39.000
4777762036456,1781364898,95963351,43.000
4777990648079,1781364898,324680642,43.000
4778002040107,1781364898,335966009,71.000
4778022031565,1781364898,355956604,41.000
4778042032912,1781364898,375958175,60.000
4778062031827,1781364898,395957313,39.000
4778082033814,1781364898,415959364,63.000
4778102032825,1781364898,435957863,5.000
4778122036348,1781364898,455962346,70.000
4778142033567,1781364898,475958477,72.000
4778162037666,1781364898,495964016,0.000
4778182038053,1781364898,515963987,71.000
4778202034375,1781364898,535959766,73.000
