idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
11691,1779174393556928551,0,0,3,-18647,-112473,-17792,23056,1354730,-210840,176294,-16520,-21247
11692,1779174393561054740,0,0,4,-18559,-184786,-18088,23462,1357993,-210821,167989,-16538,-112473
11693,1779174393566067265,0,0,3,-21362,-226255,-18522,24235,1358824,-210792,154209,-19649,-184786
11694,1779174393571194134,0,0,5,-21174,-358710,-18759,24165,1357222,-210367,141600,-19501,-226255
11695,1779174393576316972,0,0,4,-25513,-418668,-18626,25795,1353543,-209813,126544,-22809,-358710
11696,1779174393581779514,0,0,3,-24875,-443967,-18977,26184,1349626,-208797,110741,-23070,-418668
11697,1779174393586098516,0,0,2,-27055,-482525,-19284,26604,1350576,-207833,97306,-26021,-443967
11698,1779174393591143364,0,0,3,-25704,-525049,-19577,26794,1349270,-206327,82657,-25385,-482525
11699,1779174393596041961,0,0,3,-28144,-586674,-19856,26933,1347253,-204684,68585,-27935,-525049
11700,1779174393601187936,0,0,2,-27549,-716036,-20061,26675,1345176,-202565,56462,-27240,-586674
11701,1779174393606045025,0,0,3,-30090,-794385,-20327,26730,1343811,-200460,44537,-29618,-716036
11702,1779174393611302657,0,0,3,-29060,-787666,-20279,28691,1342149,-197809,31176,-28227,-794385
11703,1779174393616043034,0,0,3,-32821,-899878,-20434,28474,1339538,-195379,14901,-31927,-787666
11704,1779174393621039142,0,0,3,-30000,-918270,-20632,28331,1335740,-192316,-1500,-29990,-899878
11705,1779174393626990392,0,0,9,-34684,-1023389,-20816,29465,1331764,-188550,-24921,-33865,-918270
11706,1779174393631017693,0,0,3,-30813,-1009015,-20959,29300,1329094,-185444,-40839,-31149,-1023389
11707,1779174393636046571,0,0,12,-34649,-1047060,-21104,28865,1325711,-181506,-65114,-35303,-1009015
11708,1779174393641017686,0,0,3,-30430,-1146043,-21200,28166,1322507,-176792,-86995,-30774,-1047060
11709,1779174393646057541,0,0,3,-34388,-1175736,-21355,27596,1319243,-171878,-113115,-35342,-1146043
11710,1779174393651091444,0,0,3,-28569,-1120392,-21500,26920,1315208,-166067,-134280,-29963,-1175736
11711,1779174393656049789,0,0,5,-33282,-1251716,-21593,25943,1310638,-160288,-158077,-34860,-1120392
11712,1779174393661021799,0,0,4,-29910,-1309645,-21152,26684,1305950,-153723,-175760,-29929,-1251716
11713,1779174393666039285,0,0,3,-31263,-1383777,-21210,25617,1301440,-147179,-195291,-30124,-1309645
11714,1779174393671018175,0,0,3,-30413,-1364329,-21287,24575,1297108,-140052,-209432,-30124,-1383777
11715,1779174393676106994,0,0,4,-31957,-1379756,-21103,21775,1291945,-132913,-226950,-34502,-1364329
11716,1779174393681048058,0,0,4,-26416,-1413451,-21193,20528,1285952,-125365,-240669,-28543,-1379756
11717,1779174393686027269,0,0,3,-28748,-1327665,-21302,19274,1279127,-117874,-257391,-31982,-1413451
11718,1779174393691041554,0,0,4,-22546,-1290720,-21393,17904,1271947,-109707,-267762,-25388,-1327665
