idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
74,1779177350127441602,0,0,1,2976,1851488,27100,-42005,0,0,-5,0,1851488,0.0113525,7.0628662,0
75,1779177350132443807,0,0,1,3040,1851488,27100,-42005,0,0,-117,0,1851488,0.0115967,7.0628662,0
76,1779177350137430620,0,0,1,3040,1851488,27100,-42006,0,0,-248,0,1851488,0.0115967,7.0628662,0
77,1779177350142452314,0,0,1,2976,1851488,27100,-42008,0,0,-226,0,1851488,0.0113525,7.0628662,0
78,1779177350147450775,0,0,1,3008,1851488,27100,-42008,0,0,-55,0,1851488,0.0114746,7.0628662,0
79,1779177350152461813,0,0,1,3040,1851488,27100,-42007,0,0,124,0,1851488,0.0115967,7.0628662,0
80,1779177350157462802,0,0,1,3104,1851488,27100,-42006,0,0,213,0,1851488,0.0118408,7.0628662,0
81,1779177350162454672,0,0,1,3072,1851488,27100,-42005,0,0,228,0,1851488,0.0117188,7.0628662,0
82,1779177350167456013,0,0,1,3104,1851488,27100,-42004,0,0,211,0,1851488,0.0118408,7.0628662,0
83,1779177350172448746,0,0,1,3040,1851488,27100,-42003,0,0,170,0,1851488,0.0115967,7.0628662,0
84,1779177350177446664,0,0,1,3040,1851488,27100,-42003,0,0,92,0,1851488,0.0115967,7.0628662,0
85,1779177350182428965,0,0,1,3056,1851488,27100,-42003,0,0,13,0,1851488,0.0116577,7.0628662,0
86,1779177350187455171,0,0,1,3072,1851488,27100,-42003,0,0,-18,0,1851488,0.0117188,7.0628662,0
87,1779177350192435359,0,0,1,3056,1851488,27100,-42003,0,0,0,0,1851488,0.0116577,7.0628662,0
88,1779177350197442749,0,0,1,3088,1851488,27100,-42003,0,0,35,0,1851488,0.0117798,7.0628662,0
89,1779177350202457723,0,0,1,3088,1851488,27100,-42002,0,0,34,0,1851488,0.0117798,7.0628662,0
90,1779177350207480089,0,0,1,3136,1851488,27100,-42003,0,0,-49,0,1851488,0.0119629,7.0628662,0
91,1779177350212452085,0,0,1,3104,1851488,27100,-42004,0,0,-195,0,1851488,0.0118408,7.0628662,0
92,1779177350217437106,0,0,1,3104,1851488,27100,-42005,0,0,-315,0,1851488,0.0118408,7.0628662,0
93,1779177350222438864,0,0,1,3136,1851488,27100,-42007,0,0,-304,0,1851488,0.0119629,7.0628662,0
94,1779177350227444941,0,0,1,3120,1851488,27100,-42008,0,0,-190,0,1851488,0.0119019,7.0628662,0
95,1779177350232444331,0,0,1,3136,1851488,27100,-42008,0,0,-121,0,1851488,0.0119629,7.0628662,0
96,1779177350237445512,0,0,1,3104,1851488,27100,-42009,0,0,-148,0,1851488,0.0118408,7.0628662,0
97,1779177350242439269,0,0,1,3072,1851488,27100,-42010,0,0,-178,0,1851488,0.0117188,7.0628662,0
98,1779177350247443907,0,0,1,3104,1851488,27100,-42010,0,0,-121,0,1851488,0.0118408,7.0628662,0
99,1779177350252437216,0,0,1,3136,1851488,27100,-42011,0,0,-40,0,1851488,0.0119629,7.0628662,0
100,1779177350257433245,0,0,1,3168,1851488,27100,-42010,0,0,32,0,1851488,0.0120850,7.0628662,0
101,1779177350262446779,0,0,1,3216,1851488,27100,-42010,0,0,175,0,1851488,0.0122681,7.0628662,0
102,1779177350267441592,0,0,1,3184,1851488,27100,-42008,0,0,353,0,1851488,0.0121460,7.0628662,0
103,1779177350272432054,0,0,1,3216,1851488,27100,-42006,0,0,398,0,1851488,0.0122681,7.0628662,0
104,1779177350277431859,0,0,1,3184,1851488,27100,-42005,0,0,260,0,1851488,0.0121460,7.0628662,0
105,1779177350282443089,0,0,1,3184,1851488,27100,-42004,0,0,50,0,1851488,0.0121460,7.0628662,0
106,1779177350287445262,0,0,1,3216,1851488,27100,-42005,0,0,-94,0,1851488,0.0122681,7.0628662,0
107,1779177350292456908,0,0,1,3248,1851488,27100,-42005,0,0,-140,0,1851488,0.0123901,7.0628662,0
108,1779177350297458409,0,0,1,3280,1851488,27100,-42006,0,0,-128,0,1851488,0.0125122,7.0628662,0
109,1779177350302440710,0,0,1,3280,1851488,27100,-42007,0,0,-97,0,1851488,0.0125122,7.0628662,0
110,1779177350307433635,0,0,1,3248,1851488,27100,-42007,0,0,-116,0,1851488,0.0123901,7.0628662,0
111,1779177350312461505,0,0,1,3312,1851488,27100,-42008,0,0,-217,0,1851488,0.0126343,7.0628662,0
112,1779177350317425470,0,0,1,3280,1851488,27100,-42010,0,0,-295,0,1851488,0.0125122,7.0628662,0
113,1779177350322432603,0,0,1,3280,1851488,27100,-42011,0,0,-284,0,1851488,0.0125122,7.0628662,0
114,1779177350327452665,0,0,1,3248,1851488,27100,-42013,0,0,-267,0,1851488,0.0123901,7.0628662,0
115,1779177350332443254,0,0,1,3264,1851488,27100,-42014,0,0,-319,0,1851488,0.0124512,7.0628662,0
