idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
17749,1779174423863172517,1,1,50,38960,1851488,1073,-15339,1440242,-143536,355615,32833,1851488,0.1486206,7.0628662,0
17750,1779174423868278052,1,1,50,36976,1851488,-6,-13175,1440598,-147886,350265,29666,1851488,0.1410522,7.0628662,0
17751,1779174423873168787,1,1,50,40848,1851488,-1078,-11471,1439471,-151772,348423,29932,1851488,0.1558228,7.0628662,0
17752,1779174423878173163,1,1,50,36624,1851488,-1898,-10731,1437868,-155793,345329,26715,1851488,0.1397095,7.0628662,0
17753,1779174423883174402,1,1,50,40400,1851488,-2966,-9027,1436800,-159572,340672,27331,1851488,0.1541138,7.0628662,0
17754,1779174423888184794,1,1,50,35056,1851488,-3783,-8308,1435970,-163328,331609,24225,1851488,0.1337280,7.0628662,0
17755,1779174423893185745,1,1,50,37824,1851488,-4822,-6689,1434664,-166643,323718,25331,1851488,0.1442871,7.0628662,0
17756,1779174423898194600,0,0,11,-64,-1851504,-5328,-7427,1432824,-169840,315393,22325,1851488,-0.0002441,-7.0629272,0
17757,1779174423903160637,1,1,50,2128,-1851504,-6134,-6790,1431341,-172543,311038,24522,-1851504,0.0081177,-7.0629272,0
17758,1779174423908175669,1,1,50,-1216,-1851504,-7178,-5257,1429620,-175285,305773,21180,-1851504,-0.0046387,-7.0629272,0
17759,1779174423913167532,1,1,50,848,-1851504,-8080,-4206,1427780,-177649,303197,23233,-1851504,0.0032349,-7.0629272,0
17760,1779174423918794766,1,1,50,-2976,-1851504,-9084,-2007,1426593,-180434,299624,19412,-1851504,-0.0113525,-7.0629272,0
17761,1779174423923157529,1,1,50,-2288,-1851504,-9912,-709,1426415,-182404,297551,20100,-1851504,-0.0087280,-7.0629272,0
17762,1779174423928185586,1,1,50,-6400,-1851504,-10734,329,1425407,-184828,296561,15984,-1851504,-0.0244141,-7.0629272,0
17763,1779174423933273167,1,1,50,39424,1851488,-11445,962,1422736,-187093,299036,17069,-1851504,0.1503906,7.0628662,0
17764,1779174423938262342,1,1,50,-9632,-1851504,-12242,2025,1420066,-189582,299368,12759,1851488,-0.0367432,-7.0629272,0
17765,1779174423943311104,1,1,50,36384,1851488,-13029,3090,1418404,-191946,300562,14025,-1851504,0.1387939,7.0628662,0
17766,1779174423948096809,1,1,50,-12752,-1851504,-12873,4801,1417870,-194431,297116,9640,1851488,-0.0486450,-7.0629272,0
17767,1779174423953221768,1,1,50,32768,1851488,-13415,5002,1417277,-196872,292478,10401,-1851504,0.1250000,7.0628662,0
17768,1779174423958899982,1,1,50,-6432,-1851504,-14266,6188,1414903,-199676,282378,5837,1851488,-0.0245361,-7.0629272,0
17769,1779174423963921510,1,1,50,29328,1851488,-14879,6714,1412054,-201705,273393,6968,-1851504,0.1118774,7.0628662,0
17770,1779174423968253872,1,1,50,24976,-1851504,-14684,9010,1409978,-203427,261947,2623,1851488,0.0952759,-7.0629272,0
17771,1779174423973959095,1,1,50,25200,-1851504,-15556,10441,1407722,-205249,250762,2835,-1851504,0.0961304,-7.0629272,0
17772,1779174423978174905,1,1,50,-23408,1851488,-15978,10649,1405942,-206500,240175,-1035,-1851504,-0.0892944,7.0628662,0
17773,1779174423983264694,1,1,50,-16336,-1851504,-16631,11442,1403747,-207609,231560,-223,1851488,-0.0623169,-7.0629272,0
17774,1779174423988376437,1,1,50,18272,1851488,-17276,12202,1399949,-208683,223087,-4101,-1851504,0.0697021,7.0628662,0
17775,1779174423993127483,1,1,50,19520,-1851504,-17855,12856,1396269,-209329,219358,-2851,1851488,0.0744629,-7.0629272,0
17776,1779174423998132626,1,1,50,-29136,1851488,-17311,15944,1389920,-210099,214530,-6763,-1851504,-0.1111450,7.0628662,0
17777,1779174424003151370,1,1,50,-27424,-1851504,-17932,16997,1380484,-210717,209822,-7872,1851488,-0.1046143,-7.0629272,0
17778,1779174424008124223,1,1,50,-34480,-1851504,-18358,17353,1369209,-211376,202090,-12107,-1851504,-0.1315308,-7.0629272,0
17779,1779174424013160472,1,1,50,10368,-1851504,-18957,18334,1356569,-211711,194882,-12014,-1851504,0.0395508,-7.0629272,0
17780,1779174424018161678,1,1,50,7680,1851488,-18998,21406,1347905,-211954,186198,-14701,-1851504,0.0292969,7.0628662,0
17781,1779174424023129955,1,1,50,-37392,-1851504,-19355,21691,1349982,-211999,178027,-15021,1851488,-0.1426392,-7.0629272,0
17782,1779174424028122233,1,1,50,4912,1851488,-19840,22532,1352890,-212013,168595,-17458,-1851504,0.0187378,7.0628662,0
17783,1779174424033157809,1,1,50,-33696,-1851504,-20131,22536,1353246,-211819,158767,-18063,1851488,-0.1285400,-7.0629272,0
17784,1779174424038123205,1,1,50,1696,-1851504,-20531,23011,1351288,-211535,147518,-20675,-1851504,0.0064697,-7.0629272,0
17785,1779174424043152702,1,1,50,1632,1851488,-20935,23478,1348439,-210941,135689,-20745,-1851504,0.0062256,7.0628662,0
17786,1779174424048140659,1,1,50,-27056,-1851504,-20945,25788,1346066,-210197,122590,-23056,1851488,-0.1032104,-7.0629272,0
17787,1779174424053169772,1,1,50,-46320,-1851504,-21226,25915,1346956,-209187,109641,-23945,-1851504,-0.1766968,-7.0629272,0
17788,1779174424058161570,1,1,50,-48688,-1851504,-21545,26194,1345413,-208020,95828,-26304,-1851504,-0.1857300,-7.0629272,0
