idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
1565,1778515501701089936,1,1,50,14416,-697216,-6880,17681,1193377,-97762,230940,16748,-455680,0.0549927,-2.6596680,0
1566,1778515501706091187,1,1,50,17792,-456592,-6748,18054,1195573,-98678,231537,21516,-697216,0.0678711,-1.7417603,0
1567,1778515501711228312,1,1,50,13424,-832352,-6074,19263,1197769,-99962,228462,16463,-456592,0.0512085,-3.1751709,0
1568,1778515501716052313,1,1,50,18736,-355200,-6122,20362,1199846,-100853,227784,19929,-832352,0.0714722,-1.3549805,0
1569,1778515501721075516,1,1,50,10048,-1160288,-5982,20753,1201389,-102101,222775,14614,-355200,0.0383301,-4.4261475,0
1570,1778515501726045247,1,1,50,-4160,-1851504,-5842,21134,1202991,-102954,220427,18228,-1160288,-0.0158691,-7.0629272,0
1571,1778515501731045346,1,1,50,-9232,-1851504,-5541,20847,1204890,-104078,214447,13163,-1851504,-0.0352173,-7.0629272,0
1572,1778515501736033253,1,1,50,39536,1851488,-5413,21257,1206729,-104772,212349,17179,-1851504,0.1508179,7.0628662,0
1573,1778515501741063464,1,1,50,34512,-1344128,-5283,21652,1208391,-105746,206601,12159,1851488,0.1316528,-5.1274414,0
1574,1778515501746086859,1,1,50,38336,1851488,-4576,20042,1209697,-106308,204087,15968,-1344128,0.1462402,7.0628662,0
1575,1778515501751037102,1,1,50,-10352,1851488,-4472,20433,1211655,-107056,198595,12038,1851488,-0.0394897,7.0628662,0
1576,1778515501756068241,1,1,50,-6544,1851488,-4364,20837,1213554,-107421,196751,15843,1851488,-0.0249634,7.0628662,0
1577,1778515501761108053,1,1,50,-11088,1851488,-3607,22412,1215037,-108044,192245,11306,1851488,-0.0422974,7.0628662,0
1578,1778515501766080951,1,1,50,-8560,1851488,-3477,22823,1216343,-108375,191305,13828,1851488,-0.0326538,7.0628662,0
1579,1778515501771042266,1,1,50,-13424,1851488,-3606,24296,1217470,-109000,188015,8970,1851488,-0.0512085,7.0628662,0
1580,1778515501776027485,1,1,50,-11440,1851488,-3462,24691,1218835,-109408,187614,10953,1851488,-0.0436401,7.0628662,0
1581,1778515501781025216,1,1,50,4352,-1500784,-3310,25058,1220438,-110088,184858,6686,1851488,0.0166016,-5.7250366,0
1582,1778515501786026787,1,1,50,-13520,-1851504,-2904,24372,1221743,-110545,184407,8873,-1500784,-0.0515747,-7.0629272,0
1583,1778515501792301111,1,1,50,-17232,-1851504,-2356,24377,1222455,-111093,183110,5162,-1851504,-0.0657349,-7.0629272,0
1584,1778515501796017481,1,1,50,-15328,-1851504,-2202,24507,1222811,-111473,178793,7068,-1851504,-0.0584717,-7.0629272,0
1585,1778515501801029900,1,1,50,-19328,-1851504,-2034,24804,1223167,-112139,171431,3061,-1851504,-0.0737305,-7.0629272,0
1586,1778515501806029295,1,1,50,27552,1851488,-1865,25083,1223345,-112467,166402,5197,-1851504,0.1051025,7.0628662,0
1587,1778515501811070195,1,1,50,544,-1851504,-1536,24744,1223583,-112944,158779,1069,1851488,0.0020752,-7.0629272,0
1588,1778515501816031605,1,1,50,-18704,-1851504,-297,25103,1223583,-113046,153751,3688,-1851504,-0.0713501,-7.0629272,0
1589,1778515501821065881,1,1,50,21104,1851488,-120,25253,1223523,-113357,145129,-1275,-1851504,0.0805054,7.0628662,0
1590,1778515501826030267,1,1,50,-20624,-1851504,65,25340,1223583,-113251,139877,1760,1851488,-0.0786743,-7.0629272,0
1591,1778515501831031134,1,1,50,-25344,-1851504,243,25413,1222337,-113329,132256,-2974,-1851504,-0.0966797,-7.0629272,0
1592,1778515501836034337,1,1,50,-22384,1851488,432,25426,1220616,-113015,128728,13,-1851504,-0.0853882,7.0628662,0
1593,1778515501840783329,1,1,50,17552,-1851504,611,25403,1216818,-112932,122752,-4819,1851488,0.0669556,-7.0629272,0
1594,1778515501846058440,1,1,50,20624,1851488,1131,24381,1209103,-112437,119252,-1758,-1851504,0.0786743,7.0628662,0
1595,1778515501851236077,1,1,50,16272,1851488,1291,24344,1200202,-112133,112327,-6097,1851488,0.0620728,7.0628662,0
1596,1778515501856007981,1,1,50,19712,1851488,1627,23564,1188749,-111433,108136,-2657,1851488,0.0751953,7.0628662,0
1597,1778515501861049777,1,1,50,15408,1851488,1781,23419,1179847,-110863,99597,-6965,1851488,0.0587769,7.0628662,0
