timestamp_s,odom_vx,imu_ay,imu_gz,imu_ax,motor_current,cmd_speed,cmd_steering,phase
0.006153766000352334,0.0,0.06847139765521545,-0.007509897072713543,0.06784096349617519,0.0,1.5,0.1,settle
0.007162171999880229,0.0,0.12600112888355772,0.011782760189106668,0.014965259485599125,0.0,1.5,0.1,settle
0.008048112000324181,0.0,0.12600112888355772,0.011782760189106668,0.014965259485599125,0.0,1.5,0.1,settle
0.008749855000132811,0.0,0.12600112888355772,0.011782760189106668,0.014965259485599125,0.0,1.5,0.1,settle
0.011122771000373177,0.0,0.12600112888355772,0.011782760189106668,0.014965259485599125,0.0,1.5,0.1,settle
0.011909380000361125,0.0,0.020602982146330523,0.013888554952545948,-0.07109550576815338,0.0,1.5,0.1,settle
0.01266117200066219,0.0,0.020602982146330523,0.013888554952545948,-0.07109550576815338,0.0,1.5,0.1,settle
0.013309089999893331,0.0,0.020602982146330523,0.013888554952545948,-0.07109550576815338,0.0,1.5,0.1,settle
0.015368334999948274,0.0,0.020602982146330523,0.013888554952545948,-0.07109550576815338,0.0,1.5,0.1,settle
0.01606566200098314,0.0,-0.09431274272441831,-0.0032651782379933183,-0.06152118334555945,0.0,1.5,0.1,settle
0.01671105199966405,0.0,-0.09431274272441831,-0.0032651782379933183,-0.06152118334555945,0.0,1.5,0.1,settle
0.01727951300017594,0.0,-0.09431274272441831,-0.0032651782379933183,-0.06152118334555945,0.0,1.5,0.1,settle
0.01865669499966316,0.0,-0.09431274272441831,-0.0032651782379933183,-0.06152118334555945,0.0,1.5,0.1,settle
0.019401094999921042,0.0,-0.08471792550306734,-0.012852699122562837,0.03422233314132361,0.0,1.5,0.1,settle
0.02003890100058925,0.0,-0.08471792550306734,-0.012852699122562837,0.03422233314132361,0.0,1.5,0.1,settle
0.02145025999925565,0.0,-0.08471792550306734,-0.012852699122562837,0.03422233314132361,0.0,1.5,0.1,settle
0.022060257000703132,0.0,0.03491507368054275,-0.006469055696413016,0.07752371472930586,0.0,1.5,0.1,settle
0.02263940500051831,0.0,0.03491507368054275,-0.006469055696413016,0.07752371472930586,22.5,1.5,0.1,settle
0.023295995999433217,0.0,0.03491507368054275,-0.006469055696413016,0.07752371472930586,22.5,1.5,0.1,settle
0.02515760400092404,0.0,0.03491507368054275,-0.006469055696413016,0.07752371472930586,64.72,1.5,0.1,settle
0.025694960000691935,0.0,0.03491507368054275,-0.006469055696413016,0.07752371472930586,64.72,1.5,0.1,settle
0.02696794800067437,0.0,0.03491507368054275,-0.006469055696413016,0.07752371472930586,64.72,1.5,0.1,settle
0.027511000000231434,0.0,0.12121289909318123,0.010540010630583404,0.014965259485599125,64.72,1.5,0.1,settle
0.03115888700085634,0.0,0.12121289909318123,0.010540010630583404,0.014965259485599125,64.29,1.5,0.1,settle
0.03173298000001523,0.0,0.12121289909318123,0.010540010630583404,0.014965259485599125,64.29,1.5,0.1,settle
0.03302820799945039,0.0,0.12121289909318123,0.010540010630583404,0.014965259485599125,64.29,1.5,0.1,settle
0.03358969200053252,0.0,-0.018146764019280337,0.011607707281704398,-0.06032897788630753,64.29,1.5,0.1,settle
0.03698534999966796,0.0,-0.018146764019280337,0.011607707281704398,-0.06032897788630753,65.44,1.5,0.1,settle
0.03778056699957233,0.0,-0.018146764019280337,0.011607707281704398,-0.06032897788630753,65.44,1.5,0.1,settle
0.03930530499928864,0.0,-0.018146764019280337,0.011607707281704398,-0.06032897788630753,65.44,1.5,0.1,settle
0.039935430000696215,0.0,-0.08988279745295608,-0.0029276204892311735,-0.02703548783259413,65.44,1.5,0.1,settle
0.04055560400047398,0.0,-0.08988279745295608,-0.0029276204892311735,-0.02703548783259413,64.84,1.5,0.1,settle
0.041129056000499986,0.0,-0.08988279745295608,-0.0029276204892311735,-0.02703548783259413,64.84,1.5,0.1,settle
0.04317505300059565,0.0,-0.08988279745295608,-0.0029276204892311735,-0.02703548783259413,64.84,1.5,0.1,settle
0.043823931000588345,0.0,0.0062262278780716995,-0.012931306067206808,0.077415285918769,64.84,1.5,0.1,settle
