timestamp_s,odom_vx,imu_ax,imu_ay,imu_az,motor_rpm,motor_current,v_imu,slip_ratio,cmd_speed,phase
0.005657997000071191,0.0,-0.4427535662298593,-0.2603351629462093,10.141015225601196,0.0,0.0,4.0890793489361446e-05,-0.0004089079348936144,3.0,acceleration
0.006953752999834251,0.0,-0.5415495677515672,-0.24114355574212967,10.136607930552959,0.0,0.0,4.989105218988859e-05,-0.0004989105218988858,3.0,acceleration
0.008327114000167057,0.0,-0.5415495677515672,-0.24114355574212967,10.136607930552959,0.0,0.0,5.605668701429675e-05,-0.0005605668701429674,3.0,acceleration
0.00960920499983331,0.0,-0.5415495677515672,-0.24114355574212967,10.136607930552959,0.0,0.0,6.19520763821792e-05,-0.000619520763821792,3.0,acceleration
0.01342610199981209,0.0,-0.5415495677515672,-0.24114355574212967,10.136607930552959,0.0,0.0,7.912904360075442e-05,-0.0007912904360075441,3.0,acceleration
0.014671902999907616,0.0,-0.5472272051142524,-0.2076295913381502,10.137324554389714,0.0,0.0,6.260677999312444e-05,-0.0006260677999312444,3.0,acceleration
0.015699579999818525,0.0,-0.5472272051142524,-0.2076295913381502,10.137324554389714,0.0,0.0,4.418533463850946e-05,-0.00044185334638509457,3.0,acceleration
0.016517516000021715,0.0,-0.5472272051142524,-0.2076295913381502,10.137324554389714,0.0,0.0,3.155977555186565e-05,-0.00031559775551865646,3.0,acceleration
0.019717768000191427,0.0,-0.5472272051142524,-0.2076295913381502,10.137324554389714,0.0,0.0,0.0,0.0,3.0,acceleration
0.0207405490000383,0.0,-0.715577865754975,-0.20755130193755028,10.128076249051093,0.0,0.0,0.0,0.0,3.0,acceleration
0.021616823999920598,0.0,-0.715577865754975,-0.20755130193755028,10.128076249051093,0.0,0.0,0.0,0.0,3.0,acceleration
0.02322635900009118,0.0,-0.715577865754975,-0.20755130193755028,10.128076249051093,0.0,0.0,0.0,0.0,3.0,acceleration
0.025107110000135435,0.0,-0.715577865754975,-0.20755130193755028,10.128076249051093,0.0,0.0,0.0,0.0,3.0,acceleration
0.025912725000125647,0.0,-0.7171444739592169,-0.24585622694510964,10.127643702852726,0.0,0.0,0.0,0.0,3.0,acceleration
0.026730276999842317,0.0,-0.7171444739592169,-0.24585622694510964,10.127643702852726,0.0,0.0,0.0,0.0,3.0,acceleration
0.027383371999803785,0.0,-0.7171444739592169,-0.24585622694510964,10.127643702852726,0.0,0.0,0.0,0.0,3.0,acceleration
0.02923282499978086,0.0,-0.7171444739592169,-0.24585622694510964,10.127643702852726,0.0,0.0,0.0,0.0,3.0,acceleration
