timestamp_s,odom_x,odom_y,odom_vx,motor_rpm,cmd_speed,phase
5.197609907000015,0.0,0.0,0.0,0.0,10.0,run_0
5.199644173000024,0.0,0.0,0.0,0.0,10.0,run_0
5.201480233999973,0.0,0.0,0.0,0.0,10.0,run_0
5.204574511999908,0.0,0.0,0.0,0.0,10.0,run_0
5.205835223999884,0.0,0.0,0.0,0.0,10.0,run_0
5.20705027300005,0.0,0.0,0.0,0.0,10.0,run_0
5.209436308000022,0.0,0.0,0.0,0.0,10.0,run_0
5.210529950999899,0.0,0.0,0.0,0.0,10.0,run_0
5.211579212000061,0.0,0.0,0.0,0.0,10.0,run_0
5.213845665000008,0.0,0.0,0.0,0.0,10.0,run_0
5.214790414999925,0.0,0.0,0.0,0.0,10.0,run_0
5.216475342999956,0.0,0.0,0.0,0.0,10.0,run_0
5.218972352000037,0.0,0.0,0.0,0.0,10.0,run_0
5.220031435999999,0.0,0.0,0.0,0.0,10.0,run_0
5.220990618000087,0.0,0.0,0.0,0.0,10.0,run_0
5.223137584999904,0.0,0.0,0.0,0.0,10.0,run_0
5.224118078999936,0.0,0.0,0.0,0.0,10.0,run_0
5.225051468999936,0.0,0.0,0.0,0.0,10.0,run_0
5.2270943109999735,0.0,0.0,0.0,0.0,10.0,run_0
5.228116403000058,0.0,0.0,0.0,0.0,10.0,run_0
5.229085600999952,0.0,0.0,0.0,0.0,10.0,run_0
5.231068604000029,0.0,0.0,0.0,0.0,10.0,run_0
5.231992713999944,0.0,0.0,0.0,0.0,10.0,run_0
5.233012406999933,0.0,0.0,0.0,0.0,10.0,run_0
5.2349897449998934,0.0,0.0,0.0,0.0,10.0,run_0
5.23603676599987,0.0,0.0,0.0,0.0,10.0,run_0
5.236921260999907,0.0,0.0,0.0,0.0,10.0,run_0
5.2387527779999346,0.0,0.0,0.0,0.0,10.0,run_0
5.2396690489999855,0.0,0.0,0.0,0.0,10.0,run_0
5.240556040000001,0.0,0.0,0.0,0.0,10.0,run_0
5.242311015000041,0.0,0.0,0.0,0.0,10.0,run_0
5.243123896000043,0.0,0.0,0.0,0.0,10.0,run_0
5.244038694999972,0.0,0.0,0.0,-1.0,10.0,run_0
5.245922402999895,0.0,0.0,0.0,-1.0,10.0,run_0
5.246788818999903,0.0,0.0,0.0,-1.0,10.0,run_0
