timestamp_s,odom_vx,imu_ax,imu_ay,motor_rpm,motor_current,input_current,battery_voltage,cmd_speed,phase
0.005349500000193075,0.0,0.001269595187961603,-0.21252927301321178,0.0,0.0,0.0,12.0,1.5,acceleration
0.006208931999935885,0.0,-0.013200335522775053,-0.21727975547593087,0.0,0.0,0.0,12.0,1.5,acceleration
0.00702119500056142,0.0,-0.013200335522775053,-0.21727975547593087,0.0,0.0,0.0,12.0,1.5,acceleration
0.007751725000161969,0.0,-0.013200335522775053,-0.21727975547593087,0.0,0.0,0.0,12.0,1.5,acceleration
0.009772268000233453,0.0,-0.013200335522775053,-0.21727975547593087,0.0,0.0,0.0,12.0,1.5,acceleration
0.010483246000148938,0.0,-0.008304763767250312,-0.2795663715083152,0.0,0.0,0.0,12.0,1.5,acceleration
0.011190223000085098,0.0,-0.008304763767250312,-0.2795663715083152,0.0,0.0,0.0,12.0,1.5,acceleration
0.011853326000164088,0.0,-0.008304763767250312,-0.2795663715083152,0.0,0.0,0.0,12.0,1.5,acceleration
0.013327188000403112,0.0,-0.008304763767250312,-0.2795663715083152,0.0,0.0,0.0,12.0,1.5,acceleration
0.013959890000478481,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.0,0.0,12.0,1.5,acceleration
0.014576655000382743,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.0,0.0,12.0,1.5,acceleration
0.015156137999838393,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.0,0.0,12.0,1.5,acceleration
0.016683282000485633,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.0,0.0,12.0,1.5,acceleration
0.01740094799970393,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.0,0.0,12.0,1.5,acceleration
0.017971150000448688,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.09,0.0,12.0,1.5,acceleration
0.018511912000576558,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.09,0.0,12.0,1.5,acceleration
0.021376303000579355,0.0,-0.003734350579172818,-0.30821378932185467,0.0,0.09,0.0,12.0,1.5,acceleration
0.021936457000265364,0.0,0.0007276703309859467,-0.2602089792832732,0.0,0.09,0.0,12.0,1.5,acceleration
0.022464898000180256,0.0,0.0007276703309859467,-0.2602089792832732,-1.0,36.87,3.79,12.0,1.5,acceleration
0.02295260099981533,0.0,0.0007276703309859467,-0.2602089792832732,-1.0,36.87,3.79,12.0,1.5,acceleration
0.026407708000078856,0.0,0.0007276703309859467,-0.2602089792832732,-9.0,69.16,6.59,12.0,1.5,acceleration
0.026957398000376998,0.0,0.0007276703309859467,-0.2602089792832732,-9.0,69.16,6.59,12.0,1.5,acceleration
0.02825845100051083,0.0,0.0007276703309859467,-0.2602089792832732,-9.0,69.16,6.59,12.0,1.5,acceleration
0.028774858999895514,0.0,0.005623223820201612,-0.23151922016534954,-9.0,69.16,6.59,12.0,1.5,acceleration
0.032149514000593626,0.0,0.005623223820201612,-0.23151922016534954,-9.0,69.16,6.59,12.0,1.5,acceleration
0.032718917000238434,0.0,0.01857575397162095,-0.21662498136162756,-9.0,69.16,6.59,12.0,1.5,acceleration
0.03332064100050047,0.0,0.01857575397162095,-0.21662498136162756,9.0,63.1,5.6,12.0,1.5,acceleration
0.033823673000370036,0.0,0.01857575397162095,-0.21662498136162756,9.0,63.1,5.6,12.0,1.5,acceleration
0.03782309300004272,0.0,0.01857575397162095,-0.21662498136162756,9.0,63.1,5.6,12.0,1.5,acceleration
0.038403280999773415,0.0,0.08438574009087263,-0.2658325913187116,9.0,63.1,5.6,12.0,1.5,acceleration
0.03895847500007221,0.0,0.08438574009087263,-0.2658325913187116,20.0,65.87,5.64,12.0,1.5,acceleration
0.03947376300038741,0.0,0.08438574009087263,-0.2658325913187116,20.0,65.87,5.64,12.0,1.5,acceleration
0.04076089600039268,0.0,0.08438574009087263,-0.2658325913187116,20.0,65.87,5.64,12.0,1.5,acceleration
0.04128984900034993,0.0,0.698553301380727,-0.20399490636391565,20.0,65.87,5.64,12.0,1.5,acceleration
0.04182913800013921,0.0,0.698553301380727,-0.20399490636391565,27.0,65.02,5.81,12.0,1.5,acceleration
0.04310753400022804,0.0,0.698553301380727,-0.20399490636391565,27.0,65.02,5.81,12.0,1.5,acceleration
0.04435876099978486,0.0,0.698553301380727,-0.20399490636391565,27.0,65.02,5.81,12.0,1.5,acceleration
0.04486684899984539,0.0,0.6935676219226452,-0.24522497983686625,27.0,65.02,5.81,12.0,1.5,acceleration
0.045349175999945146,0.0,0.6935676219226452,-0.24522497983686625,33.0,65.07,5.61,12.0,1.5,acceleration
0.04583220699987578,0.0,0.6935676219226452,-0.24522497983686625,33.0,65.07,5.61,12.0,1.5,acceleration
0.048206366000158596,0.0,0.6935676219226452,-0.24522497983686625,37.0,64.96,5.65,12.0,1.5,acceleration
0.04871944699971209,0.0,0.6935676219226452,-0.24522497983686625,37.0,64.96,5.65,12.0,1.5,acceleration
0.050198716000522836,0.0,0.6935676219226452,-0.24522497983686625,37.0,64.96,5.65,12.0,1.5,acceleration
0.050849819000177376,0.0,0.6935676219226452,-0.24522497983686625,37.0,64.96,5.65,12.0,1.5,acceleration
0.054230778000601276,0.0,0.6935676219226452,-0.24522497983686625,42.0,64.93,5.68,12.0,1.5,acceleration
0.05481816600058664,0.0,0.6935676219226452,-0.24522497983686625,42.0,64.93,5.68,12.0,1.5,acceleration
0.05623461600043811,0.0,0.6935676219226452,-0.24522497983686625,42.0,64.93,5.68,12.0,1.5,acceleration
0.05681118800021068,0.0,-0.005016736806218031,-0.3969200641157105,42.0,64.93,5.68,12.0,1.5,acceleration
0.06041260500023782,0.0,-0.005016736806218031,-0.3969200641157105,42.0,64.93,5.68,12.0,1.5,acceleration
0.06112518300051306,0.0,-0.005016736806218031,-0.3969200641157105,42.0,64.93,5.68,12.0,1.5,acceleration
0.06177004500023031,0.0,-0.005016736806218031,-0.3969200641157105,47.0,64.93,5.71,12.0,1.5,acceleration
0.06232203899980959,0.0,-0.005016736806218031,-0.3969200641157105,47.0,64.93,5.71,12.0,1.5,acceleration
0.06488507199992455,0.0,-0.005016736806218031,-0.3969200641157105,51.0,64.96,5.73,12.0,1.5,acceleration
0.0654975489997014,0.0,-0.005016736806218031,-0.3969200641157105,51.0,64.96,5.73,12.0,1.5,acceleration
0.06686452499980078,0.0,-0.005016736806218031,-0.3969200641157105,51.0,64.96,5.73,12.0,1.5,acceleration
0.06746871399991505,0.0,0.25007614157233715,-0.37702483868692066,51.0,64.96,5.73,12.0,1.5,acceleration
0.07036968200009142,0.0,0.25007614157233715,-0.37702483868692066,54.0,64.97,5.74,12.0,1.5,acceleration
0.07088167399979284,0.0,0.25007614157233715,-0.37702483868692066,54.0,64.97,5.74,12.0,1.5,acceleration
0.07217031100026361,0.0,0.25007614157233715,-0.37702483868692066,54.0,64.97,5.74,12.0,1.5,acceleration
0.07274521799990907,0.0,0.009434927595465936,-0.29340061639770865,54.0,64.97,5.74,12.0,1.5,acceleration
0.07580107400008274,0.0,0.009434927595465936,-0.29340061639770865,59.0,64.97,5.75,12.0,1.5,acceleration
0.07637876500029961,0.0,0.009434927595465936,-0.29340061639770865,59.0,64.97,5.75,12.0,1.5,acceleration
0.07766804200036859,0.0,0.009434927595465936,-0.29340061639770865,59.0,64.97,5.75,12.0,1.5,acceleration
0.07824736499969731,0.0,0.009434927595465936,-0.29340061639770865,59.0,64.97,5.75,12.0,1.5,acceleration
0.08147462099987024,0.0,0.009434927595465936,-0.29340061639770865,62.0,65.01,5.76,12.0,1.5,acceleration
0.08206024900027842,0.0,0.009434927595465936,-0.29340061639770865,62.0,65.01,5.76,12.0,1.5,acceleration
0.08350767699994321,0.0,0.009434927595465936,-0.29340061639770865,62.0,65.01,5.76,12.0,1.5,acceleration
0.08418172500023502,0.0,0.11939513068437907,-0.2011421290149912,62.0,65.01,5.76,12.0,1.5,acceleration
0.08473877500000526,0.0,0.11939513068437907,-0.2011421290149912,65.0,65.01,5.75,12.0,1.5,acceleration
0.08525982399987697,0.0,0.11939513068437907,-0.2011421290149912,65.0,65.01,5.75,12.0,1.5,acceleration
0.08651460300006875,0.0,0.11939513068437907,-0.2011421290149912,65.0,65.01,5.75,12.0,1.5,acceleration
0.08764390400028788,0.0,0.1656411143568936,-0.2723485856166109,65.0,65.01,5.75,12.0,1.5,acceleration
0.08822469900042051,0.0,0.1656411143568936,-0.2723485856166109,69.0,65.04,5.73,12.0,1.5,acceleration
0.0887233470002684,0.0,0.1656411143568936,-0.2723485856166109,69.0,65.04,5.73,12.0,1.5,acceleration
0.08986948100027803,0.0,0.1656411143568936,-0.2723485856166109,69.0,65.04,5.73,12.0,1.5,acceleration
0.09038067300025432,0.0,0.1143192704585041,-0.2501242231205106,69.0,65.04,5.73,12.0,1.5,acceleration
0.09326439300002676,0.0,0.1143192704585041,-0.2501242231205106,69.0,65.04,5.73,12.0,1.5,acceleration
0.09379958600038663,0.0,0.25152162767291397,-0.15851338599156586,69.0,65.04,5.73,12.0,1.5,acceleration
0.09431160999974963,0.0,0.25152162767291397,-0.15851338599156586,75.0,65.05,5.71,12.0,1.5,acceleration
0.09478942500027188,0.0,0.25152162767291397,-0.15851338599156586,75.0,65.05,5.71,12.0,1.5,acceleration
0.09844038099981844,0.0,0.25152162767291397,-0.15851338599156586,81.0,65.17,5.66,12.0,1.5,acceleration
0.0989984870002445,0.0,0.25152162767291397,-0.15851338599156586,81.0,65.17,5.66,12.0,1.5,acceleration
0.10026789099993039,0.0,0.25152162767291397,-0.15851338599156586,81.0,65.17,5.66,12.0,1.5,acceleration
0.10080743599974085,0.0,0.07166822427172542,-0.12101233384595252,81.0,65.17,5.66,12.0,1.5,acceleration
0.10428004799996415,0.0,0.07166822427172542,-0.12101233384595252,85.0,65.13,5.57,12.0,1.5,acceleration
0.10482234499977494,0.0,0.07166822427172542,-0.12101233384595252,85.0,65.13,5.57,12.0,1.5,acceleration
0.10607082000024093,0.0,0.07166822427172542,-0.12101233384595252,85.0,65.13,5.57,12.0,1.5,acceleration
0.10655625100025645,0.0,-3.1039081827249904e-05,-0.1641607076961547,85.0,65.13,5.57,12.0,1.5,acceleration
0.1096626059998016,0.0,-3.1039081827249904e-05,-0.1641607076961547,85.0,65.13,5.57,12.0,1.5,acceleration
0.11019309400035127,0.0,0.531779050185311,-0.29350319998934865,85.0,65.13,5.57,12.0,1.5,acceleration
0.11071657499996945,0.0,0.531779050185311,-0.29350319998934865,89.0,65.08,5.53,12.0,1.5,acceleration
0.11118203699970763,0.0,0.531779050185311,-0.29350319998934865,89.0,65.08,5.53,12.0,1.5,acceleration
0.11515649600005418,0.0,0.531779050185311,-0.29350319998934865,89.0,65.08,5.53,12.0,1.5,acceleration
0.1156930340002873,0.0,0.531779050185311,-0.29350319998934865,89.0,65.08,5.53,12.0,1.5,acceleration
0.11625430799995229,0.0,0.531779050185311,-0.29350319998934865,91.0,65.02,5.49,12.0,1.5,acceleration
0.116721850000431,0.0,0.531779050185311,-0.29350319998934865,91.0,65.02,5.49,12.0,1.5,acceleration
0.12062795400015602,0.0,0.531779050185311,-0.29350319998934865,91.0,65.02,5.49,12.0,1.5,acceleration
0.12118052400001034,0.0,0.10441977120215401,-0.3314044395668432,91.0,65.02,5.49,12.0,1.5,acceleration
0.12169024400009221,0.0,0.10441977120215401,-0.3314044395668432,226.0,62.99,5.77,12.0,1.5,acceleration
0.12216930700014927,0.0,0.10441977120215401,-0.3314044395668432,226.0,62.99,5.77,12.0,1.5,acceleration
0.12582429499980208,0.0,0.10441977120215401,-0.3314044395668432,281.0,64.64,7.28,12.0,1.5,acceleration
0.12638540900024964,0.0,0.10441977120215401,-0.3314044395668432,281.0,64.64,7.28,12.0,1.5,acceleration
0.1276082829999723,0.06175824175824176,0.10441977120215401,-0.3314044395668432,281.0,64.64,7.28,12.0,1.5,acceleration
0.12857437700040464,0.06175824175824176,-0.0729225352940955,-0.30262795201353726,281.0,64.64,7.28,12.0,1.5,acceleration
0.1308987740003431,0.06175824175824176,-0.0729225352940955,-0.30262795201353726,338.0,67.42,6.12,12.0,1.5,acceleration
0.13144420800017542,0.06175824175824176,-0.0729225352940955,-0.30262795201353726,338.0,67.42,6.12,12.0,1.5,acceleration
0.13278343900037726,0.07428571428571429,-0.0729225352940955,-0.30262795201353726,338.0,67.42,6.12,12.0,1.5,acceleration
0.13333018499997706,0.07428571428571429,0.12703676801134228,-0.27045046037770804,338.0,67.42,6.12,12.0,1.5,acceleration
0.1365787860004275,0.07428571428571429,0.12703676801134228,-0.27045046037770804,391.0,64.05,5.76,12.0,1.5,acceleration
0.1371193229997516,0.07428571428571429,0.12703676801134228,-0.27045046037770804,391.0,64.05,5.76,12.0,1.5,acceleration
0.13838354300060018,0.08593406593406594,0.12703676801134228,-0.27045046037770804,391.0,64.05,5.76,12.0,1.5,acceleration
0.13892283200038946,0.08593406593406594,2.1240836785131725,-0.1626100076554343,391.0,64.05,5.76,12.0,1.5,acceleration
0.1394267599998784,0.08593406593406594,2.1240836785131725,-0.1626100076554343,444.0,64.92,6.29,12.0,1.5,acceleration
0.13997299400034535,0.08593406593406594,2.1240836785131725,-0.1626100076554343,444.0,64.92,6.29,12.0,1.5,acceleration
0.14117842599989672,0.09758241758241758,2.1240836785131725,-0.1626100076554343,444.0,64.92,6.29,12.0,1.5,acceleration
0.1431378469997071,0.1087912087912088,2.1240836785131725,-0.1626100076554343,444.0,64.92,6.29,12.0,1.5,acceleration
0.14367953600049077,0.1087912087912088,2.1240836785131725,-0.1626100076554343,444.0,64.92,6.29,12.0,1.5,acceleration
0.14423780300057842,0.1087912087912088,2.1240836785131725,-0.1626100076554343,495.0,65.12,6.23,12.0,1.5,acceleration
0.14471356900048704,0.1087912087912088,2.1240836785131725,-0.1626100076554343,495.0,65.12,6.23,12.0,1.5,acceleration
0.14569726300032926,0.1087912087912088,4.8682204738462,-0.24272191097475587,495.0,65.12,6.23,12.0,1.5,acceleration
0.14821981400018558,0.1087912087912088,4.8682204738462,-0.24272191097475587,540.0,63.95,6.55,12.0,1.5,acceleration
0.14878035299989278,0.1087912087912088,4.8682204738462,-0.24272191097475587,540.0,63.95,6.55,12.0,1.5,acceleration
0.15003212400006305,0.11868131868131868,4.8682204738462,-0.24272191097475587,540.0,63.95,6.55,12.0,1.5,acceleration
0.15050168200014014,0.11868131868131868,7.11913243796468,-0.3371994991790503,540.0,63.95,6.55,12.0,1.5,acceleration
0.15353414499986684,0.11868131868131868,7.11913243796468,-0.3371994991790503,576.0,66.01,6.51,12.0,1.5,acceleration
0.15429318800033798,0.11868131868131868,7.11913243796468,-0.3371994991790503,576.0,66.01,6.51,12.0,1.5,acceleration
0.1558307330005846,0.1265934065934066,7.11913243796468,-0.3371994991790503,576.0,66.01,6.51,12.0,1.5,acceleration
0.15652887800024473,0.1265934065934066,6.9222806630873706,-1.067246077413857,576.0,66.01,6.51,12.0,1.5,acceleration
0.15966534500057605,0.1356043956043956,6.9222806630873706,-1.067246077413857,576.0,66.01,6.51,12.0,1.5,acceleration
0.1603039669998907,0.1356043956043956,6.9222806630873706,-1.067246077413857,576.0,66.01,6.51,12.0,1.5,acceleration
0.16121588199985126,0.1356043956043956,6.9222806630873706,-1.067246077413857,617.0,65.31,6.2,12.0,1.5,acceleration
0.16169062500011933,0.1356043956043956,6.9222806630873706,-1.067246077413857,617.0,65.31,6.2,12.0,1.5,acceleration
0.16402260700033366,0.1356043956043956,6.9222806630873706,-1.067246077413857,654.0,64.59,6.42,12.0,1.5,acceleration
0.16493621800054825,0.1356043956043956,6.9222806630873706,-1.067246077413857,654.0,64.59,6.42,12.0,1.5,acceleration
0.16626629599977605,0.14373626373626375,6.9222806630873706,-1.067246077413857,654.0,64.59,6.42,12.0,1.5,acceleration
0.16694824900059757,0.14373626373626375,6.533868205478194,-0.8001037186708301,654.0,64.59,6.42,12.0,1.5,acceleration
0.1693782510001256,0.14373626373626375,6.533868205478194,-0.8001037186708301,699.0,64.99,6.43,12.0,1.5,acceleration
0.1702903260002131,0.14373626373626375,6.533868205478194,-0.8001037186708301,699.0,64.99,6.43,12.0,1.5,acceleration
0.17160107600011543,0.15362637362637363,6.533868205478194,-0.8001037186708301,699.0,64.99,6.43,12.0,1.5,acceleration
0.1723283100000117,0.15362637362637363,6.199090891944769,-0.4507486849369481,699.0,64.99,6.43,12.0,1.5,acceleration
0.1751624280004762,0.15362637362637363,6.199090891944769,-0.4507486849369481,730.0,65.15,6.33,12.0,1.5,acceleration
0.17667731500023365,0.15362637362637363,6.199090891944769,-0.4507486849369481,730.0,65.15,6.33,12.0,1.5,acceleration
0.17879770299987285,0.16043956043956045,6.199090891944769,-0.4507486849369481,730.0,65.15,6.33,12.0,1.5,acceleration
0.1796337739997398,0.16043956043956045,7.303159218060377,-0.6103003279350697,730.0,65.15,6.33,12.0,1.5,acceleration
0.18210765100047865,0.16703296703296702,7.303159218060377,-0.6103003279350697,730.0,65.15,6.33,12.0,1.5,acceleration
0.1827632980002818,0.16703296703296702,7.42303705885053,-0.5259541845794767,730.0,65.15,6.33,12.0,1.5,acceleration
0.18389189499976055,0.16703296703296702,7.42303705885053,-0.5259541845794767,760.0,65.56,6.19,12.0,1.5,acceleration
0.18441374299982272,0.16703296703296702,7.42303705885053,-0.5259541845794767,760.0,65.56,6.19,12.0,1.5,acceleration
0.18694599100035703,0.17362637362637362,7.42303705885053,-0.5259541845794767,760.0,65.56,6.19,12.0,1.5,acceleration
0.18803212200054986,0.17362637362637362,6.688214717581275,-0.5778736107785254,760.0,65.56,6.19,12.0,1.5,acceleration
0.18880738999996538,0.17362637362637362,6.688214717581275,-0.5778736107785254,790.0,64.65,6.15,12.0,1.5,acceleration
0.18931640600021638,0.17362637362637362,6.688214717581275,-0.5778736107785254,790.0,64.65,6.15,12.0,1.5,acceleration
0.19143215399981273,0.17362637362637362,6.688214717581275,-0.5778736107785254,825.0,64.73,6.38,12.0,1.5,acceleration
0.19239892000041436,0.17362637362637362,6.688214717581275,-0.5778736107785254,825.0,64.73,6.38,12.0,1.5,acceleration
0.19367440400037594,0.1813186813186813,6.688214717581275,-0.5778736107785254,825.0,64.73,6.38,12.0,1.5,acceleration
0.19421295699976326,0.1813186813186813,4.013320677561465,-0.29210188182406127,825.0,64.73,6.38,12.0,1.5,acceleration
0.19470629199986433,0.1813186813186813,4.013320677561465,-0.29210188182406127,857.0,65.65,6.29,12.0,1.5,acceleration
0.19518065100055537,0.1813186813186813,4.013320677561465,-0.29210188182406127,857.0,65.65,6.29,12.0,1.5,acceleration
0.19637961900025402,0.18835164835164836,4.013320677561465,-0.29210188182406127,857.0,65.65,6.29,12.0,1.5,acceleration
0.19761759799985157,0.1945054945054945,4.013320677561465,-0.29210188182406127,857.0,65.65,6.29,12.0,1.5,acceleration
0.19814632599991455,0.1945054945054945,4.013320677561465,-0.29210188182406127,857.0,65.65,6.29,12.0,1.5,acceleration
0.19865473400022893,0.1945054945054945,4.013320677561465,-0.29210188182406127,885.0,65.3,5.97,12.0,1.5,acceleration
0.1991255729999466,0.1945054945054945,4.013320677561465,-0.29210188182406127,885.0,65.3,5.97,12.0,1.5,acceleration
0.2000952819998929,0.1945054945054945,3.517550253517333,-0.045199625557893884,885.0,65.3,5.97,12.0,1.5,acceleration
0.20304457299971546,0.1989010989010989,3.517550253517333,-0.045199625557893884,885.0,65.3,5.97,12.0,1.5,acceleration
0.20354974900055822,0.1989010989010989,3.4667702066117556,0.06301029066443443,885.0,65.3,5.97,12.0,1.5,acceleration
