timestamp_s,odom_vx,imu_ay,imu_gz,imu_ax,motor_current,cmd_speed,cmd_steering,phase
0.006446260998927755,0.0,-0.08317182192946221,-0.006391539652208463,-0.01660199705349963,0.0,1.5,0.1,settle
0.007267527998919832,0.0,-0.040265650204144354,-0.013897376743879626,0.06053472637993529,0.0,1.5,0.1,settle
0.00851363699985086,0.0,-0.040265650204144354,-0.013897376743879626,0.06053472637993529,0.0,1.5,0.1,settle
0.009146546999545535,0.0,-0.040265650204144354,-0.013897376743879626,0.06053472637993529,0.0,1.5,0.1,settle
0.010730743999374681,0.0,-0.040265650204144354,-0.013897376743879626,0.06053472637993529,0.0,1.5,0.1,settle
0.01148525700045866,0.0,0.064951121217344,-0.003238825575488661,0.04649834651456458,0.0,1.5,0.1,settle
0.012161624999862397,0.0,0.064951121217344,-0.003238825575488661,0.04649834651456458,0.0,1.5,0.1,settle
0.012771783000061987,0.0,0.064951121217344,-0.003238825575488661,0.04649834651456458,0.0,1.5,0.1,settle
0.014205831999788643,0.0,0.064951121217344,-0.003238825575488661,0.04649834651456458,0.0,1.5,0.1,settle
0.015277889000572031,0.0,0.08895589172365706,0.010656731318866366,-0.044674793316859196,0.0,1.5,0.1,settle
0.015860269999393495,0.0,0.08895589172365706,0.010656731318866366,-0.044674793316859196,0.0,1.5,0.1,settle
0.018062848999761627,0.0,0.08895589172365706,0.010656731318866366,-0.044674793316859196,0.0,1.5,0.1,settle
0.019522562999554793,0.0,0.08895589172365706,0.010656731318866366,-0.044674793316859196,0.0,1.5,0.1,settle
0.02053906699984509,0.0,-0.001827088879555433,0.007476965351136243,-0.09308851294989451,0.0,1.5,0.1,settle
0.02119648999905621,0.0,-0.001827088879555433,0.007476965351136243,-0.09308851294989451,0.0,1.5,0.1,settle
0.02182882399938535,0.0,-0.001827088879555433,0.007476965351136243,-0.09308851294989451,0.0,1.5,0.1,settle
0.023121621999962372,0.0,-0.001827088879555433,0.007476965351136243,-0.09308851294989451,0.0,1.5,0.1,settle
0.023711555999398115,0.0,-0.08776017263302949,-0.004294761145475323,-0.03150547860960229,0.0,1.5,0.1,settle
0.024279568999190815,0.0,-0.08776017263302949,-0.004294761145475323,-0.03150547860960229,26.83,1.5,0.1,settle
0.02479970899912587,0.0,-0.08776017263302949,-0.004294761145475323,-0.03150547860960229,26.83,1.5,0.1,settle
0.02603189699948416,0.0,-0.08776017263302949,-0.004294761145475323,-0.03150547860960229,26.83,1.5,0.1,settle
0.026603495000017574,0.0,-0.04465051422486449,-0.012838499733274916,0.0498765542433901,26.83,1.5,0.1,settle
0.027204948999496992,0.0,-0.04465051422486449,-0.012838499733274916,0.0498765542433901,66.0,1.5,0.1,settle
0.02774620899981528,0.0,-0.04465051422486449,-0.012838499733274916,0.0498765542433901,66.0,1.5,0.1,settle
0.028996701999858487,0.0,-0.04465051422486449,-0.012838499733274916,0.0498765542433901,66.0,1.5,0.1,settle
0.029534601999330334,0.0,0.09428834792594987,-0.004294761145475323,0.044872571943637585,66.0,1.5,0.1,settle
0.030123447999358177,0.0,0.09428834792594987,-0.004294761145475323,0.044872571943637585,64.13,1.5,0.1,settle
0.030649027999970713,0.0,0.09428834792594987,-0.004294761145475323,0.044872571943637585,64.13,1.5,0.1,settle
0.03164780299994163,0.0,0.06404677452245358,0.011784804744731899,-0.018137682188178794,64.13,1.5,0.1,settle
0.03264411400050449,0.0,0.040531038775254075,0.011872625602569164,0.08609638007258313,64.13,1.5,0.1,settle
0.033242399998925976,0.0,0.040531038775254075,0.011872625602569164,0.08609638007258313,65.52,1.5,0.1,settle
0.033800684999732766,0.0,0.040531038775254075,0.011872625602569164,0.08609638007258313,65.52,1.5,0.1,settle
0.03501540099932754,0.0,0.040531038775254075,0.011872625602569164,0.08609638007258313,65.52,1.5,0.1,settle
0.03927524400023685,0.0,0.040531038775254075,0.011872625602569164,0.08609638007258313,65.52,1.5,0.1,settle
0.03991033000056632,0.0,-0.01885019293813403,0.0012934064660408368,0.4424432454551874,65.52,1.5,0.1,settle
0.04049363999911293,0.0,-0.01885019293813403,0.0012934064660408368,0.4424432454551874,64.81,1.5,0.1,settle
0.041027060000487836,0.0,-0.01885019293813403,0.0012934064660408368,0.4424432454551874,64.81,1.5,0.1,settle
0.04316576500059455,0.0,-0.01885019293813403,0.0012934064660408368,0.4424432454551874,65.2,1.5,0.1,settle
0.0441759009991074,0.0,-0.01885019293813403,0.0012934064660408368,0.4424432454551874,65.2,1.5,0.1,settle
0.0454947149992222,0.0,-0.01885019293813403,0.0012934064660408368,0.4424432454551874,65.2,1.5,0.1,settle
0.046171083000444924,0.0,-0.010917719438433615,-0.012247086556573977,0.5378433827313432,65.2,1.5,0.1,settle
0.04842959899906418,0.0,-0.010917719438433615,-0.012247086556573977,0.5378433827313432,65.05,1.5,0.1,settle
0.04943570199975511,0.0,-0.010917719438433615,-0.012247086556573977,0.5378433827313432,65.05,1.5,0.1,settle
0.050785174000338884,0.0,-0.010917719438433615,-0.012247086556573977,0.5378433827313432,65.05,1.5,0.1,settle
0.051421955999103375,0.0,0.1663844696765589,-0.02135832240627749,-0.013332218135211016,65.05,1.5,0.1,settle
0.05412329899991164,0.0,0.1663844696765589,-0.02135832240627749,-0.013332218135211016,65.0,1.5,0.1,settle
0.05509058499956154,0.0,0.1663844696765589,-0.02135832240627749,-0.013332218135211016,65.0,1.5,0.1,settle
0.056446360000336426,0.0,0.1663844696765589,-0.02135832240627749,-0.013332218135211016,65.0,1.5,0.1,settle
0.056994852999196155,0.0,0.12013342166985948,-0.010450819771423758,-0.38649702039311395,65.0,1.5,0.1,settle
0.05960732899984578,0.0,0.12013342166985948,-0.010450819771423758,-0.38649702039311395,64.96,1.5,0.1,settle
0.060240783999688574,0.0,0.12013342166985948,-0.010450819771423758,-0.38649702039311395,64.96,1.5,0.1,settle
0.0615372619995469,0.0,0.12013342166985948,-0.010450819771423758,-0.38649702039311395,64.96,1.5,0.1,settle
0.06213170800037915,0.0,-0.031328383576072705,0.034401893797527776,0.11014065147222263,64.96,1.5,0.1,settle
0.06490047599982063,0.0,-0.031328383576072705,0.034401893797527776,0.11014065147222263,64.92,1.5,0.1,settle
0.06547796099948755,0.0,-0.031328383576072705,0.034401893797527776,0.11014065147222263,64.92,1.5,0.1,settle
0.06674931799898332,0.0,-0.031328383576072705,0.034401893797527776,0.11014065147222263,64.92,1.5,0.1,settle
0.0672965949997888,0.0,-0.16672159074297543,0.025929650161875154,0.4010563557190193,64.92,1.5,0.1,settle
0.07035272999928566,0.0,-0.16672159074297543,0.025929650161875154,0.4010563557190193,64.87,1.5,0.1,settle
0.07088266199934878,0.0,-0.16672159074297543,0.025929650161875154,0.4010563557190193,64.87,1.5,0.1,settle
0.07209385799978918,0.0,-0.16672159074297543,0.025929650161875154,0.4010563557190193,64.87,1.5,0.1,settle
0.07262529400031781,0.0,-0.18067248428197946,-0.019722991694157522,0.021568743647758515,64.87,1.5,0.1,settle
0.07314636199953384,0.0,-0.18067248428197946,-0.019722991694157522,0.021568743647758515,64.96,1.5,0.1,settle
0.07363168600022618,0.0,-0.18067248428197946,-0.019722991694157522,0.021568743647758515,64.96,1.5,0.1,settle
0.0748212809994584,0.0,-0.18067248428197946,-0.019722991694157522,0.021568743647758515,64.96,1.5,0.1,settle
0.07533409300049243,0.0,0.04080183680696045,-0.005848213177940266,0.018317231038522563,64.96,1.5,0.1,settle
0.07632301199919311,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.96,1.5,0.1,settle
0.07686465599908843,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.98,1.5,0.1,settle
0.07739266799944744,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.98,1.5,0.1,settle
0.07861324099940248,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.98,1.5,0.1,settle
0.08138783299909846,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.96,1.5,0.1,settle
0.08203472800050804,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.96,1.5,0.1,settle
0.08330272499915736,0.0,0.39520257309047135,0.03285916827053151,0.39171699282977046,64.96,1.5,0.1,settle
0.08384708999983559,0.0,0.5328309188982994,0.058992345686774944,0.31837367032992897,64.96,1.5,0.1,settle
0.08719468699928257,0.0,0.5328309188982994,0.058992345686774944,0.31837367032992897,64.99,1.5,0.1,settle
0.08780999699956737,0.0,0.5328309188982994,0.058992345686774944,0.31837367032992897,64.99,1.5,0.1,settle
0.08931316800044442,0.0,0.5328309188982994,0.058992345686774944,0.31837367032992897,64.99,1.5,0.1,settle
0.08990652600004978,0.0,0.4432868781060502,0.07998547863813794,-0.03510039782902907,64.99,1.5,0.1,settle
0.0929958449996775,0.0,0.4432868781060502,0.07998547863813794,-0.03510039782902907,65.02,1.5,0.1,settle
0.09364414799892984,0.0,0.4432868781060502,0.07998547863813794,-0.03510039782902907,65.02,1.5,0.1,settle
0.09527743400030886,0.0,0.4432868781060502,0.07998547863813794,-0.03510039782902907,65.02,1.5,0.1,settle
0.09593863299960503,0.0,0.45453117956747857,0.09061952248271637,-0.0060339874184386355,65.02,1.5,0.1,settle
0.09850550800001656,0.0,0.5558444955433309,0.10000768131270689,0.3655232152460447,65.02,1.5,0.1,settle
0.0992166609994456,0.0,0.5558444955433309,0.10000768131270689,0.3655232152460447,65.03,1.5,0.1,settle
0.09983734699926572,0.0,0.5558444955433309,0.10000768131270689,0.3655232152460447,65.03,1.5,0.1,settle
