timestamp_s,odom_x,odom_y,odom_yaw,odom_vx,cmd_speed,cmd_steering,phase
25.974427701999957,-0.09677190254439795,1.4748961934627098,0.09595279078423702,0.0,1.0,-0.598639455782313,run_0
25.976217663999705,-0.09677190254439795,1.4748961934627098,0.09595279078423702,0.0,1.0,-0.598639455782313,run_0
25.97762300299928,-0.09677190254439795,1.4748961934627098,0.09595279078423702,0.0,1.0,-0.598639455782313,run_0
25.98026682499949,-0.09677190254439795,1.4748961934627098,0.09592492234189898,0.0,1.0,-0.598639455782313,run_0
25.981301971999528,-0.09677190254439795,1.4748961934627098,0.09592492234189898,0.0,1.0,-0.598639455782313,run_0
25.982296572999985,-0.09677190254439795,1.4748961934627098,0.09592492234189898,0.0,1.0,-0.598639455782313,run_0
25.984362290999343,-0.09677190254439795,1.4748961934627098,0.09593611535274116,0.0,1.0,-0.598639455782313,run_0
25.985281624999516,-0.09677190254439795,1.4748961934627098,0.09593611535274116,0.0,1.0,-0.598639455782313,run_0
25.986295426999277,-0.09677190254439795,1.4748961934627098,0.09593611535274116,0.0,1.0,-0.598639455782313,run_0
25.988294869999663,-0.09677190254439795,1.4748961934627098,0.09595323150411118,0.0,1.0,-0.598639455782313,run_0
25.98921967699971,-0.09677190254439795,1.4748961934627098,0.09595323150411118,0.0,1.0,-0.598639455782313,run_0
25.99007811299998,-0.09677190254439795,1.4748961934627098,0.09595323150411118,0.0,1.0,-0.598639455782313,run_0
25.991967278999255,-0.09677190254439795,1.4748961934627098,0.09594959094862986,0.0,1.0,-0.598639455782313,run_0
25.99287570099932,-0.09677190254439795,1.4748961934627098,0.09594959094862986,0.0,1.0,-0.598639455782313,run_0
25.99377221799932,-0.09677190254439795,1.4748961934627098,0.09594959094862986,0.0,1.0,-0.598639455782313,run_0
25.99569264999991,-0.09677190254439795,1.4748961934627098,0.095930154392762,0.0,1.0,-0.598639455782313,run_0
25.996560941999633,-0.09677190254439795,1.4748961934627098,0.095930154392762,0.0,1.0,-0.598639455782313,run_0
25.997405744999924,-0.09677190254439795,1.4748961934627098,0.095930154392762,0.0,1.0,-0.598639455782313,run_0
25.999448837999807,-0.09677190254439795,1.4748961934627098,0.09592797445595404,0.0,1.0,-0.598639455782313,run_0
26.00039182099954,-0.09677190254439795,1.4748961934627098,0.09592797445595404,0.0,1.0,-0.598639455782313,run_0
26.00126315399939,-0.09677190254439795,1.4748961934627098,0.09592797445595404,0.0,1.0,-0.598639455782313,run_0
26.00321373099996,-0.09677190254439795,1.4748961934627098,0.09594434490873005,0.0,1.0,-0.598639455782313,run_0
26.004124200999286,-0.09677190254439795,1.4748961934627098,0.09594434490873005,0.0,1.0,-0.598639455782313,run_0
26.004972363999514,-0.09677190254439795,1.4748961934627098,0.09594434490873005,0.0,1.0,-0.598639455782313,run_0
26.0069092119993,-0.09677190254439795,1.4748961934627098,0.0959619048301239,0.0,1.0,-0.598639455782313,run_0
26.007786624999426,-0.09677190254439795,1.4748961934627098,0.0959619048301239,0.0,1.0,-0.598639455782313,run_0
26.008592033999776,-0.09677190254439795,1.4748961934627098,0.0959619048301239,0.0,1.0,-0.598639455782313,run_0
26.011909803999515,-0.09677190254439795,1.4748961934627098,0.09595819633479374,0.0,1.0,-0.598639455782313,run_0
26.012806481999178,-0.09677190254439795,1.4748961934627098,0.09595819633479374,0.0,1.0,-0.598639455782313,run_0
26.013619378999465,-0.09677190254439795,1.4748961934627098,0.09595819633479374,0.0,1.0,-0.598639455782313,run_0
26.015365147999546,-0.09677190254439795,1.4748961934627098,0.09595819633479374,0.0,1.0,-0.598639455782313,run_0
26.0161877419996,-0.09677190254439795,1.4748961934627098,0.09595819633479374,0.0,1.0,-0.598639455782313,run_0
26.01700006399915,-0.09677190254439795,1.4748961934627098,0.09595819633479374,0.0,1.0,-0.598639455782313,run_0
26.018690021999646,-0.09677190254439795,1.4748961934627098,0.09592774144333259,0.0,1.0,-0.598639455782313,run_0
26.019552265999664,-0.09677190254439795,1.4748961934627098,0.09592774144333259,0.0,1.0,-0.598639455782313,run_0
26.021588638999674,-0.09677190254439795,1.4748961934627098,0.09592774144333259,0.0,1.0,-0.598639455782313,run_0
26.023610930999894,-0.09677190254439795,1.4748961934627098,0.09594397316368952,0.0,1.0,-0.598639455782313,run_0
26.024458997999318,-0.09677190254439795,1.4748961934627098,0.09594397316368952,0.0,1.0,-0.598639455782313,run_0
26.02524978299971,-0.09677190254439795,1.4748961934627098,0.09594397316368952,0.0,1.0,-0.598639455782313,run_0
26.02711789299974,-0.09677190254439795,1.4748961934627098,0.09595651239828107,0.0,1.0,-0.598639455782313,run_0
26.02802218599936,-0.09677190254439795,1.4748961934627098,0.09595651239828107,0.0,1.0,-0.598639455782313,run_0
26.028958320999664,-0.09677190254439795,1.4748961934627098,0.09595651239828107,0.0,1.0,-0.598639455782313,run_0
26.030880864999745,-0.09677190254439795,1.4748961934627098,0.09593079394436545,0.0,1.0,-0.598639455782313,run_0
26.031704930999695,-0.09677190254439795,1.4748961934627098,0.09593079394436545,0.0,1.0,-0.598639455782313,run_0
26.03252720599994,-0.09677190254439795,1.4748961934627098,0.09593079394436545,0.0,1.0,-0.598639455782313,run_0
26.034413875999235,-0.09677190254439795,1.4748961934627098,0.09580002613147198,0.0,1.0,-0.598639455782313,run_0
26.03528363999976,-0.09677190254439795,1.4748961934627098,0.09580002613147198,0.0,1.0,-0.598639455782313,run_0
26.036094969999795,-0.09677190254439795,1.4748961934627098,0.09580002613147198,0.0,1.0,-0.598639455782313,run_0
26.037888996999754,-0.09677190254439795,1.4748961934627098,0.09580002613147198,0.0,1.0,-0.598639455782313,run_0
26.039899703999254,-0.09677190254439795,1.4748961934627098,0.09580002613147198,0.0,1.0,-0.598639455782313,run_0
26.040822078999554,-0.09677190254439795,1.4748961934627098,0.09580002613147198,0.0,1.0,-0.598639455782313,run_0
26.042598343999998,-0.09677190254439795,1.4748961934627098,0.09583815765515502,0.0,1.0,-0.598639455782313,run_0
26.043434315000013,-0.09677190254439795,1.4748961934627098,0.09583815765515502,0.0,1.0,-0.598639455782313,run_0
26.04426708599931,-0.09677190254439795,1.4748961934627098,0.09583815765515502,0.0,1.0,-0.598639455782313,run_0
26.04606034399967,-0.09677190254439795,1.4748961934627098,0.09613648265837194,0.0,1.0,-0.598639455782313,run_0
26.048042346999864,-0.09677190254439795,1.4748961934627098,0.09613648265837194,0.0,1.0,-0.598639455782313,run_0
26.048842700000023,-0.09677190254439795,1.4748961934627098,0.09613648265837194,0.0,1.0,-0.598639455782313,run_0
26.050550258999465,-0.09677190254439795,1.4748961934627098,0.09629462297528102,0.0,1.0,-0.598639455782313,run_0
26.051374100999965,-0.09677190254439795,1.4748961934627098,0.09629462297528102,0.0,1.0,-0.598639455782313,run_0
26.052101299999777,-0.09677190254439795,1.4748961934627098,0.09629462297528102,0.0,1.0,-0.598639455782313,run_0
26.053676436999922,-0.09677190254439795,1.4748961934627098,0.09623143003959655,0.0,1.0,-0.598639455782313,run_0
26.054418131999228,-0.09677190254439795,1.4748961934627098,0.09623143003959655,0.0,1.0,-0.598639455782313,run_0
26.05624460799936,-0.09677190254439795,1.4748961934627098,0.09623143003959655,0.0,1.0,-0.598639455782313,run_0
26.057883683999535,-0.09677190254439795,1.4748961934627098,0.09599785137218532,0.0,1.0,-0.598639455782313,run_0
26.05866474100003,-0.09677190254439795,1.4748961934627098,0.09599785137218532,0.0,1.0,-0.598639455782313,run_0
26.059395618999588,-0.09677190254439795,1.4748961934627098,0.09599785137218532,0.0,1.0,-0.598639455782313,run_0
26.060898336999344,-0.09677190254439795,1.4748961934627098,0.09590584286449276,0.0,1.0,-0.598639455782313,run_0
26.0616627849995,-0.09677190254439795,1.4748961934627098,0.09590584286449276,0.0,1.0,-0.598639455782313,run_0
26.06232486099998,-0.09677190254439795,1.4748961934627098,0.09590584286449276,0.0,1.0,-0.598639455782313,run_0
26.06477785899915,-0.09677190254439795,1.4748961934627098,0.09614950373475573,0.0,1.0,-0.598639455782313,run_0
26.065444414000012,-0.09677190254439795,1.4748961934627098,0.09614950373475573,0.0,1.0,-0.598639455782313,run_0
26.06606021599964,-0.09677190254439795,1.4748961934627098,0.09614950373475573,0.0,1.0,-0.598639455782313,run_0
26.067471538999598,-0.09677190254439795,1.4748961934627098,0.09614950373475573,0.0,1.0,-0.598639455782313,run_0
26.068108588999166,-0.09677190254439795,1.4748961934627098,0.09614950373475573,0.0,1.0,-0.598639455782313,run_0
26.068744199999855,-0.09677190254439795,1.4748961934627098,0.09614950373475573,0.0,1.0,-0.598639455782313,run_0
26.070101055999658,-0.09677190254439795,1.4748961934627098,0.09604732846868647,0.0,1.0,-0.598639455782313,run_0
26.07070309699975,-0.09677190254439795,1.4748961934627098,0.09604732846868647,0.0,1.0,-0.598639455782313,run_0
26.072371613999167,-0.09677190254439795,1.4748961934627098,0.09604732846868647,0.0,1.0,-0.598639455782313,run_0
26.073700021999684,-0.09677190254439795,1.4748961934627098,0.0957135581880253,0.0,1.0,-0.598639455782313,run_0
26.074344176999148,-0.09677190254439795,1.4748961934627098,0.0957135581880253,0.0,1.0,-0.598639455782313,run_0
26.075026124999567,-0.09677190254439795,1.4748961934627098,0.0957135581880253,0.0,1.0,-0.598639455782313,run_0
26.076369348999833,-0.09677190254439795,1.4748961934627098,0.09527115839700029,0.0,1.0,-0.598639455782313,run_0
26.076971389999926,-0.09677190254439795,1.4748961934627098,0.09527115839700029,0.0,1.0,-0.598639455782313,run_0
26.07754357399972,-0.09677190254439795,1.4748961934627098,0.09527115839700029,0.0,1.0,-0.598639455782313,run_0
26.07887214099992,-0.09677190254439795,1.4748961934627098,0.09476775693230621,0.0,1.0,-0.598639455782313,run_0
26.079480165999485,-0.09677190254439795,1.4748961934627098,0.09476775693230621,0.0,1.0,-0.598639455782313,run_0
26.08007628699943,-0.09677190254439795,1.4748961934627098,0.09476775693230621,0.0,1.0,-0.598639455782313,run_0
26.081321074999323,-0.09677190254439795,1.4748961934627098,0.0939580209955504,0.0,1.0,-0.598639455782313,run_0
26.082327483999507,-0.09677190254439795,1.4748961934627098,0.0939580209955504,0.0,1.0,-0.598639455782313,run_0
26.08284430599997,-0.09677190254439795,1.4748961934627098,0.0939580209955504,0.0,1.0,-0.598639455782313,run_0
26.083898013999715,-0.09677190254439795,1.4748961934627098,0.0939580209955504,0.0,1.0,-0.598639455782313,run_0
26.08477113799927,-0.09677190254439795,1.4748961934627098,0.0939580209955504,0.0,1.0,-0.598639455782313,run_0
26.085346073999972,-0.09677190254439795,1.4748961934627098,0.0939580209955504,0.0,1.0,-0.598639455782313,run_0
26.086486152999896,-0.09677190254439795,1.4748961934627098,0.09209767526160538,0.0,1.0,-0.598639455782313,run_0
26.087423151999246,-0.09677190254439795,1.4748961934627098,0.09209767526160538,0.0,1.0,-0.598639455782313,run_0
26.087952229999246,-0.09677190254439795,1.4748961934627098,0.09209767526160538,0.0,1.0,-0.598639455782313,run_0
26.089031122999586,-0.09646113378153215,1.4749247634491836,0.09125346574825488,0.0555,1.0,-0.598639455782313,run_0
26.09116327599986,-0.09646113378153215,1.4749247634491836,0.09125346574825488,0.0555,1.0,-0.598639455782313,run_0
26.09222965599929,-0.09607718747006444,1.4749597466615922,0.09047445561844647,0.07075,1.0,-0.598639455782313,run_0
26.092708747999495,-0.09607718747006444,1.4749597466615922,0.09047445561844647,0.07075,1.0,-0.598639455782313,run_0
26.096911994999573,-0.09607718747006444,1.4749597466615922,0.09047445561844647,0.07075,1.0,-0.598639455782313,run_0
26.098599552999985,-0.09560840223320521,1.4750021198889542,0.08981445513331976,0.0855,1.0,-0.598639455782313,run_0
26.099434883999493,-0.09560840223320521,1.4750021198889542,0.08981445513331976,0.0855,1.0,-0.598639455782313,run_0
26.103744662999816,-0.09560840223320521,1.4750021198889542,0.08981445513331976,0.0855,1.0,-0.598639455782313,run_0
26.104595609999706,-0.09560840223320521,1.4750021198889542,0.08981445513331976,0.0855,1.0,-0.598639455782313,run_0
26.106110392999653,-0.09506288625478758,1.4750511020817962,0.08928639897554635,0.09825,1.0,-0.598639455782313,run_0
26.10913080699993,-0.0944361191753627,1.4751070493698184,0.08876826109472578,0.11025,1.0,-0.598639455782313,run_0
26.110086334999323,-0.0944361191753627,1.4751070493698184,0.08876826109472578,0.11025,1.0,-0.598639455782313,run_0
26.11068184799933,-0.0944361191753627,1.4751070493698184,0.08876826109472578,0.11025,1.0,-0.598639455782313,run_0
26.113847610999983,-0.0944361191753627,1.4751070493698184,0.08876826109472578,0.11025,1.0,-0.598639455782313,run_0
26.11524667699996,-0.09374192288936449,1.4751686374770907,0.08820554581102225,0.12275,1.0,-0.598639455782313,run_0
26.11584087799929,-0.09374192288936449,1.4751686374770907,0.08820554581102225,0.12275,1.0,-0.598639455782313,run_0
26.11640394099959,-0.09374192288936449,1.4751686374770907,0.08820554581102225,0.12275,1.0,-0.598639455782313,run_0
26.11755800499941,-0.09369819127734942,1.4751725048827573,0.08820554581102225,0.134,1.0,-0.598639455782313,run_0
26.11806413799968,-0.09369819127734942,1.4751725048827573,0.08820554581102225,0.134,1.0,-0.598639455782313,run_0
26.120015323999723,-0.09369819127734942,1.4751725048827573,0.08820554581102225,0.134,1.0,-0.598639455782313,run_0
26.12070197599951,-0.09369819127734942,1.4751725048827573,0.08820554581102225,0.134,1.0,-0.598639455782313,run_0
26.122067984999376,-0.09291518709501527,1.4752413689233488,0.08724002294507671,0.146,1.0,-0.598639455782313,run_0
26.125544513999557,-0.09291518709501527,1.4752413689233488,0.08724002294507671,0.146,1.0,-0.598639455782313,run_0
26.127141859999938,-0.09200364012028747,1.475320892150254,0.08679905669196232,0.15475,1.0,-0.598639455782313,run_0
26.12798077499974,-0.09200364012028747,1.475320892150254,0.08679905669196232,0.15475,1.0,-0.598639455782313,run_0
26.131051110000044,-0.09200364012028747,1.475320892150254,0.08679905669196232,0.15475,1.0,-0.598639455782313,run_0
26.132554820999758,-0.09109376412004162,1.4753997954286504,0.08620556867919604,0.16475,1.0,-0.598639455782313,run_0
26.13326749099997,-0.09109376412004162,1.4753997954286504,0.08620556867919604,0.16475,1.0,-0.598639455782313,run_0
26.136587436999434,-0.09109376412004162,1.4753997954286504,0.08620556867919604,0.16475,1.0,-0.598639455782313,run_0
26.13808148299995,-0.09011242510795743,1.4754842783573747,0.08554983668232354,0.17425,1.0,-0.598639455782313,run_0
26.138736357999733,-0.09011242510795743,1.4754842783573747,0.08554983668232354,0.17425,1.0,-0.598639455782313,run_0
26.14215320399944,-0.09011242510795743,1.4754842783573747,0.08554983668232354,0.17425,1.0,-0.598639455782313,run_0
26.143694547999985,-0.08909451450652042,1.4755712752812264,0.08496813457100783,0.18325,1.0,-0.598639455782313,run_0
26.144428306999544,-0.08909451450652042,1.4755712752812264,0.08496813457100783,0.18325,1.0,-0.598639455782313,run_0
26.147941060999983,-0.08909451450652042,1.4755712752812264,0.08496813457100783,0.18325,1.0,-0.598639455782313,run_0
26.1496103139998,-0.08803195940152624,1.4756614776646433,0.08440967866095005,0.19175,1.0,-0.598639455782313,run_0
26.15038516200002,-0.08803195940152624,1.4756614776646433,0.08440967866095005,0.19175,1.0,-0.598639455782313,run_0
26.153469962999225,-0.08803195940152624,1.4756614776646433,0.08440967866095005,0.19175,1.0,-0.598639455782313,run_0
26.15509060599925,-0.08691566028429884,1.475755492723679,0.08363437688939744,0.2015,1.0,-0.598639455782313,run_0
26.155785354999352,-0.08691566028429884,1.475755492723679,0.08363437688939744,0.2015,1.0,-0.598639455782313,run_0
26.15921967399936,-0.08691566028429884,1.475755492723679,0.08363437688939744,0.2015,1.0,-0.598639455782313,run_0
26.160666805999426,-0.08576231267785073,1.4758515348780656,0.08252728595256076,0.2095,1.0,-0.598639455782313,run_0
26.161658974999227,-0.08576231267785073,1.4758515348780656,0.08252728595256076,0.2095,1.0,-0.598639455782313,run_0
26.162667656999474,-0.08576231267785073,1.4758515348780656,0.08252728595256076,0.2095,1.0,-0.598639455782313,run_0
26.164125797999986,-0.08569591896882389,1.4758570266440276,0.08252728595256076,0.216,1.0,-0.598639455782313,run_0
26.164797825999813,-0.08569591896882389,1.4758570266440276,0.08252728595256076,0.216,1.0,-0.598639455782313,run_0
26.166182426999512,-0.08450779397045723,1.4759538218653772,0.08005143460160857,0.22325,1.0,-0.598639455782313,run_0
