timestamp_s,odom_vx,odom_omega,imu_gz,cmd_steering,phase
1.5840094719997069,1.5342222222222222,-0.005574196630699027,0.09081499159419255,0.3,step_0_LEFT
1.5855735739996817,1.5282222222222221,0.0042810384299859445,0.09081499159419255,0.3,step_0_LEFT
1.5862029209997672,1.5282222222222221,0.0042810384299859445,0.09081499159419255,0.3,step_0_LEFT
1.5875499019998642,1.5262222222222221,0.0042810384299859445,0.09081499159419255,0.3,step_0_LEFT
1.5888290749999214,1.5262222222222221,0.0042810384299859445,0.1468710371414298,0.3,step_0_LEFT
1.5901955770000313,1.5313333333333334,0.06523016820790248,0.1468710371414298,0.3,step_0_LEFT
1.5908161549996294,1.5313333333333334,0.06523016820790248,0.18766936675041232,0.3,step_0_LEFT
1.5914916779997839,1.5313333333333334,0.06523016820790248,0.18766936675041232,0.3,step_0_LEFT
1.59428461699963,1.5313333333333334,0.06523016820790248,0.24870419195555268,0.3,step_0_LEFT
1.5949547000000166,1.5313333333333334,0.06523016820790248,0.24870419195555268,0.3,step_0_LEFT
1.5964011379996919,1.5295555555555556,0.10196192777065544,0.24870419195555268,0.3,step_0_LEFT
1.5995416939999814,1.5295555555555556,0.10196192777065544,0.24870419195555268,0.3,step_0_LEFT
1.6010598129996652,1.5257777777777777,0.1459846070261246,0.24870419195555268,0.3,step_0_LEFT
1.601722086999871,1.5257777777777777,0.1459846070261246,0.3343552476170543,0.3,step_0_LEFT
1.6058497519998127,1.5257777777777777,0.1459846070261246,0.3737832809766502,0.3,step_0_LEFT
1.6066652429999522,1.5257777777777777,0.1459846070261246,0.3737832809766502,0.3,step_0_LEFT
1.6084222419999605,1.5284444444444445,0.2024957992034035,0.3737832809766502,0.3,step_0_LEFT
1.611421517999588,1.5284444444444445,0.2024957992034035,0.3870288455532956,0.3,step_0_LEFT
1.6122015849996387,1.5284444444444445,0.2024957992034035,0.3870288455532956,0.3,step_0_LEFT
1.6138762799996584,1.5315555555555556,0.2538820437353775,0.3870288455532956,0.3,step_0_LEFT
1.616308065999874,1.5315555555555556,0.2538820437353775,0.41328568310968655,0.3,step_0_LEFT
1.6169848039999124,1.5315555555555556,0.2538820437353775,0.41328568310968655,0.3,step_0_LEFT
1.6182777699996223,1.5266666666666666,0.2938260842807529,0.41328568310968655,0.3,step_0_LEFT
1.6218112879996625,1.5266666666666666,0.2938260842807529,0.4761090207238969,0.3,step_0_LEFT
1.6224493699996856,1.5266666666666666,0.2938260842807529,0.4761090207238969,0.3,step_0_LEFT
1.6238416639998832,1.5253333333333334,0.329663963929433,0.4761090207238969,0.3,step_0_LEFT
1.6275472149995949,1.5253333333333334,0.329663963929433,0.5149682028746518,0.3,step_0_LEFT
1.628308337999897,1.5253333333333334,0.329663963929433,0.5149682028746518,0.3,step_0_LEFT
1.6298813999997037,1.531111111111111,0.3735974809677721,0.5149682028746518,0.3,step_0_LEFT
1.6330557169999338,1.531111111111111,0.3735974809677721,0.5234111891890164,0.3,step_0_LEFT
1.633762311999817,1.531111111111111,0.3735974809677721,0.5234111891890164,0.3,step_0_LEFT
1.6352196619995993,1.5302222222222222,0.416008697539836,0.5234111891890164,0.3,step_0_LEFT
1.6401004809999904,1.524888888888889,0.4482294450345901,0.5234111891890164,0.3,step_0_LEFT
1.6419136719996459,1.524888888888889,0.4482294450345901,0.5344482608526863,0.3,step_0_LEFT
1.6427263479999965,1.524888888888889,0.4482294450345901,0.5344482608526863,0.3,step_0_LEFT
1.6452882779999527,1.5264444444444445,0.4482294450345901,0.5344482608526863,0.3,step_0_LEFT
1.646748443999968,1.5264444444444445,0.4482294450345901,0.6040974800778515,0.3,step_0_LEFT
1.6474697269995886,1.5264444444444445,0.4482294450345901,0.6040974800778515,0.3,step_0_LEFT
1.6497042959999817,1.5302222222222222,0.5130958068693687,0.6040974800778515,0.3,step_0_LEFT
1.6503902179997567,1.5302222222222222,0.5130958068693687,0.6911032192068493,0.3,step_0_LEFT
1.6510386369996013,1.5302222222222222,0.5130958068693687,0.6911032192068493,0.3,step_0_LEFT
1.6524436669997158,1.525111111111111,0.5664980305706129,0.6911032192068493,0.3,step_0_LEFT
1.6530532369997673,1.525111111111111,0.5664980305706129,0.7984111008528753,0.3,step_0_LEFT
1.6536427759997423,1.525111111111111,0.5664980305706129,0.7984111008528753,0.3,step_0_LEFT
1.655115356999886,1.525111111111111,0.5664980305706129,0.8677162729547158,0.3,step_0_LEFT
1.655767903999731,1.525111111111111,0.5664980305706129,0.8677162729547158,0.3,step_0_LEFT
1.657691591999992,1.5235555555555556,0.6360719516552915,0.8677162729547158,0.3,step_0_LEFT
1.6607946439999068,1.5235555555555556,0.6360719516552915,0.8769185597853756,0.3,step_0_LEFT
1.6614797029997135,1.5235555555555556,0.6360719516552915,0.8769185597853756,0.3,step_0_LEFT
1.6628335639998113,1.5297777777777777,0.7055652480451187,0.8769185597853756,0.3,step_0_LEFT
1.6664304429996264,1.5297777777777777,0.7055652480451187,0.8769185597853756,0.3,step_0_LEFT
1.6678953769996951,1.5297777777777777,0.7569712415671956,0.8769185597853756,0.3,step_0_LEFT
1.6685933959997783,1.5297777777777777,0.7569712415671956,0.9006158997971186,0.3,step_0_LEFT
1.6714078069999232,1.5297777777777777,0.7569712415671956,0.9006158997971186,0.3,step_0_LEFT
1.6727719399996204,1.5266666666666666,0.8000646390361725,0.9006158997971186,0.3,step_0_LEFT
1.6734480709997115,1.5266666666666666,0.8000646390361725,0.9632467241540299,0.3,step_0_LEFT
1.678099385999758,1.528888888888889,0.8490192645715297,0.9632467241540299,0.3,step_0_LEFT
1.6788517410000168,1.528888888888889,0.8490192645715297,1.0267828235444862,0.3,step_0_LEFT
1.6795624960000168,1.528888888888889,0.8490192645715297,1.0267828235444862,0.3,step_0_LEFT
1.6824462509998739,1.528888888888889,0.8490192645715297,1.0267828235444862,0.3,step_0_LEFT
1.6839628650000122,1.5324444444444445,0.9023483322634167,1.0267828235444862,0.3,step_0_LEFT
1.6846882439999717,1.5324444444444445,0.9023483322634167,1.0328214081581866,0.3,step_0_LEFT
1.688243650000004,1.5324444444444445,0.9023483322634167,1.0328214081581866,0.3,step_0_LEFT
1.6898398489997817,1.5286666666666666,0.9414902550318476,1.0328214081581866,0.3,step_0_LEFT
1.6905491959996652,1.5286666666666666,0.9414902550318476,1.0329065627340417,0.3,step_0_LEFT
1.691196717999901,1.5286666666666666,0.9414902550318476,1.0329065627340417,0.3,step_0_LEFT
1.6925612039999578,1.5275555555555556,0.9414902550318476,1.0329065627340417,0.3,step_0_LEFT
1.6938465529997302,1.5275555555555556,0.9414902550318476,1.0824596016629826,0.3,step_0_LEFT
1.694501210999988,1.5275555555555556,0.9414902550318476,1.0824596016629826,0.3,step_0_LEFT
1.6958807689998139,1.5313333333333334,0.9689151473425057,1.0824596016629826,0.3,step_0_LEFT
1.696589347999634,1.5313333333333334,0.9689151473425057,1.1083668327472735,0.3,step_0_LEFT
1.699346446999698,1.5313333333333334,0.9689151473425057,1.1083668327472735,0.3,step_0_LEFT
1.7008727569996154,1.532,1.0345949883712362,1.1083668327472735,0.3,step_0_LEFT
1.7015974959999767,1.532,1.0345949883712362,1.139341992806958,0.3,step_0_LEFT
1.705800872999589,1.532,1.0345949883712362,1.139341992806958,0.3,step_0_LEFT
1.7073631189996377,1.5297777777777777,1.0660190897019526,1.139341992806958,0.3,step_0_LEFT
1.7080456179996872,1.5297777777777777,1.0660190897019526,1.1893648133521888,0.3,step_0_LEFT
1.710389402999681,1.5297777777777777,1.0660190897019526,1.1893648133521888,0.3,step_0_LEFT
1.7118651209998461,1.53,1.1030228067970234,1.1893648133521888,0.3,step_0_LEFT
1.7134927119996064,1.53,1.1030228067970234,1.204852559829599,0.3,step_0_LEFT
1.7160655539996696,1.53,1.1030228067970234,1.204852559829599,0.3,step_0_LEFT
1.7175730799999656,1.5317777777777777,1.133571732706796,1.204852559829599,0.3,step_0_LEFT
1.7182856589997755,1.5317777777777777,1.133571732706796,1.1938032376249148,0.3,step_0_LEFT
1.7221054179999555,1.5317777777777777,1.133571732706796,1.1938032376249148,0.3,step_0_LEFT
1.723439791999681,1.5286666666666666,1.1516411841822316,1.1938032376249148,0.3,step_0_LEFT
1.724104978000014,1.5286666666666666,1.1516411841822316,1.2135451176276177,0.3,step_0_LEFT
1.728055777999998,1.5286666666666666,1.1516411841822316,1.2135451176276177,0.3,step_0_LEFT
1.7294911760000105,1.527111111111111,1.1702123642158475,1.2135451176276177,0.3,step_0_LEFT
1.7301706349999222,1.527111111111111,1.1702123642158475,1.259310342538139,0.3,step_0_LEFT
1.7308073729996067,1.527111111111111,1.1702123642158475,1.259310342538139,0.3,step_0_LEFT
1.7321352509998178,1.5286666666666666,1.1702123642158475,1.259310342538139,0.3,step_0_LEFT
1.733702744999846,1.5286666666666666,1.1702123642158475,1.2928619112153932,0.3,step_0_LEFT
1.7349869419999777,1.5282222222222221,1.2257178037633922,1.2928619112153932,0.3,step_0_LEFT
1.7356255370000326,1.5282222222222221,1.2257178037633922,1.2764376641406565,0.3,step_0_LEFT
1.7362932510000064,1.5282222222222221,1.2257178037633922,1.2764376641406565,0.3,step_0_LEFT
1.7392669910000222,1.5282222222222221,1.2257178037633922,1.2764376641406565,0.3,step_0_LEFT
1.7406281169996873,1.524888888888889,1.2409337618765715,1.2764376641406565,0.3,step_0_LEFT
1.741279478999786,1.524888888888889,1.2409337618765715,1.247652621182426,0.3,step_0_LEFT
1.7447488689999773,1.524888888888889,1.2409337618765715,1.247652621182426,0.3,step_0_LEFT
1.7460582499998054,1.5257777777777777,1.2429494196683277,1.247652621182426,0.3,step_0_LEFT
1.7467259649997686,1.5257777777777777,1.2429494196683277,1.235015655493891,0.3,step_0_LEFT
1.7502310669997314,1.5257777777777777,1.2429494196683277,1.235015655493891,0.3,step_0_LEFT
1.7515214079999168,1.528888888888889,1.2405692904159966,1.235015655493891,0.3,step_0_LEFT
1.752243458999601,1.528888888888889,1.2405692904159966,1.238916121226421,0.3,step_0_LEFT
1.7558016489997499,1.528888888888889,1.2405692904159966,1.238916121226421,0.3,step_0_LEFT
1.7573227439997936,1.524888888888889,1.240073339659124,1.238916121226421,0.3,step_0_LEFT
1.7580143299996962,1.524888888888889,1.240073339659124,1.2153423518892577,0.3,step_0_LEFT
1.7613669839997783,1.524888888888889,1.240073339659124,1.2153423518892577,0.3,step_0_LEFT
1.7628233419995922,1.5242222222222221,1.2326540433281639,1.2153423518892577,0.3,step_0_LEFT
1.7634726559999763,1.5242222222222221,1.2326540433281639,1.19192810590139,0.3,step_0_LEFT
1.7667713900000308,1.5242222222222221,1.2326540433281639,1.19192810590139,0.3,step_0_LEFT
1.768190850999872,1.5284444444444445,1.2204362621001317,1.19192810590139,0.3,step_0_LEFT
1.7689212219997899,1.5284444444444445,1.2204362621001317,1.2051012990754124,0.3,step_0_LEFT
1.7735891129996162,1.5286666666666666,1.2158357731927159,1.2051012990754124,0.3,step_0_LEFT
1.774287035999805,1.5286666666666666,1.2158357731927159,1.2691709627902663,0.3,step_0_LEFT
1.774943549999989,1.5286666666666666,1.2158357731927159,1.2691709627902663,0.3,step_0_LEFT
1.7780764269996325,1.5286666666666666,1.2158357731927159,1.2691709627902663,0.3,step_0_LEFT
1.779532368999753,1.5275555555555556,1.2318363300719808,1.2691709627902663,0.3,step_0_LEFT
1.7802200510000148,1.5275555555555556,1.2318363300719808,1.3301910407408704,0.3,step_0_LEFT
1.7809560539999438,1.5275555555555556,1.2318363300719808,1.3301910407408704,0.3,step_0_LEFT
1.7823596119997092,1.5286666666666666,1.2318363300719808,1.3301910407408704,0.3,step_0_LEFT
1.783042622999801,1.5286666666666666,1.2318363300719808,1.3169483390623968,0.3,step_0_LEFT
1.7841869149997365,1.5286666666666666,1.2318363300719808,1.2796334574487516,0.3,step_0_LEFT
1.7848916539996935,1.5286666666666666,1.2318363300719808,1.2796334574487516,0.3,step_0_LEFT
1.7862251319997995,1.53,1.2780244220095722,1.2796334574487516,0.3,step_0_LEFT
1.7893815599995833,1.53,1.2780244220095722,1.2796334574487516,0.3,step_0_LEFT
1.7906585569999152,1.5264444444444445,1.278507132641326,1.2796334574487516,0.3,step_0_LEFT
1.7913183679997928,1.5264444444444445,1.278507132641326,1.2657121823245259,0.3,step_0_LEFT
1.7956552169998758,1.5264444444444445,1.2746686475462858,1.2657121823245259,0.3,step_0_LEFT
1.7963386119999996,1.5264444444444445,1.2746686475462858,1.2899030060862606,0.3,step_0_LEFT
1.7970192869997845,1.5264444444444445,1.2746686475462858,1.2899030060862606,0.3,step_0_LEFT
1.8011468549998426,1.5295555555555556,1.2792389551082781,1.2899030060862606,0.3,step_0_LEFT
1.8018626660000336,1.5295555555555556,1.2792389551082781,1.301564322709445,0.3,step_0_LEFT
1.8025521409999783,1.5295555555555556,1.2792389551082781,1.301564322709445,0.3,step_0_LEFT
1.8059216269998615,1.5295555555555556,1.2792389551082781,1.301564322709445,0.3,step_0_LEFT
1.8072937599999932,1.526,1.285936565388628,1.301564322709445,0.3,step_0_LEFT
1.8079464989996268,1.526,1.285936565388628,1.2770295516929264,0.3,step_0_LEFT
1.8114408169999479,1.526,1.285936565388628,1.2770295516929264,0.3,step_0_LEFT
1.8128981349996138,1.523111111111111,1.2832644612799176,1.2770295516929264,0.3,step_0_LEFT
1.8136193529999218,1.523111111111111,1.2832644612799176,1.2328539676370736,0.3,step_0_LEFT
1.8170595269998557,1.523111111111111,1.2832644612799176,1.2328539676370736,0.3,step_0_LEFT
1.8185848129996884,1.524888888888889,1.2681413131870642,1.2328539676370736,0.3,step_0_LEFT
1.8192726239999502,1.524888888888889,1.2681413131870642,1.1960826372019135,0.3,step_0_LEFT
1.822362812999927,1.524888888888889,1.2681413131870642,1.1960826372019135,0.3,step_0_LEFT
1.823726145999899,1.5266666666666666,1.246523710391519,1.1960826372019135,0.3,step_0_LEFT
1.8244594609996057,1.5266666666666666,1.246523710391519,1.190705581802989,0.3,step_0_LEFT
1.827832498999669,1.5266666666666666,1.246523710391519,1.190705581802989,0.3,step_0_LEFT
1.8292126960000132,1.52,1.22977827181496,1.190705581802989,0.3,step_0_LEFT
1.8298844749997443,1.52,1.22977827181496,1.2304256973551393,0.3,step_0_LEFT
1.8305250209996302,1.52,1.22977827181496,1.2304256973551393,0.3,step_0_LEFT
1.8318583069999477,1.5197777777777777,1.22977827181496,1.2304256973551393,0.3,step_0_LEFT
1.8334855769999194,1.5197777777777777,1.22977827181496,1.2602646863147686,0.3,step_0_LEFT
1.8348117909999928,1.5246666666666666,1.23906015552834,1.2602646863147686,0.3,step_0_LEFT
1.8354922729999998,1.5246666666666666,1.23906015552834,1.2498498622397958,0.3,step_0_LEFT
1.8361412360000031,1.5246666666666666,1.23906015552834,1.2498498622397958,0.3,step_0_LEFT
1.8390193269997326,1.5246666666666666,1.23906015552834,1.2498498622397958,0.3,step_0_LEFT
1.8403905010000017,1.5206666666666666,1.2422970675417768,1.2498498622397958,0.3,step_0_LEFT
1.8410665359997438,1.5206666666666666,1.2422970675417768,1.2231688497007824,0.3,step_0_LEFT
1.8445002129997192,1.5206666666666666,1.2422970675417768,1.2231688497007824,0.3,step_0_LEFT
1.8458612429999448,1.5186666666666666,1.2365586021894783,1.2231688497007824,0.3,step_0_LEFT
1.8465175339997586,1.5186666666666666,1.2365586021894783,1.272560101593501,0.3,step_0_LEFT
1.8498933549999492,1.5186666666666666,1.2365586021894783,1.272560101593501,0.3,step_0_LEFT
1.85124030399993,1.522888888888889,1.247359052010685,1.272560101593501,0.3,step_0_LEFT
1.8519196669999474,1.522888888888889,1.247359052010685,1.3225585542147578,0.3,step_0_LEFT
1.8553618569999344,1.522888888888889,1.247359052010685,1.3225585542147578,0.3,step_0_LEFT
1.856756134999614,1.5235555555555556,1.2699189026719067,1.3225585542147578,0.3,step_0_LEFT
1.8574294489999374,1.5235555555555556,1.2699189026719067,1.333665267540933,0.3,step_0_LEFT
1.860875606999798,1.5235555555555556,1.2699189026719067,1.333665267540933,0.3,step_0_LEFT
1.8622163489999366,1.5202222222222221,1.2890428121326145,1.333665267540933,0.3,step_0_LEFT
1.8628760309998142,1.5202222222222221,1.2890428121326145,1.3117843365506785,0.3,step_0_LEFT
1.8662619329998051,1.5202222222222221,1.2890428121326145,1.3117843365506785,0.3,step_0_LEFT
1.8676035700000284,1.520888888888889,1.2958652694580337,1.3117843365506785,0.3,step_0_LEFT
1.8682704210000338,1.520888888888889,1.2958652694580337,1.2988980989841121,0.3,step_0_LEFT
1.8720248359995821,1.520888888888889,1.2958652694580337,1.2988980989841121,0.3,step_0_LEFT
1.8737036909997187,1.524888888888889,1.2967751183158571,1.2988980989841121,0.3,step_0_LEFT
1.8744022209998548,1.524888888888889,1.2967751183158571,1.2757453754152903,0.3,step_0_LEFT
1.877743578999798,1.524888888888889,1.2967751183158571,1.2757453754152903,0.3,step_0_LEFT
1.8793462089997774,1.520888888888889,1.290466195445687,1.2757453754152903,0.3,step_0_LEFT
1.880053315999703,1.520888888888889,1.290466195445687,1.2712409047475304,0.3,step_0_LEFT
1.8836150580000321,1.520888888888889,1.290466195445687,1.2712409047475304,0.3,step_0_LEFT
1.8852993529999367,1.5186666666666666,1.2846986082362402,1.2712409047475304,0.3,step_0_LEFT
1.886032731999876,1.5186666666666666,1.2846986082362402,1.248985666466065,0.3,step_0_LEFT
1.8867300469996735,1.5186666666666666,1.2846986082362402,1.248985666466065,0.3,step_0_LEFT
1.8882229169998936,1.5217777777777777,1.2846986082362402,1.248985666466065,0.3,step_0_LEFT
1.8890001999998276,1.5217777777777777,1.2846986082362402,1.214865779212188,0.3,step_0_LEFT
1.890475757999866,1.522888888888889,1.2562490417572876,1.214865779212188,0.3,step_0_LEFT
1.8911550569996507,1.522888888888889,1.2562490417572876,1.2009073529907557,0.3,step_0_LEFT
1.8918679239995981,1.522888888888889,1.2562490417572876,1.2009073529907557,0.3,step_0_LEFT
1.8942311009996047,1.522888888888889,1.2562490417572876,1.2009073529907557,0.3,step_0_LEFT
1.895605187000001,1.519111111111111,1.239646535127328,1.2009073529907557,0.3,step_0_LEFT
1.8962752049997107,1.519111111111111,1.239646535127328,1.2413751510189457,0.3,step_0_LEFT
1.8997677629999998,1.519111111111111,1.239646535127328,1.2413751510189457,0.3,step_0_LEFT
1.9013044089997493,1.5193333333333334,1.2401651198948134,1.2413751510189457,0.3,step_0_LEFT
1.9020071639997695,1.5193333333333334,1.2401651198948134,1.293529033068458,0.3,step_0_LEFT
1.905177896999703,1.5193333333333334,1.2401651198948134,1.293529033068458,0.3,step_0_LEFT
1.9066041109999787,1.5246666666666666,1.2561742938469067,1.293529033068458,0.3,step_0_LEFT
1.907305936999819,1.5246666666666666,1.2561742938469067,1.290854553543746,0.3,step_0_LEFT
1.910556830999667,1.5246666666666666,1.2561742938469067,1.290854553543746,0.3,step_0_LEFT
1.9119768679997833,1.521111111111111,1.2665783717559584,1.290854553543746,0.3,step_0_LEFT
1.9127337349996196,1.521111111111111,1.2665783717559584,1.2650803473559045,0.3,step_0_LEFT
1.9159556359995804,1.521111111111111,1.2665783717559584,1.2650803473559045,0.3,step_0_LEFT
1.9174489219999487,1.5195555555555555,1.2661289644359421,1.2650803473559045,0.3,step_0_LEFT
1.9181348769998294,1.5195555555555555,1.2661289644359421,1.2812862152212547,0.3,step_0_LEFT
1.92146746599974,1.5195555555555555,1.2661289644359421,1.2812862152212547,0.3,step_0_LEFT
1.9229146719999335,1.5246666666666666,1.2706761396715358,1.2812862152212547,0.3,step_0_LEFT
1.9236094589996355,1.5246666666666666,1.2706761396715358,1.2853327553395755,0.3,step_0_LEFT
1.9268661119999706,1.5246666666666666,1.2706761396715358,1.2853327553395755,0.3,step_0_LEFT
1.9283049019995815,1.524888888888889,1.2750731243719478,1.2853327553395755,0.3,step_0_LEFT
1.9290531289998398,1.524888888888889,1.2750731243719478,1.2395607393682746,0.3,step_0_LEFT
1.93234190999965,1.524888888888889,1.2750731243719478,1.2395607393682746,0.3,step_0_LEFT
1.9337938199996643,1.5206666666666666,1.2644194088708458,1.2395607393682746,0.3,step_0_LEFT
1.9344791349999468,1.5206666666666666,1.2644194088708458,1.2140331418973747,0.3,step_0_LEFT
1.9379222200000186,1.5206666666666666,1.2644194088708458,1.210819239093867,0.3,step_0_LEFT
1.9386065749999943,1.5206666666666666,1.2644194088708458,1.210819239093867,0.3,step_0_LEFT
1.9400405009996575,1.5224444444444445,1.2493035287788044,1.210819239093867,0.3,step_0_LEFT
1.9407888239998101,1.5224444444444445,1.2493035287788044,1.210819239093867,0.3,step_0_LEFT
1.9422025579997353,1.5273333333333334,1.2493035287788044,1.210819239093867,0.3,step_0_LEFT
1.9433775379998224,1.5273333333333334,1.2493035287788044,1.1886774514748393,0.3,step_0_LEFT
1.9448377679996156,1.522888888888889,1.223034004753778,1.1886774514748393,0.3,step_0_LEFT
1.9457296759997007,1.522888888888889,1.223034004753778,1.2331799385544993,0.3,step_0_LEFT
1.9464787029996842,1.522888888888889,1.223034004753778,1.2331799385544993,0.3,step_0_LEFT
1.9490187449996483,1.522888888888889,1.223034004753778,1.2331799385544993,0.3,step_0_LEFT
1.9503549419996489,1.5213333333333334,1.2260777848939943,1.2331799385544993,0.3,step_0_LEFT
1.9510843209995983,1.5213333333333334,1.2260777848939943,1.3088073219261336,0.3,step_0_LEFT
1.9545558549998532,1.5213333333333334,1.2260777848939943,1.3303488330354574,0.3,step_0_LEFT
1.9552451380000093,1.5213333333333334,1.2260777848939943,1.3303488330354574,0.3,step_0_LEFT
1.956735320000007,1.5253333333333334,1.250896646003636,1.3303488330354574,0.3,step_0_LEFT
1.9598399399997106,1.5253333333333334,1.250896646003636,1.3303488330354574,0.3,step_0_LEFT
1.9613809059997038,1.524888888888889,1.2747323021131822,1.3303488330354574,0.3,step_0_LEFT
1.9621247169998242,1.524888888888889,1.2747323021131822,1.3080212899303967,0.3,step_0_LEFT
1.9654567630000201,1.524888888888889,1.2747323021131822,1.3080212899303967,0.3,step_0_LEFT
1.9670111689997611,1.520888888888889,1.2847189984583465,1.3080212899303967,0.3,step_0_LEFT
1.9677527079998072,1.520888888888889,1.2847189984583465,1.3184881788046805,0.3,step_0_LEFT
1.9711269619997438,1.520888888888889,1.2847189984583465,1.3184881788046805,0.3,step_0_LEFT
1.9729535609999402,1.5213333333333334,1.2948497525622467,1.3184881788046805,0.3,step_0_LEFT
1.973737243999949,1.5213333333333334,1.2948497525622467,1.3366647858766894,0.3,step_0_LEFT
1.9764296710000053,1.5213333333333334,1.2948497525622467,1.3366647858766894,0.3,step_0_LEFT
1.978043212999637,1.5255555555555556,1.3073942625565795,1.3366647858766894,0.3,step_0_LEFT
1.9787836959999368,1.5255555555555556,1.3073942625565795,1.3115132267517084,0.3,step_0_LEFT
1.981967612999597,1.5255555555555556,1.3073942625565795,1.254313187068714,0.3,step_0_LEFT
1.9827277759995923,1.5255555555555556,1.3073942625565795,1.254313187068714,0.3,step_0_LEFT
1.984335942999678,1.5213333333333334,1.308629951815118,1.254313187068714,0.3,step_0_LEFT
1.987327730999823,1.5213333333333334,1.308629951815118,1.254313187068714,0.3,step_0_LEFT
1.9889147129997582,1.5193333333333334,1.2923349223911968,1.254313187068714,0.3,step_0_LEFT
1.9896520919996874,1.5193333333333334,1.2923349223911968,1.2107752969358807,0.3,step_0_LEFT
