timestamp_s,odom_vx,imu_ax,imu_ay,imu_az,motor_rpm,motor_current,v_imu,slip_ratio,cmd_speed,phase
0.005463917999804835,0.0,-0.395578402150705,-0.27952034040950235,10.144664980280398,0.0,0.0,7.610432750453706e-06,-7.610432750453706e-05,3.0,acceleration
0.006640757999775815,0.0,-0.2515309141344961,-0.30828564898166805,10.148666617137193,0.0,0.0,6.145940427999951e-05,-0.0006145940427999951,3.0,acceleration
0.007692213999689557,0.0,-0.2515309141344961,-0.30828564898166805,10.148666617137193,0.0,0.0,9.283828567759603e-05,-0.0009283828567759603,3.0,acceleration
0.008529257999725814,0.0,-0.2515309141344961,-0.30828564898166805,10.148666617137193,0.0,0.0,0.00011620356744042871,-0.001162035674404287,3.0,acceleration
0.010897529999965627,0.0,-0.2515309141344961,-0.30828564898166805,10.148666617137193,0.0,0.0,0.00017687403375729106,-0.0017687403375729106,3.0,acceleration
0.011754190999909042,0.0,0.04161407762383906,-0.27013916593883186,10.167814385199547,0.0,0.0,0.0002173107242718925,-0.002173107242718925,3.0,acceleration
0.012608098999862705,0.0,0.04161407762383906,-0.27013916593883186,10.167814385199547,0.0,0.0,0.00025238989360969384,-0.0025238989360969384,3.0,acceleration
0.013469431999965309,0.0,0.04161407762383906,-0.27013916593883186,10.167814385199547,0.0,0.0,0.0002887221876614099,-0.0028872218766140987,3.0,acceleration
0.015453041000000667,0.0,0.04161407762383906,-0.27013916593883186,10.167814385199547,0.0,0.0,0.00036817731932194803,-0.00368177319321948,3.0,acceleration
0.016297252999720513,0.0,0.027686090036387112,-0.2272099055988714,10.187651889091729,0.0,0.0,0.0003934914866627803,-0.003934914866627803,3.0,acceleration
0.017160985999908007,0.0,0.027686090036387112,-0.2272099055988714,10.187651889091729,0.0,0.0,0.0004162698850042877,-0.004162698850042877,3.0,acceleration
0.01790330299991183,0.0,0.027686090036387112,-0.2272099055988714,10.187651889091729,0.0,0.0,0.0004388595749625261,-0.004388595749625261,3.0,acceleration
0.01978629799987175,0.0,0.027686090036387112,-0.2272099055988714,10.187651889091729,0.0,0.0,0.0004885983555486705,-0.004885983555486704,3.0,acceleration
0.020584266999776446,0.0,0.013216177591959505,-0.23674860871881245,10.183108984965086,0.0,0.0,0.0005002470680434823,-0.005002470680434822,3.0,acceleration
0.021511332000045513,0.0,0.013216177591959505,-0.23674860871881245,10.183108984965086,0.0,0.15,0.0005115261240537984,-0.005115261240537983,3.0,acceleration
0.022198509999725502,0.0,0.013216177591959505,-0.23674860871881245,10.183108984965086,0.0,0.0,0.000521973671035618,-0.00521973671035618,3.0,acceleration
0.02391707900005713,0.0,0.013216177591959505,-0.23674860871881245,10.183108984965086,0.0,0.0,0.0005442644990765452,-0.005442644990765451,3.0,acceleration
0.024638786999730655,0.0,0.007778680979459107,-0.27960045644100756,10.154130727761983,0.0,0.0,0.0005500071336475097,-0.0055000713364750965,3.0,acceleration
0.025427634999687143,0.0,0.007778680979459107,-0.27960045644100756,10.154130727761983,-4.0,41.28,0.0005559770457176314,-0.005559770457176314,3.0,acceleration
0.026109052999800042,0.0,0.007778680979459107,-0.27960045644100756,10.154130727761983,0.0,0.15,0.0005614998703184906,-0.005614998703184906,3.0,acceleration
0.02776220999976431,0.0,0.007778680979459107,-0.27960045644100756,10.154130727761983,0.0,0.15,0.0005739893360559033,-0.0057398933605590325,3.0,acceleration
0.02847873399969103,0.0,-0.7393492158798729,-0.29851116434447467,10.125354715132712,0.0,0.15,0.0005757882388998337,-0.005757882388998336,3.0,acceleration
0.029234875999918586,0.0,-0.7393492158798729,-0.29851116434447467,10.125354715132712,-15.0,67.13,0.0005775759039707268,-0.005775759039707268,3.0,acceleration
0.02990154100007203,0.0,-0.7393492158798729,-0.29851116434447467,10.125354715132712,-4.0,41.28,0.0005791519102768268,-0.005791519102768267,3.0,acceleration
0.031282776999887574,0.0,-0.7393492158798729,-0.29851116434447467,10.125354715132712,-4.0,41.28,0.0005823775747820317,-0.005823775747820317,3.0,acceleration
0.03188380599976881,0.0,-0.7831829523557513,-0.21706797588877377,10.120932222515345,-4.0,41.28,0.0005929964811133137,-0.005929964811133137,3.0,acceleration
0.0324807070001043,0.0,-0.7831829523557513,-0.21706797588877377,10.120932222515345,-15.0,67.13,0.0006028772210235029,-0.006028772210235029,3.0,acceleration
0.03378629100006947,0.0,-0.7831829523557513,-0.21706797588877377,10.120932222515345,-15.0,67.13,0.0006242069165819804,-0.006242069165819804,3.0,acceleration
0.03438063099974897,0.0,0.05151357688018915,-0.1744942509882152,10.182768793225287,-15.0,67.13,0.000654882839517344,-0.00654882839517344,3.0,acceleration
0.03492779999987761,0.0,0.05151357688018915,-0.1744942509882152,10.182768793225287,0.0,64.07,0.0006853246847517091,-0.006853246847517091,3.0,acceleration
0.035438840000097116,0.0,0.05151357688018915,-0.1744942509882152,10.182768793225287,0.0,64.07,0.0007119996511794877,-0.007119996511794876,3.0,acceleration
0.03677264899988586,0.0,0.05151357688018915,-0.1744942509882152,10.182768793225287,9.0,65.31,0.0007782427626619091,-0.0077824276266190906,3.0,acceleration
0.03733978799982651,0.0,0.05151357688018915,-0.1744942509882152,10.182768793225287,9.0,65.31,0.000809881422820992,-0.008098814228209919,3.0,acceleration
0.038486097999793856,0.0,0.05151357688018915,-0.1744942509882152,10.182768793225287,9.0,65.31,0.0008672768199123848,-0.008672768199123847,3.0,acceleration
0.0390237309998156,0.0,-0.1699549733006118,-0.23163634373899547,10.144871901029347,9.0,65.31,0.0009943228412959272,-0.009943228412959271,3.0,acceleration
0.03954024299991943,0.0,-0.1699549733006118,-0.23163634373899547,10.144871901029347,20.0,65.25,0.0011108524704882363,-0.011108524704882362,3.0,acceleration
0.04003851299967209,0.0,-0.1699549733006118,-0.23163634373899547,10.144871901029347,20.0,65.25,0.0012229057338352437,-0.012229057338352436,3.0,acceleration
0.041221752999717864,0.0,-0.1699549733006118,-0.23163634373899547,10.144871901029347,20.0,65.25,0.0014804316276149834,-0.014804316276149834,3.0,acceleration
0.041757785999834596,0.0,0.3531057013062746,-0.24147169171795246,10.175373422276973,20.0,65.25,0.0016729060144413685,-0.016729060144413683,3.0,acceleration
0.04271240499974738,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,20.0,65.25,0.001687489868911462,-0.01687489868911462,3.0,acceleration
0.04324354099981065,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,29.0,65.03,0.0016959065811994823,-0.01695906581199482,3.0,acceleration
0.04374146000009205,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,29.0,65.03,0.0017037209787021496,-0.017037209787021494,3.0,acceleration
0.04488559399987935,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,29.0,65.03,0.0017206135627751257,-0.017206135627751255,3.0,acceleration
0.04794405299981008,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,34.0,65.0,0.001767695631554743,-0.01767695631554743,3.0,acceleration
0.04845320399999764,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,34.0,65.0,0.0017761581959130726,-0.017761581959130725,3.0,acceleration
0.04962005900006261,0.0,-1.2935547797801408,-0.2788692195570096,10.067747744816542,34.0,65.0,0.001793880322059347,-0.017938803220593467,3.0,acceleration
0.0501530520000415,0.0,-2.459000065703072,-0.3301232041172683,9.89995489116311,34.0,65.0,0.0016783180810014656,-0.016783180810014654,3.0,acceleration
0.05356945299990912,0.0,-2.459000065703072,-0.3301232041172683,9.89995489116311,38.0,64.93,0.000989486579255826,-0.00989486579255826,3.0,acceleration
0.05419745900007911,0.0,-2.459000065703072,-0.3301232041172683,9.89995489116311,38.0,64.93,0.0008455982338273026,-0.008455982338273025,3.0,acceleration
0.055556005999733316,0.0,-2.459000065703072,-0.3301232041172683,9.89995489116311,38.0,64.93,0.0005664775764219014,-0.005664775764219014,3.0,acceleration
0.05620375799981048,0.0,0.1043892991570742,-0.232023991349712,10.190664514911175,38.0,64.93,0.0006362172486583737,-0.006362172486583737,3.0,acceleration
0.059333964999950695,0.0,0.1043892991570742,-0.232023991349712,10.190664514911175,45.0,64.91,0.0009496515476208472,-0.009496515476208472,3.0,acceleration
0.060037719999854744,0.0,0.1043892991570742,-0.232023991349712,10.190664514911175,45.0,64.91,0.0010329542083514919,-0.010329542083514918,3.0,acceleration
0.06161986500001149,0.0,0.1043892991570742,-0.232023991349712,10.190664514911175,45.0,64.91,0.0011946289100186124,-0.011946289100186124,3.0,acceleration
0.06228611400001682,0.0,0.12135205133054269,-0.13722911735717205,10.306038614541292,45.0,64.91,0.0012832233099666099,-0.012832233099666098,3.0,acceleration
0.06454612399966209,0.0,0.12135205133054269,-0.13722911735717205,10.306038614541292,51.0,64.97,0.0015513092863754256,-0.015513092863754255,3.0,acceleration
0.06525413500003197,0.0,0.12135205133054269,-0.13722911735717205,10.306038614541292,51.0,64.97,0.001642175518056119,-0.016421755180561187,3.0,acceleration
