timestamp_s,odom_x,odom_y,odom_vx,motor_rpm,cmd_speed,phase
15.146936589999314,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.149530184999094,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.15057414399962,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.151456179999514,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.153571779999766,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.15443771900027,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.156234751999364,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.159233155000038,14.107366619866369,0.1867492389751621,0.0,0.0,1.0,speed_1.0
15.160116950999509,14.107366619866369,0.1867492389751621,0.0,-1.0,1.0,speed_1.0
15.161893534999763,14.107366619866369,0.1867492389751621,0.0,-1.0,1.0,speed_1.0
15.164762911999787,14.107366619866369,0.1867492389751621,0.0,-18.0,1.0,speed_1.0
15.166854062999846,14.107366619866369,0.1867492389751621,0.0,-18.0,1.0,speed_1.0
15.167791331999979,14.107366619866369,0.1867492389751621,0.0,-18.0,1.0,speed_1.0
15.170730629999525,14.107366619866369,0.1867492389751621,0.0,-13.0,1.0,speed_1.0
15.1731474850003,14.107366619866369,0.1867492389751621,0.0,-13.0,1.0,speed_1.0
15.174050001000069,14.107366619866369,0.1867492389751621,0.0,-13.0,1.0,speed_1.0
15.17630454800019,14.107366619866369,0.1867492389751621,0.0,5.0,1.0,speed_1.0
15.178107469000679,14.107366619866369,0.1867492389751621,0.0,5.0,1.0,speed_1.0
15.178964224000083,14.107366619866369,0.1867492389751621,0.0,5.0,1.0,speed_1.0
15.179709713000193,14.107366619866369,0.1867492389751621,0.0,11.0,1.0,speed_1.0
15.181490425000447,14.107366619866369,0.1867492389751621,0.0,11.0,1.0,speed_1.0
15.182281418999992,14.107366619866369,0.1867492389751621,0.0,11.0,1.0,speed_1.0
15.183832557999267,14.107366619866369,0.1867492389751621,0.0,11.0,1.0,speed_1.0
15.184728578000431,14.107366619866369,0.1867492389751621,0.0,11.0,1.0,speed_1.0
15.185501554999064,14.107366619866369,0.1867492389751621,0.0,17.0,1.0,speed_1.0
15.188165775000016,14.107366619866369,0.1867492389751621,0.0,17.0,1.0,speed_1.0
15.188979458000176,14.107366619866369,0.1867492389751621,0.0,22.0,1.0,speed_1.0
15.190538884999114,14.107366619866369,0.1867492389751621,0.0,22.0,1.0,speed_1.0
15.193722636999155,14.107366619866369,0.1867492389751621,0.0,22.0,1.0,speed_1.0
15.1944493409992,14.107366619866369,0.1867492389751621,0.0,26.0,1.0,speed_1.0
15.195915102000072,14.107366619866369,0.1867492389751621,0.0,26.0,1.0,speed_1.0
15.199309419000201,14.107366619866369,0.1867492389751621,0.0,26.0,1.0,speed_1.0
15.200065339999128,14.107366619866369,0.1867492389751621,0.0,26.0,1.0,speed_1.0
15.201686719999998,14.107366619866369,0.1867492389751621,0.0,26.0,1.0,speed_1.0
