timestamp_s,odom_x,odom_y,odom_vx,motor_rpm,cmd_speed,phase
5.3825077649999,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.384236861999852,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.38589677799996,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.388579778999883,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.389646924999852,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.390601180999965,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.392587224999943,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.393543271999988,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.3944766649999565,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.396353179000016,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.397386981999944,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.398341110000047,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.400282068000024,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.4013162239998564,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.402205042999867,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.404162703999873,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.405272503999868,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.406235207999998,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.408148742999856,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.409138804999884,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.409987433999959,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.4118113419999645,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.4128549380000095,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.413836135999873,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.416083030999971,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.417161599999872,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.4181996919999165,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.420018575999848,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.420942017000016,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.421786454999847,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.4237844340000265,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.424832508999998,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.425689713999873,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.42747954299989,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.428323757000044,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.4292445099999895,14.954207102693822,-7.010552267491967,0.0,-8.0,5.0,run_0
5.431867769999826,14.954207102693822,-7.010552267491967,0.0,-8.0,5.0,run_0
5.4329710099998465,14.954207102693822,-7.010552267491967,0.0,-8.0,5.0,run_0
5.433853141999862,14.954207102693822,-7.010552267491967,0.0,-9.0,5.0,run_0
5.4356196759999875,14.954207102693822,-7.010552267491967,0.0,-9.0,5.0,run_0
5.436606666999978,14.954207102693822,-7.010552267491967,0.0,-9.0,5.0,run_0
5.437479197999892,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.439400638000052,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.44035252499998,14.954207102693822,-7.010552267491967,0.0,0.0,5.0,run_0
5.442704982999885,14.954207102693822,-7.010552267491967,0.0,4.0,5.0,run_0
5.444422752000037,14.954207102693822,-7.010552267491967,0.0,4.0,5.0,run_0
5.44522261599991,14.954207102693822,-7.010552267491967,0.0,4.0,5.0,run_0
5.446033582999917,14.954207102693822,-7.010552267491967,0.0,7.0,5.0,run_0
5.44773247299986,14.954207102693822,-7.010552267491967,0.0,7.0,5.0,run_0
5.449564603999988,14.954207102693822,-7.010552267491967,0.0,7.0,5.0,run_0
5.450367539999888,14.954207102693822,-7.010552267491967,0.0,11.0,5.0,run_0
5.451901894000002,14.954207102693822,-7.010552267491967,0.0,11.0,5.0,run_0
5.453689036000014,14.954207102693822,-7.010552267491967,0.0,11.0,5.0,run_0
5.4545999340000435,14.954207102693822,-7.010552267491967,0.0,13.0,5.0,run_0
5.458033680999961,14.954207102693822,-7.010552267491967,0.0,13.0,5.0,run_0
5.458827080999981,14.954207102693822,-7.010552267491967,0.0,13.0,5.0,run_0
5.459525957999858,14.954207102693822,-7.010552267491967,0.0,14.0,5.0,run_0
5.461117332999947,14.954207102693822,-7.010552267491967,0.0,14.0,5.0,run_0
5.461903789999951,14.954207102693822,-7.010552267491967,0.0,14.0,5.0,run_0
5.462608361999855,14.954207102693822,-7.010552267491967,0.0,15.0,5.0,run_0
5.464112925999871,14.954207102693822,-7.010552267491967,0.0,15.0,5.0,run_0
5.465562836999879,14.954207102693822,-7.010552267491967,0.0,15.0,5.0,run_0
5.4662060680000195,14.954207102693822,-7.010552267491967,0.0,16.0,5.0,run_0
5.4676136769999175,14.954207102693822,-7.010552267491967,0.0,16.0,5.0,run_0
5.4684297960000094,14.954207102693822,-7.010552267491967,0.0,16.0,5.0,run_0
5.469158078999953,14.954207102693822,-7.010552267491967,0.0,17.0,5.0,run_0
5.470674706999944,14.954207102693822,-7.010552267491967,0.0,17.0,5.0,run_0
5.471337104999975,14.954207102693822,-7.010552267491967,0.0,17.0,5.0,run_0
5.471969809000029,14.954207102693822,-7.010552267491967,0.0,19.0,5.0,run_0
5.474050663999833,14.954207102693822,-7.010552267491967,0.0,19.0,5.0,run_0
5.474691431999872,14.954207102693822,-7.010552267491967,0.0,19.0,5.0,run_0
5.475302600999839,14.954207102693822,-7.010552267491967,0.0,19.0,5.0,run_0
5.4766600689999905,14.954207102693822,-7.010552267491967,0.0,19.0,5.0,run_0
5.4773060200000145,14.954207102693822,-7.010552267491967,0.0,19.0,5.0,run_0
5.4778759429998445,14.954207102693822,-7.010552267491967,0.0,21.0,5.0,run_0
5.479059595999843,14.954207102693822,-7.010552267491967,0.0,21.0,5.0,run_0
5.479650254000035,14.954207102693822,-7.010552267491967,0.0,21.0,5.0,run_0
5.480255886999885,14.954207102693822,-7.010552267491967,0.0,24.0,5.0,run_0
5.481529038999952,14.954207102693822,-7.010552267491967,0.0,24.0,5.0,run_0
5.482611671999848,14.954207102693822,-7.010552267491967,0.0,24.0,5.0,run_0
5.483246807999876,14.954207102693822,-7.010552267491967,0.0,27.0,5.0,run_0
5.484790505999854,14.954207102693822,-7.010552267491967,0.0,27.0,5.0,run_0
5.48538759600001,14.954207102693822,-7.010552267491967,0.0,27.0,5.0,run_0
5.485886930999868,14.954207102693822,-7.010552267491967,0.0,30.0,5.0,run_0
5.486905919000037,14.954207102693822,-7.010552267491967,0.0,30.0,5.0,run_0
5.487402662000022,14.954207102693822,-7.010552267491967,0.0,30.0,5.0,run_0
5.487883150000016,14.954207102693822,-7.010552267491967,0.0,36.0,5.0,run_0
5.4890095569999175,14.954207102693822,-7.010552267491967,0.0,36.0,5.0,run_0
5.489574520999895,14.954207102693822,-7.010552267491967,0.0,36.0,5.0,run_0
5.4901065899998684,14.954207102693822,-7.010552267491967,0.0,41.0,5.0,run_0
5.491147017000003,14.954207102693822,-7.010552267491967,0.0,41.0,5.0,run_0
5.491659887999958,14.954207102693822,-7.010552267491967,0.0,41.0,5.0,run_0
5.492142199,14.954207102693822,-7.010552267491967,0.0,188.0,5.0,run_0
5.494317225000032,14.954207102693822,-7.010552267491967,0.0,254.0,5.0,run_0
5.49543345699999,14.954368144837105,-7.010885727901573,0.06069295101553166,254.0,5.0,run_0
5.49595384700001,14.954368144837105,-7.010885727901573,0.06069295101553166,254.0,5.0,run_0
5.500146210999901,14.954368144837105,-7.010885727901573,0.06069295101553166,307.0,5.0,run_0
5.501865835999979,14.954542385507523,-7.011246548661859,0.07335722819593787,307.0,5.0,run_0
5.502668291999953,14.954542385507523,-7.011246548661859,0.07335722819593787,307.0,5.0,run_0
5.507012552999868,14.954542385507523,-7.011246548661859,0.07335722819593787,307.0,5.0,run_0
