phase,speed_target,avg_speed,avg_ax,ax_std,avg_current,current_std,peak_current,F_net,F_net_std,T_motor_Kt,n_samples
acceleration,1.5,1.3180045495184527,1.8733739556565676,2.4765288123859968,22.970453141091657,21.03808526745038,69.97,6.2083612890458655,8.207216484247194,0.06270933707518021,971
acceleration,2.0,1.655774983139604,2.1630304946942824,2.6553627002728404,28.295460288808666,22.681693254773936,68.19,7.1682830594168525,8.799871988704194,0.07724660658844765,1108
acceleration,2.5,2.12160449642101,2.1581901813587017,2.648742991636803,27.64809633027523,22.13141802349731,70.25,7.152242261022738,8.777934274284364,0.07547930298165137,1308
acceleration,3.0,2.5307361437314637,2.5971332242172953,2.9548772401978596,30.244937597503903,22.94332152351109,68.72,8.606899505056116,9.792463174015706,0.08256867964118565,1282
braking,1.5,,-0.15635643476163666,,-2.865263157894737,,-21.53,0.5181652248000639,,-0.007822168421052631,
braking,2.0,,-4.108612189372304,,-16.643961748633878,,-40.43,13.615940795579817,,-0.04543801557377048,
braking,2.5,,-4.904736690195469,,-21.230176322418135,,-53.0,16.254297391307787,,-0.057958381360201504,
braking,3.0,,-5.099724946136815,,-22.57418655097614,,-63.19,16.900488471497408,,-0.06162752928416486,
