timestamp_s,odom_vx,imu_ay,imu_gz,imu_ax,motor_current,cmd_speed,cmd_steering,phase
0.005817827999635483,0.0,-0.02426784438149504,-0.0013786914976708546,-0.01724623783553747,0.0,1.5,0.1,settle
0.0068170829999871785,0.0,-0.04826422151879839,-0.008836305607962867,-0.09373268066669616,0.0,1.5,0.1,settle
0.007848883000406204,0.0,-0.04826422151879839,-0.008836305607962867,-0.09373268066669616,0.0,1.5,0.1,settle
0.00859098000000813,0.0,-0.04826422151879839,-0.008836305607962867,-0.09373268066669616,0.0,1.5,0.1,settle
0.010546608000367996,0.0,-0.04826422151879839,-0.008836305607962867,-0.09373268066669616,0.0,1.5,0.1,settle
0.011394436000045971,0.0,-0.009949176976023821,-0.005554017821089051,-0.04586092242325457,0.0,1.5,0.1,settle
0.01218498200069007,0.0,-0.009949176976023821,-0.005554017821089051,-0.04586092242325457,0.0,1.5,0.1,settle
0.012837412999942899,0.0,-0.009949176976023821,-0.005554017821089051,-0.04586092242325457,0.0,1.5,0.1,settle
0.01445681000041077,0.0,-0.009949176976023821,-0.005554017821089051,-0.04586092242325457,0.0,1.5,0.1,settle
0.015117496999664581,0.0,0.05236129485598334,0.007282662582809917,0.07371011744004874,0.0,1.5,0.1,settle
0.01589789900026517,0.0,0.05236129485598334,0.007282662582809917,0.07371011744004874,0.0,1.5,0.1,settle
0.016549721000046702,0.0,0.05236129485598334,0.007282662582809917,0.07371011744004874,0.0,1.5,0.1,settle
0.017736372999934247,0.0,0.05236129485598334,0.007282662582809917,0.07371011744004874,0.0,1.5,0.1,settle
0.018345122000027914,0.0,0.05236129485598334,0.007282662582809917,0.07371011744004874,0.0,1.5,0.1,settle
0.01985613299984834,0.0,0.05236129485598334,0.007282662582809917,0.07371011744004874,0.0,1.5,0.1,settle
0.020514867999736452,0.0,0.057110827470631675,0.00834447947358672,0.08339286867317941,0.0,1.5,0.1,settle
0.021292198000082863,0.0,0.057110827470631675,0.00834447947358672,0.08339286867317941,21.04,1.5,0.1,settle
0.021978549000778003,0.0,0.057110827470631675,0.00834447947358672,0.08339286867317941,21.04,1.5,0.1,settle
0.02544406900051399,0.0,0.057110827470631675,0.00834447947358672,0.08339286867317941,21.04,1.5,0.1,settle
0.026150708999921335,0.0,-0.02427062086047105,-0.00030766121384940767,-0.03160772146942825,21.04,1.5,0.1,settle
0.026823715999853448,0.0,-0.02427062086047105,-0.00030766121384940767,-0.03160772146942825,63.74,1.5,0.1,settle
0.02745524999954796,0.0,-0.02427062086047105,-0.00030766121384940767,-0.03160772146942825,63.74,1.5,0.1,settle
0.029379870000411756,0.0,-0.02427062086047105,-0.00030766121384940767,-0.03160772146942825,64.91,1.5,0.1,settle
0.03001882900025521,0.0,-0.02427062086047105,-0.00030766121384940767,-0.03160772146942825,64.91,1.5,0.1,settle
0.03148731100009172,0.0,-0.02427062086047105,-0.00030766121384940767,-0.03160772146942825,64.91,1.5,0.1,settle
0.03206431599937787,0.0,-0.06709295022723694,-0.01205214076370675,-0.09459974582481001,64.91,1.5,0.1,settle
0.03506976000062423,0.0,-0.0001618693898754464,-0.005644581942908559,-0.00331825024808563,64.91,1.5,0.1,settle
0.035698318999493495,0.0,-0.0001618693898754464,-0.005644581942908559,-0.00331825024808563,65.24,1.5,0.1,settle
0.036207353999998304,0.0,-0.0001618693898754464,-0.005644581942908559,-0.00331825024808563,65.24,1.5,0.1,settle
0.0373902610008372,0.0,-0.0001618693898754464,-0.005644581942908559,-0.00331825024808563,65.24,1.5,0.1,settle
