timestamp_s,odom_x,odom_y,odom_vx,motor_rpm,cmd_speed,phase
4.349806731999706,0.0,0.0,0.0,0.0,10.0,run_0
4.3516735329994845,0.0,0.0,0.0,0.0,10.0,run_0
4.35349774199949,0.0,0.0,0.0,0.0,10.0,run_0
4.357032363999679,0.0,0.0,0.0,0.0,10.0,run_0
4.358510035999643,0.0,0.0,0.0,0.0,10.0,run_0
4.359651314000075,0.0,0.0,0.0,0.0,10.0,run_0
4.362292951999734,0.0,0.0,0.0,0.0,10.0,run_0
4.363334931999816,0.0,0.0,0.0,0.0,10.0,run_0
4.364264269000159,0.0,0.0,0.0,0.0,10.0,run_0
4.366389029999482,0.0,0.0,0.0,0.0,10.0,run_0
4.3673179500001424,0.0,0.0,0.0,0.0,10.0,run_0
4.368166356999609,0.0,0.0,0.0,0.0,10.0,run_0
4.3701610979996985,0.0,0.0,0.0,0.0,10.0,run_0
4.371001120000074,0.0,0.0,0.0,0.0,10.0,run_0
4.371859894999943,0.0,0.0,0.0,0.0,10.0,run_0
4.374046513999929,0.0,0.0,0.0,0.0,10.0,run_0
4.374996683000063,0.0,0.0,0.0,0.0,10.0,run_0
4.375933251999413,0.0,0.0,0.0,0.0,10.0,run_0
4.378008986999703,0.0,0.0,0.0,0.0,10.0,run_0
4.378974516999733,0.0,0.0,0.0,0.0,10.0,run_0
4.379896909999843,0.0,0.0,0.0,0.0,10.0,run_0
4.381853570000203,0.0,0.0,0.0,0.0,10.0,run_0
4.382681240000238,0.0,0.0,0.0,0.0,10.0,run_0
4.383570414999667,0.0,0.0,0.0,0.0,10.0,run_0
4.385690344000068,0.0,0.0,0.0,0.0,10.0,run_0
4.38666345799993,0.0,0.0,0.0,0.0,10.0,run_0
4.387572505999742,0.0,0.0,0.0,0.0,10.0,run_0
4.389620688999457,0.0,0.0,0.0,0.0,10.0,run_0
4.390651468000215,0.0,0.0,0.0,0.0,10.0,run_0
4.391570148999563,0.0,0.0,0.0,0.0,10.0,run_0
4.393969412999468,0.0,0.0,0.0,0.0,10.0,run_0
4.394898204999663,0.0,0.0,0.0,0.0,10.0,run_0
4.395768372999555,0.0,0.0,0.0,-3.0,10.0,run_0
4.397624485999586,0.0,0.0,0.0,-3.0,10.0,run_0
4.3984189709999555,0.0,0.0,0.0,-3.0,10.0,run_0
4.399232848999418,0.0,0.0,0.0,-4.0,10.0,run_0
4.4010273610001605,0.0,0.0,0.0,-4.0,10.0,run_0
4.401859446999879,0.0,0.0,0.0,-4.0,10.0,run_0
4.402626954999505,0.0,0.0,0.0,7.0,10.0,run_0
4.404336440999941,0.0,0.0,0.0,7.0,10.0,run_0
4.405116461999569,0.0,0.0,0.0,7.0,10.0,run_0
4.405827841000246,0.0,0.0,0.0,11.0,10.0,run_0
4.407416650999949,0.0,0.0,0.0,11.0,10.0,run_0
4.4082029760002115,0.0,0.0,0.0,11.0,10.0,run_0
4.409008660999461,0.0,0.0,0.0,22.0,10.0,run_0
4.4105492139997295,0.0,0.0,0.0,22.0,10.0,run_0
4.411248657000215,0.0,0.0,0.0,22.0,10.0,run_0
4.411946147999515,0.0,0.0,0.0,26.0,10.0,run_0
4.413513196999702,0.0,0.0,0.0,26.0,10.0,run_0
