timestamp_s,cmd_servo,cmd_speed,cmd_steering_angle,odom_x,odom_y,odom_yaw,odom_vx,odom_omega,imu_gz,phase
7.820790461000115,0.546,1.0,0.0,0.8322744125120414,-0.0053674631290040525,0.0024192205382960745,0.9815555555555555,0.05437559321236181,0.012753786914227001,servo_0.546
7.823373816000185,0.546,1.0,0.0,0.8322744125120414,-0.0053674631290040525,0.0024192205382960745,0.9815555555555555,0.05437559321236181,0.012753786914227001,servo_0.546
7.824828661000083,0.546,1.0,0.0,0.8376140087860193,-0.005354379236872492,0.0024814742968940484,0.9782222222222222,0.04188905132292136,0.012753786914227001,servo_0.546
7.82550891599999,0.546,1.0,0.0,0.8376140087860193,-0.005354379236872492,0.0024814742968940484,0.9782222222222222,0.04188905132292136,-0.029437103386974143,servo_0.546
7.828800654000133,0.546,1.0,0.0,0.8376140087860193,-0.005354379236872492,0.0024814742968940484,0.9782222222222222,0.04188905132292136,-0.029437103386974143,servo_0.546
7.830007724000097,0.546,1.0,0.0,0.8376140087860193,-0.005354379236872492,0.0024814742968940484,0.9782222222222222,0.04188905132292136,-0.003064744716442846,servo_0.546
7.831452329000058,0.546,1.0,0.0,0.8430657427310957,-0.005341248767772106,0.0023355046099725607,0.9988888888888889,0.02049120490995271,-0.003064744716442846,servo_0.546
7.834697955000138,0.546,1.0,0.0,0.8430657427310957,-0.005341248767772106,0.0023355046099725607,0.9988888888888889,0.02049120490995271,-0.003064744716442846,servo_0.546
7.836315584000204,0.546,1.0,0.0,0.8484975635190588,-0.005328601954818278,0.0023210518474771073,0.9886666666666667,0.01342442002203404,-0.003064744716442846,servo_0.546
7.837067102999981,0.546,1.0,0.0,0.8484975635190588,-0.005328601954818278,0.0023210518474771073,0.9886666666666667,0.01342442002203404,0.05164666221396065,servo_0.546
7.840629081000088,0.546,1.0,0.0,0.8484975635190588,-0.005328601954818278,0.0023210518474771073,0.9886666666666667,0.01342442002203404,0.05164666221396065,servo_0.546
7.8424241490001805,0.546,1.0,0.0,0.8544162182384555,-0.00531410438003853,0.0025778809240487033,0.9793333333333333,0.024891092679612023,0.05164666221396065,servo_0.546
7.843258708000121,0.546,1.0,0.0,0.8544162182384555,-0.00531410438003853,0.0025778809240487033,0.9793333333333333,0.024891092679612023,0.08045049294144377,servo_0.546
7.846226222000041,0.546,1.0,0.0,0.8544162182384555,-0.00531410438003853,0.0025778809240487033,0.9793333333333333,0.024891092679612023,0.08045049294144377,servo_0.546
7.848038123000151,0.546,1.0,0.0,0.8599325681454848,-0.005298768748409921,0.0029821696091810734,0.9737777777777777,0.041558912758161544,0.08045049294144377,servo_0.546
7.848785130000124,0.546,1.0,0.0,0.8599325681454848,-0.005298768748409921,0.0029821696091810734,0.9737777777777777,0.041558912758161544,0.06685205952036292,servo_0.546
7.849471528000095,0.546,1.0,0.0,0.8599325681454848,-0.005298768748409921,0.0029821696091810734,0.9737777777777777,0.041558912758161544,0.06685205952036292,servo_0.546
7.850902598000175,0.546,1.0,0.0,0.8602920458597635,-0.005297637461176319,0.00331187007143674,0.9946666666666667,0.04914685678682196,0.06685205952036292,servo_0.546
7.851607077000153,0.546,1.0,0.0,0.8602920458597635,-0.005297637461176319,0.00331187007143674,0.9946666666666667,0.04914685678682196,0.06030908467976936,servo_0.546
7.8531225940000695,0.546,1.0,0.0,0.8656007938001774,-0.005279261264347246,0.0036110894065439765,0.9873333333333333,0.05249552515470618,0.06030908467976936,servo_0.546
7.853772225000057,0.546,1.0,0.0,0.8656007938001774,-0.005279261264347246,0.0036110894065439765,0.9873333333333333,0.05249552515470618,0.04410865548870782,servo_0.546
7.8544250230002035,0.546,1.0,0.0,0.8656007938001774,-0.005279261264347246,0.0036110894065439765,0.9873333333333333,0.05249552515470618,0.04410865548870782,servo_0.546
7.857952633000195,0.546,1.0,0.0,0.8656007938001774,-0.005279261264347246,0.0036110894065439765,0.9873333333333333,0.05249552515470618,0.04410865548870782,servo_0.546
7.8595993820001695,0.546,1.0,0.0,0.8710341716454166,-0.005259049757712352,0.0038286337214191173,0.9817777777777777,0.049979464254906666,0.04410865548870782,servo_0.546
7.860272757000075,0.546,1.0,0.0,0.8710341716454166,-0.005259049757712352,0.0038286337214191173,0.9817777777777777,0.049979464254906666,0.02646516333266243,servo_0.546
