timestamp_s,cmd_servo,cmd_speed,cmd_steering_angle,odom_x,odom_y,odom_yaw,odom_vx,odom_omega,imu_gz,phase
4.597731740999961,0.547,1.0,0.0,0.8234520694249583,-0.014471103711103881,-0.02309932272948723,0.9933333333333333,-0.008394735372825073,-0.0020566859689084885,servo_0.547
4.59848425999985,0.547,1.0,0.0,0.8234520694249583,-0.014471103711103881,-0.02309932272948723,0.9933333333333333,-0.008394735372825073,-0.006306097584752677,servo_0.547
4.601700390999895,0.547,1.0,0.0,0.8234520694249583,-0.014471103711103881,-0.02309932272948723,0.9933333333333333,-0.008394735372825073,-0.006306097584752677,servo_0.547
4.603199123999957,0.547,1.0,0.0,0.8289088010100308,-0.014597269099444816,-0.02313454881475363,0.9875555555555555,-0.007768144036403354,-0.006306097584752677,servo_0.547
4.603911960000005,0.547,1.0,0.0,0.8289088010100308,-0.014597269099444816,-0.02313454881475363,0.9875555555555555,-0.007768144036403354,-0.03779291486812526,servo_0.547
4.607246273999863,0.547,1.0,0.0,0.8289088010100308,-0.014597269099444816,-0.02313454881475363,0.9875555555555555,-0.007768144036403354,-0.03779291486812526,servo_0.547
4.608790384999793,0.547,1.0,0.0,0.8343475244807664,-0.014723640566937278,-0.023328093886885837,0.9871111111111112,-0.016775575285919928,-0.03779291486812526,servo_0.547
4.609553751999783,0.547,1.0,0.0,0.8343475244807664,-0.014723640566937278,-0.023328093886885837,0.9871111111111112,-0.016775575285919928,-0.08947408998533767,servo_0.547
4.612826941999856,0.547,1.0,0.0,0.8343475244807664,-0.014723640566937278,-0.023328093886885837,0.9871111111111112,-0.016775575285919928,-0.08947408998533767,servo_0.547
4.61443076799992,0.547,1.0,0.0,0.8398630833748494,-0.014853582003884341,-0.023781331282811013,0.9928888888888889,-0.03858512969574525,-0.08947408998533767,servo_0.547
4.615235928999937,0.547,1.0,0.0,0.8398630833748494,-0.014853582003884341,-0.023781331282811013,0.9928888888888889,-0.03858512969574525,-0.09304414065037295,servo_0.547
4.618284788999972,0.547,1.0,0.0,0.8398630833748494,-0.014853582003884341,-0.023781331282811013,0.9928888888888889,-0.03858512969574525,-0.09304414065037295,servo_0.547
4.619785216999844,0.547,1.0,0.0,0.8453693876184014,-0.014985842542532211,-0.024249110036214546,0.9964444444444445,-0.05492283298213356,-0.09304414065037295,servo_0.547
4.620478531999879,0.547,1.0,0.0,0.8453693876184014,-0.014985842542532211,-0.024249110036214546,0.9964444444444445,-0.05492283298213356,-0.09726530091241897,servo_0.547
4.621138501999894,0.547,1.0,0.0,0.8453693876184014,-0.014985842542532211,-0.024249110036214546,0.9964444444444445,-0.05492283298213356,-0.09726530091241897,servo_0.547
4.622569518999853,0.547,1.0,0.0,0.8457505835880792,-0.014995088017790077,-0.024249110036214546,0.9924444444444445,-0.05492283298213356,-0.09726530091241897,servo_0.547
4.623305492999862,0.547,1.0,0.0,0.8457505835880792,-0.014995088017790077,-0.024249110036214546,0.9924444444444445,-0.05492283298213356,-0.04588491735676342,servo_0.547
4.624484144999997,0.547,1.0,0.0,0.8457505835880792,-0.014995088017790077,-0.024249110036214546,0.9924444444444445,-0.05492283298213356,0.025055391961899164,servo_0.547
4.625226197999837,0.547,1.0,0.0,0.8457505835880792,-0.014995088017790077,-0.024249110036214546,0.9924444444444445,-0.05492283298213356,0.025055391961899164,servo_0.547
4.626715074000003,0.547,1.0,0.0,0.8511146525491584,-0.015127098192007117,-0.024961119710062096,0.9897777777777778,-0.06110337655988245,0.025055391961899164,servo_0.547
4.629716762999806,0.547,1.0,0.0,0.8511146525491584,-0.015127098192007117,-0.024961119710062096,0.9897777777777778,-0.06110337655988245,0.025055391961899164,servo_0.547
4.631215943999905,0.547,1.0,0.0,0.8566553378328319,-0.015265063742080816,-0.024829488940291022,0.9884444444444445,-0.03525574600334796,0.025055391961899164,servo_0.547
4.631914474999803,0.547,1.0,0.0,0.8566553378328319,-0.015265063742080816,-0.024829488940291022,0.9884444444444445,-0.03525574600334796,0.0515012286513071,servo_0.547
4.635277846999998,0.547,1.0,0.0,0.8566553378328319,-0.015265063742080816,-0.024829488940291022,0.9884444444444445,-0.03525574600334796,0.0515012286513071,servo_0.547
4.636735520999991,0.547,1.0,0.0,0.8621335955663934,-0.015400400652997673,-0.024569205049029263,0.9886666666666667,-0.00922865360695144,0.0515012286513071,servo_0.547
4.637528744999827,0.547,1.0,0.0,0.8621335955663934,-0.015400400652997673,-0.024569205049029263,0.9886666666666667,-0.00922865360695144,0.07376132304057247,servo_0.547
4.640918037999882,0.547,1.0,0.0,0.8621335955663934,-0.015400400652997673,-0.024569205049029263,0.9886666666666667,-0.00922865360695144,0.07376132304057247,servo_0.547
4.642400257999952,0.547,1.0,0.0,0.8676900996213959,-0.015535902506917007,-0.02419347084876688,0.9922222222222222,0.015668339387305733,0.07376132304057247,servo_0.547
4.643142790999946,0.547,1.0,0.0,0.8676900996213959,-0.015535902506917007,-0.02419347084876688,0.9922222222222222,0.015668339387305733,0.050517727421930045,servo_0.547
4.646410509999896,0.547,1.0,0.0,0.8676900996213959,-0.015535902506917007,-0.02419347084876688,0.9922222222222222,0.015668339387305733,0.050517727421930045,servo_0.547
4.647928410999839,0.547,1.0,0.0,0.8732009103662948,-0.015668550469937134,-0.023938232383213354,0.9933333333333333,0.026123155797693025,0.050517727421930045,servo_0.547
4.648656927999809,0.547,1.0,0.0,0.8732009103662948,-0.015668550469937134,-0.023938232383213354,0.9933333333333333,0.026123155797693025,0.02633873184050552,servo_0.547
4.651947303999805,0.547,1.0,0.0,0.8732009103662948,-0.015668550469937134,-0.023938232383213354,0.9933333333333333,0.026123155797693025,0.02633873184050552,servo_0.547
4.653482997999845,0.547,1.0,0.0,0.8786748140920362,-0.015799267833044424,-0.023812890239533813,0.9917777777777778,0.026187828610536774,0.02633873184050552,servo_0.547
4.65422050799998,0.547,1.0,0.0,0.8786748140920362,-0.015799267833044424,-0.023812890239533813,0.9917777777777778,0.026187828610536774,-0.0009896947043760262,servo_0.547
4.6576829239998006,0.547,1.0,0.0,0.8786748140920362,-0.015799267833044424,-0.023812890239533813,0.9917777777777778,0.026187828610536774,-0.061354030028921584,servo_0.547
4.65847426099981,0.547,1.0,0.0,0.8786748140920362,-0.015799267833044424,-0.023812890239533813,0.9917777777777778,0.026187828610536774,-0.061354030028921584,servo_0.547
4.660020099999883,0.547,1.0,0.0,0.8841524468555932,-0.01592976168607583,-0.02382417502057388,0.9895555555555555,0.018034571616062933,-0.061354030028921584,servo_0.547
