timestamp_s,odom_vx,imu_ay,imu_gz,imu_ax,motor_current,cmd_speed,cmd_steering,phase
0.005806498000310967,0.0,0.004732202882051201,0.01065028056573512,-0.07890847162086323,0.0,1.5,0.1,settle
0.0067099749994667945,0.0,-0.06696148924724038,-0.005417328147296566,-0.03614901488985678,0.0,1.5,0.1,settle
0.007539272999565583,0.0,-0.06696148924724038,-0.005417328147296566,-0.03614901488985678,0.0,1.5,0.1,settle
0.008278970000901609,0.0,-0.06696148924724038,-0.005417328147296566,-0.03614901488985678,0.0,1.5,0.1,settle
0.010503788000278291,0.0,-0.06696148924724038,-0.005417328147296566,-0.03614901488985678,0.0,1.5,0.1,settle
0.011325917999783996,0.0,-0.03338863426287497,-0.01295942896257674,0.04033735487606571,0.0,1.5,0.1,settle
0.012134512000557152,0.0,-0.03338863426287497,-0.01295942896257674,0.04033735487606571,0.0,1.5,0.1,settle
0.013034980000156793,0.0,-0.03338863426287497,-0.01295942896257674,0.04033735487606571,0.0,1.5,0.1,settle
0.015088689999174676,0.0,-0.03338863426287497,-0.01295942896257674,0.04033735487606571,0.0,1.5,0.1,settle
0.015891556000497076,0.0,0.057632876937102256,-0.0044217677916084915,0.06416487825248585,0.0,1.5,0.1,settle
0.016920219000894576,0.0,0.057632876937102256,-0.0044217677916084915,0.06416487825248585,0.0,1.5,0.1,settle
0.01868787499915925,0.0,0.057632876937102256,-0.0044217677916084915,0.06416487825248585,0.0,1.5,0.1,settle
0.019401810999625013,0.0,0.08160264006211582,0.010602058624653271,0.0018232806298528192,0.0,1.5,0.1,settle
0.02028115900066041,0.0,0.08160264006211582,0.010602058624653271,0.0018232806298528192,0.0,1.5,0.1,settle
0.02110869699936302,0.0,0.08160264006211582,0.010602058624653271,0.0018232806298528192,0.0,1.5,0.1,settle
0.023003043999779038,0.0,0.08160264006211582,0.010602058624653271,0.0018232806298528192,0.0,1.5,0.1,settle
0.023731572000542656,0.0,0.004940292674779606,0.01279528205384741,-0.05072735614482127,0.0,1.5,0.1,settle
0.024562439000874292,0.0,0.004940292674779606,0.01279528205384741,-0.05072735614482127,0.85,1.5,0.1,settle
0.025237718000425957,0.0,0.004940292674779606,0.01279528205384741,-0.05072735614482127,0.85,1.5,0.1,settle
0.026991421000275295,0.0,0.004940292674779606,0.01279528205384741,-0.05072735614482127,0.85,1.5,0.1,settle
0.027772591000029934,0.0,-0.07174970990446239,-0.004319245972464799,-0.03614901488985678,0.85,1.5,0.1,settle
0.028673795000941027,0.0,-0.07174970990446239,-0.004319245972464799,-0.03614901488985678,44.21,1.5,0.1,settle
0.029443699999319506,0.0,-0.07174970990446239,-0.004319245972464799,-0.03614901488985678,44.21,1.5,0.1,settle
0.031350495000879164,0.0,-0.07174970990446239,-0.004319245972464799,-0.03614901488985678,44.21,1.5,0.1,settle
0.03210190400022839,0.0,-0.05258667120774119,-0.015044053675944491,0.016509904564881772,44.21,1.5,0.1,settle
0.032964963000267744,0.0,-0.05258667120774119,-0.015044053675944491,0.016509904564881772,69.64,1.5,0.1,settle
0.03360865700051363,0.0,-0.05258667120774119,-0.015044053675944491,0.016509904564881772,69.64,1.5,0.1,settle
0.03532677600014722,0.0,-0.05258667120774119,-0.015044053675944491,0.016509904564881772,69.64,1.5,0.1,settle
0.03602759199930006,0.0,0.10619948557690875,-0.003254292585326046,0.03838644000400049,69.64,1.5,0.1,settle
0.03681807300017681,0.0,0.10619948557690875,-0.003254292585326046,0.03838644000400049,61.14,1.5,0.1,settle
0.03744647100029397,0.0,0.10619948557690875,-0.003254292585326046,0.03838644000400049,61.14,1.5,0.1,settle
0.039067116000296664,0.0,0.10619948557690875,-0.003254292585326046,0.03838644000400049,61.14,1.5,0.1,settle
0.03975461899972288,0.0,0.15833681970980176,0.009346763080682212,0.006285228474775417,61.14,1.5,0.1,settle
0.040507980000256794,0.0,0.15833681970980176,0.009346763080682212,0.006285228474775417,68.77,1.5,0.1,settle
0.04110364100051811,0.0,0.15833681970980176,0.009346763080682212,0.006285228474775417,68.77,1.5,0.1,settle
0.04306250099944009,0.0,0.15833681970980176,0.009346763080682212,0.006285228474775417,63.17,1.5,0.1,settle
0.04363428999931784,0.0,0.15833681970980176,0.009346763080682212,0.006285228474775417,63.17,1.5,0.1,settle
0.04515704400000686,0.0,0.15833681970980176,0.009346763080682212,0.006285228474775417,63.17,1.5,0.1,settle
0.04577421000067261,0.0,-0.0049537632214727845,0.005923532694602455,-0.22709412300664744,63.17,1.5,0.1,settle
0.04913409300024796,0.0,-0.0049537632214727845,0.005923532694602455,-0.22709412300664744,66.08,1.5,0.1,settle
0.04978265200043097,0.0,-0.0049537632214727845,0.005923532694602455,-0.22709412300664744,66.08,1.5,0.1,settle
0.05114108199995826,0.0,-0.0049537632214727845,0.005923532694602455,-0.22709412300664744,66.08,1.5,0.1,settle
0.051696582999284146,0.0,-0.11955892430570747,-0.003994430825340302,-0.5009386828020569,66.08,1.5,0.1,settle
0.0522651709998172,0.0,-0.11955892430570747,-0.003994430825340302,-0.5009386828020569,64.46,1.5,0.1,settle
0.052851488999294816,0.0,-0.11955892430570747,-0.003994430825340302,-0.5009386828020569,64.46,1.5,0.1,settle
0.054181949999474455,0.0,-0.11955892430570747,-0.003994430825340302,-0.5009386828020569,64.46,1.5,0.1,settle
0.05541212199932488,0.0,-0.11955892430570747,-0.003994430825340302,-0.5009386828020569,64.46,1.5,0.1,settle
0.05598208700030227,0.0,0.039510725595440443,0.005433916769975192,-0.26907667708102423,64.46,1.5,0.1,settle
0.05665819800015015,0.0,0.039510725595440443,0.005433916769975192,-0.26907667708102423,65.22,1.5,0.1,settle
0.0572088659992005,0.0,0.039510725595440443,0.005433916769975192,-0.26907667708102423,65.22,1.5,0.1,settle
0.05829244300002756,0.0,0.16897773018429213,0.019704610072489602,0.271657581870595,65.22,1.5,0.1,settle
0.062024685999858775,0.0,0.16897773018429213,0.019704610072489602,0.271657581870595,65.22,1.5,0.1,settle
0.06268495699987398,0.0,0.047558843097753545,0.0019203183581171328,0.42950775471307523,65.22,1.5,0.1,settle
0.06339038099940808,0.0,0.047558843097753545,0.0019203183581171328,0.42950775471307523,64.96,1.5,0.1,settle
0.06398066600013408,0.0,0.047558843097753545,0.0019203183581171328,0.42950775471307523,64.96,1.5,0.1,settle
0.06566086400016502,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,64.96,1.5,0.1,settle
0.06633614299971669,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,64.99,1.5,0.1,settle
0.06689039500088256,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,64.99,1.5,0.1,settle
0.06830076299957,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,64.99,1.5,0.1,settle
0.07097547900048085,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,65.03,1.5,0.1,settle
0.07155187600073987,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,65.03,1.5,0.1,settle
0.07297901200035994,0.0,-0.00982425533466813,-0.017937817468694772,0.18982378666211108,65.03,1.5,0.1,settle
0.0735650730002817,0.0,0.10107147503868835,-0.019611433202079233,-0.042128454625641854,65.03,1.5,0.1,settle
0.07646299400039425,0.0,0.10107147503868835,-0.019611433202079233,-0.042128454625641854,65.03,1.5,0.1,settle
0.07714467299956596,0.0,0.10107147503868835,-0.019611433202079233,-0.042128454625641854,65.03,1.5,0.1,settle
0.07880205400033446,0.0,0.10107147503868835,-0.019611433202079233,-0.042128454625641854,65.03,1.5,0.1,settle
0.07947573300043587,0.0,0.14464540822404595,0.00013143846402565666,-0.07693929043974534,65.03,1.5,0.1,settle
0.0818696110000019,0.0,0.14464540822404595,0.00013143846402565666,-0.07693929043974534,65.06,1.5,0.1,settle
0.0824890490002872,0.0,0.14464540822404595,0.00013143846402565666,-0.07693929043974534,65.06,1.5,0.1,settle
0.08392876099969726,0.0,0.14464540822404595,0.00013143846402565666,-0.07693929043974534,65.06,1.5,0.1,settle
0.08463287300037337,0.0,0.11022696926101269,0.02597945868677183,0.08831765152789839,65.06,1.5,0.1,settle
0.0870520629996463,0.0,0.11022696926101269,0.02597945868677183,0.08831765152789839,65.23,1.5,0.1,settle
0.08760657200036803,0.0,0.11022696926101269,0.02597945868677183,0.08831765152789839,65.23,1.5,0.1,settle
0.08892263300003833,0.0,0.11022696926101269,0.02597945868677183,0.08831765152789839,65.23,1.5,0.1,settle
0.08950008600004367,0.0,0.2439373516072395,0.05382447860101537,0.11322898808565185,65.23,1.5,0.1,settle
0.09243708000030892,0.0,0.2439373516072395,0.05382447860101537,0.11322898808565185,65.12,1.5,0.1,settle
