timestamp_s,odom_vx,imu_ax,imu_ay,motor_rpm,motor_current,input_current,battery_voltage,cmd_speed,phase
0.005881797999791161,0.0,0.013924083487065086,-0.2747348596986383,0.0,0.0,0.0,12.1,1.5,acceleration
0.006863821000024473,0.0,0.00380779967487746,-0.303263473438099,0.0,0.0,0.0,12.1,1.5,acceleration
0.007635306999873137,0.0,0.00380779967487746,-0.303263473438099,0.0,0.0,0.0,12.1,1.5,acceleration
0.008299012999941624,0.0,0.00380779967487746,-0.303263473438099,0.0,0.0,0.0,12.1,1.5,acceleration
0.010157101999993756,0.0,0.00380779967487746,-0.303263473438099,0.0,0.0,0.0,12.1,1.5,acceleration
0.010898154999722465,0.0,-0.010445346480021683,-0.2697891469247639,0.0,0.0,0.0,12.1,1.5,acceleration
0.011565508999865415,0.0,-0.010445346480021683,-0.2697891469247639,0.0,0.0,0.0,12.1,1.5,acceleration
0.012232190999839077,0.0,-0.010445346480021683,-0.2697891469247639,0.0,0.0,0.0,12.1,1.5,acceleration
0.015170097999998688,0.0,-0.010445346480021683,-0.2697891469247639,0.0,0.0,0.0,12.1,1.5,acceleration
0.015906670999811467,0.0,-0.01479899337857074,-0.21249336144961414,0.0,0.0,0.0,12.1,1.5,acceleration
0.016588169999977254,0.0,-0.01479899337857074,-0.21249336144961414,0.0,0.0,0.0,12.1,1.5,acceleration
0.01733911099972829,0.0,-0.01479899337857074,-0.21249336144961414,0.0,0.0,0.0,12.1,1.5,acceleration
0.01893123799982277,0.0,-0.01479899337857074,-0.21249336144961414,0.0,0.0,0.0,12.1,1.5,acceleration
0.019591775999742822,0.0,-0.004899475855911578,-0.21740133602898568,0.0,0.0,0.0,12.1,1.5,acceleration
0.020235576999766636,0.0,-0.004899475855911578,-0.21740133602898568,-2.0,4.84,0.4,12.1,1.5,acceleration
0.020834512999954313,0.0,-0.004899475855911578,-0.21740133602898568,0.0,0.0,0.0,12.1,1.5,acceleration
0.023512505999860878,0.0,-0.004899475855911578,-0.21740133602898568,0.0,0.0,0.0,12.1,1.5,acceleration
0.024141297999904054,0.0,0.009136904009459101,-0.2747357730140909,0.0,0.0,0.0,12.1,1.5,acceleration
0.02473104999990028,0.0,0.009136904009459101,-0.2747357730140909,-5.0,55.14,5.28,12.0,1.5,acceleration
0.025342336999983672,0.0,0.009136904009459101,-0.2747357730140909,-2.0,4.84,0.4,12.1,1.5,acceleration
0.026858300999720086,0.0,0.009136904009459101,-0.2747357730140909,-2.0,4.84,0.4,12.1,1.5,acceleration
0.027477076999730343,0.0,0.013382158630089402,-0.29847342614997174,-2.0,4.84,0.4,12.1,1.5,acceleration
0.028106062000006204,0.0,0.013382158630089402,-0.29847342614997174,-7.0,65.89,5.57,12.0,1.5,acceleration
0.028678531999958068,0.0,0.013382158630089402,-0.29847342614997174,-5.0,55.14,5.28,12.0,1.5,acceleration
0.030226753000079043,0.0,0.013382158630089402,-0.29847342614997174,-5.0,55.14,5.28,12.0,1.5,acceleration
0.031184166999992158,0.0,0.032314091984675775,-0.2505063908385113,-5.0,55.14,5.28,12.0,1.5,acceleration
0.031802494999737974,0.0,0.032314091984675775,-0.2505063908385113,-7.0,65.89,5.57,12.0,1.5,acceleration
0.03300273400009246,0.0,0.032314091984675775,-0.2505063908385113,-7.0,65.89,5.57,12.0,1.5,acceleration
0.03395985999986806,0.0,-0.015666076802993617,-0.20259271141579374,-7.0,65.89,5.57,12.0,1.5,acceleration
0.0344646149997061,0.0,-0.015666076802993617,-0.20259271141579374,0.0,64.91,5.7,12.0,1.5,acceleration
0.03493449000006876,0.0,-0.015666076802993617,-0.20259271141579374,0.0,64.91,5.7,12.0,1.5,acceleration
0.036549432999890996,0.0,-0.015666076802993617,-0.20259271141579374,5.0,65.11,5.58,12.0,1.5,acceleration
0.03703066799971566,0.0,-0.015666076802993617,-0.20259271141579374,5.0,65.11,5.58,12.0,1.5,acceleration
0.03819826600010856,0.0,-0.015666076802993617,-0.20259271141579374,5.0,65.11,5.58,12.0,1.5,acceleration
0.038688716999786266,0.0,-0.024806875779685045,-0.2314860120154917,5.0,65.11,5.58,12.0,1.5,acceleration
0.04236290900007589,0.0,-0.024806875779685045,-0.2314860120154917,6.0,65.02,5.58,12.0,1.5,acceleration
0.044528017999709846,0.0,-0.024806875779685045,-0.2314860120154917,6.0,65.02,5.58,12.0,1.5,acceleration
0.04619038800001363,0.0,-0.024806875779685045,-0.2314860120154917,6.0,65.02,5.58,12.0,1.5,acceleration
0.0470115079997413,0.0,-0.010662112769550147,-0.24097868403661996,6.0,65.02,5.58,12.0,1.5,acceleration
0.04819011400013551,0.0,-0.05331316808948336,-0.20763141796905546,6.0,65.02,5.58,12.0,1.5,acceleration
0.04882591499972477,0.0,-0.05331316808948336,-0.20763141796905546,7.0,65.0,5.58,12.0,1.5,acceleration
0.04947934899973916,0.0,-0.05331316808948336,-0.20763141796905546,7.0,65.0,5.58,12.0,1.5,acceleration
0.05098980799994024,0.0,-0.05331316808948336,-0.20763141796905546,7.0,65.0,5.58,12.0,1.5,acceleration
0.05163591299969994,0.0,-0.05331316808948336,-0.20763141796905546,8.0,64.99,5.58,12.0,1.5,acceleration
0.05219983899996805,0.0,-0.05331316808948336,-0.20763141796905546,8.0,64.99,5.58,12.0,1.5,acceleration
0.05368991399973311,0.0,-0.05331316808948336,-0.20763141796905546,8.0,64.99,5.58,12.0,1.5,acceleration
0.055090961000132666,0.0,-0.05331316808948336,-0.20763141796905546,8.0,64.99,5.58,12.0,1.5,acceleration
0.05574762700007341,0.0,-0.03394769302268555,-0.22686171321570872,8.0,64.99,5.58,12.0,1.5,acceleration
0.05633616199975222,0.0,-0.03394769302268555,-0.22686171321570872,9.0,64.99,5.58,12.0,1.5,acceleration
0.0568805349998911,0.0,-0.03394769302268555,-0.22686171321570872,9.0,64.99,5.58,12.0,1.5,acceleration
0.05789772699972673,0.0,-0.010336972468411976,-0.23631204393245278,9.0,64.99,5.58,12.0,1.5,acceleration
0.05887994099975913,0.0,-0.010336972468411976,-0.23631204393245278,10.0,65.0,5.58,12.0,1.5,acceleration
0.060095573000126024,0.0,-0.010336972468411976,-0.23631204393245278,10.0,65.0,5.58,12.0,1.5,acceleration
0.060656458999801544,0.0,0.009678828866434785,-0.23663254459109156,10.0,65.0,5.58,12.0,1.5,acceleration
0.0612289939999755,0.0,0.009678828866434785,-0.23663254459109156,10.0,65.0,5.58,12.0,1.5,acceleration
0.06444297600000937,0.0,0.009678828866434785,-0.23663254459109156,11.0,64.99,5.59,12.0,1.5,acceleration
0.06496069200011334,0.0,0.009678828866434785,-0.23663254459109156,11.0,64.99,5.59,12.0,1.5,acceleration
0.06620726899973306,0.0,0.009678828866434785,-0.23663254459109156,11.0,64.99,5.59,12.0,1.5,acceleration
0.06674648999978672,0.0,0.019361561833256435,-0.29891821077540515,11.0,64.99,5.59,12.0,1.5,acceleration
0.07016393599997173,0.0,0.019361561833256435,-0.29891821077540515,12.0,65.0,5.59,12.0,1.5,acceleration
0.07069509299981291,0.0,0.019361561833256435,-0.29891821077540515,12.0,65.0,5.59,12.0,1.5,acceleration
0.07189363599991339,0.0,0.019361561833256435,-0.29891821077540515,12.0,65.0,5.59,12.0,1.5,acceleration
0.07243538500006252,0.0,-0.04319688427729573,-0.27486743656974283,12.0,65.0,5.59,12.0,1.5,acceleration
0.07609120899996924,0.0,-0.034489608746506695,-0.20750618415419012,12.0,65.0,5.59,12.0,1.5,acceleration
0.07662822199972652,0.0,-0.034489608746506695,-0.20750618415419012,13.0,65.0,5.59,12.0,1.5,acceleration
0.07707803199991758,0.0,-0.034489608746506695,-0.20750618415419012,13.0,65.0,5.59,12.0,1.5,acceleration
0.07866807799973685,0.0,-0.034489608746506695,-0.20750618415419012,13.0,65.0,5.59,12.0,1.5,acceleration
0.08192068600010316,0.0,-0.034489608746506695,-0.20750618415419012,14.0,65.0,5.59,12.0,1.5,acceleration
0.08249216400008663,0.0,-0.034489608746506695,-0.20750618415419012,14.0,65.0,5.59,12.0,1.5,acceleration
0.08382597599984365,0.0,-0.034489608746506695,-0.20750618415419012,14.0,65.0,5.59,12.0,1.5,acceleration
0.08441015900007187,0.0,0.02752691250706979,-0.23135438499245792,14.0,65.0,5.59,12.0,1.5,acceleration
0.08669584900007976,0.0,0.02752691250706979,-0.23135438499245792,15.0,65.0,5.59,12.0,1.5,acceleration
0.08728479999990668,0.0,0.02752691250706979,-0.23135438499245792,15.0,65.0,5.59,12.0,1.5,acceleration
0.08879343499984316,0.0,0.02752691250706979,-0.23135438499245792,15.0,65.0,5.59,12.0,1.5,acceleration
0.09006286099975114,0.0,0.0001044699112228431,-0.24621084906905888,15.0,65.0,5.59,12.0,1.5,acceleration
0.09224301099993681,0.0,0.0001044699112228431,-0.24621084906905888,16.0,65.0,5.58,12.0,1.5,acceleration
0.09283525799992276,0.0,0.0001044699112228431,-0.24621084906905888,16.0,65.0,5.58,12.0,1.5,acceleration
0.09421444800000245,0.0,0.0001044699112228431,-0.24621084906905888,16.0,65.0,5.58,12.0,1.5,acceleration
0.09479863099977592,0.0,-0.028618588688103908,-0.2653692846558988,16.0,65.0,5.58,12.0,1.5,acceleration
0.09776156299994909,0.0,-0.028618588688103908,-0.2653692846558988,17.0,65.0,5.59,12.0,1.5,acceleration
0.09832388899985745,0.0,-0.028618588688103908,-0.2653692846558988,17.0,65.0,5.59,12.0,1.5,acceleration
0.09967555799994443,0.0,-0.028618588688103908,-0.2653692846558988,17.0,65.0,5.59,12.0,1.5,acceleration
0.10024770900008662,0.0,0.013490550908008159,-0.30809038213789464,17.0,65.0,5.59,12.0,1.5,acceleration
0.10076881699978912,0.0,0.013490550908008159,-0.30809038213789464,18.0,65.02,5.58,12.0,1.5,acceleration
0.10137572099984027,0.0,0.013490550908008159,-0.30809038213789464,18.0,65.02,5.58,12.0,1.5,acceleration
0.10255221499983236,0.0,0.013490550908008159,-0.30809038213789464,18.0,65.02,5.58,12.0,1.5,acceleration
0.10309188399969571,0.0,0.03253085827420424,-0.28410503785125907,18.0,65.02,5.58,12.0,1.5,acceleration
0.10407761899978141,0.0,0.008920137719930665,-0.21719594964999706,18.0,65.02,5.58,12.0,1.5,acceleration
0.10462506499970914,0.0,0.008920137719930665,-0.21719594964999706,21.0,64.98,5.58,12.0,1.5,acceleration
0.10513244399999166,0.0,0.008920137719930665,-0.21719594964999706,21.0,64.98,5.58,12.0,1.5,acceleration
0.10633729199980735,0.0,0.008920137719930665,-0.21719594964999706,21.0,64.98,5.58,12.0,1.5,acceleration
0.10978187499995329,0.0,0.008920137719930665,-0.21719594964999706,24.0,64.98,5.59,12.0,1.5,acceleration
0.11031549600011203,0.0,0.008920137719930665,-0.21719594964999706,24.0,64.98,5.59,12.0,1.5,acceleration
0.11157775299989225,0.0,0.008920137719930665,-0.21719594964999706,24.0,64.98,5.59,12.0,1.5,acceleration
0.11210746999995536,0.0,-0.019044238866046503,-0.22227336251214144,24.0,64.98,5.59,12.0,1.5,acceleration
0.11459175999971194,0.0,-0.019044238866046503,-0.22227336251214144,92.0,64.42,5.56,12.0,1.5,acceleration
0.11514710899973579,0.0,-0.019044238866046503,-0.22227336251214144,92.0,64.42,5.56,12.0,1.5,acceleration
0.11640834299987546,0.0,-0.019044238866046503,-0.22227336251214144,92.0,64.42,5.56,12.0,1.5,acceleration
0.11698692599975402,0.0,-0.03286383417557967,-0.294302168347314,92.0,64.42,5.56,12.0,1.5,acceleration
0.12006518999987748,0.0,-0.03286383417557967,-0.294302168347314,189.0,62.59,6.76,12.0,1.5,acceleration
0.12074768100001165,0.0,-0.03286383417557967,-0.294302168347314,189.0,62.59,6.76,12.0,1.5,acceleration
0.12212517499983733,0.0,-0.03286383417557967,-0.294302168347314,189.0,62.59,6.76,12.0,1.5,acceleration
0.1228008499997486,0.0,-0.004899475855911578,-0.3083777111792937,189.0,62.59,6.76,12.0,1.5,acceleration
0.1254433849999259,0.0,-0.004899475855911578,-0.3083777111792937,253.0,69.97,5.52,12.0,1.5,acceleration
0.12639580699988073,0.0,-0.004899475855911578,-0.3083777111792937,253.0,69.97,5.52,12.0,1.5,acceleration
0.12781214999995427,0.055604395604395604,-0.004899475855911578,-0.3083777111792937,253.0,69.97,5.52,12.0,1.5,acceleration
0.12845985600006316,0.055604395604395604,0.026551455071037205,-0.24056612118035553,253.0,69.97,5.52,12.0,1.5,acceleration
0.13180680300001768,0.06835164835164835,0.026551455071037205,-0.24056612118035553,253.0,69.97,5.52,12.0,1.5,acceleration
0.1324423799997021,0.06835164835164835,0.038745275809643376,-0.1822941476168111,253.0,69.97,5.52,12.0,1.5,acceleration
0.1330234910001309,0.06835164835164835,0.038745275809643376,-0.1822941476168111,311.0,63.45,5.45,12.0,1.5,acceleration
0.13364901900013137,0.06835164835164835,0.038745275809643376,-0.1822941476168111,311.0,63.45,5.45,12.0,1.5,acceleration
0.13706732999980886,0.08043956043956044,0.038745275809643376,-0.1822941476168111,311.0,63.45,5.45,12.0,1.5,acceleration
0.13773375599976134,0.08043956043956044,0.17809706614290322,-0.19861874801721421,311.0,63.45,5.45,12.0,1.5,acceleration
0.13831966699990517,0.08043956043956044,0.17809706614290322,-0.19861874801721421,366.0,64.38,5.81,12.0,1.5,acceleration
0.13888887299981434,0.08043956043956044,0.17809706614290322,-0.19861874801721421,366.0,64.38,5.81,12.0,1.5,acceleration
0.14244962099974146,0.09252747252747252,0.17809706614290322,-0.19861874801721421,366.0,64.38,5.81,12.0,1.5,acceleration
