monotonic_time_ns,ros_time_sec,ros_time_nsec,cpu_short_window_percent,gpu_percent
1978193855117,1779178001,728736969,47.333,38.000
1978213860902,1779178001,748743842,46.061,38.000
1978233859520,1779178001,768741084,45.152,38.000
1978253867321,1779178001,788750389,44.892,0.000
1978273863474,1779178001,808745807,48.095,0.000
1978293864716,1779178001,828747816,51.082,39.000
1978313865221,1779178001,848747713,52.857,39.000
1978333871455,1779178001,868753083,57.190,38.000
1978353846488,1779178001,888728820,56.537,38.000
1978373862609,1779178001,908745422,54.476,38.000
1978393860075,1779178001,928741959,49.000,38.000
1978413863844,1779178001,948746528,50.390,39.000
1978433857374,1779178001,968739002,49.091,39.000
1978453864759,1779178001,988747923,46.061,38.000
1978473858960,1779178002,8741485,46.970,38.000
1978493862378,1779178002,28745158,45.667,13.000
1978513858499,1779178002,48738591,44.952,13.000
1978533863068,1779178002,68745848,44.000,39.000
1978553857590,1779178002,88739538,46.667,39.000
1978573862287,1779178002,108745227,44.502,0.000
1978593850120,1779178002,128732036,43.290,0.000
1978613863778,1779178002,148746398,41.926,0.000
1978633857883,1779178002,168739927,43.341,0.000
1978653863444,1779178002,188745808,39.175,38.000
1978673922254,1779178002,208804202,35.889,38.000
1978693860039,1779178002,228742339,37.172,39.000
1978713857344,1779178002,248737116,35.675,39.000
1978733866010,1779178002,268749174,36.472,18.000
1978753860947,1779178002,288743279,35.714,18.000
1978773860364,1779178002,308743688,40.071,25.000
1978793877510,1779178002,328759650,40.071,25.000
1978813867007,1779178002,348749563,39.199,40.000
1978833858648,1779178002,368741012,40.452,40.000
1978853865009,1779178002,388747373,42.952,0.000
1978873862411,1779178002,408744999,41.167,0.000
1978893862116,1779178002,428744544,39.545,0.000
1978913857277,1779178002,448737177,40.881,0.000
1978933862743,1779178002,468746035,41.881,39.000
1978953844880,1779178002,488726604,40.881,39.000
1978973865929,1779178002,508749157,40.195,39.000
1978993864259,1779178002,528876768,44.381,39.000
1979013861308,1779178002,548744248,42.000,0.000
1979033862517,1779178002,568745329,42.078,0.000
1979053861518,1779178002,588744139,42.035,25.000
1979074018121,1779178002,608900294,43.905,25.000
1979093862241,1779178002,628744989,43.550,38.000
1979113856666,1779178002,648736182,42.143,38.000
1979133863764,1779178002,668746160,40.786,25.000
1979153857037,1779178002,688739177,39.610,25.000
1979173862246,1779178002,708744610,40.260,39.000
1979193860992,1779178002,728743676,38.896,39.000
1979213860409,1779178002,748742805,37.987,38.000
1979233909907,1779178002,768792271,42.078,38.000
1979253865452,1779178002,788748360,40.519,0.000
1979273827621,1779178002,808709889,41.357,0.000
1979293886974,1779178002,828770107,41.234,0.000
1979313862744,1779178002,848745236,45.571,0.000
1979333863665,1779178002,868746541,46.286,0.000
1979353836746,1779178002,888718502,48.000,0.000
1979373865764,1779178002,908748704,48.048,39.000
1979393855389,1779178002,928737433,47.262,39.000
1979413863862,1779178002,948746386,45.043,32.000
1979433912976,1779178002,968795820,42.316,32.000
1979453863561,1779178002,988745957,41.548,39.000
1979473857698,1779178003,8739838,40.714,39.000
1979493866427,1779178003,28749175,35.714,0.000
1979513860212,1779178003,48740112,38.258,0.000
1979533861038,1779178003,68744394,42.083,39.000
1979553857543,1779178003,88740227,40.417,39.000
1979573861760,1779178003,108744764,36.742,40.000
1979593863705,1779178003,128746005,40.964,40.000
