wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1779177920407282881,1779177920400413971,0.372,2000,4.610,0.593,5.202,1.142,0.141,6.485
1779177920434259122,1779177920424376002,0.327,2000,3.507,4.804,8.311,1.071,0.166,9.549
1779177920463556958,1779177920454398326,0.238,2000,2.796,4.656,7.452,1.292,0.171,8.914
1779177920483193052,1779177920474400088,0.540,2000,3.027,3.918,6.945,1.058,0.243,8.246
1779177920504171113,1779177920497082073,0.296,2000,2.539,2.249,4.788,1.143,0.854,6.785
1779177920535565165,1779177920524358286,0.225,2000,2.547,4.837,7.385,3.438,0.153,10.975
1779177920554234720,1779177920546966670,0.476,2000,2.790,1.731,4.521,1.389,0.873,6.783
1779177920578204368,1779177920574383460,0.216,2000,2.476,0.048,2.523,0.919,0.157,3.599
1779177920613272765,1779177920604402712,0.245,2000,2.628,4.617,7.245,1.143,0.223,8.611
1779177920628967630,1779177920624383930,0.229,2000,2.738,0.042,2.780,1.340,0.229,4.348
1779177920663066896,1779177920654383758,0.314,2000,2.336,4.677,7.013,1.114,0.235,8.362
1779177920693677291,1779177920684402114,0.230,2000,2.522,4.703,7.225,1.794,0.021,9.040
1779177920709216123,1779177920704398148,0.227,2000,2.474,0.763,3.237,1.119,0.229,4.585
1779177920733606031,1779177920724392838,0.245,2000,3.018,4.391,7.410,1.302,0.251,8.962
1779177920764089704,1779177920754386682,0.216,2000,2.665,4.416,7.081,1.107,1.292,9.480
1779177920782726971,1779177920774394076,0.281,2000,2.609,4.308,6.917,1.078,0.051,8.046
1779177920812398795,1779177920804368432,0.206,2000,2.635,0.050,2.685,4.309,0.824,7.817
1779177920832829234,1779177920824372562,0.220,2000,2.410,4.681,7.092,0.987,0.151,8.230
1779177920863171049,1779177920854388582,0.262,2000,2.468,4.958,7.426,0.965,0.123,8.514
1779177920882813416,1779177920874375880,0.307,2000,2.324,4.610,6.934,0.969,0.221,8.124
1779177920916781352,1779177920904389084,0.260,2000,2.419,5.085,7.504,4.247,0.232,11.982
1779177920934009099,1779177920924357918,0.578,2000,2.151,4.774,6.925,2.119,0.024,9.068
1779177920958053884,1779177920949454650,0.222,2000,3.266,3.890,7.156,0.911,0.303,8.370
1779177920982692722,1779177920974382196,0.602,2000,2.035,4.656,6.691,0.881,0.131,7.702
1779177921013269933,1779177921004381544,0.263,2000,2.431,4.626,7.057,1.420,0.142,8.619
1779177921032929835,1779177921024365674,0.212,2000,2.523,4.577,7.100,1.091,0.153,8.345
1779177921063419940,1779177921054467327,0.229,2000,2.308,5.041,7.348,1.228,0.140,8.717
1779177921083247748,1779177921074361600,0.272,2000,2.403,4.838,7.242,1.182,0.184,8.607
1779177921112984533,1779177921104397587,0.212,2000,2.541,4.536,7.076,1.110,0.182,8.368
1779177921133009463,1779177921124374326,0.285,2000,2.741,4.393,7.134,1.114,0.096,8.344
1779177921163117292,1779177921154376169,0.190,2000,2.605,4.689,7.295,1.086,0.163,8.545
1779177921183176719,1779177921174374187,0.649,2000,2.066,4.632,6.698,1.176,0.273,8.146
1779177921213065313,1779177921204382111,0.258,2000,2.363,4.628,6.991,1.268,0.160,8.419
1779177921233419591,1779177921224386945,0.224,2000,2.474,5.119,7.593,1.043,0.166,8.802
1779177921262991734,1779177921254386708,0.223,2000,2.422,4.635,7.057,1.140,0.179,8.376
1779177921283077753,1779177921274386263,0.243,2000,2.629,4.546,7.174,1.041,0.219,8.434
1779177921312864842,1779177921304382538,0.243,2000,2.724,4.383,7.107,0.993,0.133,8.232
1779177921333110639,1779177921324358284,0.226,2000,2.773,4.547,7.320,0.998,0.203,8.520
1779177921358675568,1779177921354371808,0.202,2000,2.372,0.171,2.543,1.326,0.226,4.095
1779177921382816257,1779177921374407170,0.191,2000,2.573,4.459,7.032,1.019,0.161,8.212
1779177921414194628,1779177921404370037,0.269,2000,2.275,5.206,7.481,1.846,0.223,9.550
1779177921432894648,1779177921424347543,0.279,2000,3.259,3.876,7.135,0.932,0.194,8.261
1779177921458209718,1779177921454376971,0.245,2000,2.286,0.042,2.328,1.045,0.209,3.581
1779177921483036111,1779177921474362733,0.265,2000,2.486,4.516,7.001,1.202,0.191,8.395
1779177921513136996,1779177921504366337,0.213,2000,2.819,4.435,7.254,1.077,0.213,8.544
1779177921533134118,1779177921524382243,0.212,2000,2.490,4.921,7.411,0.961,0.161,8.534
1779177921562939031,1779177921554370934,0.217,2000,2.463,4.618,7.081,1.084,0.180,8.345
1779177921579186063,1779177921574370777,0.210,2000,2.316,0.412,2.728,1.610,0.260,4.598
1779177921608399002,1779177921604375852,0.510,2000,2.112,0.045,2.157,1.102,0.247,3.506
1779177921633057649,1779177921624374030,0.211,2000,2.347,4.855,7.202,1.086,0.178,8.467
1779177921660715529,1779177921654386434,0.226,2000,2.492,0.417,2.909,2.980,0.207,6.096
1779177921688523812,1779177921684363605,0.214,2000,2.460,0.044,2.504,1.283,0.153,3.940
1779177921712910360,1779177921704368151,0.201,2000,2.452,4.725,7.177,0.992,0.165,8.335
1779177921738164374,1779177921734367627,0.271,2000,2.301,0.046,2.347,1.022,0.150,3.519
1779177921762898414,1779177921754367053,0.215,2000,2.328,4.769,7.097,1.042,0.170,8.310
1779177921789372153,1779177921784385761,0.223,2000,2.495,0.340,2.835,1.830,0.092,4.758
1779177921813751757,1779177921804378211,0.198,2000,2.657,5.094,7.751,1.137,0.280,9.169
1779177921843841089,1779177921834363638,0.260,2000,3.272,3.973,7.245,1.723,0.236,9.204
1779177921860624223,1779177921854392761,0.304,2000,2.495,2.364,4.860,0.833,0.228,5.921
1779177921893920632,1779177921884381612,0.295,2000,2.434,4.780,7.214,1.844,0.179,9.238
1779177921913407892,1779177921904374222,0.237,2000,2.571,4.785,7.356,1.187,0.246,8.790
1779177921943295879,1779177921934372482,0.200,2000,2.344,4.957,7.301,1.297,0.118,8.716
1779177921958252816,1779177921954363844,0.202,2000,2.350,0.046,2.396,1.088,0.196,3.680
1779177921993220251,1779177921984375959,0.246,2000,2.449,4.662,7.111,1.120,0.361,8.592
1779177922013067068,1779177922004341625,0.283,2000,2.697,4.460,7.158,1.073,0.205,8.436
1779177922043279217,1779177922034358349,0.214,2000,2.474,4.865,7.339,1.187,0.175,8.701
1779177922058907330,1779177922054373007,0.683,2000,1.841,0.043,1.883,1.749,0.212,3.844
1779177922088927862,1779177922084355426,0.216,2000,2.373,0.513,2.886,1.148,0.317,4.350
1779177922113155176,1779177922104352484,0.221,2000,2.555,4.711,7.266,1.118,0.191,8.576
1779177922143382941,1779177922134378968,0.212,2000,2.440,4.791,7.231,1.389,0.166,8.785
1779177922158360007,1779177922154375514,0.201,2000,2.364,0.043,2.407,1.227,0.143,3.778
1779177922193866232,1779177922184366989,0.213,2000,2.522,4.770,7.292,1.938,0.050,9.280
1779177922207987032,1779177922199893788,0.235,2000,2.682,3.938,6.620,0.971,0.260,7.851
1779177922243070149,1779177922234356962,0.216,2000,2.478,4.675,7.152,1.212,0.126,8.490
1779177922258184111,1779177922254354244,0.276,2000,2.458,0.044,2.501,0.855,0.191,3.548
1779177922293947844,1779177922284365911,0.287,2000,2.578,4.522,7.101,2.059,0.129,9.289
1779177922313101148,1779177922304374074,0.289,2000,2.606,4.699,7.305,0.944,0.183,8.433
1779177922342963886,1779177922334369485,0.567,2000,2.467,4.296,6.763,1.062,0.196,8.021
1779177922358500350,1779177922354379471,0.295,2000,2.285,0.168,2.453,1.165,0.201,3.819
1779177922393609931,1779177922384416131,0.286,2000,2.447,4.990,7.437,1.443,0.022,8.902
1779177922413258473,1779177922404366468,0.236,2000,2.514,4.691,7.205,1.269,0.175,8.650
1779177922443216732,1779177922434363800,0.232,2000,2.479,4.756,7.236,1.216,0.162,8.614
1779177922463812516,1779177922454366778,0.230,2000,2.526,4.633,7.160,2.028,0.023,9.210
1779177922493629014,1779177922484355853,0.385,2000,2.911,4.174,7.085,1.777,0.021,8.884
1779177922508246683,1779177922504367535,0.233,2000,2.252,0.097,2.349,1.053,0.238,3.640
1779177922539344187,1779177922534359522,0.286,2000,2.276,1.024,3.301,1.113,0.279,4.692
1779177922558563764,1779177922554359876,0.270,2000,2.841,0.046,2.887,0.809,0.232,3.928
1779177922588307108,1779177922584380760,0.249,2000,2.283,0.118,2.402,1.141,0.127,3.670
1779177922613190910,1779177922604343129,0.306,2000,2.675,4.664,7.339,1.054,0.142,8.535
1779177922638796447,1779177922634370829,0.209,2000,2.459,0.050,2.509,1.511,0.183,4.203
1779177922663024241,1779177922654371631,0.207,2000,2.349,4.925,7.275,1.003,0.162,8.440
1779177922693280231,1779177922684353922,0.247,2000,2.846,4.515,7.361,1.012,0.298,8.671
1779177922713798959,1779177922704366340,0.231,2000,2.389,5.198,7.587,1.474,0.135,9.196
1779177922743152091,1779177922734370104,0.295,2000,2.353,4.865,7.218,1.150,0.112,8.481
1779177922758787500,1779177922754362874,0.604,2000,2.542,0.045,2.588,1.003,0.223,3.813
1779177922793503284,1779177922784349101,0.240,2000,2.712,4.608,7.320,1.400,0.187,8.907
1779177922808893730,1779177922804351023,0.237,2000,2.344,0.819,3.163,0.978,0.158,4.299
1779177922839350395,1779177922832201002,0.931,2000,2.053,2.657,4.711,1.298,0.203,6.212
1779177922858873688,1779177922854358948,0.219,2000,2.519,0.390,2.909,1.228,0.152,4.289
1779177922892880632,1779177922884358136,0.222,2000,2.669,4.649,7.318,0.876,0.100,8.294
1779177922908123972,1779177922904353786,0.212,2000,2.757,0.045,2.801,0.613,0.137,3.551
1779177922938674430,1779177922934349229,0.226,2000,2.255,0.440,2.695,1.072,0.324,4.091
1779177922963530839,1779177922954353231,0.228,2000,2.234,4.972,7.206,1.498,0.239,8.943
1779177922993411913,1779177922984347970,0.208,2000,2.364,4.862,7.226,1.458,0.165,8.849
1779177923008231856,1779177923004351620,0.464,2000,1.956,0.153,2.109,1.170,0.130,3.409
1779177923041542345,1779177923034343255,0.495,2000,1.941,0.761,2.702,1.412,2.582,6.696
1779177923058779148,1779177923054381370,0.330,2000,2.294,0.377,2.671,1.065,0.326,4.061
1779177923093907033,1779177923084351885,0.209,2000,2.663,4.505,7.169,1.263,0.906,9.338
1779177923112887599,1779177923104382607,0.464,2000,2.386,4.515,6.901,0.964,0.169,8.034
1779177923143380168,1779177923134376866,0.301,2000,3.163,4.089,7.252,1.202,0.242,8.696
1779177923162949989,1779177923154355908,0.249,2000,2.579,4.525,7.105,1.059,0.176,8.339
1779177923193634016,1779177923184352439,0.261,2000,2.537,4.833,7.370,1.400,0.244,9.014
1779177923213538080,1779177923204353817,0.680,2000,2.178,4.714,6.892,1.408,0.198,8.498
1779177923243764886,1779177923234354860,0.632,2000,2.289,5.274,7.563,1.076,0.132,8.771
1779177923259162724,1779177923254353550,0.290,2000,2.559,0.164,2.723,1.676,0.115,4.513
1779177923293709322,1779177923284353825,0.233,2000,2.635,4.615,7.250,1.848,0.020,9.118
1779177923818533813,1779177923734343294,83.247,2000,0.471,0.015,0.486,0.444,0.009,0.940
1779177923819445728,1779177923784337011,33.402,2000,0.470,0.020,0.490,0.859,0.352,1.702
1779177923840034216,1779177923834508618,0.213,2000,3.167,0.746,3.913,1.162,0.231,5.306
1779177923893830664,1779177923884347581,0.600,2000,2.360,4.602,6.962,1.781,0.134,8.877
1779177923938643235,1779177923934329650,0.668,2000,2.016,0.372,2.388,0.982,0.269,3.639
1779177923989111389,1779177923984327655,0.601,2000,2.112,0.043,2.155,1.803,0.218,4.176
1779177924037968517,1779177924034340380,0.189,2000,2.449,0.044,2.492,0.745,0.195,3.433
1779177924090695288,1779177924084350097,0.566,2000,1.946,2.550,4.496,1.071,0.205,5.773
1779177924138764055,1779177924134337509,0.209,2000,2.379,0.505,2.884,1.126,0.202,4.211
1779177924195728923,1779177924184328250,0.240,2000,2.724,7.036,9.760,1.218,0.177,11.154
1779177924238267003,1779177924234330831,0.608,2000,2.025,0.041,2.066,0.950,0.300,3.315
1779177924263339350,1779177924254335313,0.192,2000,2.872,4.448,7.319,1.233,0.252,8.805
1779177924294023665,1779177924284332995,0.207,2000,2.537,4.826,7.363,1.840,0.273,9.476
1779177924313437868,1779177924304349638,0.649,2000,3.277,3.893,7.171,1.082,0.180,8.432
1779177924338461223,1779177924334327832,0.215,2000,2.729,0.044,2.773,0.902,0.232,3.907
1779177924358552586,1779177924354326874,0.574,2000,1.956,0.433,2.388,1.116,0.141,3.645
1779177924388837344,1779177924384351565,0.586,2000,2.071,0.303,2.374,1.298,0.221,3.893
1779177924423025730,1779177924414339232,0.620,2000,2.209,4.667,6.876,0.955,0.230,8.061
1779177924443117413,1779177924434337538,0.637,2000,2.364,4.615,6.979,0.950,0.208,8.137
1779177924463395722,1779177924454338244,0.270,2000,2.403,5.238,7.641,0.941,0.200,8.781
1779177924493779841,1779177924484391287,0.257,2000,2.648,4.634,7.281,1.774,0.070,9.125
1779177924513517792,1779177924504337784,0.257,2000,2.833,4.713,7.546,1.112,0.260,8.918
1779177924543554931,1779177924534329483,0.692,2000,2.492,4.509,7.002,1.299,0.226,8.527
1779177924558697470,1779177924554331373,0.595,2000,2.094,0.416,2.510,1.073,0.182,3.765
1779177924588456782,1779177924584330624,0.556,2000,2.404,0.042,2.446,0.938,0.180,3.564
1779177924613274791,1779177924604332738,0.205,2000,2.530,4.949,7.480,1.040,0.211,8.731
1779177924643619517,1779177924634330613,0.613,2000,2.161,4.997,7.158,1.276,0.234,8.669
1779177924663153658,1779177924654302934,0.210,2000,2.856,4.530,7.386,0.964,0.284,8.633
1779177924688402519,1779177924684328457,0.206,2000,2.859,0.045,2.904,0.747,0.206,3.857
1779177924712966093,1779177924704315467,0.282,2000,2.887,4.401,7.289,0.881,0.192,8.362
1779177924739040243,1779177924734331294,0.253,2000,3.343,0.019,3.362,0.790,0.298,4.450
1779177924762993794,1779177924754330528,0.245,2000,2.706,4.485,7.191,1.030,0.191,8.412
1779177924789711023,1779177924784331955,0.247,2000,2.636,1.144,3.779,1.188,0.159,5.126
1779177924813224089,1779177924804327861,0.335,2000,2.351,5.081,7.432,0.983,0.140,8.555
1779177924843056138,1779177924834323655,0.234,2000,2.676,4.619,7.295,0.928,0.270,8.492
1779177924859541924,1779177924854328937,0.662,2000,2.108,0.784,2.892,1.477,0.176,4.545
1779177924893939977,1779177924884324252,0.231,2000,2.652,4.808,7.460,1.829,0.089,9.378
1779177924913721192,1779177924904335070,0.282,2000,3.794,3.844,7.638,1.226,0.233,9.098
1779177924943556569,1779177924934353425,0.238,2000,2.512,4.917,7.428,1.224,0.306,8.959
1779177924959439660,1779177924954319667,0.245,2000,2.356,1.154,3.511,0.988,0.370,4.869
1779177924995362306,1779177924984321893,0.203,2000,2.658,6.896,9.554,1.077,0.201,10.832
1779177925013458286,1779177925004327623,0.269,2000,2.528,4.865,7.393,1.242,0.221,8.855
1779177925044023079,1779177925034309594,0.240,2000,3.053,6.226,9.279,0.073,0.114,9.467
1779177925063129311,1779177925054327548,0.247,2000,2.812,4.489,7.301,1.065,0.182,8.548
1779177925088602655,1779177925084315950,0.254,2000,2.787,0.041,2.829,0.872,0.326,4.027
1779177925108583840,1779177925104339280,0.191,2000,2.426,0.040,2.466,1.081,0.500,4.047
1779177925138236207,1779177925134308547,0.214,2000,2.678,0.045,2.723,0.783,0.202,3.708
1779177925163399755,1779177925154318501,0.638,2000,2.111,5.121,7.232,1.006,0.198,8.436
1779177925188830122,1779177925184325111,0.593,2000,1.943,0.415,2.358,1.343,0.204,3.905
1779177925208652170,1779177925204302713,0.215,2000,2.327,0.420,2.747,1.111,0.271,4.128
1779177925238568412,1779177925234316140,0.575,2000,2.587,0.040,2.627,0.849,0.196,3.672
1779177925293477511,1779177925284316704,0.226,2000,2.446,5.063,7.508,1.400,0.022,8.930
1779177925339481615,1779177925334332853,0.376,2000,3.127,0.260,3.387,1.174,0.205,4.766
1779177925389066590,1779177925384319817,0.307,2000,2.408,0.046,2.454,1.958,0.023,4.434
1779177925444018987,1779177925434318013,0.245,2000,2.572,5.202,7.774,1.367,0.309,9.450
1779177925488972486,1779177925484310065,0.748,2000,2.288,0.047,2.335,1.428,0.145,3.908
1779177925538456309,1779177925534330886,0.264,2000,2.523,0.060,2.583,0.979,0.291,3.854
1779177925589599382,1779177925584311866,0.289,2000,2.647,0.516,3.163,1.806,0.025,4.993
1779177925640035215,1779177925634320751,0.243,2000,2.741,1.327,4.068,1.137,0.260,5.465
1779177925689508286,1779177925684332771,0.240,2000,2.749,0.962,3.711,1.005,0.213,4.930
1779177925718479621,1779177925714321590,0.235,2000,2.642,0.046,2.688,0.936,0.291,3.916
1779177925773827446,1779177925764329290,0.246,2000,3.110,4.317,7.427,1.638,0.181,9.246
1779177925818298508,1779177925814316895,0.215,2000,2.383,0.054,2.437,1.269,0.055,3.761
1779177925868459682,1779177925864322995,0.741,2000,2.097,0.047,2.143,1.103,0.143,3.389
1779177925923702609,1779177925914317255,0.844,2000,2.709,4.053,6.762,1.041,0.729,8.532
1779177925938262358,1779177925934310665,0.749,2000,2.279,0.047,2.326,0.697,0.174,3.196
1779177925973416771,1779177925964312828,0.216,2000,2.513,5.173,7.686,1.175,0.022,8.883
1779177925988354091,1779177925984307869,0.467,2000,2.302,0.048,2.350,1.199,0.024,3.573
1779177926018643969,1779177926014304560,0.682,2000,2.136,0.046,2.182,1.225,0.243,3.651
1779177926038275454,1779177926034297426,0.611,2000,2.228,0.045,2.274,0.928,0.159,3.361
1779177926073075623,1779177926064299268,0.604,2000,2.290,4.579,6.869,1.130,0.166,8.165
1779177926088389332,1779177926084304198,0.236,2000,2.243,0.465,2.707,0.955,0.180,3.843
1779177926118622121,1779177926114300760,0.216,2000,2.746,0.071,2.817,1.138,0.144,4.099
1779177926138231526,1779177926134314170,0.238,2000,2.436,0.045,2.481,1.014,0.178,3.673
1779177926168964321,1779177926164317228,0.244,2000,3.027,0.043,3.070,1.110,0.218,4.397
1779177926193822617,1779177926184309294,0.580,2000,2.204,4.676,6.880,1.215,0.830,8.925
1779177926220035969,1779177926214308160,0.243,2000,2.483,0.276,2.759,1.787,0.932,5.478
1779177926238329231,1779177926234298530,0.543,2000,2.088,0.044,2.132,1.172,0.177,3.482
1779177926268873416,1779177926264294740,0.614,2000,2.058,0.562,2.620,1.171,0.167,3.958
1779177926289115052,1779177926284301270,0.673,2000,2.253,0.044,2.297,1.708,0.130,4.135
1779177926323359503,1779177926314306537,0.283,2000,2.460,4.781,7.240,1.403,0.121,8.764
1779177926338632987,1779177926332989019,0.646,2000,2.630,0.816,3.446,1.377,0.169,4.992
1779177926373342179,1779177926364295708,0.207,2000,3.010,4.250,7.259,1.550,0.025,8.834
1779177926393818346,1779177926384309438,0.286,2000,2.634,4.847,7.481,1.618,0.117,9.216
1779177926419496651,1779177926411780564,0.281,2000,2.640,2.800,5.440,1.111,0.877,7.428
1779177926439002759,1779177926431145551,0.272,2000,3.038,3.167,6.206,1.143,0.230,7.579
1779177926468057647,1779177926461590438,0.526,2000,2.380,2.259,4.638,1.179,0.118,5.935
1779177926493699792,1779177926484319399,0.210,2000,2.493,4.895,7.388,1.690,0.086,9.164
1779177926519212240,1779177926514323641,0.239,2000,2.987,0.078,3.065,1.300,0.279,4.644
1779177926543232351,1779177926534301146,0.247,2000,2.541,4.786,7.327,1.165,0.185,8.678
1779177926573816600,1779177926564288013,0.297,2000,2.610,4.762,7.372,1.734,0.119,9.225
1779177926588700160,1779177926584292782,0.217,2000,2.259,0.462,2.721,1.280,0.183,4.184
1779177926623172517,1779177926614287137,0.212,2000,2.990,4.291,7.281,1.163,0.222,8.666
1779177926638332432,1779177926634288642,0.233,2000,2.681,0.046,2.727,0.774,0.303,3.804
1779177926673440604,1779177926664291125,0.212,2000,2.507,4.854,7.361,1.394,0.176,8.931
1779177926689019756,1779177926684292055,0.295,2000,2.262,0.304,2.567,1.568,0.291,4.426
1779177926718453336,1779177926714290409,0.221,2000,2.241,0.234,2.476,1.257,0.203,3.935
1779177926739566502,1779177926734294187,0.221,2000,4.904,0.079,4.984,0.049,0.014,5.047
1779177926770972328,1779177926764286301,0.227,2000,3.431,0.051,3.482,1.143,1.826,6.451
1779177926789600443,1779177926784322623,0.757,2000,3.212,0.047,3.259,1.234,0.022,4.515
1779177926818396064,1779177926814302833,0.193,2000,2.861,0.044,2.905,0.730,0.259,3.894
1779177926838994440,1779177926834283379,0.221,2000,2.655,0.044,2.698,1.547,0.239,4.484
1779177926868294482,1779177926864282917,0.201,2000,2.299,0.040,2.339,1.284,0.180,3.804
1779177926888662360,1779177926884283719,0.217,2000,2.713,0.045,2.758,1.081,0.317,4.156
1779177926918278246,1779177926914295449,0.201,2000,2.670,0.043,2.713,1.042,0.021,3.776
1779177926938056229,1779177926934298651,0.247,2000,2.385,0.042,2.427,0.789,0.287,3.503
1779177926968307707,1779177926964292845,0.226,2000,2.766,0.044,2.810,0.953,0.022,3.784
1779177926988450910,1779177926984288719,0.206,2000,2.690,0.046,2.736,0.944,0.269,3.949
1779177927018119885,1779177927014289505,0.205,2000,2.766,0.044,2.810,0.788,0.021,3.619
1779177927043369513,1779177927034282499,0.203,2000,3.349,4.353,7.702,1.155,0.023,8.879
1779177927068296098,1779177927064296245,0.191,2000,2.467,0.046,2.512,1.093,0.197,3.802
1779177927088214915,1779177927084284247,0.200,2000,2.762,0.045,2.807,0.786,0.132,3.724
1779177927125160068,1779177927114284201,0.261,2000,3.067,4.551,7.618,2.740,0.251,10.608
1779177927138739869,1779177927134281258,0.225,2000,2.287,0.621,2.908,1.299,0.020,4.228
1779177927168863312,1779177927164301085,0.675,2000,2.003,0.045,2.048,1.814,0.021,3.883
1779177927189742684,1779177927184281854,0.251,2000,2.199,1.032,3.231,1.951,0.022,5.205
1779177927218964997,1779177927214294897,0.652,2000,2.126,0.054,2.180,1.742,0.091,4.013
1779177927239709487,1779177927234277426,0.201,2000,2.660,0.045,2.705,2.017,0.502,5.224
1779177927268463859,1779177927264298852,0.224,2000,2.813,0.045,2.859,0.738,0.338,3.935
1779177927288846361,1779177927284284806,0.248,2000,2.645,0.048,2.693,1.228,0.385,4.306
1779177927323088507,1779177927314289624,0.535,2000,2.525,4.565,7.090,0.958,0.210,8.258
1779177927343181662,1779177927334285242,0.258,2000,2.572,4.842,7.414,0.975,0.243,8.633
1779177927369153123,1779177927364274860,0.309,2000,2.460,0.889,3.349,1.051,0.155,4.555
1779177927393887194,1779177927384284781,0.291,2000,2.537,4.655,7.192,1.107,1.005,9.304
1779177927423066019,1779177927414284928,0.244,2000,2.457,4.778,7.236,1.006,0.290,8.531
1779177927438278574,1779177927434287393,0.244,2000,2.500,0.043,2.543,1.080,0.119,3.742
1779177927468485507,1779177927460607914,0.294,2000,2.979,3.231,6.210,1.224,0.143,7.578
1779177927493662783,1779177927484304917,0.295,2000,2.442,4.884,7.326,1.709,0.023,9.058
1779177927518337141,1779177927514286023,0.189,2000,2.298,0.124,2.422,1.269,0.165,3.856
1779177927539542468,1779177927534277321,0.179,2000,2.427,0.495,2.922,2.140,0.020,5.081
1779177927568679660,1779177927564281115,0.205,2000,2.281,0.641,2.922,1.246,0.021,4.189
1779177927589417686,1779177927584261020,5.020,2000,0.041,0.038,0.079,0.038,0.014,0.132
1779177927623383413,1779177927614286159,0.224,2000,2.912,4.578,7.490,1.360,0.019,8.869
1779177927643630970,1779177927634282704,0.193,2000,2.719,4.837,7.556,1.312,0.281,9.149
1779177927669141785,1779177927664292898,0.207,2000,2.738,0.042,2.781,1.604,0.251,4.636
1779177927689445278,1779177927684272036,0.209,2000,2.978,0.028,3.006,1.674,0.277,4.957
1779177927718697896,1779177927714270102,0.234,2000,2.517,0.678,3.195,0.976,0.018,4.188
1779177927738848363,1779177927734284440,0.221,2000,2.854,0.043,2.896,1.195,0.244,4.335
1779177927768417273,1779177927764283306,0.232,2000,2.547,0.054,2.601,1.101,0.193,3.895
1779177927788409050,1779177927784283915,0.247,2000,2.946,0.045,2.991,0.722,0.160,3.872
1779177927819487384,1779177927814324798,0.264,2000,2.900,0.048,2.948,1.643,0.301,4.892
1779177927843072642,1779177927834282687,0.235,2000,3.229,4.283,7.513,0.915,0.121,8.549
1779177927873170486,1779177927864285137,0.247,2000,2.620,4.697,7.316,1.026,0.289,8.632
1779177927888846502,1779177927884283955,0.208,2000,2.878,0.019,2.897,1.287,0.164,4.349
1779177927918797048,1779177927914280805,0.190,2000,2.477,0.496,2.973,1.147,0.200,4.320
1779177927938483126,1779177927934279943,0.199,2000,2.359,0.044,2.403,1.367,0.227,3.997
1779177927969320050,1779177927964256249,0.205,2000,2.643,0.042,2.685,1.920,0.248,4.853
1779177927988392969,1779177927984286203,0.203,2000,2.460,0.017,2.478,1.253,0.167,3.897
1779177928018661726,1779177928014274189,0.652,2000,1.943,0.323,2.266,1.447,0.018,3.731
1779177928043195411,1779177928034301806,0.239,2000,2.386,4.798,7.185,1.102,0.362,8.648
1779177928069070774,1779177928064279424,0.212,2000,2.467,0.168,2.636,1.763,0.176,4.574
1779177928088547122,1779177928084277697,0.228,2000,2.700,0.047,2.747,1.118,0.169,4.035
1779177928120841918,1779177928114277108,0.218,2000,3.058,1.977,5.035,1.101,0.205,6.341
1779177928148333171,1779177928144279718,0.205,2000,2.383,0.067,2.450,1.166,0.226,3.842
1779177928168416534,1779177928164273415,0.196,2000,2.317,0.535,2.852,0.828,0.262,3.941
1779177928203293375,1779177928194274009,0.203,2000,3.063,4.351,7.414,1.153,0.243,8.810
1779177928219002640,1779177928214265882,0.199,2000,2.503,0.012,2.516,1.096,0.919,4.531
1779177928248952321,1779177928244260332,0.214,2000,2.742,0.048,2.790,1.526,0.155,4.471
1779177928268907010,1779177928264274926,0.598,2000,2.198,0.047,2.244,1.458,0.326,4.028
1779177928299041654,1779177928294277664,0.709,2000,1.875,0.645,2.520,1.321,0.207,4.048
1779177928319124824,1779177928314273185,0.216,2000,2.555,0.048,2.604,1.859,0.166,4.629
1779177928348471811,1779177928344256083,0.185,2000,2.572,0.048,2.620,1.166,0.238,4.024
1779177928373383323,1779177928364213716,0.216,2000,2.642,4.860,7.502,1.233,0.212,8.947
1779177928399146142,1779177928394249735,0.226,2000,2.472,0.621,3.092,1.415,0.156,4.663
1779177928418821531,1779177928414268488,0.204,2000,2.568,0.044,2.612,1.709,0.022,4.344
1779177928448865038,1779177928444256346,0.217,2000,2.328,0.586,2.914,1.232,0.240,4.386
1779177928469016433,1779177928464255771,0.218,2000,3.311,0.043,3.354,1.047,0.135,4.536
1779177928498270683,1779177928494263150,0.226,2000,2.666,0.046,2.713,0.922,0.141,3.776
1779177928518601472,1779177928514271023,0.583,2000,2.143,0.050,2.193,1.327,0.221,3.741
1779177928549191001,1779177928544273377,0.634,2000,2.494,0.046,2.540,1.484,0.254,4.278
1779177928568115214,1779177928564254018,0.603,2000,2.240,0.051,2.291,0.782,0.180,3.253
1779177928603157785,1779177928594266677,0.247,2000,2.690,4.687,7.377,1.031,0.230,8.637
1779177928618590855,1779177928614256310,0.204,2000,2.242,0.610,2.852,1.035,0.238,4.125
1779177928649465155,1779177928644261864,0.174,2000,3.683,0.045,3.729,0.769,0.525,5.022
1779177928668297463,1779177928664256809,0.276,2000,2.256,0.069,2.325,1.206,0.227,3.758
1779177928698756942,1779177928694273468,0.200,2000,2.286,0.571,2.857,1.139,0.280,4.276
1779177928718612462,1779177928714261885,0.212,2000,2.563,0.534,3.097,0.838,0.198,4.132
1779177928752058183,1779177928744270543,0.196,2000,2.243,0.544,2.787,4.777,0.023,7.587
1779177928769045990,1779177928764271824,0.191,2000,2.229,0.663,2.892,1.404,0.280,4.576
