idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
22650,1779177463024954680,0,0,1,19136,1932496,-48508,-59671,1351050,174648,157578,14030,1949664,0.0729980,7.3718872,0
22651,1779177463029931098,0,0,1,17296,1915952,-49626,-57070,1352415,166621,165110,13339,1932496,0.0659790,7.3087769,0
22652,1779177463034944508,0,0,1,15600,1906096,-50944,-54534,1353483,158442,169330,11609,1915952,0.0595093,7.2711792,0
22653,1779177463039986302,0,0,1,13376,1926320,-51817,-52790,1353602,150178,171131,9330,1906096,0.0510254,7.3483276,0
22654,1779177463044962944,0,0,1,11264,1941888,-52669,-51062,1354077,142075,172135,7436,1926320,0.0429688,7.4077148,0
22655,1779177463049991362,0,0,1,9616,1956800,-53738,-48440,1355145,133996,173362,6119,1941888,0.0366821,7.4645996,0
22656,1779177463054998404,0,0,1,9376,1959728,-54567,-46693,1356866,126038,175306,4565,1956800,0.0357666,7.4757690,0
22657,1779177463059915812,0,0,1,8304,1926608,-55167,-45817,1358587,118293,178167,3177,1959728,0.0316772,7.3494263,0
22658,1779177463064932134,0,0,1,8976,1954896,-56223,-44922,1360545,110490,182047,2597,1926608,0.0342407,7.4573364,0
22659,1779177463069946281,0,0,1,8320,1933168,-57298,-42283,1362207,102754,185621,1925,1954896,0.0317383,7.3744507,0
22660,1779177463074944426,0,0,1,6352,1937808,-58122,-40515,1363868,95099,187404,1037,1933168,0.0242310,7.3921509,0
22661,1779177463079942764,0,0,1,5632,1835056,-58940,-38727,1365589,87530,186402,-37,1937808,0.0214844,7.0001831,0
22662,1779177463084969487,0,0,1,3984,1829056,-60203,-36427,1367370,80072,182675,-1216,1835056,0.0151978,6.9772949,0
22663,1779177463089977169,0,0,1,3872,1798464,-60780,-35544,1369091,72846,176292,-2637,1829056,0.0147705,6.8605957,0
