idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
9767,1779177942835787941,0,0,6,-8048,-1971728,-34262,46370,1027396,-88105,22824,-4844,-1996096,-0.0307007,-7.5215454,0
9768,1779177942840814493,0,0,2,-5088,-2000192,-33541,45352,1020038,-85653,8454,-4893,-1971728,-0.0194092,-7.6301270,0
9769,1779177942845793013,0,0,2,-1072,-1974528,-32826,44246,1013036,-82746,-689,-990,-2000192,-0.0040894,-7.5322266,0
9770,1779177942850794125,0,0,2,-7104,-2063328,-32108,43039,1006686,-79993,-10049,-4946,-1974528,-0.0270996,-7.8709717,0
9771,1779177942855858469,0,0,7,11680,-1703440,-31666,42959,1000930,-77104,-15827,-4946,-2063328,0.0445557,-6.4981079,0
9772,1779177942860864797,0,0,6,288,-2153520,-30322,39572,995411,-74122,-18510,-3353,-1703440,0.0010986,-8.2150269,0
9773,1779177942865808372,0,0,2,-1168,-2127600,-29606,38171,995411,-74122,-18510,-826,-2153520,-0.0044556,-8.1161499,0
9774,1779177942870816172,0,0,2,720,-2044128,-28888,36712,985975,-68044,-23837,-1051,-2127600,0.0027466,-7.7977295,0
9775,1779177942875790948,0,0,2,-256,-2163760,-28172,35165,985975,-68044,-23837,-1524,-2044128,-0.0009766,-8.2540894,0
9776,1779177942880798780,0,0,2,-16,-2124464,-27461,33549,976243,-62119,-37659,-1338,-2163760,-0.0000610,-8.1041870,0
9777,1779177942885826740,0,0,6,-832,-2205968,-26100,32811,971437,-58974,-43171,269,-2124464,-0.0031738,-8.4151001,0
9778,1779177942890789036,0,0,4,2160,-2125856,-25452,31118,965918,-55839,-46410,830,-2205968,0.0082397,-8.1094971,0
9779,1779177942895784676,0,0,2,2672,-2259344,-24806,29376,965918,-55839,-46410,2643,-2125856,0.0101929,-8.6187134,0
9780,1779177942900830492,0,0,2,5408,-2234176,-24163,27610,959568,-52612,-45529,4526,-2259344,0.0206299,-8.5227051,0
9781,1779177942905816852,0,0,2,5264,-2098240,-23519,25790,947284,-46251,-34922,6123,-2234176,0.0200806,-8.0041504,0
9782,1779177942910850540,0,0,2,9584,-2440144,-21906,20296,947284,-46251,-34922,14003,-2098240,0.0365601,-9.3084106,0
9783,1779177942915849892,0,0,2,14848,-2271968,-21147,18137,940282,-42811,-24951,20039,-2440144,0.0566406,-8.6668701,0
9784,1779177942920840636,0,0,2,15184,-2139056,-21007,18079,932745,-39307,-15900,21475,-2271968,0.0579224,-8.1598511,0
9785,1779177942925838708,0,0,3,18032,-2207856,-20334,15909,919453,-32682,-9503,24960,-2139056,0.0687866,-8.4223022,0
9786,1779177942930793867,0,0,9,25808,-1948144,-19635,13555,912094,-29465,-10171,26170,-2207856,0.0984497,-7.4315796,0
9787,1779177942935826244,0,0,6,22336,-2251392,-18164,8238,912094,-29465,-10171,27220,-1948144,0.0852051,-8.5883789,0
