idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
3477,1779703712755771568,0,0,1,-94800,503264,-5228,-6120,941231,91002,-527998,-95408,486176,-0.3616333,1.9197998,0
3478,1779703712760608906,0,0,1,-84320,516496,-5542,-6134,940816,91451,-521064,-88743,503264,-0.3216553,1.9702759,0
3479,1779703712765704851,0,0,1,-95360,498704,-6645,-6200,943190,91370,-522280,-95694,516496,-0.3637695,1.9024048,0
3480,1779703712770739800,0,0,1,-84368,481216,-6968,-6287,943190,91370,-522280,-88466,498704,-0.3218384,1.8356934,0
3481,1779703712775903077,0,0,1,-95296,482560,-7291,-6448,945801,91801,-518426,-95510,481216,-0.3635254,1.8408203,0
3482,1779703712780881063,0,0,1,-84272,471152,-7627,-6512,947225,92185,-519708,-87837,482560,-0.3214722,1.7973022,0
3483,1779703712785628828,0,0,1,-93152,468032,-7323,-8986,947522,92162,-520984,-94870,471152,-0.3553467,1.7854004,0
3484,1779703712790610398,0,0,1,-81456,449424,-7667,-9019,947106,92717,-516919,-85820,468032,-0.3107300,1.7144165,0
3485,1779703712795717576,0,0,1,-93344,427760,-8182,-6280,947106,92717,-516919,-93119,449424,-0.3560791,1.6317749,0
3486,1779703712800508703,0,0,1,-83616,429840,-8510,-6172,944851,92693,-518920,-86507,427760,-0.3189697,1.6397095,0
3487,1779703712805695725,0,0,1,-93568,449472,-8806,-6323,942181,93067,-514473,-93706,429840,-0.3569336,1.7145996,0
3488,1779703712810481572,0,0,1,-83408,455568,-9144,-6214,941765,92902,-519124,-86766,449472,-0.3181763,1.7378540,0
3489,1779703712815564396,0,0,1,-95536,472016,-8967,-6032,943071,93268,-515761,-94288,455568,-0.3644409,1.8005981,0
3490,1779703712820545710,0,0,1,-84800,461040,-9281,-6024,943842,93114,-519811,-87206,472016,-0.3234863,1.7587280,0
3491,1779703712825519248,0,0,1,-94160,499984,-8947,-8603,943368,93476,-516623,-94487,461040,-0.3591919,1.9072876,0
3492,1779703712830540533,0,0,1,-89200,570400,-9265,-8629,943130,93313,-518610,-94487,499984,-0.3402710,2.1759033,0
3493,1779703712836022068,0,0,1,-88912,558096,-9561,-8911,943961,93109,-524338,-94469,570400,-0.3391724,2.1289673,0
3494,1779703712840948755,0,0,1,-87648,535232,-10562,-6291,942655,93270,-522894,-91622,558096,-0.3343506,2.0417480,0
3495,1779703712845563712,0,0,1,-90544,550032,-10349,-6633,942655,93270,-522894,-93377,535232,-0.3453979,2.0982056,0
3496,1779703712850449021,0,0,1,-87024,539824,-10659,-6602,939985,93444,-524170,-90153,550032,-0.3319702,2.0592651,0
3497,1779703712855828822,0,0,1,-93040,524896,-10942,-6859,941350,93473,-531011,-93269,539824,-0.3549194,2.0023193,0
3498,1779703712860806553,0,0,1,-85872,519072,-11259,-6891,942359,93903,-530926,-88996,524896,-0.3275757,1.9801025,0
3499,1779703712866027017,0,0,1,-95216,509248,-11920,-6063,942240,94043,-536067,-93481,519072,-0.3632202,1.9426270,0
3500,1779703712870709850,0,0,1,-86320,499120,-12238,-5964,943190,94576,-533686,-88128,509248,-0.3292847,1.9039917,0
3501,1779703712875519762,0,0,1,-96176,497312,-12556,-5928,943190,94576,-533686,-94070,499120,-0.3668823,1.8970947,0
3502,1779703712880499316,0,0,1,-85904,500752,-12863,-5961,943724,95304,-531764,-87502,497312,-0.3276978,1.9102173,0
3503,1779703712885648000,0,0,1,-95264,499952,-13161,-6083,942418,95382,-531286,-93858,500752,-0.3634033,1.9071655,0
3504,1779703712890487930,0,0,1,-84880,513744,-13483,-6003,940994,95843,-522708,-86913,499952,-0.3237915,1.9597778,0
3505,1779703712895629286,0,0,1,-96208,516672,-13903,-5301,940400,95686,-522070,-94077,513744,-0.3670044,1.9709473,0
3506,1779703712900477216,0,0,1,-86064,508672,-14216,-5177,940934,95947,-514855,-87303,516672,-0.3283081,1.9404297,0
3507,1779703712905526310,0,0,1,-96032,520832,-13850,-7782,941172,95603,-516008,-94891,508672,-0.3663330,1.9868164,0
3508,1779703712910524842,0,0,1,-84384,505424,-14158,-7707,940756,95825,-512124,-86260,520832,-0.3218994,1.9280396,0
3509,1779703712915557071,0,0,1,-94672,542880,-14556,-8947,940756,95825,-512124,-94160,505424,-0.3611450,2.0709229,0
3510,1779703712920521552,0,0,1,-82864,554960,-14910,-8842,941053,95480,-516931,-85174,542880,-0.3161011,2.1170044,0
3511,1779703712925549525,0,0,1,-93472,565936,-15269,-8785,941884,95606,-523165,-93252,554960,-0.3565674,2.1588745,0
3512,1779703712930479413,0,0,1,-82736,573760,-15642,-8637,940875,96059,-522397,-84602,565936,-0.3156128,2.1887207,0
3513,1779703712935526779,0,0,1,-93040,601168,-16016,-8553,940875,96059,-522397,-92463,573760,-0.3549194,2.2932739,0
3514,1779703712940552480,0,0,1,-88400,666928,-16393,-8463,939926,96005,-528618,-92463,601168,-0.3372192,2.5441284,0
3515,1779703712945494431,0,0,1,-88704,662560,-16557,-7158,940282,96095,-525860,-91780,666928,-0.3383789,2.5274658,0
3516,1779703712950483842,0,0,1,-88304,678064,-16958,-6948,940163,96142,-521862,-91581,662560,-0.3368530,2.5866089,0
3517,1779703712955536745,0,0,1,-88288,680208,-17348,-6778,940519,96160,-518502,-90914,678064,-0.3367920,2.5947876,0
3518,1779703712960526315,0,0,1,-88880,667184,-17744,-6563,941825,96127,-516928,-91003,680208,-0.3390503,2.5451050,0
3519,1779703712965534447,0,0,1,-87168,671504,-18494,-6657,943486,96135,-516913,-90264,667184,-0.3325195,2.5615845,0
3520,1779703712970483536,0,0,1,-85568,669792,-18160,-9219,943605,96149,-517513,-90164,671504,-0.3264160,2.5550537,0
3521,1779703712975528278,0,0,1,-83600,662144,-18564,-9001,942240,96300,-517643,-87876,669792,-0.3189087,2.5258789,0
3522,1779703712980496759,0,0,1,-84448,683568,-18967,-8767,942240,96300,-517643,-88120,662144,-0.3221436,2.6076050,0
3523,1779703712985482970,0,0,1,-82880,691376,-19363,-8547,942181,96680,-516207,-85977,683568,-0.3161621,2.6373901,0
3524,1779703712990484253,0,0,1,-84336,723024,-19764,-8301,942181,96829,-515572,-87160,691376,-0.3217163,2.7581177,0
3525,1779703712995594471,0,0,1,-82064,724640,-20468,-8170,942181,97124,-513952,-84628,723024,-0.3130493,2.7642822,0
3526,1779703713001412794,0,0,1,-86448,740288,-20801,-8435,942181,97124,-513952,-87966,724640,-0.3297729,2.8239746,0
3527,1779703713005561644,0,0,1,-79344,731744,-20538,-10564,944080,97582,-512956,-83007,740288,-0.3026733,2.7913818,0
3528,1779703713010806880,0,0,1,-86656,741936,-21612,-7769,944970,97705,-518072,-86749,731744,-0.3305664,2.8302612,0
3529,1779703713015498835,0,0,1,-78624,751152,-22293,-8650,944970,97705,-518072,-81845,741936,-0.2999268,2.8654175,0
3530,1779703713020716773,0,0,1,-83760,768896,-21969,-11361,944851,98186,-515545,-86291,751152,-0.3195190,2.9331055,0
3531,1779703713025798192,0,0,1,-74976,735456,-22352,-11305,945623,99089,-516208,-78762,768896,-0.2860107,2.8055420,0
3532,1779703713030849880,0,0,1,-81744,767984,-22737,-11235,945623,99089,-516208,-84690,735456,-0.3118286,2.9296265,0
3533,1779703713035698517,0,0,1,-74064,730784,-23123,-11067,947106,100117,-511622,-76905,767984,-0.2825317,2.7877197,0
3534,1779703713040321700,0,0,1,-80624,762624,-23513,-10824,948293,100344,-510976,-83491,730784,-0.3075562,2.9091797,0
3535,1779703713045635228,0,0,1,-72176,758128,-24319,-11886,948293,100344,-510976,-75595,762624,-0.2753296,2.8920288,0
3536,1779703713050765673,0,0,1,-73008,765200,-24698,-11918,950726,101852,-509490,-75595,758128,-0.2785034,2.9190063,0
3537,1779703713055663913,0,0,1,-71280,767360,-25080,-11864,951023,102629,-508597,-73692,765200,-0.2719116,2.9272461,0
3538,1779703713060610027,0,0,1,-72912,802496,-25453,-11858,951497,103295,-509951,-74960,767360,-0.2781372,3.0612793,0
3539,1779703713065573230,0,0,1,-70256,763088,-26161,-11576,951497,103295,-509951,-72812,802496,-0.2680054,2.9109497,0
3540,1779703713070549586,0,0,1,-71600,813344,-25872,-14105,952447,104739,-508252,-75015,763088,-0.2731323,3.1026611,0
3541,1779703713075541655,0,0,1,-67632,809136,-26234,-14098,952447,104739,-508252,-70964,813344,-0.2579956,3.0866089,0
3542,1779703713080557086,0,0,1,-71600,837968,-26588,-14112,952981,106110,-499781,-74329,809136,-0.2731323,3.1965942,0
3543,1779703713085557923,0,0,1,-66800,829904,-26947,-14064,953812,106883,-493954,-69186,837968,-0.2548218,3.1658325,0
3544,1779703713090628237,0,0,1,-72096,877536,-27303,-14047,954524,107202,-494385,-74419,829904,-0.2750244,3.3475342,0
3545,1779703713095576431,0,0,1,-65856,844672,-28245,-14212,954524,107202,-494385,-68037,877536,-0.2512207,3.2221680,0
3546,1779703713100556308,0,0,1,-71712,894480,-28634,-14095,955651,108166,-495249,-74189,844672,-0.2735596,3.4121704,0
3547,1779703713105538840,0,0,1,-65664,844096,-29017,-13991,957550,108968,-495326,-66928,894480,-0.2504883,3.2199707,0
3548,1779703713110515068,0,0,1,-70880,897680,-29409,-13871,958975,109323,-501687,-73861,844096,-0.2703857,3.4243774,0
3549,1779703713115785426,0,0,1,-63136,888224,-30484,-14345,958975,109323,-501687,-65837,897680,-0.2408447,3.3883057,0
3550,1779703713120538313,0,0,1,-69552,949040,-30905,-14077,961111,110887,-506506,-72590,888224,-0.2653198,3.6203003,0
3551,1779703713125535214,0,0,2,-61584,906736,-31304,-13922,962594,112035,-504517,-64355,949040,-0.2349243,3.4589233,0
3552,1779703713130539220,0,0,3,-69632,1015168,-31702,-13768,962594,112035,-504517,-71448,906736,-0.2656250,3.8725586,0
3553,1779703713135563322,0,0,1,-61472,948560,-32077,-13653,963663,112667,-506795,-62892,1015168,-0.2344971,3.6184692,0
3554,1779703713140563488,0,0,1,-68784,1025104,-32442,-13558,966392,114505,-502766,-70284,948560,-0.2623901,3.9104614,0
3555,1779703713145568038,0,0,1,-59920,919232,-33407,-13309,968588,115718,-498051,-61408,1025104,-0.2285767,3.5065918,0
3556,1779703713150510056,0,0,1,-66416,1009984,-33752,-13233,970606,116337,-499659,-68924,919232,-0.2533569,3.8527832,0
3557,1779703713155553488,0,0,1,-57632,987424,-34076,-13211,970606,116337,-499659,-59876,1009984,-0.2198486,3.7667236,0
3558,1779703713160501618,0,0,1,-64560,1046944,-34398,-13153,971733,117573,-494389,-67369,987424,-0.2462769,3.9937744,0
3559,1779703713171296268,0,0,1,-61616,1101824,-34971,-17026,972861,118184,-493636,-67369,1046944,-0.2350464,4.2031250,0
3560,1779703713175583207,0,0,1,-57952,1099456,-35963,-14184,975116,120632,-500717,-63521,1101824,-0.2210693,4.1940918,0
