t_s,lidar_vx,icp_rmse_m,converged,yaw_rate,erpm,imu_ax,motor_current
104.6992512,2.772658844873932,0.005997157243643121,True,-1.9072119933070855,16056.907086452671,-0.9558673063603981,26.051322941236794
104.724301568,4.225380938452289,0.005854883093610885,True,-1.9251164141604022,16074.26240475748,-0.871714726220824,26.963111875116148
104.74930176000001,2.830089025974586,0.006387111618813873,True,-1.9367578873195865,16198.263787375416,-0.4116906286547168,28.41658471760797
104.77428300800001,4.336963898670682,0.006139804717039992,False,-1.9144956223529217,16320.440653581338,-0.5904314945506258,28.36586681738773
104.798029056,3.250187415893049,0.006311204903263161,True,-1.8287019648274174,16404.549771783168,-0.9786481505345008,29.832938612236525
104.823035136,3.8632818372640982,0.005848348816464552,True,-1.7110645153312523,16623.133720348313,-1.4075295606098266,32.71405364828345
104.849302272,3.0238931052848037,0.006528711875747409,True,-1.7976926294890427,16820.18178058112,-3.190920482827622,33.97603660428084
104.87434726400001,4.577906668344512,0.005770189058495698,True,-1.6527022522411017,17026.101745227494,-2.7955867739037044,34.62284610266646
104.899338752,3.0247362513976905,0.0053929769095452775,True,-1.5076161103887151,17222.209553553144,-0.9828876706323998,36.21555396272783
104.92193408,5.825192800977664,0.005788026253591807,False,-1.5657090459350695,17458.461902862273,-1.2534837309867888,36.97977361124963
104.943226624,3.3901471979483944,0.005890337144541662,True,-1.4984421618287684,17772.572505654687,-3.612845849174483,38.64901080673536
104.970551552,3.5237653504832434,0.005993618776773805,True,-1.4461814804441917,17994.753116697324,-3.797698393913942,38.18929695483344
104.999269888,3.2982631080068665,0.005518583850328218,True,-1.2493109715932182,18281.81786181233,-2.784481643511733,37.88708739816957
105.02429158400001,4.88977797030579,0.005958197427299104,True,-1.1565340514770235,18551.048568818514,-3.1801078926830852,35.58179049939099
105.044286208,5.1906616238885706,0.006020400140439765,True,-0.8949819387062665,18674.26173322355,-3.302204563467433,33.681706978180316
105.06927692800001,3.5044566931176626,0.005615222393372619,True,-0.46364098718308455,18834.602837245293,-2.312170770730317,31.003541913850917
105.09927142400001,3.505162178575202,0.006923205366037677,True,-0.19735455402845556,19038.60418392709,-1.5684637077074062,25.436582435791216
105.12429030400001,5.208530021201034,0.006086948598573685,True,0.06102927001267786,19131.44604167744,-0.942917939400884,20.340664460416775
105.14933632,3.5376885841287464,0.006284908221859999,True,0.3661764554304203,19225.403902927195,-0.25682212747347694,15.3658974230673
105.174325248,5.276399527479498,0.006130273293376341,True,0.6327683712152459,19256.269676747597,0.3083256574426224,10.747368072317668
105.19930240000001,3.54825111877792,0.005779306473988718,True,0.7937481038579168,18818.03503693352,0.35863449427926547,0.04988321022160112
105.22428467200001,4.947589672476355,0.006350149028940631,True,0.9219118105677259,18727.318777966364,2.0911705730866337,0.0
105.249268224,3.5996097533718587,0.006495709350197851,True,1.1444264327049245,18604.375800711743,-0.6953753843691641,0.0
105.27430528000001,5.2009307879195,0.005755787359833945,True,1.0577407232268317,18511.17793244992,1.8730386472210094,-1.953523401597287
105.29935539200001,3.2309530596058855,0.005820033194711922,False,1.1341193524816955,18380.572703684484,5.445360799577702,-7.535080954852102
105.324342016,5.518094713951623,0.006664181298752713,True,1.1599291863178967,18192.73590974066,3.974025171884097,-14.932540330814785
105.34929254400001,3.036858277799429,0.006091591698491936,True,1.120489054798847,17802.191573693482,5.596400438662127,-19.596401937756898
105.37429094400001,4.553484583533533,0.006685439343825155,True,1.0563849603947264,17309.509280564504,6.744597662632234,-19.60732474305875
105.39929728000001,3.3356550732595913,0.007741587737681458,True,0.8955997533617801,16776.72925830426,4.9059083032081805,-19.60843874816725
105.42430489600001,3.9886777571713257,0.0072039561511103595,True,0.6186856795805199,16356.19277291361,6.481646066624966,-19.739208461966697
105.449308672,2.927141875057178,0.006081965951287627,True,0.22371441664406583,15862.87021656051,4.916829095512562,-19.561422165605094
105.47435955200001,4.013457943233757,0.006121763207642233,True,-0.11576217752120908,15330.312594840667,5.638736725576019,-19.97733535660091
105.499372288,2.6075161335611288,0.005433155644530042,True,-0.3794167260098556,14866.59311314125,5.671331794979796,-19.680224877020382
105.524332544,3.855507794079597,0.005813954350765368,True,-0.5290639564107917,14393.151561079116,4.6046802241593126,-19.759149742346164
105.546372352,2.9098686154786275,0.005709036160743649,True,-0.5002551720774949,13904.16009917181,4.6204584259428065,-19.898469694571926
105.57043251200001,2.6567642041945683,0.005872953900645226,True,-0.5932500452463287,13363.16816178377,6.013086201015592,-19.83545397977703
105.598384128,2.154839501617143,0.006444110483082093,True,-0.15804968241272435,12837.98546587075,4.96567520575821,-17.661923176745393
105.62437171200001,2.9102850910630087,0.005428046789565997,True,0.15745443246926452,12321.941091658084,3.5931155096075833,-12.637001029866118
105.649368064,1.8417982108214919,0.005851012754397426,False,0.6277529914883313,11873.870513216085,4.423989135007696,-6.677016352977476
105.674303744,2.8975467259966456,0.005907091818431404,True,1.0250595822553372,11410.977914873762,2.0925930438887326,-1.9168432785525429
105.69936102400001,1.597215392927848,0.006526137251689608,True,1.4921814735229346,10994.781748045883,3.6642054960422015,0.0
105.72435993600001,2.7137918386455864,0.006410456591034573,True,1.9560231423557288,10792.757281553399,3.747813073481917,0.0
105.74938854400001,1.767408081416056,0.0061154110861090264,True,2.149310471346977,10395.064496864736,1.8814057442306136,0.14608539862645567
105.77440204800001,2.4114738946372403,0.00513379936424292,True,2.298565248136031,10228.587753648986,3.4585875876656775,10.475137059451763
105.79940403200001,1.7112240852546818,0.005518522497041038,True,2.4349968084546236,10330.102944225586,1.817082188705699,0.0
105.82439398400001,2.3831980529329746,0.005869312808013789,True,2.305376503102055,10013.589164907724,1.3863923052178309,10.890503869675813
105.849314304,1.552776602928109,0.006253199697088332,True,2.292583361275604,9858.439358570993,1.8089392565211686,13.464414899015528
105.8743168,2.5337846487916185,0.006309624919113371,True,2.2771671289159476,9666.817536036504,-0.046460794544640346,16.14182463963497
105.89933798400001,1.4164941565757123,0.006717330903444588,True,2.2346862890973527,9537.526909722223,0.8410431795744412,18.753456307870373
105.924326144,2.361339505136,0.006075015459555696,True,2.357492806117077,9681.55273228226,1.0550445834106612,18.393657329455582
105.949305088,1.7556917487291654,0.005919897282989013,True,2.2540000154763176,9716.31965239242,-1.322998317716881,17.379794785886297
