t_s,vx,vy,speed,yaw_icp,yaw_imu,rmse,inlier,converged,erpm,motor_current,imu_gz,imu_ay
64.93231872,4.815896735161944,0.28212753830760057,4.824153533171906,-1.048892399031284,-0.7015782384503807,0.005961405022825087,0.8487084870848709,True,19364.211920897676,49.71616709254527,-0.7015782384503807,4.637454947031135
64.957323008,3.3389054286482662,0.1408072168935195,3.3418731474707655,-0.43871916332582356,-0.40455338946160163,0.005487312498724412,0.8487084870848709,True,19784.44136732921,50.56629707219866,-0.40455338946160163,-0.2860151107324857
64.982384128,5.83999580219693,0.1688536996098567,5.842436353230534,0.16645390471458343,0.16263383717614988,0.006035288387698917,0.8487084870848709,False,20202.53072597137,50.53925920245399,0.16263383717614988,-0.9271317208302576
65.00737945600001,3.6223970999187567,0.07830861012437294,3.6232434348135416,0.309072515796414,0.4583009260197046,0.005578990947916118,0.8487084870848709,True,20622.80031760668,49.85510834485938,0.4583009260197046,-2.0616817565832584
65.032320512,5.685598757056675,0.08180819714938553,5.686187282121935,0.9673525817343133,0.816541558022272,0.005225578369952442,0.8487084870848709,True,21170.687300703546,47.55606164903578,0.816541558022272,-3.115128453263312
65.057307648,4.0291637426467,-0.012008901889129647,4.029181638842228,0.917854195973682,1.057768275006117,0.005506855171269028,0.8487084870848709,True,21704.690906299576,44.59177780052198,1.057768275006117,-2.62557781235164
65.08229939200001,5.878666496242557,-0.09040786664675049,5.879361645314597,1.5128533902599353,1.2562766054897563,0.00547072684847542,0.8487084870848709,True,22210.075715604802,41.80526623576485,1.2562766054897563,-4.620570215712993
65.107296256,4.1713123048536564,-0.027035096347282295,4.171399913824858,1.136571341180914,1.5188206754263431,0.005076951900375563,0.8450184501845018,True,22750.59252006114,38.53606085212075,1.5188206754263431,-7.007286914017217
65.132347648,6.010348337763971,-0.1699134369028003,6.012749597089692,1.7824935479807724,1.3312030002830642,0.005282418951986017,0.8450184501845018,True,23153.124479509093,34.655345167652854,1.3312030002830642,-4.517211378641658
65.157348352,4.044701375804122,-0.19936912487956077,4.04961198973272,1.2693533545883295,1.6432961773403367,0.006000653954282998,0.8487084870848709,True,23435.02726696259,30.345320228281548,1.6432961773403367,-7.378891852506183
65.18230528000001,6.36199668588352,-0.25577646724672765,6.36713620337983,1.9931226951621628,1.6268728242259562,0.005351507743081331,0.8450184501845018,True,23651.430887241117,25.937920225006394,1.6268728242259562,-5.777187063179349
65.20732288,4.201744713728199,-0.37024968744848963,4.218026015851321,1.4561461905091388,1.7208695380485046,0.006574399452595121,0.8450184501845018,True,23719.49264403292,21.786072530864196,1.7208695380485046,-7.225882326309293
65.2323264,6.626864640415614,-0.3452975314609755,6.63585453032417,2.138836375129911,1.8182806194724728,0.006476783248364098,0.8450184501845018,True,23754.407702930795,18.548953506214517,1.8182806194724728,-7.1976015477309065
65.257327104,4.158544517098487,-0.39391193818646364,4.17715921599066,1.2907786493480922,1.512546367073005,0.006455772306995333,0.8487084870848709,True,23733.76858488634,16.474238173254147,1.512546367073005,-6.794336919785841
65.282339328,6.18090413458914,-0.30584201779462034,6.1884663092586845,1.8113426497451381,1.5381057298282914,0.006140009039000888,0.8450184501845018,True,23655.151584283904,12.912488719898606,1.5381057298282914,-9.560666770614091
65.307352576,4.266880778106852,-0.4993040996982,4.295995362957596,1.19483997277538,1.3427928429454645,0.006300070883760443,0.8487084870848709,True,23434.08810572687,4.104713656387665,1.3427928429454645,-6.382807338838367
65.332356608,6.421456500302983,-0.3337768245027093,6.430125236249956,1.4675836168332428,1.2237063351610318,0.0065765534056140655,0.8487084870848709,True,22745.51045701007,7.5636886134779235,1.2237063351610318,-6.738117757185816
65.35734963200001,4.176887722074631,-0.41262522644181676,4.197219391491701,0.745202622871862,0.7793837193579222,0.005179259341966916,0.8487084870848709,True,22697.915736351126,0.0,0.7793837193579222,-2.2394855002525764
65.387335424,4.155630294547193,-0.254289772669542,4.163403227342113,0.2190320665634381,0.17093134431875737,0.005868795715067534,0.8487084870848709,False,22639.727717474394,-4.347798501758141,0.17093134431875737,-4.117449687152919
65.412339456,6.064296147098893,-0.2909665984549288,6.071272463094941,0.004094322444543051,-0.11086437347655059,0.00558116899726725,0.8450184501845018,False,22420.354673757414,-7.51899826140315,-0.11086437347655059,-0.9845751294071243
65.43734144,3.902263660404695,-0.16723870661906265,3.905845677994289,-0.25112949001917406,-0.40000599570075757,0.006222335054285788,0.8487084870848709,True,22121.664644759745,-13.338515744501292,-0.40000599570075757,-1.8242175906257385
65.462377728,5.889562823036906,-0.01897809648196197,5.889593399772562,-0.7554410745160233,-0.6309744423366038,0.005983991705544227,0.8487084870848709,True,21771.915509376584,-16.594178408514953,-0.6309744423366038,0.2116301712368542
65.48737254400001,3.893675243045754,0.003190603478067988,3.8936765502873976,-0.5180563751605627,-0.7288723217056017,0.005494750787048215,0.8487084870848709,True,21365.96848460043,-18.36,-0.7288723217056017,2.795143215347983
65.51232230400001,5.428108749461082,0.019306591880149354,5.428143084008193,-0.9550798670358024,-0.8470822354668281,0.005675898143963195,0.8487084870848709,False,20898.443931466092,-18.73938288704217,-0.8470822354668281,0.19422260945285322
65.537331968,3.7813219185838016,0.2014324875968951,3.7866833111605405,-0.7159475939705796,-0.8061484014281655,0.006319346538820224,0.8487084870848709,True,20382.52814308259,-19.52506575486586,-0.8061484014281655,3.261242449310927
65.56233856,5.071018376727947,0.02359431118384467,5.071073265949998,-0.7746055644771238,-0.7602347021616956,0.005648908251540149,0.8487084870848709,True,19840.918107588855,-19.912647934678194,-0.7602347021616956,4.019066612499637
65.587334912,3.4021907807729415,0.17678058980857644,3.4067805162219456,-0.6606575545448791,-0.7892414309098035,0.00473241457444186,0.8487084870848709,True,19298.64949692146,-19.869538969815288,-0.7892414309098035,1.537603681593237
65.612324352,5.172744427687445,0.2759780272174277,5.180101233149632,-0.9125506345477532,-0.7188598926017532,0.005418569659252319,0.8487084870848709,True,18753.963762849133,-19.876532551136954,-0.7188598926017532,4.1243508000696805
65.637321216,3.1206411231778333,0.11612997920834048,3.1228011771067874,-0.4744974209051495,-0.5979473154637663,0.004634264691709526,0.8487084870848709,False,18185.988339981588,-19.831620128873887,-0.5979473154637663,3.055041691488598
65.66232832,4.665228350491427,0.21277499967959,4.670078025335081,-0.7494937137005128,-0.5588328558782396,0.005444028865493329,0.8487084870848709,False,17586.39919759278,-19.187669851660242,-0.5588328558782396,2.216761243581571
65.68732646400001,2.8667077051166396,0.10536047458117166,2.868643215211519,-0.3641412568073752,-0.5069861735091782,0.005497647205852334,0.8487084870848709,False,17078.74117288961,-19.7243262987013,-0.5069861735091782,3.2206274767460705
65.712321536,4.381059264062265,0.12826293945184447,4.382936419441037,-0.36746270877695275,-0.3280309648724651,0.005772445792593526,0.8487084870848709,True,16551.930979926827,-19.852852763769405,-0.3280309648724651,0.3227712557266674
65.73733836800001,2.676630373384305,0.11195808917503439,2.6789708414716142,-0.23545796733430716,-0.2811561749368386,0.005416599943536477,0.8487084870848709,True,15965.618922012642,-18.13096152889066,-0.2811561749368386,2.052456565173794
65.76235852800001,3.9704665683516462,0.02932962684931492,3.97057489507618,-0.33165374211059534,-0.24758196277393169,0.005144441149803903,0.8487084870848709,True,15368.825803783728,-19.998993073503566,-0.24758196277393169,0.00821257417403267
65.78737203200001,2.6265649205256456,-0.00254687454298249,2.6265661553263473,-0.18783019486667557,-0.3019187716751404,0.005089561399592538,0.8487084870848709,True,14868.168098540524,-19.85122244074112,-0.3019187716751404,2.9366085106097812
65.812448,3.632683092185964,0.022237118548476736,3.632751152734676,-0.32809165295878895,-0.34314960344417356,0.0052493018718404935,0.8487084870848709,True,14326.364456893869,-18.915986098142962,-0.34314960344417356,0.03404316887308324
65.83742361600001,2.2885559847276786,0.03189989710915113,2.2887782982780243,-0.2891305768158918,-0.3616568579724366,0.005548761256533054,0.8450184501845018,True,13796.790965092403,-12.676265400410678,-0.3616568579724366,2.1647371412904
65.86233856,3.308323819490918,-0.005125373345325285,3.308327789694199,-0.5301668840842867,-0.42639462160603214,0.005297303706475616,0.8450184501845018,True,13398.913209101205,0.0,-0.42639462160603214,1.4643808762805142
65.88735564800001,2.1489726737975383,-0.020375963640760553,2.149069271248098,-0.4313132716138105,-0.6807060730156457,0.004871789254657022,0.8450184501845018,True,13102.712286636937,9.945572812548054,-0.6807060730156457,3.5848433545597187
65.91150489600001,3.5433026080083563,0.027755566821166144,3.5434113144550947,-1.3709873487454773,-1.0966047034256567,0.005360623130074385,0.8376383763837638,False,13232.599604785302,9.688353450117496,-1.0966047034256567,4.598833480382031
65.93429888,2.308541090088189,-0.027277291096882372,2.3087022361567433,-1.1617485943464578,-1.4058948137481988,0.005229323602652555,0.8487084870848709,True,12849.774830938293,1.1123335798816567,-1.4058948137481988,3.560527360965932
65.960166656,2.3958723290082604,0.09021435279409257,2.397570196335766,-1.7813557604035752,-1.8139031200608344,0.006093822440437864,0.8487084870848709,True,12389.593597818324,18.891559638984482,-1.8139031200608344,6.543974483975767
65.987372288,2.004251595545449,-0.010323738592191323,2.0042781837422163,-1.5427816524602953,-2.058111705619173,0.004452052799399889,0.8487084870848709,True,12490.309512688775,15.453809746224506,-2.058111705619173,4.230514957902594
66.012366592,3.0458965045105604,0.02789301172397407,3.0460242179425765,-2.4324878212378174,-1.9739359521635547,0.00521025163858163,0.8487084870848709,True,12359.214911606457,20.65229362029208,-1.9739359521635547,6.079843070126064
66.03737292800001,2.071211482742596,0.04937040523776953,2.0717998076933313,-1.848129166952005,-2.2326019207594467,0.005672616987154796,0.8487084870848709,True,12273.400411311053,22.821293573264782,-2.2326019207594467,6.201531765582181
