label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_N,Q_CONTOURING,Q_LAG,Q_ALPHA,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_N_TERM,Q_CONTOURING_TERM,Q_LAG_TERM,Q_ALPHA_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
BASELINE,Phase 1: One-at-a-time,my_track,1168200.0,5,1,9.1671,4.3755,3.1411,2.0984,6.43,2.9436,5.2224,642.2,866.4,11677,0.4,100.0,OK,0.0,500.0,1000.0,50.0,100.0,0.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,20.0
Q_CONTOURING=100,Phase 1: One-at-a-time,my_track,776800.0,6,0,6.4268,1.7323,3.1415,1.4435,5.09,2.54,4.0024,651.4,979.1,7763,0.1,100.0,OK,0.0,100,1000.0,50.0,100.0,0.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,20.0
Q_CONTOURING=200,Phase 1: One-at-a-time,my_track,1113600.0,6,0,9.8103,3.2263,3.1411,1.4941,5.73,1.857,3.4916,643.8,720.1,11131,0.7,100.0,OK,0.0,200,1000.0,50.0,100.0,0.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,20.0
