monotonic_time_ns,ros_time_sec,ros_time_nsec,cpu_short_window_percent,gpu_percent
1340483231286,1779177364,18112210,37.955,38.000
1340503227483,1779177364,38109015,38.864,38.000
1340523226272,1779177364,58107356,38.712,38.000
1340543226789,1779177364,78108257,38.369,0.000
1340563228138,1779177364,98109446,35.417,0.000
1340583226383,1779177364,118107883,36.452,0.000
1340603226260,1779177364,138107408,38.738,0.000
1340623226777,1779177364,158108149,39.459,25.000
1340643231710,1779177364,178113115,38.571,25.000
1340663229539,1779177364,198110976,41.613,38.000
1340683225800,1779177364,218107269,39.794,38.000
1340703225710,1779177364,238107466,38.019,25.000
1340723228371,1779177364,258109743,34.869,25.000
1340743231032,1779177364,278112884,37.250,39.000
1340763227421,1779177364,298108313,33.714,39.000
1340783226338,1779177364,318107646,36.364,39.000
1340803228007,1779177364,338109347,36.000,39.000
1340823228908,1779177364,358110312,37.273,0.000
1340843262034,1779177364,378143470,39.952,0.000
1340863228470,1779177364,398110035,41.775,0.000
1340883262332,1779177364,418141720,47.333,0.000
1340903228545,1779177364,438110653,48.048,39.000
1340923229030,1779177364,458111138,52.000,39.000
1340943227499,1779177364,478109223,49.333,39.000
1340963257713,1779177364,498139053,49.589,39.000
1340983227125,1779177364,518108881,47.881,33.000
1341003230234,1779177364,538111958,43.528,33.000
1341023235967,1779177364,558117468,40.801,39.000
1341043281542,1779177364,578162626,39.048,39.000
1341063278539,1779177364,598159847,35.333,0.000
1341083283408,1779177364,618162476,38.333,0.000
1341103280021,1779177364,638160529,39.394,39.000
1341123283994,1779177364,658164822,38.745,39.000
1341143232990,1779177364,678114298,42.619,40.000
1341163229219,1779177364,698110399,39.697,40.000
1341183226984,1779177364,718107780,37.424,39.000
1341203228781,1779177364,738109705,37.424,39.000
1341223226322,1779177364,758107854,36.818,0.000
1341243227255,1779177364,778108275,35.909,0.000
1341263227100,1779177364,798108601,37.468,40.000
1341283222113,1779177364,818103358,39.665,40.000
1341303229607,1779177364,838110467,42.392,39.000
1341323231596,1779177364,858112392,43.258,39.000
1341343234897,1779177364,878116141,38.712,11.000
1341363225974,1779177364,898107410,38.869,11.000
1341383228731,1779177364,918110327,39.667,39.000
1341403230208,1779177364,938112060,35.333,39.000
1341423227301,1779177364,958108705,36.263,0.000
1341443225418,1779177364,978106534,33.103,0.000
1341463226831,1779177364,998108556,37.594,0.000
1341483228308,1779177365,18109904,37.594,0.000
1341503229368,1779177365,38110868,38.639,39.000
1341523263964,1779177365,58145561,34.798,39.000
1341543229408,1779177365,78111292,34.816,40.000
1341563230852,1779177365,98112128,37.738,40.000
1341583227367,1779177365,118108708,33.762,39.000
1341603276973,1779177365,138158281,33.074,39.000
1341623227215,1779177365,158108620,37.619,25.000
1341643231539,1779177365,178112720,35.455,25.000
1341663229975,1779177365,198111124,33.786,39.000
1341683231803,1779177365,218111992,34.351,39.000
1341703230751,1779177365,238112283,37.760,25.000
1341723225635,1779177365,258106751,38.409,25.000
1341743228551,1779177365,278110147,37.250,39.000
1341763228267,1779177365,298109383,38.083,39.000
1341783227791,1779177365,318108651,39.798,39.000
1341803224435,1779177365,338105743,38.881,39.000
1341823229367,1779177365,358110419,39.595,0.000
1341843229243,1779177365,378110487,40.390,0.000
1341863229023,1779177365,398110779,42.345,0.000
1341883225507,1779177365,418107071,43.907,0.000
1341903229223,1779177365,438110819,41.917,39.000
1341923227051,1779177365,458108519,40.369,39.000
1341943228527,1779177365,478109931,39.123,39.000
1341963230995,1779177365,498116911,39.702,39.000
1341983229847,1779177365,518111251,39.702,25.000
1342003232091,1779177365,538113559,41.202,25.000
1342023337121,1779177365,558218813,38.106,39.000
1342043262979,1779177365,578144992,39.015,39.000
1342063226087,1779177365,598107651,41.061,6.000
1342083261579,1779177365,618141351,34.131,6.000
1342103227630,1779177365,638109387,34.816,38.000
1342123232275,1779177365,658113583,35.162,38.000
1342143229366,1779177365,678110643,36.331,38.000
1342163229114,1779177365,698110263,34.214,38.000
1342183229278,1779177365,718110459,37.727,39.000
1342203232002,1779177365,738113599,39.242,39.000
1342223234406,1779177365,758116099,40.452,0.000
1342243229866,1779177365,778111206,40.671,0.000
1342263228014,1779177365,798109642,44.805,38.000
1342283222962,1779177365,818104590,41.169,38.000
1342303226678,1779177365,838107314,39.091,38.000
1342323226874,1779177365,858107478,41.212,38.000
1342343227582,1779177365,878108986,40.333,0.000
1342363225410,1779177365,898107134,35.286,0.000
1342383227750,1779177365,918109282,38.869,39.000
1342403281067,1779177365,938162791,36.959,39.000
1342423226638,1779177365,958108074,35.595,0.000
1342443227090,1779177365,978108078,32.565,0.000
1342463227062,1779177365,998108946,35.682,0.000
1342483231801,1779177366,18112821,37.457,0.000
1342503226524,1779177366,38108056,44.702,38.000
1342523229183,1779177366,58111067,39.917,38.000
1342543340708,1779177366,78221664,42.750,38.000
1342563231268,1779177366,98112672,43.409,38.000
1342583229063,1779177366,118110531,41.036,31.000
1342603261579,1779177366,138142983,37.500,31.000
1342623231565,1779177366,158113001,37.987,38.000
1342643261168,1779177366,178142316,38.485,38.000
1342663225714,1779177366,198106990,38.167,39.000
1342683231477,1779177366,218110993,37.229,39.000
1342703227128,1779177366,238108692,34.286,20.000
1342723232923,1779177366,258114615,39.000,20.000
1342743231710,1779177366,278113242,37.835,38.000
1342763232545,1779177366,298113853,37.987,38.000
1342783226915,1779177366,318108063,40.714,40.000
1342803326633,1779177366,338208261,40.087,40.000
1342823226601,1779177366,358108037,39.177,0.000
1342843226732,1779177366,378108552,38.381,0.000
1342863227023,1779177366,398108907,37.381,0.000
1342883231890,1779177366,418113806,39.394,0.000
1342903228884,1779177366,438110448,39.913,38.000
1342923228183,1779177366,458109651,39.264,38.000
1342943227386,1779177366,478108822,40.390,39.000
1342963225469,1779177366,498107065,42.662,39.000
1342983209663,1779177366,518091227,41.147,25.000
1343003231106,1779177366,538112863,38.024,25.000
1343023225093,1779177366,558106817,39.762,38.000
1343043257769,1779177366,578139205,38.952,38.000
1343063229899,1779177366,598111719,39.667,38.000
1343083229518,1779177366,618111146,36.667,38.000
1343103224912,1779177366,638106413,39.333,0.000
1343123223763,1779177366,658105711,39.952,0.000
1343143231766,1779177366,678113394,40.667,0.000
1343163225177,1779177366,698106901,43.377,0.000
1343183227996,1779177366,718109720,42.727,38.000
1343203236223,1779177366,738117339,39.351,38.000
1343223226913,1779177366,758109022,38.952,39.000
1343243228164,1779177366,778109504,35.452,39.000
1343263231335,1779177366,798112547,34.690,25.000
1343283226794,1779177366,818108166,35.216,25.000
1343303230669,1779177366,838111945,37.452,39.000
1343323232272,1779177366,858113452,39.502,39.000
1343343228402,1779177366,878109455,43.939,6.000
1343363227765,1779177366,898108913,44.848,6.000
1343383228824,1779177366,918109940,42.468,38.000
1343403226971,1779177366,938108023,44.286,38.000
1343423227902,1779177366,958109146,42.468,38.000
1343443227041,1779177366,978108829,42.468,38.000
1343463227427,1779177366,998109216,40.000,38.000
1343483226661,1779177367,18108033,39.333,38.000
1343503227239,1779177367,38108931,37.333,0.000
1343523228841,1779177367,58109829,36.667,0.000
1343543227626,1779177367,78108775,32.667,38.000
1343563226636,1779177367,98107880,34.000,38.000
1343583228110,1779177367,118109706,35.214,39.000
1343603231760,1779177367,138113356,33.831,39.000
1343623226897,1779177367,158108621,34.177,0.000
1343643226195,1779177367,178107759,35.595,0.000
1343663227061,1779177367,198108753,33.095,38.000
1343683231318,1779177367,218112595,35.390,38.000
1343703227288,1779177367,238108980,35.500,0.000
1343723570306,1779177367,258451902,33.786,0.000
1343743227291,1779177367,278108472,35.452,38.000
1343763231005,1779177367,298112313,38.619,38.000
1343783233375,1779177367,318114619,37.286,38.000
1343803263617,1779177367,338145246,37.532,38.000
1343823227714,1779177367,358108670,39.571,0.000
1343843270117,1779177367,378151713,39.654,0.000
1343863228422,1779177367,398110178,41.212,0.000
1343883262120,1779177367,418141636,40.667,0.000
1343903237737,1779177367,438120389,41.381,38.000
1343923232363,1779177367,458114023,41.310,38.000
1343943226668,1779177367,478108360,38.929,39.000
1343963256463,1779177367,498138155,39.262,39.000
1343983227888,1779177367,518109868,40.238,24.000
1344003265938,1779177367,538147567,40.541,24.000
1344023227315,1779177367,558108431,43.463,38.000
1344043259830,1779177367,578141266,44.429,38.000
1344063253239,1779177367,598134867,40.500,24.000
1344083229048,1779177367,618110100,40.500,24.000
1344103227866,1779177367,638110102,39.545,38.000
1344123331006,1779177367,658212410,37.381,38.000
1344143231741,1779177367,678113178,36.119,38.000
1344163231615,1779177367,698113083,37.381,38.000
1344183226849,1779177367,718107901,39.437,40.000
1344203224802,1779177367,738106270,37.214,40.000
1344223227940,1779177367,758109280,37.468,39.000
1344243274439,1779177367,778156355,36.515,39.000
1344263232936,1779177367,798114788,37.250,25.000
1344283230441,1779177367,818112165,36.894,25.000
1344303228619,1779177367,838108871,37.608,39.000
1344323233677,1779177367,858114537,38.474,39.000
1344343231406,1779177367,878112554,39.536,13.000
1344363226768,1779177367,898108236,40.335,13.000
1344383229586,1779177367,918111118,36.786,39.000
1344403229619,1779177367,938110960,37.500,39.000
1344423227381,1779177367,958109137,38.929,39.000
1344443230999,1779177367,978112467,38.429,39.000
1344463228696,1779177367,998110517,37.345,40.000
1344483228249,1779177368,18109653,39.665,40.000
1344503231930,1779177368,38113814,39.631,0.000
1344523232795,1779177368,58113719,38.907,0.000
1344543227259,1779177368,78108215,38.763,39.000
1344563226588,1779177368,98108024,38.308,39.000
1344583227580,1779177368,118109144,34.704,38.000
1344603272734,1779177368,138153978,30.916,38.000
1344623229309,1779177368,158110745,33.222,6.000
1344643227678,1779177368,178109370,32.475,6.000
1344663226750,1779177368,198108186,33.182,39.000
