
################################################################################
# RACELINE: cl050
################################################################################

================================================================================
FPGA MPC Parameter Tuning — EXHAUSTIVE — raceline=cl050
================================================================================

--- Phase 1a: Structural sweep (1512 configs) ---
[  84/1512] dt=0.025+N=18+WE=5+WM=0.2                                 → wc=1  t5=3s  lat=0.006  (ETA 1436s)
[  85/1512] dt=0.025+N=18+WE=5+WM=0.3                                 → wc=1  t5=3s  lat=0.006  (ETA 1434s)
[  86/1512] dt=0.025+N=18+WE=5+WM=0.36                                → wc=1  t5=3s  lat=0.006  (ETA 1432s)
[  87/1512] dt=0.025+N=18+WE=5+WM=0.4                                 → wc=1  t5=3s  lat=0.006  (ETA 1431s)
[  88/1512] dt=0.025+N=18+WE=5+WM=0.5                                 → wc=1  t5=3s  lat=0.006  (ETA 1431s)
[  89/1512] dt=0.025+N=18+WE=8+WM=0.05                                → wc=1  t5=3s  lat=0.006  (ETA 1430s)
[  90/1512] dt=0.025+N=18+WE=8+WM=0.1                                 → wc=1  t5=3s  lat=0.006  (ETA 1430s)
[  91/1512] dt=0.025+N=18+WE=8+WM=0.15                                → wc=1  t5=3s  lat=0.006  (ETA 1428s)
[  92/1512] dt=0.025+N=18+WE=8+WM=0.2                                 → wc=1  t5=3s  lat=0.006  (ETA 1426s)
[  93/1512] dt=0.025+N=18+WE=8+WM=0.3                                 → wc=1  t5=3s  lat=0.006  (ETA 1424s)
[  94/1512] dt=0.025+N=18+WE=8+WM=0.36                                → wc=1  t5=3s  lat=0.006  (ETA 1422s)
[  95/1512] dt=0.025+N=18+WE=8+WM=0.4                                 → wc=1  t5=3s  lat=0.006  (ETA 1420s)
[  96/1512] dt=0.025+N=18+WE=8+WM=0.5                                 → wc=1  t5=3s  lat=0.006  (ETA 1417s)
[  97/1512] dt=0.025+N=18+WE=10+WM=0.05                               → wc=1  t5=3s  lat=0.006  (ETA 1414s)
[  98/1512] dt=0.025+N=18+WE=10+WM=0.1                                → wc=1  t5=3s  lat=0.006  (ETA 1412s)
[  99/1512] dt=0.025+N=18+WE=10+WM=0.15                               → wc=1  t5=3s  lat=0.006  (ETA 1411s)
[ 100/1512] dt=0.025+N=18+WE=10+WM=0.2                                → wc=1  t5=3s  lat=0.006  (ETA 1410s)
[ 101/1512] dt=0.025+N=18+WE=10+WM=0.3                                → wc=1  t5=3s  lat=0.006  (ETA 1408s)
[ 102/1512] dt=0.025+N=18+WE=10+WM=0.36                               → wc=1  t5=3s  lat=0.006  (ETA 1408s)
[ 103/1512] dt=0.025+N=18+WE=10+WM=0.4                                → wc=1  t5=3s  lat=0.006  (ETA 1407s)
[ 104/1512] dt=0.025+N=18+WE=10+WM=0.5                                → wc=1  t5=3s  lat=0.006  (ETA 1405s)
[ 105/1512] dt=0.025+N=18+WE=12+WM=0.05                               → wc=1  t5=3s  lat=0.006  (ETA 1404s)
[ 106/1512] dt=0.025+N=18+WE=12+WM=0.1                                → wc=1  t5=3s  lat=0.006  (ETA 1403s)
[ 107/1512] dt=0.025+N=18+WE=12+WM=0.15                               → wc=1  t5=3s  lat=0.006  (ETA 1402s)
[ 108/1512] dt=0.025+N=18+WE=12+WM=0.2                                → wc=1  t5=3s  lat=0.006  (ETA 1401s)
[ 109/1512] dt=0.025+N=18+WE=12+WM=0.3                                → wc=1  t5=3s  lat=0.006  (ETA 1399s)
[ 110/1512] dt=0.025+N=18+WE=12+WM=0.36                               → wc=1  t5=3s  lat=0.006  (ETA 1397s)
[ 111/1512] dt=0.025+N=18+WE=12+WM=0.4                                → wc=1  t5=3s  lat=0.006  (ETA 1395s)
[ 112/1512] dt=0.025+N=18+WE=12+WM=0.5                                → wc=1  t5=4s  lat=0.014  (ETA 1393s)
[ 113/1512] dt=0.025+N=18+WE=15+WM=0.05                               → wc=1  t5=3s  lat=0.006  (ETA 1391s)
[ 114/1512] dt=0.025+N=18+WE=15+WM=0.1                                → wc=1  t5=3s  lat=0.006  (ETA 1389s)
[ 115/1512] dt=0.025+N=18+WE=15+WM=0.15                               → wc=1  t5=3s  lat=0.006  (ETA 1387s)
[ 116/1512] dt=0.025+N=18+WE=15+WM=0.2                                → wc=1  t5=3s  lat=0.006  (ETA 1385s)
[ 117/1512] dt=0.025+N=18+WE=15+WM=0.3                                → wc=1  t5=3s  lat=0.006  (ETA 1383s)
[ 118/1512] dt=0.025+N=18+WE=15+WM=0.36                               → wc=1  t5=3s  lat=0.006  (ETA 1381s)
[ 119/1512] dt=0.025+N=18+WE=15+WM=0.4                                → wc=1  t5=3s  lat=0.006  (ETA 1380s)
[ 120/1512] dt=0.025+N=18+WE=15+WM=0.5                                → wc=1  t5=4s  lat=0.014  (ETA 1379s)
[ 121/1512] dt=0.025+N=19+WE=5+WM=0.05                                → wc=1  t5=4s  lat=0.013  (ETA 1378s)
[ 122/1512] dt=0.025+N=19+WE=5+WM=0.1                                 → wc=1  t5=4s  lat=0.013  (ETA 1376s)
[ 123/1512] dt=0.025+N=19+WE=5+WM=0.15                                → wc=1  t5=4s  lat=0.013  (ETA 1375s)
[ 124/1512] dt=0.025+N=19+WE=5+WM=0.2                                 → wc=1  t5=4s  lat=0.013  (ETA 1374s)
[ 125/1512] dt=0.025+N=19+WE=5+WM=0.3                                 → wc=1  t5=4s  lat=0.013  (ETA 1373s)
[ 126/1512] dt=0.025+N=19+WE=5+WM=0.36                                → wc=1  t5=4s  lat=0.013  (ETA 1372s)
[ 127/1512] dt=0.025+N=19+WE=5+WM=0.4                                 → wc=1  t5=4s  lat=0.013  (ETA 1371s)
[ 128/1512] dt=0.025+N=19+WE=5+WM=0.5                                 → wc=1  t5=4s  lat=0.013  (ETA 1370s)
[ 129/1512] dt=0.025+N=19+WE=8+WM=0.05                                → wc=1  t5=4s  lat=0.013  (ETA 1368s)
[ 130/1512] dt=0.025+N=19+WE=8+WM=0.1                                 → wc=1  t5=4s  lat=0.013  (ETA 1367s)
[ 131/1512] dt=0.025+N=19+WE=8+WM=0.15                                → wc=1  t5=4s  lat=0.013  (ETA 1366s)
[ 132/1512] dt=0.025+N=19+WE=8+WM=0.2                                 → wc=1  t5=4s  lat=0.013  (ETA 1365s)
[ 133/1512] dt=0.025+N=19+WE=8+WM=0.3                                 → wc=1  t5=4s  lat=0.013  (ETA 1364s)
[ 134/1512] dt=0.025+N=19+WE=8+WM=0.36                                → wc=1  t5=4s  lat=0.013  (ETA 1364s)
[ 135/1512] dt=0.025+N=19+WE=8+WM=0.4                                 → wc=1  t5=4s  lat=0.013  (ETA 1365s)
[ 136/1512] dt=0.025+N=19+WE=8+WM=0.5                                 → wc=1  t5=4s  lat=0.013  (ETA 1365s)
[ 137/1512] dt=0.025+N=19+WE=10+WM=0.05                               → wc=1  t5=4s  lat=0.013  (ETA 1365s)
[ 138/1512] dt=0.025+N=19+WE=10+WM=0.1                                → wc=1  t5=4s  lat=0.013  (ETA 1364s)
[ 139/1512] dt=0.025+N=19+WE=10+WM=0.15                               → wc=1  t5=4s  lat=0.013  (ETA 1364s)
[ 140/1512] dt=0.025+N=19+WE=10+WM=0.2                                → wc=1  t5=4s  lat=0.013  (ETA 1363s)
[ 141/1512] dt=0.025+N=19+WE=10+WM=0.3                                → wc=1  t5=4s  lat=0.013  (ETA 1362s)
[ 142/1512] dt=0.025+N=19+WE=10+WM=0.36                               → wc=1  t5=4s  lat=0.013  (ETA 1361s)
[ 143/1512] dt=0.025+N=19+WE=10+WM=0.4                                → wc=1  t5=4s  lat=0.013  (ETA 1359s)
[ 144/1512] dt=0.025+N=19+WE=10+WM=0.5                                → wc=1  t5=4s  lat=0.013  (ETA 1359s)
[ 145/1512] dt=0.025+N=19+WE=12+WM=0.05                               → wc=1  t5=4s  lat=0.013  (ETA 1359s)
