1.759940,1.282747,-4.798666,0.374114,-0.094899,4.522953,0.942445,1.100000,0.840000
1.779939,1.301389,-4.791367,0.372278,-0.088347,4.527119,0.943313,1.090000,0.850000
1.799938,1.319975,-4.784129,0.370580,-0.080728,4.531284,0.944180,1.100000,0.840000
1.819938,1.338601,-4.776909,0.369049,-0.073548,4.535449,0.295599,1.100000,0.840000
1.839937,1.357266,-4.769706,0.367638,-0.067250,4.536752,-0.630488,1.110000,0.850000
1.859936,1.375971,-4.762516,0.366359,-0.061196,4.533972,-0.630102,1.100000,0.860000
1.879935,1.394680,-4.755351,0.365190,-0.054446,4.531192,-0.629715,1.090000,0.870000
1.899935,1.413299,-4.748244,0.364181,-0.045766,4.528412,-0.629329,1.080000,0.870000
1.919934,1.431956,-4.741142,0.363360,-0.037777,4.525632,-1.270155,1.100000,0.880000
1.939933,1.450654,-4.734040,0.362670,-0.031362,4.520015,-2.229380,1.090000,0.870000
1.959933,1.469394,-4.726936,0.362105,-0.023958,4.510140,-2.224505,1.080000,0.850000
1.979932,1.488169,-4.719829,0.361712,-0.016757,4.500265,-2.219629,1.100000,0.880000
1.999931,1.506803,-4.712782,0.361435,-0.011876,4.490390,-2.214753,1.090000,0.870000
2.019931,1.525477,-4.705725,0.361237,-0.007927,4.480515,-2.719502,1.080000,0.880000
2.039930,1.544189,-4.698657,0.361118,-0.004733,4.468360,-3.424806,1.070000,0.870000
2.059929,1.562932,-4.691579,0.361047,-0.000951,4.453005,-3.413016,1.060000,0.870000
2.079929,1.581705,-4.684491,0.361080,0.006901,4.437650,-3.401227,1.080000,0.880000
2.099928,1.600341,-4.677452,0.361323,0.020302,4.422295,-3.389438,1.090000,0.860000
2.119927,1.618978,-4.670405,0.361892,0.037720,4.406940,-3.561390,1.090000,0.870000
2.139927,1.637653,-4.663327,0.362832,0.056138,4.390748,-3.765864,1.080000,0.880000
2.159926,1.656374,-4.656208,0.364138,0.073754,4.373562,-3.751094,1.070000,0.870000
2.179925,1.675149,-4.649036,0.365782,0.081443,4.356375,-3.736325,1.060000,0.870000
