# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
19.441631,-1.072896,-9.011989,1.468634,0.186255,2.740690,0.000000,0.690000,0.970000
19.530813,-1.064636,-8.924038,1.485575,0.186148,2.706018,0.000000,0.690000,0.940000
19.619995,-1.057824,-8.835963,1.501429,0.172776,2.652317,0.000000,0.720000,0.940000
19.709177,-1.052356,-8.747794,1.516100,0.159376,2.590871,0.000000,0.720000,0.890000
19.798358,-1.048131,-8.659557,1.529588,0.145991,2.531286,0.000000,0.750000,0.860000
19.887540,-1.045043,-8.571273,1.541895,0.132652,2.479446,0.000000,0.770000,0.840000
19.976722,-1.042991,-8.482958,1.553027,0.119381,2.437237,0.000000,0.750000,0.820000
20.065904,-1.041870,-8.394627,1.562990,0.106190,2.403978,0.000000,0.790000,0.840000
20.155086,-1.041577,-8.306289,1.571791,0.093085,2.378587,0.000000,0.770000,0.880000
20.244267,-1.042011,-8.217951,1.579438,0.080064,2.361268,0.000000,0.770000,0.880000
20.333449,-1.043070,-8.129619,1.585939,0.067119,2.353929,0.000000,0.770000,0.880000
20.422631,-1.044653,-8.041294,1.591298,0.054239,2.359388,0.000000,0.770000,0.880000
20.511813,-1.046659,-7.952978,1.595523,0.041406,2.379996,0.000000,0.770000,0.860000
20.600995,-1.048988,-7.864670,1.598615,0.028602,2.416394,0.000000,0.770000,0.880000
20.690176,-1.051540,-7.776368,1.600576,0.015804,2.466823,0.000000,0.760000,0.890000
20.779358,-1.054215,-7.688069,1.601407,0.002990,2.527032,0.000000,0.760000,0.910000
20.868540,-1.056914,-7.599772,1.601103,-0.009867,2.590778,0.000000,0.760000,0.910000
20.957722,-1.059535,-7.511472,1.599661,-0.022792,2.650885,0.000000,0.760000,0.930000
21.046904,-1.061979,-7.423166,1.597074,-0.035809,2.700873,0.000000,0.750000,0.980000
21.136085,-1.064144,-7.334854,1.593331,-0.048942,2.736819,0.000000,0.770000,1.020000
21.225267,-1.065926,-7.246533,1.588423,-0.062216,2.758768,0.000000,0.750000,1.060000
21.314449,-1.067223,-7.158204,1.582334,-0.075649,2.770860,0.000000,0.770000,1.100000
21.403631,-1.067929,-7.069868,1.575052,-0.089258,2.779778,0.000000,0.770000,1.160000
21.492813,-1.067939,-6.981529,1.566559,-0.103056,2.791977,0.000000,0.770000,1.220000
21.581994,-1.067144,-6.893194,1.556839,-0.117049,2.810904,0.000000,0.770000,1.280000
21.671176,-1.065436,-6.804872,1.545873,-0.131238,2.835534,0.000000,0.770000,1.340000
21.760358,-1.062705,-6.716576,1.533646,-0.145614,2.860831,0.000000,0.770000,1.380000
21.849540,-1.058837,-6.628323,1.520142,-0.160157,2.879781,0.000000,0.780000,1.440000
21.938721,-1.053721,-6.540133,1.505346,-0.174838,2.885930,0.000000,0.780000,1.510000
22.027903,-1.047244,-6.452033,1.489249,-0.189614,2.875316,0.000000,0.790000,1.570000
22.117085,-1.039292,-6.364054,1.471844,-0.204426,2.847214,0.000000,0.800000,1.600000
22.206267,-1.029752,-6.276233,1.453132,-0.219201,2.803719,0.000000,0.810000,1.680000
22.295449,-1.018514,-6.188613,1.433120,-0.233846,2.748675,0.000000,0.820000,1.730000
22.384630,-1.005477,-6.101243,1.412101,-0.241725,2.686592,0.000000,0.840000,1.780000
22.473812,-0.990576,-6.014172,1.390378,-0.250288,2.622045,0.000000,0.860000,1.840000
22.562994,-0.973752,-5.927451,1.367842,-0.260159,2.559670,0.000000,0.880000,1.910000
22.652176,-0.954940,-5.841141,1.344372,-0.271436,2.504484,0.000000,0.880000,1.960000
22.741358,-0.934063,-5.755307,1.319840,-0.284235,2.461978,0.000000,0.930000,1.990000
22.830539,-0.911036,-5.670024,1.294106,-0.298689,2.437451,0.000000,0.960000,2.020000
22.919721,-0.885766,-5.585379,1.267016,-0.314944,2.434406,0.000000,0.990000,2.060000
