# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
9.787140,0.714235,-4.241915,-2.883802,-0.156148,3.467198,-4.419185,1.240000,0.520000
9.837074,0.664944,-4.254700,-2.891857,-0.160405,3.402958,-4.336541,1.235000,0.515000
9.887008,0.616506,-4.266845,-2.899998,-0.165881,3.338718,-4.253897,1.230000,0.515000
9.936943,0.568999,-4.278345,-2.908268,-0.172771,3.274478,-4.115022,1.225000,0.505000
9.986877,0.519722,-4.289826,-2.917146,-0.176713,3.211112,-4.004533,1.215000,0.495000
10.036812,0.470161,-4.300906,-2.926171,-0.178773,3.148224,-3.925330,1.200000,0.495000
10.086746,0.421912,-4.311239,-2.935051,-0.181264,3.085336,-3.823341,1.195000,0.485000
10.136680,0.374045,-4.321047,-2.943975,-0.183409,3.022824,-3.650390,1.185000,0.485000
10.186615,0.323590,-4.330903,-2.953347,-0.180730,2.961909,-3.576079,1.180000,0.490000
10.236549,0.274759,-4.339981,-2.962200,-0.175254,2.900994,-3.487176,1.160000,0.500000
10.286483,0.227125,-4.348413,-2.970492,-0.171712,2.840335,-3.249804,1.150000,0.540000
10.336418,0.177063,-4.356816,-2.980560,-0.224772,2.782616,-3.183086,1.140000,0.605000
10.386352,0.128051,-4.364477,-2.992916,-0.271974,2.724896,-3.034934,1.140000,0.755000
10.436287,0.079473,-4.371405,-3.007256,-0.319603,2.668701,-2.705079,1.130000,0.890000
10.486221,0.030706,-4.377576,-3.024761,-0.388197,2.617597,-2.652777,1.125000,2.000000
10.536155,-0.019070,-4.382908,-3.045329,-0.428223,2.566492,-2.419250,1.115000,2.000000
10.586090,-0.068626,-4.387152,-3.067378,-0.482341,2.518983,-2.077254,1.110000,2.000000
10.636024,-0.116900,-4.390134,-3.093187,-0.578674,2.477463,-2.042731,1.105000,2.000000
10.685958,-0.167330,-4.391809,-3.124147,-0.642776,2.435943,-1.910123,1.100000,2.000000
10.735893,-0.218735,-4.391838,3.124951,-0.687440,2.396467,-1.494258,1.100000,2.000000
10.785827,-0.266597,-4.390226,3.090358,-0.755171,2.365127,-1.474588,1.115000,2.000000
10.835762,-0.316211,-4.386721,3.051283,-0.814283,2.333787,-1.454918,1.120000,2.000000
10.885696,-0.367404,-4.380977,3.007967,-0.865762,2.302446,-1.192164,1.130000,2.000000
10.935630,-0.416973,-4.373197,2.963604,-0.896250,2.276445,-0.977564,1.160000,2.000000
10.985565,-0.464960,-4.363463,2.919104,-0.923053,2.254900,-0.968268,1.170000,1.745000
11.035499,-0.513499,-4.351282,2.872007,-0.960514,2.233354,-0.958972,1.205000,1.705000
11.085434,-0.562263,-4.336494,2.821899,-1.007288,2.211809,-0.773984,1.240000,1.600000
11.135368,-0.609680,-4.319428,2.770155,-1.030959,2.194266,-0.566277,1.280000,1.470000
11.185302,-0.655291,-4.300311,2.719246,-1.029546,2.181341,-0.562932,1.320000,1.405000
11.235237,-0.700285,-4.278682,2.667644,-1.039233,2.168417,-0.559587,1.355000,1.340000
11.285171,-0.744413,-4.254561,2.614917,-1.059044,2.155492,-0.488485,1.265000,1.305000
11.335105,-0.787289,-4.228061,2.560866,-1.079742,2.144146,-0.087844,1.130000,1.275000
11.385040,-0.828072,-4.199718,2.507806,-1.057516,2.142099,-0.087760,1.010000,1.250000
11.434974,-0.867453,-4.169155,2.455541,-1.039978,2.140052,-0.087676,0.905000,1.230000
11.484909,-0.905319,-4.136479,2.403860,-1.027198,2.138006,-0.087592,0.810000,1.215000
11.534843,-0.941558,-4.101800,2.352552,-1.019174,2.135959,0.428356,0.725000,1.200000
11.584777,-0.975747,-4.065576,2.302303,-0.992360,2.145950,0.623600,0.655000,1.195000
11.634712,-1.008077,-4.027740,2.253767,-0.958155,2.160411,0.627788,0.610000,1.185000
11.684646,-1.038657,-3.988283,2.206757,-0.925381,2.174873,0.631977,0.545000,1.180000
11.734581,-1.067474,-3.947320,2.161187,-0.894583,2.189335,0.909663,0.500000,1.185000
11.784515,-1.094407,-3.905138,2.117156,-0.862493,2.209986,1.726389,0.455000,1.185000
11.834449,-1.119290,-3.862207,2.075393,-0.820751,2.248655,1.756335,0.425000,1.185000
11.884384,-1.142492,-3.818126,2.035532,-0.779702,2.287324,1.786280,0.380000,1.180000
11.934318,-1.164052,-3.772985,1.997527,-0.739919,2.325993,1.816226,0.360000,1.180000
11.984253,-1.184008,-3.726876,1.961315,-0.701833,2.364663,2.491245,0.335000,1.185000
12.034187,-1.202155,-3.680551,1.927306,-0.665199,2.416698,2.815969,0.315000,1.190000
12.084121,-1.218736,-3.633719,1.895153,-0.629316,2.474198,2.882181,0.290000,1.195000
12.134056,-1.233910,-3.586176,1.864620,-0.594491,2.531698,2.948394,0.270000,1.200000
12.183990,-1.247727,-3.537983,1.835662,-0.560949,2.589198,3.018035,0.255000,1.200000
12.233924,-1.260218,-3.489275,1.808266,-0.529387,2.646763,3.129021,0.240000,1.205000
12.283859,-1.271253,-3.440957,1.782615,-0.505815,2.705152,3.197295,0.195000,1.210000
12.333793,-1.281113,-3.392172,1.758011,-0.483010,2.763540,3.265569,0.205000,1.215000
12.383728,-1.289831,-3.342959,1.734422,-0.461046,2.821929,3.333844,0.205000,1.220000
