# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
47.831831,-1.698250,3.234055,1.000956,0.873536,2.864174,-1.256786,0.600000,2.325000
47.851827,-1.687871,3.250556,1.017470,0.813065,2.855386,-1.203337,0.575000,2.350000
47.871824,-1.677285,3.268013,1.033756,0.778110,2.846947,-1.148512,0.575000,2.325000
47.891820,-1.667314,3.285046,1.048418,0.718631,2.838868,-1.095025,0.550000,2.350000
47.911817,-1.657477,3.302416,1.062446,0.674871,2.831145,-1.043323,0.425000,2.375000
47.931814,-1.647844,3.319975,1.075594,0.647195,2.823766,-0.991659,0.400000,2.350000
47.951810,-1.638527,3.337487,1.088124,0.654255,2.816735,-0.939301,0.375000,2.350000
47.971807,-1.629403,3.355192,1.101953,0.722280,2.810059,-0.890830,0.325000,2.350000
47.991803,-1.620522,3.373045,1.116466,0.720030,2.803712,-0.841424,0.325000,2.325000
48.011800,-1.611949,3.390917,1.130444,0.692014,2.797705,-0.787383,0.325000,2.325000
48.031796,-1.603551,3.409056,1.143923,0.688467,2.792071,-0.737647,0.350000,2.325000
48.051793,-1.595360,3.427410,1.158389,0.740412,2.786783,-0.686163,0.325000,2.300000
48.071790,-1.587602,3.445511,1.173597,0.807559,2.781855,-0.626194,0.300000,2.275000
48.091786,-1.579904,3.464300,1.190430,0.848389,2.777350,-1.635258,0.300000,2.300000
48.111783,-1.572759,3.482620,1.207547,0.887910,2.765552,-1.171584,0.300000,2.275000
48.131779,-1.565739,3.501603,1.225765,0.921178,2.757067,-0.022935,0.375000,2.250000
48.151776,-1.559235,3.520244,1.244545,0.977630,2.756901,-0.022932,0.375000,2.250000
48.171773,-1.552914,3.539565,1.264849,1.019143,2.756735,-0.022929,0.375000,2.225000
48.191769,-1.547184,3.558369,1.285274,1.057490,2.756568,-0.022926,0.375000,2.150000
48.211766,-1.541647,3.578021,1.307203,1.089424,2.756402,-0.022923,0.375000,2.125000
48.231762,-1.536733,3.597039,1.328653,1.092742,2.756236,-0.022921,0.375000,2.100000
48.251759,-1.532127,3.616609,1.350655,1.096207,2.756070,-0.022918,0.400000,2.050000
48.271755,-1.527957,3.636258,1.372656,1.085462,2.755903,-0.022915,0.400000,2.025000
48.291752,-1.524263,3.655734,1.393904,1.059552,2.755737,-0.022912,0.400000,2.025000
48.311749,-1.520907,3.675736,1.415188,1.040266,2.755571,-0.022910,0.400000,2.000000
48.331745,-1.518034,3.695354,1.435417,0.994545,2.755404,-0.022907,0.400000,1.950000
48.351742,-1.515533,3.715162,1.454800,0.948571,2.755238,-0.022907,0.450000,1.950000
48.371738,-1.513374,3.735357,1.473662,0.910030,2.755072,1.117566,0.450000,1.925000
48.391735,-1.511632,3.755019,1.491080,0.856010,2.763171,0.418394,0.450000,1.875000
48.411732,-1.510206,3.774980,1.507725,0.808549,2.766198,0.478487,0.450000,1.875000
48.431728,-1.509094,3.795166,1.523643,0.769499,2.769654,0.534904,0.450000,1.875000
48.451725,-1.508311,3.814962,1.538849,0.765971,2.773514,0.583692,0.450000,1.875000
48.471721,-1.507825,3.834971,1.554166,0.765087,2.777719,0.599024,0.450000,1.825000
48.491718,-1.507645,3.855144,1.569614,0.766848,2.782028,0.613330,0.500000,1.825000
