# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
9.341222,7.430451,-8.808571,-1.523101,-0.452757,1.800083,0.000000,0.730000,0.970000
9.439551,7.432808,-8.899843,-1.568042,-0.532111,1.783498,0.000000,0.740000,0.990000
9.537879,7.430729,-8.991119,-1.620332,-0.613268,1.747535,0.000000,0.750000,1.010000
9.636208,7.423547,-9.082133,-1.679989,-0.692786,1.699666,0.000000,0.760000,1.020000
9.734537,7.410636,-9.172509,-1.746042,-0.730171,1.651341,0.000000,0.800000,1.020000
9.832865,7.391766,-9.261831,-1.811592,-0.706125,1.612907,0.000000,0.830000,1.040000
9.931194,7.367176,-9.349752,-1.875103,-0.685651,1.592388,0.000000,0.870000,1.040000
10.029522,7.337131,-9.435962,-1.936937,-0.669485,1.592862,0.000000,0.920000,1.060000
10.127851,7.301872,-9.520175,-1.997514,-0.658200,1.610233,0.000000,0.980000,1.070000
10.226180,7.261615,-9.602116,-2.057301,-0.652280,1.636109,0.000000,1.070000,1.080000
10.324508,7.216548,-9.681514,-2.116810,-0.652190,1.664002,0.000000,1.140000,1.090000
10.422837,7.166832,-9.758087,-2.176597,-0.658428,1.692459,0.000000,1.250000,1.130000
10.521166,7.112601,-9.831531,-2.237263,-0.671575,1.721391,0.000000,1.380000,1.130000
10.619494,7.053968,-9.901509,-2.299471,-0.692317,1.744831,0.000000,1.470000,1.150000
10.717823,6.991027,-9.967639,-2.363950,-0.721459,1.749246,0.000000,1.570000,1.170000
10.816152,6.923867,-10.029477,-2.431507,-0.759888,1.723131,0.000000,1.520000,1.160000
10.914480,6.852578,-10.086502,-2.503031,-0.808490,1.669870,0.000000,1.420000,1.160000
11.012809,6.777276,-10.138107,-2.579484,-0.867937,1.608729,0.000000,1.310000,1.160000
11.111138,6.698124,-10.183579,-2.661867,-0.938309,1.561459,0.000000,1.200000,1.160000
11.209466,6.615372,-10.222103,-2.751138,-1.018453,1.538691,0.000000,1.110000,1.180000
11.307795,6.529403,-10.252770,-2.848058,-1.105081,1.538757,0.000000,1.060000,1.170000
11.406124,6.440789,-10.274620,-2.952954,-1.191797,1.556325,0.000000,0.990000,1.160000
11.504452,6.350333,-10.286722,-3.065406,-1.268634,1.589414,0.000000,0.980000,1.180000
11.602781,6.259090,-10.288319,3.100530,-1.250972,1.637559,0.000000,0.980000,1.190000
11.701110,6.168242,-10.279586,2.993456,-1.090242,1.693725,0.000000,1.000000,1.260000
11.799438,6.078700,-10.261873,2.901731,-0.919248,1.740018,0.000000,1.030000,1.260000
11.897767,5.990950,-10.236705,2.825264,-0.758350,1.755883,0.000000,1.100000,1.260000
11.996096,5.905150,-10.205510,2.762654,-0.616505,1.735235,0.000000,0.920000,1.260000
12.094424,5.821241,-10.169522,2.712046,-0.495318,1.696308,0.000000,0.850000,1.200000
12.192753,5.739049,-10.129764,2.671627,-0.392881,1.671325,0.000000,0.780000,1.140000
12.291081,5.658338,-10.087073,2.639822,-0.306081,1.683079,0.000000,0.750000,1.060000
12.389410,5.578854,-10.042135,2.615352,-0.231734,1.730096,0.000000,0.740000,1.000000
12.487739,5.500341,-9.995519,2.597211,-0.166994,1.792561,0.000000,0.710000,0.960000
12.586067,5.422550,-9.947706,2.584636,-0.109460,1.848451,0.000000,0.680000,0.890000
12.684396,5.345243,-9.899116,2.577063,-0.057138,1.882030,0.000000,0.670000,0.860000
12.782725,5.268191,-9.850120,2.574094,-0.008366,1.882424,0.000000,0.630000,0.800000
12.881053,5.191178,-9.801064,2.575470,0.038260,1.843877,0.000000,0.620000,0.740000
12.979382,5.113994,-9.752277,2.581053,0.083963,1.772177,0.000000,0.600000,0.700000
13.077711,5.036438,-9.704084,2.590809,0.129834,1.687969,0.000000,0.590000,0.710000
13.176039,4.958317,-9.656814,2.604799,0.176874,1.619010,0.000000,0.540000,0.700000
13.274368,4.879442,-9.610814,2.623173,0.226013,1.586009,0.000000,0.520000,0.690000
13.372697,4.799645,-9.566434,2.645181,0.248428,1.592175,0.000000,0.570000,0.670000
13.471025,4.718861,-9.523875,2.668455,0.261633,1.622735,0.000000,0.580000,0.640000
13.569354,4.637084,-9.483260,2.693012,0.276549,1.655617,0.000000,0.580000,0.670000
13.667683,4.554307,-9.444723,2.719016,0.293360,1.677873,0.000000,0.590000,0.670000
13.766011,4.470528,-9.408419,2.746650,0.312272,1.694304,0.000000,0.600000,0.660000
13.864340,4.385747,-9.374520,2.776114,0.333512,1.718327,0.000000,0.610000,0.680000
13.962669,4.299973,-9.343220,2.807634,0.357319,1.754138,0.000000,0.620000,0.660000
14.060997,4.213224,-9.314737,2.841453,0.383938,1.790236,0.000000,0.640000,0.690000
14.159326,4.125530,-9.289314,2.877841,0.413600,1.809934,0.000000,0.640000,0.680000
14.257655,4.036939,-9.267222,2.917083,0.446494,1.804317,0.000000,0.650000,0.690000
14.355983,3.947521,-9.248762,2.959482,0.482724,1.774731,0.000000,0.650000,0.680000
14.454312,3.857377,-9.234262,3.005339,0.522248,1.728024,0.000000,0.660000,0.650000
14.552640,3.766646,-9.224079,3.054947,0.564792,1.673710,0.000000,0.660000,0.630000
14.650969,3.675513,-9.218587,3.108555,0.609746,1.624020,0.000000,0.650000,0.620000
14.749298,3.584216,-9.218149,-3.118157,0.614152,1.591489,0.000000,0.650000,0.600000
14.847626,3.493038,-9.222820,-3.062975,0.593106,1.583063,0.000000,0.640000,0.570000
14.945955,3.402244,-9.232415,-3.010079,0.564355,1.597193,0.000000,0.600000,0.560000
15.044284,3.312063,-9.246670,-2.960098,0.529510,1.628499,0.000000,0.610000,0.560000
15.142612,3.222675,-9.265263,-2.913511,0.490349,1.673609,0.000000,0.620000,0.560000
15.240941,3.134207,-9.287838,-2.870630,0.448580,1.728258,0.000000,0.620000,0.570000
15.339270,3.046736,-9.314016,-2.831625,0.405684,1.779329,0.000000,0.620000,0.590000
15.437598,2.960293,-9.343416,-2.796542,0.362833,1.807093,0.000000,0.620000,0.600000
15.535927,2.874871,-9.375664,-2.765337,0.320880,1.800913,0.000000,0.590000,0.620000
15.634256,2.790430,-9.410401,-2.737899,0.280381,1.770734,0.000000,0.580000,0.670000
15.732584,2.706906,-9.447291,-2.714080,0.241655,1.738457,0.000000,0.570000,0.720000
15.830913,2.624216,-9.486016,-2.693710,0.204833,1.717341,0.000000,0.570000,0.720000
15.929242,2.542265,-9.526281,-2.676615,0.169915,1.702093,0.000000,0.560000,0.750000
16.027570,2.460949,-9.567815,-2.662625,0.136809,1.679505,0.000000,0.550000,0.800000
16.125899,2.380158,-9.610363,-2.651580,0.105368,1.646111,0.000000,0.540000,0.830000
16.224228,2.299780,-9.653686,-2.643337,0.075414,1.612793,0.000000,0.540000,0.840000
16.322556,2.219704,-9.697563,-2.637769,0.046754,1.592525,0.000000,0.520000,0.890000
16.420885,2.139815,-9.741783,-2.634765,0.019196,1.586697,0.000000,0.570000,0.900000
16.519213,2.060004,-9.786142,-2.634235,-0.007449,1.585715,0.000000,0.620000,0.930000
16.617542,1.980164,-9.830448,-2.636103,-0.033355,1.581738,0.000000,0.660000,0.910000
16.715871,1.900189,-9.874511,-2.640309,-0.058677,1.577086,0.000000,0.700000,0.910000
16.814199,1.819980,-9.918145,-2.646805,-0.083554,1.578565,0.000000,0.740000,0.930000
16.912528,1.739440,-9.961166,-2.655557,-0.108098,1.586810,0.000000,0.800000,0.920000
17.010857,1.658480,-10.003390,-2.666539,-0.132395,1.595874,0.000000,0.830000,0.910000
17.109185,1.577015,-10.044632,-2.679729,-0.156501,1.603515,0.000000,0.840000,0.900000
17.207514,1.494970,-10.084706,-2.695114,-0.180439,1.617793,0.000000,1.040000,0.870000
17.305843,1.412276,-10.123423,-2.712676,-0.204192,1.650722,0.000000,1.110000,0.840000
17.404171,1.328874,-10.160591,-2.732359,-0.225117,1.705744,0.000000,1.120000,0.830000
17.502500,1.244728,-10.196041,-2.753633,-0.241071,1.771504,0.000000,1.070000,0.820000
17.600829,1.159822,-10.229628,-2.776425,-0.258392,1.827357,0.000000,1.020000,0.820000
17.699157,1.074148,-10.261202,-2.800866,-0.277225,1.857002,0.000000,0.980000,0.830000
17.797486,0.987701,-10.290597,-2.827102,-0.297713,1.859943,0.000000,0.940000,0.820000
17.895815,0.900487,-10.317629,-2.855289,-0.319986,1.849574,0.000000,0.900000,0.840000
17.994143,0.812521,-10.342101,-2.885596,-0.344158,1.838035,0.000000,0.870000,0.830000
18.092472,0.723830,-10.363795,-2.918199,-0.370307,1.823321,0.000000,0.840000,0.850000
18.190801,0.634456,-10.382477,-2.953282,-0.398453,1.793067,0.000000,0.820000,0.880000
18.289129,0.544462,-10.397895,-2.991024,-0.428533,1.740522,0.000000,0.800000,0.870000
18.387458,0.453935,-10.409778,-3.031594,-0.460362,1.674885,0.000000,0.780000,0.900000
18.485787,0.362990,-10.417846,-3.075138,-0.493594,1.615727,0.000000,0.770000,0.920000
18.584115,0.271774,-10.421808,-3.121761,-0.527680,1.578794,0.000000,0.760000,0.910000
18.682444,0.180475,-10.421371,3.111680,-0.561827,1.568094,0.000000,0.780000,0.930000
