idx,stamp_sec,stamp_nsec,status,iters,used_fallback,max_iter_streak,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,out_steer_fp,out_accel_fp,pub_steer,pub_speed,pub_accel,ref_vx0_fp,ref_kappa0_fp,ref_left0_fp,ref_right0_fp
3452,1779177368,667879634,0,3,0,0,-846,-5963,1098014,101605,-442024,-77474,986036,-78235,959612,-0.2984428,4.2984099,3.6606293,1178802,-65736,251658,217580
3453,1779177368,672922796,0,2,0,0,-925,-6431,1099142,102601,-437148,-78235,959612,-79107,952623,-0.3017693,4.3019133,3.6339684,1179867,-66481,256901,217580
3454,1779177368,677919300,0,3,0,0,-1023,-6791,1101159,103419,-428591,-79107,952623,-79442,938106,-0.3030472,4.3079457,3.5785904,1180859,-65572,259523,214958
3455,1779177368,682957821,0,4,0,0,-2057,-6819,1102761,104029,-418727,-79442,938106,-79266,921517,-0.3023758,4.3121586,3.5153084,1181776,-65556,262144,212337
3456,1779177368,687915604,0,2,0,0,-1703,-8847,1101456,104396,-409019,-79266,921517,-77950,933764,-0.2973557,4.3085818,3.5620270,1181776,-65556,262144,212337
3457,1779177368,692879243,0,3,0,0,-2264,-7344,1101278,104624,-402293,-77950,933764,-77834,909244,-0.2969131,4.3050971,3.4684906,1183371,-65683,270008,207094
3458,1779177368,697875811,0,3,0,0,-2370,-7596,1106381,104764,-401379,-77834,909244,-77870,870719,-0.2970505,4.3201547,3.3215294,1184045,-65241,267387,212337
3459,1779177368,702942173,0,3,0,0,-2473,-7910,1113384,104954,-406527,-77870,870719,-77525,813862,-0.2957344,4.3403621,3.1046371,1184637,-65271,272630,209715
3460,1779177368,707920885,0,2,0,0,-2139,-9977,1115520,105290,-415250,-77525,813862,-75597,805427,-0.2883797,4.3475447,3.0724602,1184637,-65271,272630,209715
3461,1779177368,712959118,0,3,0,0,-3024,-9354,1114333,105918,-425788,-75597,805427,-74080,797849,-0.2825928,4.3421497,3.0435524,1185144,-65792,275251,207094
3462,1779177368,717882340,0,3,0,0,-3614,-8002,1113146,106819,-435174,-74080,797849,-74093,793274,-0.2826424,4.3370981,3.0261002,1185911,-65167,283116,209715
3463,1779177368,722916605,0,3,0,0,-3726,-8502,1111069,107891,-443657,-74093,793274,-74448,821276,-0.2839966,4.3323793,3.1329193,1186175,-65236,288358,207094
3464,1779177368,727877844,0,2,0,0,-3848,-8983,1109764,109058,-448245,-74448,821276,-74423,849694,-0.2839012,4.3306537,3.2413254,1186364,-64935,285737,204472
3465,1779177368,732938382,0,2,0,0,-4930,-9784,1110891,110326,-450156,-74423,849694,-73592,856581,-0.2807312,4.3357406,3.2675972,1186481,-64782,290980,201851
3466,1779177368,737891045,0,2,0,0,-4607,-12005,1112434,111637,-448402,-73592,856581,-71581,855325,-0.2730598,4.3414831,3.2628059,1186481,-64782,290980,201851
3467,1779177368,742871356,0,2,0,0,-4744,-12480,1113621,113015,-442757,-71581,855325,-70071,827464,-0.2672997,4.3428226,3.1565247,1186529,-64643,296223,204472
3468,1779177368,747883669,0,2,0,0,-4877,-12929,1114333,114338,-432676,-70071,827464,-69379,805211,-0.2646599,4.3429923,3.0716362,1186513,-64863,298844,204472
3469,1779177368,752918126,0,2,0,0,-5012,-13314,1115164,115457,-419752,-69379,805211,-69331,785555,-0.2644768,4.3439126,2.9966545,1186437,-64670,304087,207094
3470,1779177368,757876901,0,2,0,0,-5153,-13598,1115876,116256,-406341,-69331,785555,-69784,769537,-0.2662048,4.3447957,2.9355507,1186306,-64495,304087,204472
3471,1779177368,762957887,0,3,0,0,-6276,-11583,1113740,116699,-396298,-69784,769537,-71588,763697,-0.2730865,4.3359790,2.9132729,1186121,-64708,306708,201851
3472,1779177368,767881877,0,2,0,0,-6391,-11771,1112909,116780,-390715,-71588,763697,-72860,783343,-0.2779388,4.3350573,2.9882164,1185890,-64089,311951,199229
3473,1779177368,772871501,0,2,0,0,-6497,-12026,1115935,116690,-391910,-72860,783343,-73137,773286,-0.2789955,4.3454499,2.9498520,1185616,-64204,317194,201851
3474,1779177368,777879686,0,3,0,0,-6610,-12301,1120208,116658,-398656,-73137,773286,-72542,741913,-0.2767258,4.3581595,2.8301735,1185302,-63818,322437,201851
3475,1779177368,782912350,0,3,0,0,-7756,-10991,1121514,116826,-408873,-72542,741913,-71995,716351,-0.2746391,4.3602161,2.7326622,1184571,-64062,325059,196608
3476,1779177368,788097307,0,2,0,0,-7416,-13174,1120208,117246,-421034,-71995,716351,-70089,741117,-0.2673683,4.3580685,2.8271370,1184571,-64062,325059,196608
3477,1779177368,792882286,0,2,0,0,-7552,-13516,1118250,117968,-428967,-70089,741117,-68491,753795,-0.2612724,4.3520503,2.8754997,1184165,-63700,330301,193987
3478,1779177368,797884006,0,2,0,0,-7674,-13997,1115639,118944,-435908,-68491,753795,-67496,775857,-0.2574768,4.3446150,2.9596596,1183743,-63624,335544,188744
3479,1779177368,802896639,0,2,0,0,-7797,-14498,1114037,120086,-439025,-67496,775857,-66894,796674,-0.2551804,4.3408861,3.0390701,1183308,-63403,340787,191365
3480,1779177368,807923927,0,2,0,0,-7920,-15008,1115342,121316,-438315,-66894,796674,-66647,794982,-0.2542381,4.3456707,3.0326157,1182862,-63187,348652,191365
3481,1779177368,812947888,0,2,0,0,-9250,-14246,1117419,122530,-435056,-66647,794982,-67242,772995,-0.2565079,4.3510776,2.9487419,1182410,-63347,351273,193987
3482,1779177368,817896007,0,3,0,0,-9824,-12991,1118665,123594,-430315,-67242,772995,-68461,752633,-0.2611580,4.3535004,2.8710670,1181507,-62617,359137,188744
3483,1779177368,822964801,0,3,0,0,-9935,-13474,1119318,124552,-424187,-67242,752633,-68258,737732,-0.2603836,4.3542862,2.8142242,1181066,-62582,364380,183501
3484,1779177368,827871287,0,3,0,0,-10061,-13841,1119615,125258,-415135,-68258,737732,-69097,738076,-0.2635841,4.3554583,2.8155365,1180636,-62126,369623,180879
3485,1779177368,832892943,0,3,0,0,-11855,-14537,1118309,125692,-405723,-69097,738076,-68656,762218,-0.2619019,4.3532391,2.9076309,1180223,-62146,374866,186122
3486,1779177368,837904200,0,3,0,0,-11556,-16521,1115698,125905,-396038,-68656,762218,-66968,791893,-0.2554626,4.3466749,3.0208321,1180223,-62146,374866,186122
3487,1779177368,842943585,0,2,0,0,-11701,-16813,1115342,126002,-388288,-66968,791893,-65734,784745,-0.2507553,4.3444991,2.9935646,1179830,-61902,382730,180879
3488,1779177368,848045691,0,3,0,0,-11842,-17128,1118487,126040,-385193,-65734,784745,-65205,751593,-0.2487373,4.3527021,2.8670998,1179461,-61771,387973,178258
3489,1779177368,852937905,0,3,0,0,-12420,-15739,1121514,126073,-386295,-65205,751593,-65553,715099,-0.2500648,4.3600731,2.7278862,1178807,-60825,393216,180879
3490,1779177368,857878280,0,2,0,0,-12151,-17679,1122285,126116,-392666,-65553,715099,-64559,725029,-0.2462730,4.3641505,2.7657661,1178807,-60825,393216,180879
3491,1779177368,862943521,0,2,0,0,-13873,-18102,1121692,126357,-401746,-64559,725029,-62890,732779,-0.2399063,4.3627753,2.7953300,1178527,-60590,401080,180879
3492,1779177368,868119230,0,4,0,0,-14894,-15397,1119852,126889,-410943,-62890,732779,-63117,730130,-0.2407722,4.3554530,2.7852249,1177892,-59059,419430,162529
3493,1779177368,873291034,0,3,0,0,-14599,-17564,1117300,127581,-418884,-63117,730130,-62610,779891,-0.2388382,4.3514128,2.9750481,1177892,-59059,419430,162529
3494,1779177368,877864168,0,3,0,0,-14780,-17907,1115817,128331,-421245,-62610,779891,-62127,804007,-0.2369957,4.3485155,3.0670433,1177750,-58978,422052,165151
3495,1779177368,883018468,0,3,0,0,-14934,-18519,1117182,129253,-424036,-62127,804007,-61334,806857,-0.2339706,4.3540487,3.0779152,1177640,-59012,432538,162529
3496,1779177368,887925594,0,2,0,0,-16633,-19546,1119674,130238,-421776,-61334,806857,-59709,797682,-0.2277718,4.3625050,3.0429153,1177640,-59012,432538,162529
3497,1779177368,893092758,0,3,0,0,-17250,-18565,1121395,131319,-417487,-59709,797682,-59514,755608,-0.2270279,4.3642550,2.8824158,1177509,-58752,443023,162529
3498,1779177368,897874345,0,3,0,0,-17452,-18952,1122404,132220,-409308,-59514,755608,-59711,743331,-0.2277794,4.3666987,2.8355827,1177480,-59291,445645,157286
3499,1779177368,902918210,0,3,0,0,-17646,-19399,1122997,132954,-401212,-59711,743331,-59825,741227,-0.2282143,4.3687201,2.8275566,1177472,-59989,445645,157286
3500,1779177368,907943931,0,3,0,0,-17842,-19793,1121751,133463,-391654,-59825,741227,-60105,749770,-0.2292824,4.3649449,2.8601456,1177485,-61196,458752,157286
3501,1779177368,912892498,0,3,0,0,-18942,-21987,1120030,133704,-382152,-60105,749770,-58878,784581,-0.2246017,4.3623633,2.9929390,1177485,-61196,458752,157286
3502,1779177368,917945163,0,3,0,0,-19141,-22249,1120624,133818,-375045,-58878,784581,-57534,780781,-0.2194748,4.3641944,2.9784431,1177519,-61888,466616,157286
3503,1779177368,922947715,0,3,0,0,-19350,-22461,1123828,133891,-371981,-57534,780781,-56496,751072,-0.2155151,4.3730168,2.8651123,1177577,-63984,471859,162529
3504,1779177368,927884666,0,3,0,0,-19567,-22638,1126498,133988,-374224,-56496,751072,-55884,720589,-0.2131805,4.3797135,2.7488289,1177664,-66002,474481,159908
3505,1779177368,932888978,0,3,0,0,-21585,-23063,1127092,134178,-381422,-55884,720589,-54625,728786,-0.2083778,4.3829179,2.7800980,1177779,-66703,482345,162529
3506,1779177368,937928459,0,3,0,0,-22292,-21443,1126558,134598,-390233,-54625,728786,-54235,735405,-0.2068901,4.3816381,2.8053474,1178107,-70404,498074,162529
3507,1779177368,942901827,0,3,0,0,-22559,-21576,1125549,135205,-398191,-54235,735405,-54204,760652,-0.2067719,4.3806782,2.9016571,1178321,-71003,505938,157286
3508,1779177368,947926587,0,3,0,0,-22825,-21726,1122997,135948,-404011,-54204,760652,-53938,803630,-0.2057571,4.3758616,3.0656052,1178250,-71877,519045,157286
3509,1779177368,952879026,0,3,0,0,-23103,-21805,1121870,136787,-405998,-53938,803630,-53605,832370,-0.2044868,4.3748517,3.1752396,1178179,-73057,521667,157286
3510,1779177368,958414903,0,3,0,0,-23349,-22124,1123235,137784,-406777,-53605,832370,-53316,835437,-0.2033844,4.3804097,3.1869392,1178108,-74026,547881,157286
3511,1779177368,962954789,0,3,0,0,-25640,-21899,1125371,138627,-400233,-53316,835437,-52588,834382,-0.2006073,4.3884373,3.1829147,1178037,-74087,542638,154665
3512,1779177368,971533715,0,4,0,0,-27351,-17409,1127033,140039,-406386,-52588,834382,-53078,846331,-0.2024765,4.3961444,3.2284966,1177753,-74183,579338,152044
3513,1779177368,972957045,0,2,0,0,-27260,-17948,1128160,140303,-378944,-52588,846331,-53683,830114,-0.2047844,4.3985877,3.1666336,1177753,-74183,579338,152044
3514,1779177368,978294773,0,2,0,0,-26946,-19933,1129050,140648,-371828,-53683,830114,-53659,839433,-0.2046928,4.4030495,3.2021828,1177753,-74183,579338,152044
3515,1779177368,983191851,0,3,0,0,-29390,-19570,1128338,140726,-364043,-53659,839433,-52777,858313,-0.2013283,4.4024940,3.2742043,1177682,-75131,589824,152044
3516,1779177368,987925117,0,3,0,0,-29660,-19261,1127567,140682,-357166,-52777,858313,-51941,868733,-0.1981392,4.4007454,3.3139534,1177611,-73933,597688,149422
3517,1779177368,992883060,0,3,0,0,-29897,-19058,1129110,140556,-353919,-51941,868733,-51184,867109,-0.1952515,4.4064455,3.3077583,1177540,-73244,610796,152044
3518,1779177368,997870764,0,3,0,0,-30133,-18834,1131543,140436,-354133,-51184,867109,-50354,859529,-0.1920853,4.4148593,3.2788429,1177469,-72602,626524,154665
3519,1779177369,2965478,0,3,0,0,-30339,-18730,1133204,140394,-358149,-50354,859529,-49392,860486,-0.1884155,4.4213052,3.2824936,1177397,-71758,621281,152044
3520,1779177369,7880508,0,3,0,0,-30545,-18600,1134272,140513,-363713,-49392,860486,-48244,868999,-0.1840363,4.4263535,3.3149681,1177326,-69673,642253,146801
3521,1779177369,12945717,0,3,0,0,-32931,-16438,1134984,140840,-370397,-48244,868999,-47837,869942,-0.1824837,4.4291773,3.3185654,1177255,-69118,647496,149422
3522,1779177369,17993198,0,3,0,0,-33054,-16485,1134450,141324,-376144,-47837,869942,-47468,893110,-0.1810760,4.4297915,3.4069443,1177184,-67721,660603,146801
3523,1779177369,22912676,0,3,0,0,-33167,-16549,1132551,141909,-379311,-47468,893110,-46941,929407,-0.1790657,4.4267015,3.5454063,1177113,-65959,671089,146801
3524,1779177369,27871963,0,3,0,0,-33267,-16643,1132255,142581,-380045,-46941,929407,-46315,952828,-0.1766777,4.4282527,3.6347504,1178351,-64655,689439,141558
3525,1779177369,32933268,0,3,0,0,-35691,-17198,1133976,143320,-378602,-46315,952828,-44509,974763,-0.1697884,4.4373279,3.7184258,1180294,-63016,686817,144179
3526,1779177369,37921516,0,3,0,0,-35761,-17388,1135756,144129,-373834,-44509,974763,-42824,966515,-0.1633606,4.4431744,3.6869621,1182732,-61787,681574,138936
3527,1779177369,42991877,0,4,0,0,-36230,-15954,1137358,144946,-366815,-42824,966515,-42266,961552,-0.1612320,4.4487171,3.6680298,1184180,-59724,668467,138936
3528,1779177369,47954844,0,3,0,0,-36271,-16133,1139376,145622,-358324,-42266,961552,-42373,956763,-0.1616402,4.4558673,3.6497612,1184596,-59018,665846,136315
3529,1779177369,54043982,0,3,0,0,-36633,-15132,1140741,146205,-353102,-42373,956763,-42796,976484,-0.1632538,4.4633312,3.7249908,1185623,-58596,655360,133693
3530,1779177369,57597924,0,2,0,0,-36357,-16345,1140622,146448,-341490,-42796,976484,-42769,983542,-0.1631508,4.4636850,3.7519150,1185623,-58596,655360,133693
3531,1779177369,63018854,0,3,0,0,-38422,-16588,1141571,146513,-340798,-42769,983542,-41748,1004130,-0.1592560,4.4696612,3.8304520,1186247,-59639,650117,133693
3532,1779177369,68504489,0,3,0,0,-38416,-16890,1144717,146669,-343222,-41748,1004130,-40281,995094,-0.1536598,4.4806285,3.7959824,1186953,-59753,644874,128451
3533,1779177369,72929523,0,3,0,0,-38486,-16848,1147031,146942,-347887,-40281,995094,-38832,989875,-0.1481323,4.4888582,3.7760735,1187745,-60840,631767,125829
3534,1779177369,78641372,0,4,0,0,-39323,-13999,1148930,147535,-358885,-38832,989875,-38498,1013148,-0.1468582,4.4987659,3.8648529,1190701,-61783,616038,128451
3535,1779177369,83407118,0,2,0,0,-41669,-15048,1150532,148283,-368538,-38498,1013148,-37350,1029690,-0.1424789,4.5067701,3.9279556,1190701,-61783,616038,128451
3536,1779177369,88028125,0,3,0,0,-41746,-15139,1151778,149269,-376297,-37350,1029690,-35689,1041745,-0.1361427,4.5129027,3.9739418,1191895,-61127,602931,123208
3537,1779177369,92932627,0,3,0,0,-41790,-15375,1151244,150555,-381351,-35689,1041745,-34054,1062395,-0.1299057,4.5132289,4.0527153,1193200,-59892,602931,125829
3538,1779177369,97932523,0,3,0,0,-41812,-15673,1150354,152036,-381637,-34054,1062395,-32779,1084655,-0.1250420,4.5123811,4.1376305,1194619,-58801,592445,123208
3539,1779177369,102904098,0,3,0,0,-41821,-15973,1151363,153562,-376448,-32779,1084655,-31777,1097754,-0.1212196,4.5177293,4.1875992,1196153,-58003,581960,125829
3540,1779177369,107931578,0,2,0,0,-41416,-17815,1153381,155027,-366467,-31777,1097754,-30585,1084471,-0.1166725,4.5239072,4.1369286,1196153,-58003,581960,125829
3541,1779177369,112934034,0,3,0,0,-43697,-20573,1155220,156311,-352353,-30585,1084471,-27444,1105173,-0.1046906,4.5332918,4.2159004,1197802,-57254,584581,123208
3542,1779177369,117885417,0,3,0,0,-44061,-19189,1157891,157458,-335197,-27444,1105173,-25135,1092667,-0.0958824,4.5420494,4.1681938,1201444,-55432,563610,117965
3543,1779177369,122908577,0,2,0,0,-44050,-19307,1159968,158367,-319512,-25135,1092667,-24126,1078342,-0.0920334,4.5483332,4.1135483,1203432,-55661,563610,117965
3544,1779177369,128034460,0,3,0,0,-44023,-19408,1159730,158967,-308323,-24126,1078342,-23993,1091019,-0.0915260,4.5488763,4.1619072,1205530,-55648,547881,120586
3545,1779177369,132967698,0,3,0,0,-46221,-20647,1160561,159291,-301854,-23993,1091019,-22630,1127506,-0.0863266,4.5562215,4.3010941,1207735,-55367,542638,123208
3546,1779177369,137885032,0,3,0,0,-46592,-19161,1162579,159567,-298526,-22630,1127506,-21503,1143216,-0.0820274,4.5657177,4.3610229,1212448,-56577,534774,115343
3547,1779177369,142952034,0,3,0,0,-46595,-19153,1164537,159861,-298145,-21503,1143216,-20515,1149924,-0.0782585,4.5739546,4.3866119,1214953,-57036,529531,117965
3548,1779177369,147967706,0,3,0,0,-46981,-17615,1166317,160216,-298975,-20515,1149924,-19858,1171187,-0.0757523,4.5831780,4.4677238,1220237,-58194,526909,117965
3549,1779177369,152886736,0,3,0,0,-46985,-17525,1168216,160632,-298001,-19858,1171187,-19400,1179305,-0.0740051,4.5913510,4.4986916,1223012,-59592,516424,117965
3550,1779177369,157886472,0,3,0,0,-46980,-17411,1170175,161069,-293246,-19400,1179305,-18710,1190080,-0.0713730,4.6000571,4.5397949,1225873,-60228,513802,115343
3551,1779177369,162911072,0,5,0,0,-49851,-21528,1171421,161443,-284822,-18710,1190080,-14586,1242663,-0.0556412,4.6108279,4.7403831,1228711,-60619,508559,112722
3552,1779177369,167884439,0,3,0,0,-49962,-21258,1172726,161891,-272970,-14586,1242663,-10905,1229294,-0.0415993,4.6142764,4.6893845,1231154,-61419,505938,115343
3553,1779177369,172884879,0,2,0,0,-50056,-20941,1174922,162317,-261228,-10905,1229294,-8549,1209336,-0.0326118,4.6203694,4.6132507,1233209,-61941,495452,115343
3554,1779177369,177881831,0,2,0,0,-50141,-20559,1176940,162634,-251994,-8549,1209336,-7453,1203337,-0.0284309,4.6273808,4.5903664,1234865,-62026,498074,117965
3555,1779177369,182924704,0,4,0,0,-52725,-19699,1178364,162815,-245873,-7453,1203337,-6261,1243881,-0.0238838,4.6374526,4.7450294,1236626,-62808,490209,115343
3556,1779177369,187885015,0,2,0,0,-52372,-20900,1180025,162941,-242087,-6261,1243881,-4959,1236487,-0.0189171,4.6429429,4.7168236,1236626,-62808,490209,115343
3557,1779177369,192897423,0,3,0,0,-52455,-20436,1181509,163075,-239890,-4959,1236487,-3714,1243465,-0.0141678,4.6494026,4.7434425,1236552,-62432,487588,117965
3558,1779177369,197902407,0,2,0,0,-52523,-19948,1181984,163240,-237896,-3714,1243465,-2816,1256828,-0.0107422,4.6527438,4.7944183,1236477,-62678,487588,125829
3559,1779177369,202923135,0,5,0,0,-52995,-17808,1182577,163419,-234630,-2816,1256828,-2278,1292113,-0.0086899,4.6590438,4.9290199,1236328,-61729,477102,123208
3560,1779177369,207950616,0,4,0,0,-54745,-20866,1184357,163569,-229556,-2278,1292113,92,1304683,0.0003510,4.6672726,4.9769707,1236328,-61729,477102,123208
3561,1779177369,212929903,0,3,0,0,-55257,-18658,1186672,163770,-220736,92,1304683,2144,1308025,0.0081787,4.6764860,4.9897194,1237211,-61172,471859,120586
3562,1779177369,217906855,0,4,0,0,-55298,-18075,1188986,163916,-208978,2144,1308025,3380,1300822,0.0128937,4.6844888,4.9622421,1238219,-59613,474481,128451
3563,1779177369,222959584,0,3,0,0,-55310,-17464,1191656,163888,-197099,3380,1300822,3921,1293336,0.0149574,4.6938176,4.9336853,1239748,-59091,463995,131072
3564,1779177369,227896534,0,3,0,0,-55307,-16805,1195098,163651,-188101,3921,1293336,4084,1282601,0.0155792,4.7057190,4.8927345,1241603,-58218,461373,131072
3565,1779177369,232909390,0,3,0,0,-57276,-18440,1198540,163244,-182154,4084,1282601,6190,1292547,0.0236130,4.7199874,4.9306755,1243692,-56613,463995,133693
3566,1779177369,237902534,0,3,0,0,-57282,-17815,1201626,162874,-177009,6190,1292547,8458,1270635,0.0322647,4.7292519,4.8470879,1246146,-55699,461373,136315
3567,1779177369,242922654,0,3,0,0,-57269,-17165,1204534,162566,-171835,8458,1270635,10032,1247986,0.0382690,4.7377534,4.7606888,1248918,-54195,453509,141558
3568,1779177369,247898614,0,3,0,0,-57226,-16537,1206789,162268,-166881,10032,1247986,10808,1234976,0.0412292,4.7448664,4.7110596,1251938,-52779,456131,144179
3569,1779177369,252893677,0,3,0,0,-57513,-14548,1209341,161932,-161618,10808,1234976,11153,1234456,0.0425453,4.7545419,4.7090759,1258793,-50107,450888,141558
3570,1779177369,257902725,0,2,0,0,-57051,-15327,1212842,161529,-155499,11153,1234456,11434,1208340,0.0436172,4.7649088,4.6094513,1258793,-50107,450888,141558
3571,1779177369,262932638,0,3,0,0,-59179,-17411,1216224,161032,-148492,11434,1208340,13977,1206816,0.0533180,4.7776356,4.6036377,1262622,-48059,448266,149422
3572,1779177369,267910709,0,4,0,0,-59430,-15570,1217708,160568,-139493,13977,1206816,16344,1187259,0.0623474,4.7810583,4.5290337,1270940,-44862,448266,152044
3573,1779177369,272895821,0,3,0,0,-59315,-15000,1219073,160070,-129716,16344,1187259,17606,1163780,0.0671616,4.7835784,4.4394684,1275455,-43551,440402,152044
3574,1779177369,277897701,0,3,0,0,-59174,-14427,1221031,159450,-121404,17606,1163780,17954,1143634,0.0684891,4.7887421,4.3626175,1280164,-41719,440402,154665
3575,1779177369,282912989,0,3,0,0,-60582,-15815,1222515,158680,-115710,17954,1143634,19557,1138995,0.0746040,4.7938724,4.3449211,1285046,-40182,437780,149422
3576,1779177369,287883444,0,3,0,0,-60449,-15285,1224117,157920,-111258,19557,1138995,21042,1116266,0.0802689,4.7973824,4.2582169,1290103,-38712,435159,157286
3577,1779177369,292924525,0,3,0,0,-60290,-14777,1226609,157081,-108395,19557,1116266,20706,1093359,0.0789871,4.8042669,4.1708336,1295314,-37106,427295,162529
3578,1779177369,297898340,0,4,0,0,-60111,-14301,1229458,156303,-105546,20706,1093359,21919,1056218,0.0836143,4.8108845,4.0291519,1300658,-35752,432538,159908
3579,1779177369,302928541,0,4,0,0,-60149,-12915,1231772,155565,-100290,21919,1056218,22791,1008155,0.0869408,4.8142114,3.8458061,1311680,-33342,422052,167772
3580,1779177369,308218876,0,2,0,0,-61320,-14602,1233968,154754,-90398,22791,1008155,24251,986258,0.0925102,4.8200827,3.7622757,1311680,-33342,422052,167772
3581,1779177369,313204467,0,4,0,0,-61121,-14073,1235748,153883,-76478,24251,986258,25172,945225,0.0960236,4.8221769,3.6057472,1317332,-31847,419430,167772
3582,1779177369,317901956,0,4,0,0,-61139,-12669,1237232,152836,-60196,25172,945225,25375,894926,0.0967979,4.8220816,3.4138718,1328863,-29604,416809,170394
3583,1779177369,322913660,0,3,0,0,-60885,-12085,1239665,151381,-42290,25375,894926,24997,849015,0.0953560,4.8261089,3.2387352,1334725,-28826,414188,173015
3584,1779177369,327943412,0,3,0,0,-60619,-11433,1242513,149517,-26388,24997,849015,24403,801273,0.0930901,4.8315096,3.0566139,1340641,-27478,408945,167772
3585,1779177369,332896747,0,3,0,0,-61860,-10974,1245183,147327,-13775,24403,801273,24419,761059,0.0931511,4.8370924,2.9032097,1342584,-26559,406323,170394
3586,1779177369,337887171,0,3,0,0,-61576,-10278,1247082,144887,-3375,24419,761059,24530,718535,0.0935745,4.8394699,2.7409935,1344048,-25559,403702,170394
3587,1779177369,342918363,0,5,0,0,-61277,-9555,1248329,142258,5476,24530,718535,24519,682191,0.0935326,4.8400679,2.6023521,1345429,-24442,403702,173015
3588,1779177369,347888659,0,3,0,0,-61134,-8194,1249337,139527,13339,24519,682191,24504,624105,0.0934753,4.8372655,2.3807716,1348009,-22560,395837,178258
3589,1779177369,352883242,0,2,0,0,-60801,-7477,1250406,136675,21443,24504,624105,24384,587793,0.0930176,4.8371878,2.2422523,1349201,-21446,393216,175636
3590,1779177369,357892706,0,2,0,0,-60309,-7328,1251830,133697,29930,24384,587793,23994,569125,0.0915298,4.8404837,2.1710396,1349201,-21446,393216,175636
3591,1779177369,362874106,0,3,0,0,-61987,-8556,1253432,130596,38255,23994,569125,25741,515190,0.0981941,4.8404226,1.9652939,1351369,-19564,395837,183501
3592,1779177369,367891826,0,7,0,0,-61683,-7785,1255272,127482,48212,25741,515190,27108,459171,0.1034088,4.8410306,1.7515984,1352336,-18787,387973,183501
3593,1779177369,372892906,0,3,0,0,-61368,-6985,1256577,124321,59364,27108,459171,27422,406948,0.1046066,4.8400326,1.5523834,1353221,-18140,387973,186122
3594,1779177369,377890882,0,3,0,0,-61045,-6136,1256933,121004,71031,27422,406948,26991,372079,0.1029625,4.8374000,1.4193687,1354020,-17380,385352,186122
3595,1779177369,382919610,0,3,0,0,-62392,-6559,1256933,117449,82774,26991,372079,27923,312884,0.1065178,4.8306255,1.1935577,1355344,-16656,377487,188744
3596,1779177369,387885841,0,2,0,0,-61978,-6086,1257111,113819,95210,27923,312884,28299,299073,0.1079521,4.8297243,1.1408730,1355344,-16656,377487,188744
3597,1779177369,392905290,0,3,0,0,-61783,-4660,1257883,109979,108066,28299,299073,28134,226888,0.1073227,4.8244081,0.8655090,1356281,-16655,374866,191365
3598,1779177369,397908258,0,3,0,0,-61472,-3596,1259366,105939,121473,28134,226888,27554,173436,0.1051102,4.8239484,0.6616058,1356593,-15914,374866,191365
3599,1779177369,403400133,0,3,0,0,-61104,-2423,1261147,101275,136915,27554,173436,26671,119999,0.1017418,4.8246269,0.4577599,1356794,-16071,372244,199229
3600,1779177369,408067157,0,3,0,0,-60801,-1292,1261562,96995,150566,26671,119999,25835,75826,0.0985527,4.8211546,0.2892532,1356881,-15640,372244,193987
3601,1779177369,412911209,0,3,0,0,-62118,-2793,1260850,92297,163879,25835,75826,27112,47158,0.1034241,4.8151579,0.1798935,1356849,-15013,364380,193987
3602,1779177369,417894145,0,3,0,0,-61834,-1513,1259841,87362,176965,27112,47158,27842,10255,0.1062088,4.8070855,0.0391197,1356695,-14925,364380,196608
3603,1779177369,422925721,0,3,0,0,-61638,222,1258951,82254,188477,27842,10255,27858,-64908,0.1062698,4.7950888,-0.2476044,1356001,-13631,361759,199229
3604,1779177369,428031700,0,3,0,0,-61318,1597,1257289,76940,197833,27858,-64908,27318,-100436,0.1042099,4.7846828,-0.3831329,1355453,-13275,353894,199229
3605,1779177369,432997611,0,3,0,0,-62177,3656,1255746,71668,204775,27318,-100436,26589,-128564,0.1014290,4.7755780,-0.4904327,1354767,-12357,353894,199229
3606,1779177369,437908449,0,3,0,0,-61837,5027,1250109,66405,209778,26589,-128564,26003,-125736,0.0991936,4.7543979,-0.4796448,1353938,-11455,346030,201851
3607,1779177369,442943033,0,3,0,0,-61471,6408,1243225,61023,213359,26003,-125736,25521,-111303,0.0973549,4.7297893,-0.4245872,1352963,-11034,351273,201851
3608,1779177369,447907696,0,3,0,0,-61104,7780,1233493,55781,215750,25521,-111303,25126,-73525,0.0958481,4.6969881,-0.2804756,1351839,-10149,351273,204472
3609,1779177369,452907368,0,3,0,0,-60787,9402,1222218,50608,217930,25126,-73525,25011,-67271,0.0954094,4.6546931,-0.2566185,1349127,-8393,343409,204472
3610,1779177369,457892096,0,3,0,0,-60389,10737,1213198,45573,220896,25011,-67271,24854,-37971,0.0948105,4.6236377,-0.1448479,1347533,-7481,335544,207094
3611,1779177369,463023515,0,3,0,0,-61615,11994,1214622,40462,225427,24854,-37971,24856,-83958,0.0948181,4.6238070,-0.3202744,1345776,-7011,335544,207094
3612,1779177369,467894031,0,3,0,0,-61204,13314,1221031,35640,231571,24856,-83958,24535,-182172,0.0935936,4.6370158,-0.6949310,1343854,-5973,332923,207094
