idx,iterations,solve_time_us
9250,9,523.0
9251,9,699.0
9252,9,607.0
9253,9,621.0
9254,8,532.0
9255,9,636.0
9256,9,599.0
9257,9,681.0
9258,9,601.0
9259,9,562.0
9260,9,548.0
9261,8,549.0
9262,9,707.0
9263,9,570.0
9264,9,651.0
9265,9,625.0
9266,9,498.0
9267,8,475.0
9268,9,599.0
9269,9,555.0
9270,9,498.0
9271,9,488.0
9272,8,473.0
9273,9,554.0
9274,9,503.0
9275,9,495.0
9276,9,491.0
9277,9,573.0
9278,9,605.0
9279,9,677.0
9280,8,583.0
9281,9,603.0
9282,9,545.0
9283,9,495.0
9284,9,506.0
9285,9,635.0
9286,9,661.0
9287,9,607.0
9288,8,477.0
9289,9,493.0
9290,9,492.0
9291,9,496.0
9292,9,615.0
9293,9,550.0
9294,9,498.0
9295,9,491.0
9296,9,497.0
9297,9,558.0
9298,8,645.0
9299,9,560.0
9300,9,487.0
9301,9,517.0
9302,8,691.0
9303,9,560.0
9304,9,496.0
9305,9,496.0
9306,9,496.0
9307,8,472.0
9308,9,496.0
9309,9,504.0
9310,9,497.0
9311,8,550.0
9312,9,509.0
9313,9,491.0
9314,8,528.0
9315,9,653.0
9316,9,631.0
9317,9,556.0
9318,8,610.0
9319,9,493.0
9320,9,500.0
9321,9,493.0
9322,9,556.0
9323,8,533.0
9324,9,484.0
9325,9,501.0
9326,9,743.0
9327,9,709.0
9328,8,547.0
9329,9,606.0
9330,9,506.0
9331,9,497.0
9332,9,549.0
9333,9,559.0
9334,9,561.0
9335,9,493.0
9336,9,508.0
9337,9,655.0
9338,8,591.0
9339,9,750.0
9340,9,581.0
9341,9,507.0
9342,9,499.0
9343,8,473.0
9344,9,495.0
9345,9,600.0
9346,9,550.0
9347,9,552.0
9348,8,480.0
9349,9,501.0
9350,9,567.0
9351,9,546.0
9352,9,508.0
9353,9,505.0
9354,9,496.0
9355,9,490.0
9356,8,478.0
9357,9,497.0
9358,9,507.0
9359,9,504.0
9360,9,495.0
9361,9,629.0
9362,9,560.0
9363,8,526.0
9364,9,558.0
9365,9,544.0
9366,9,556.0
9367,8,469.0
9368,9,493.0
9369,9,671.0
9370,9,593.0
9371,9,542.0
9372,8,482.0
9373,9,511.0
9374,9,495.0
9375,9,490.0
9376,9,494.0
9377,8,477.0
9378,9,508.0
9379,9,498.0
9380,9,501.0
9381,9,546.0
9382,8,556.0
9383,9,516.0
9384,9,499.0
9385,9,500.0
9386,9,492.0
9387,9,511.0
9388,8,720.0
9389,9,591.0
9390,9,599.0
9391,9,497.0
9392,8,485.0
9393,9,548.0
9394,9,557.0
9395,9,544.0
9396,9,557.0
9397,9,554.0
9398,9,552.0
9399,8,734.0
9400,9,730.0
9401,9,651.0
9402,9,600.0
9403,9,604.0
9404,9,564.0
9405,8,588.0
9406,9,558.0
9407,9,572.0
9408,9,501.0
9409,8,486.0
9410,9,497.0
9411,9,495.0
9412,9,613.0
9413,8,539.0
9414,9,545.0
9415,9,489.0
9416,9,498.0
9417,8,503.0
9418,9,559.0
9419,9,511.0
9420,9,543.0
9421,9,499.0
9422,9,499.0
9423,9,504.0
9424,8,678.0
9425,9,667.0
9426,9,607.0
9427,9,503.0
9428,9,504.0
9429,9,508.0
9430,8,556.0
9431,9,611.0
9432,9,505.0
9433,9,512.0
9434,9,509.0
9435,8,479.0
9436,9,664.0
9437,9,608.0
9438,9,649.0
9439,9,503.0
9440,9,549.0
9441,8,691.0
9442,9,618.0
9443,9,505.0
9444,9,547.0
9445,9,630.0
9446,8,527.0
9447,9,633.0
9448,9,546.0
9449,9,551.0
9450,9,543.0
9451,8,533.0
9452,9,499.0
9453,9,493.0
9454,9,504.0
9455,8,481.0
9456,9,498.0
9457,9,490.0
9458,9,497.0
9459,8,483.0
9460,9,534.0
9461,9,565.0
9462,9,551.0
9463,8,524.0
9464,9,542.0
9465,9,544.0
9466,9,546.0
9467,8,523.0
9468,9,545.0
9469,9,551.0
9470,9,542.0
9471,9,696.0
9472,8,641.0
9473,9,595.0
9474,9,548.0
9475,9,554.0
9476,8,535.0
9477,9,549.0
9478,9,508.0
9479,9,498.0
9480,9,540.0
9481,8,481.0
9482,9,491.0
9483,9,499.0
9484,9,517.0
9485,8,480.0
9486,9,660.0
9487,9,623.0
9488,9,706.0
9489,8,588.0
9490,9,507.0
9491,9,556.0
9492,9,499.0
9493,9,621.0
9494,8,473.0
9495,9,494.0
9496,9,497.0
9497,9,493.0
9498,8,498.0
9499,9,483.0
9500,9,547.0
9501,9,550.0
9502,8,541.0
9503,9,574.0
9504,9,501.0
9505,9,555.0
9506,9,495.0
9507,9,548.0
9508,9,557.0
9509,9,564.0
9510,9,501.0
9511,9,496.0
9512,8,479.0
9513,9,615.0
9514,9,633.0
9515,9,561.0
9516,8,647.0
9517,9,639.0
9518,9,647.0
9519,9,626.0
9520,9,543.0
9521,8,534.0
9522,9,647.0
9523,9,491.0
9524,9,495.0
9525,9,495.0
9526,8,475.0
9527,9,494.0
9528,9,502.0
9529,9,497.0
9530,9,484.0
9531,8,483.0
9532,9,589.0
9533,9,792.0
9534,9,754.0
9535,8,1737.0
9536,9,751.0
9537,9,535.0
9538,9,504.0
9539,8,478.0
9540,9,637.0
9541,9,512.0
9542,9,492.0
9543,9,492.0
9544,9,491.0
9545,8,475.0
9546,9,492.0
9547,9,506.0
9548,9,497.0
9549,9,498.0
9550,8,475.0
9551,9,569.0
9552,9,549.0
9553,9,500.0
9554,9,488.0
9555,9,503.0
9556,8,547.0
9557,9,556.0
9558,9,554.0
9559,9,549.0
9560,8,536.0
9561,9,576.0
9562,9,606.0
9563,8,578.0
9564,9,554.0
9565,9,556.0
9566,9,629.0
9567,9,597.0
9568,9,639.0
9569,9,606.0
9570,9,628.0
9571,8,577.0
9572,9,631.0
9573,9,543.0
9574,9,505.0
9575,9,510.0
9576,9,492.0
9577,9,490.0
9578,9,491.0
9579,9,506.0
9580,9,550.0
9581,9,547.0
9582,9,557.0
9583,8,477.0
9584,9,496.0
9585,9,496.0
9586,9,490.0
9587,8,477.0
9588,9,495.0
9589,9,520.0
9590,9,506.0
9591,9,497.0
9592,8,478.0
9593,9,491.0
9594,9,492.0
9595,9,494.0
9596,8,596.0
9597,9,560.0
9598,9,611.0
9599,9,653.0
9600,9,543.0
9601,8,492.0
9602,9,546.0
9603,9,550.0
9604,9,614.0
9605,9,543.0
9606,8,472.0
9607,9,547.0
9608,9,624.0
9609,9,559.0
9610,9,676.0
9611,9,708.0
9612,9,827.0
9613,9,741.0
9614,8,634.0
9615,9,601.0
9616,9,655.0
9617,9,718.0
9618,9,546.0
9619,8,532.0
9620,9,565.0
9621,9,556.0
9622,9,610.0
9623,8,536.0
9624,9,552.0
9625,9,491.0
9626,9,492.0
9627,9,548.0
9628,9,492.0
9629,8,477.0
9630,9,487.0
9631,9,486.0
9632,9,510.0
9633,9,492.0
9634,9,565.0
9635,9,703.0
9636,9,733.0
9637,8,679.0
9638,9,603.0
9639,9,605.0
9640,9,553.0
9641,9,602.0
9642,9,596.0
9643,8,587.0
9644,9,560.0
9645,9,628.0
9646,9,561.0
9647,9,547.0
9648,9,547.0
9649,8,472.0
9650,9,488.0
9651,9,564.0
9652,9,550.0
9653,9,496.0
9654,8,470.0
9655,9,495.0
9656,9,491.0
9657,9,499.0
9658,9,498.0
9659,8,516.0
9660,9,501.0
9661,9,549.0
9662,9,680.0
9663,9,544.0
9664,8,584.0
9665,9,557.0
9666,9,498.0
9667,9,491.0
9668,9,499.0
9669,9,492.0
9670,8,493.0
9671,9,495.0
9672,9,505.0
9673,9,494.0
9674,9,495.0
9675,9,518.0
9676,9,495.0
9677,9,498.0
9678,8,474.0
9679,9,488.0
9680,9,519.0
9681,9,605.0
9682,9,556.0
9683,9,549.0
9684,9,656.0
9685,9,742.0
9686,8,660.0
9687,9,652.0
9688,9,599.0
9689,9,606.0
9690,9,589.0
9691,8,587.0
9692,9,556.0
9693,9,561.0
9694,9,531.0
9695,8,541.0
9696,9,549.0
9697,9,489.0
9698,9,495.0
9699,9,603.0
9700,9,552.0
9701,9,492.0
9702,8,481.0
9703,9,494.0
9704,9,509.0
9705,9,496.0
9706,9,499.0
9707,9,502.0
9708,9,497.0
9709,9,496.0
9710,9,498.0
9711,8,529.0
9712,9,674.0
9713,9,616.0
9714,9,492.0
9715,8,475.0
9716,9,613.0
9717,9,635.0
9718,9,579.0
9719,8,556.0
9720,9,556.0
9721,9,494.0
9722,9,492.0
9723,8,496.0
9724,9,495.0
9725,9,514.0
9726,9,486.0
9727,8,479.0
9728,9,507.0
9729,9,494.0
9730,9,703.0
9731,8,660.0
9732,9,649.0
9733,9,597.0
9734,9,503.0
9735,9,498.0
9736,9,497.0
9737,9,553.0
9738,8,527.0
9739,9,549.0
9740,9,544.0
9741,9,545.0
9742,9,547.0
9743,9,544.0
9744,9,546.0
9745,9,506.0
9746,9,495.0
9747,9,498.0
9748,9,495.0
9749,9,491.0
9750,9,495.0
9751,8,471.0
9752,9,512.0
9753,9,496.0
9754,9,497.0
9755,8,486.0
9756,9,498.0
9757,9,496.0
9758,9,493.0
9759,9,498.0
9760,9,495.0
9761,9,495.0
9762,9,543.0
9763,9,542.0
9764,9,544.0
9765,9,543.0
9766,8,530.0
9767,9,547.0
9768,9,543.0
9769,9,489.0
9770,9,611.0
9771,9,561.0
9772,9,547.0
9773,9,498.0
9774,8,474.0
9775,9,492.0
9776,9,543.0
9777,9,553.0
9778,9,498.0
9779,9,540.0
9780,8,485.0
9781,9,495.0
9782,9,501.0
9783,9,495.0
9784,9,611.0
9785,9,647.0
9786,9,644.0
9787,9,636.0
9788,9,552.0
9789,9,666.0
9790,8,636.0
9791,9,627.0
9792,9,546.0
9793,9,491.0
9794,9,542.0
9795,8,531.0
9796,9,537.0
9797,9,544.0
9798,9,497.0
9799,9,511.0
9800,9,492.0
9801,8,478.0
9802,9,504.0
9803,9,601.0
9804,9,508.0
9805,8,483.0
9806,9,499.0
9807,9,495.0
9808,9,494.0
9809,9,567.0
9810,9,512.0
9811,8,531.0
9812,9,550.0
9813,9,559.0
9814,9,613.0
9815,9,606.0
9816,9,625.0
9817,8,474.0
9818,9,556.0
9819,9,543.0
9820,9,516.0
9821,9,551.0
9822,9,489.0
9823,8,478.0
9824,9,600.0
9825,9,553.0
9826,9,554.0
9827,9,561.0
9828,9,554.0
9829,8,490.0
9830,9,498.0
9831,9,551.0
9832,9,562.0
9833,9,490.0
9834,9,551.0
9835,8,554.0
9836,9,550.0
9837,9,572.0
9838,9,696.0
9839,8,806.0
9840,9,674.0
9841,9,491.0
9842,9,545.0
9843,9,569.0
9844,9,554.0
9845,9,546.0
9846,8,479.0
9847,9,493.0
9848,9,553.0
9849,9,553.0
9850,9,548.0
9851,9,553.0
9852,9,502.0
9853,8,532.0
9854,9,609.0
9855,9,501.0
9856,9,560.0
9857,9,556.0
9858,8,527.0
9859,9,503.0
9860,9,519.0
9861,9,508.0
9862,9,567.0
9863,8,481.0
9864,9,494.0
9865,9,487.0
9866,9,489.0
9867,9,504.0
9868,8,475.0
9869,9,516.0
9870,9,493.0
9871,9,496.0
9872,9,496.0
9873,9,552.0
9874,9,552.0
9875,8,534.0
9876,9,565.0
9877,9,502.0
9878,9,549.0
9879,9,651.0
9880,9,733.0
9881,9,617.0
9882,8,592.0
9883,9,595.0
9884,9,584.0
9885,9,785.0
9886,8,689.0
9887,9,603.0
9888,9,629.0
9889,9,486.0
9890,8,476.0
9891,9,603.0
9892,9,551.0
9893,9,495.0
9894,8,466.0
9895,9,492.0
9896,9,491.0
9897,9,497.0
9898,9,503.0
9899,9,524.0
9900,9,502.0
9901,9,496.0
9902,8,481.0
9903,9,495.0
9904,9,683.0
9905,9,594.0
9906,8,661.0
9907,9,599.0
9908,9,552.0
9909,9,551.0
9910,9,626.0
9911,9,603.0
9912,9,626.0
9913,9,490.0
9914,8,540.0
9915,9,545.0
9916,9,496.0
9917,9,491.0
9918,8,470.0
9919,9,493.0
9920,9,517.0
9921,9,508.0
9922,9,611.0
9923,9,630.0
9924,9,540.0
9925,9,551.0
9926,9,493.0
9927,9,499.0
9928,9,492.0
9929,9,497.0
9930,8,473.0
9931,9,501.0
9932,9,500.0
9933,9,559.0
9934,9,829.0
9935,9,784.0
9936,9,651.0
9937,8,476.0
9938,9,498.0
9939,9,812.0
9940,8,629.0
9941,9,653.0
9942,9,496.0
9943,9,544.0
9944,9,747.0
9945,9,639.0
9946,9,546.0
9947,8,544.0
9948,9,645.0
9949,9,549.0
9950,9,494.0
9951,9,500.0
9952,9,499.0
9953,8,479.0
9954,9,493.0
9955,9,493.0
9956,9,496.0
9957,9,500.0
9958,8,485.0
9959,9,532.0
9960,9,499.0
9961,9,487.0
9962,9,501.0
9963,9,557.0
9964,9,553.0
9965,9,561.0
9966,9,490.0
9967,9,495.0
9968,9,695.0
9969,9,633.0
9970,9,553.0
9971,9,557.0
9972,9,555.0
9973,8,472.0
9974,9,488.0
9975,9,490.0
9976,9,501.0
9977,9,491.0
9978,9,496.0
9979,8,475.0
9980,9,496.0
9981,9,498.0
9982,9,491.0
9983,9,493.0
9984,9,500.0
9985,8,472.0
9986,9,488.0
9987,9,514.0
9988,9,552.0
9989,9,549.0
9990,8,486.0
9991,9,505.0
9992,9,522.0
9993,9,506.0
9994,9,511.0
9995,8,490.0
9996,9,704.0
9997,9,491.0
9998,9,502.0
9999,9,498.0
10000,8,478.0
10001,9,500.0
10002,9,505.0
10003,9,499.0
10004,8,497.0
10005,9,495.0
10006,9,506.0
10007,8,475.0
10008,9,496.0
10009,9,494.0
10010,9,491.0
10011,8,715.0
10012,9,646.0
10013,9,629.0
10014,9,497.0
10015,9,561.0
10016,9,506.0
10017,8,485.0
10018,9,501.0
10019,9,544.0
10020,9,529.0
10021,9,501.0
10022,9,499.0
10023,8,488.0
10024,9,500.0
10025,9,511.0
10026,8,471.0
10027,9,498.0
10028,9,490.0
10029,8,537.0
10030,9,684.0
10031,9,601.0
10032,9,551.0
10033,9,490.0
10034,9,493.0
10035,9,552.0
10036,8,534.0
10037,9,545.0
10038,9,489.0
10039,9,492.0
10040,9,550.0
10041,9,551.0
10042,9,501.0
10043,9,568.0
10044,9,504.0
10045,8,491.0
10046,9,501.0
10047,9,503.0
10048,9,503.0
10049,9,499.0
10050,8,520.0
10051,9,503.0
10052,9,503.0
10053,9,504.0
10054,9,675.0
10055,9,593.0
10056,9,647.0
10057,8,475.0
10058,9,547.0
10059,9,562.0
10060,9,633.0
10061,9,614.0
10062,8,471.0
10063,9,493.0
10064,9,554.0
10065,9,501.0
10066,8,481.0
10067,9,502.0
10068,9,507.0
10069,9,485.0
10070,9,555.0
10071,8,481.0
10072,9,506.0
10073,9,510.0
10074,9,487.0
10075,9,501.0
10076,9,497.0
10077,8,489.0
10078,9,501.0
10079,9,516.0
10080,9,495.0
10081,9,495.0
10082,8,479.0
10083,9,561.0
10084,9,687.0
10085,9,545.0
10086,9,491.0
10087,8,541.0
10088,9,629.0
10089,9,591.0
10090,9,631.0
10091,8,579.0
10092,9,680.0
10093,9,582.0
10094,9,623.0
10095,9,546.0
10096,9,547.0
10097,9,495.0
10098,8,467.0
10099,9,551.0
10100,9,500.0
10101,8,489.0
10102,9,504.0
10103,9,604.0
10104,9,680.0
10105,9,595.0
10106,8,666.0
10107,9,595.0
10108,9,549.0
10109,9,548.0
10110,8,471.0
10111,9,548.0
10112,9,633.0
10113,9,541.0
10114,9,547.0
10115,9,599.0
10116,9,497.0
10117,9,498.0
10118,9,498.0
10119,8,488.0
10120,9,512.0
10121,9,522.0
10122,9,492.0
10123,9,497.0
10124,9,487.0
10125,9,493.0
10126,9,507.0
10127,8,477.0
10128,9,688.0
10129,9,593.0
10130,9,531.0
10131,9,499.0
10132,8,483.0
10133,9,493.0
10134,9,492.0
10135,9,498.0
10136,9,496.0
10137,9,525.0
10138,9,618.0
10139,9,538.0
10140,9,504.0
10141,8,488.0
10142,9,502.0
10143,9,495.0
10144,9,500.0
10145,9,496.0
10146,8,476.0
10147,9,499.0
10148,9,497.0
10149,9,554.0
10150,8,494.0
10151,9,558.0
10152,9,498.0
10153,8,543.0
10154,9,556.0
10155,9,576.0
10156,9,504.0
10157,8,473.0
10158,9,505.0
10159,9,556.0
10160,9,561.0
10161,8,809.0
10162,9,716.0
10163,9,606.0
10164,9,563.0
10165,9,551.0
10166,9,651.0
10167,9,624.0
10168,9,513.0
10169,8,486.0
10170,9,492.0
10171,9,493.0
10172,9,497.0
10173,9,497.0
10174,8,472.0
10175,9,496.0
10176,9,494.0
10177,9,548.0
10178,8,592.0
10179,9,598.0
10180,9,625.0
10181,9,497.0
10182,9,560.0
10183,9,661.0
10184,8,634.0
10185,9,629.0
10186,9,651.0
10187,9,630.0
10188,9,485.0
10189,8,533.0
10190,9,743.0
10191,9,826.0
10192,9,497.0
10193,9,550.0
10194,8,534.0
10195,9,550.0
10196,9,564.0
10197,9,555.0
10198,8,520.0
10199,9,497.0
10200,9,491.0
10201,9,499.0
10202,9,499.0
10203,9,497.0
10204,9,493.0
10205,9,494.0
10206,8,470.0
10207,9,503.0
10208,9,502.0
10209,9,539.0
10210,9,540.0
10211,9,587.0
10212,8,527.0
10213,9,543.0
10214,9,543.0
10215,9,598.0
10216,9,837.0
10217,9,538.0
10218,8,526.0
10219,9,554.0
10220,9,544.0
10221,9,653.0
10222,8,480.0
10223,9,497.0
10224,9,485.0
10225,9,492.0
10226,9,502.0
10227,9,546.0
10228,9,541.0
10229,9,538.0
10230,9,540.0
10231,8,526.0
10232,9,544.0
10233,9,547.0
10234,9,544.0
10235,9,542.0
10236,9,545.0
10237,8,526.0
10238,9,550.0
10239,9,545.0
10240,9,566.0
10241,9,539.0
10242,9,859.0
10243,9,602.0
10244,8,534.0
10245,9,652.0
10246,9,552.0
10247,9,497.0
10248,8,467.0
10249,9,492.0
10250,9,610.0
10251,9,499.0
10252,9,501.0
10253,9,484.0
10254,9,488.0
10255,8,535.0
10256,9,495.0
10257,9,501.0
10258,9,540.0
10259,9,497.0
10260,9,547.0
10261,8,483.0
10262,9,527.0
10263,9,556.0
10264,9,611.0
10265,8,517.0
10266,9,587.0
10267,9,546.0
10268,9,880.0
10269,9,601.0
10270,8,570.0
10271,9,541.0
10272,9,602.0
10273,9,502.0
10274,9,496.0
10275,8,475.0
10276,9,482.0
10277,9,497.0
10278,8,592.0
10279,9,498.0
10280,9,491.0
10281,9,492.0
10282,9,594.0
10283,9,578.0
10284,8,565.0
10285,9,592.0
10286,9,588.0
10287,9,543.0
10288,9,583.0
10289,9,551.0
10290,9,500.0
10291,9,589.0
10292,9,876.0
10293,8,578.0
10294,9,588.0
10295,9,540.0
10296,9,542.0
10297,8,694.0
10298,9,539.0
10299,9,496.0
10300,9,493.0
10301,9,496.0
10302,9,505.0
10303,9,492.0
10304,8,478.0
10305,9,498.0
10306,9,515.0
10307,9,501.0
10308,9,496.0
10309,8,475.0
10310,9,494.0
10311,9,497.0
10312,9,488.0
10313,8,570.0
10314,9,595.0
10315,9,542.0
10316,9,773.0
10317,8,532.0
10318,9,497.0
10319,9,488.0
10320,9,494.0
10321,8,476.0
10322,9,494.0
10323,9,493.0
10324,9,512.0
10325,8,507.0
10326,9,521.0
10327,9,548.0
10328,9,541.0
10329,9,541.0
10330,9,548.0
10331,8,520.0
10332,9,541.0
10333,9,545.0
10334,9,539.0
10335,9,494.0
10336,8,476.0
10337,9,498.0
10338,9,510.0
10339,9,506.0
10340,9,765.0
10341,9,701.0
10342,9,604.0
10343,8,482.0
10344,9,544.0
10345,9,658.0
10346,9,545.0
10347,9,587.0
10348,9,534.0
10349,9,504.0
10350,9,606.0
10351,8,559.0
10352,9,542.0
10353,9,544.0
10354,9,548.0
10355,9,546.0
10356,8,524.0
10357,9,503.0
10358,9,587.0
10359,9,585.0
10360,8,567.0
10361,9,540.0
10362,9,586.0
10363,9,553.0
10364,8,579.0
10365,9,599.0
10366,9,873.0
10367,9,497.0
10368,9,552.0
10369,9,710.0
10370,8,582.0
10371,9,540.0
10372,9,487.0
10373,9,541.0
10374,9,566.0
10375,9,549.0
10376,9,499.0
10377,8,515.0
10378,9,500.0
10379,9,491.0
10380,9,503.0
10381,8,531.0
10382,9,546.0
10383,9,542.0
10384,9,543.0
10385,9,543.0
10386,9,539.0
10387,9,542.0
10388,9,552.0
10389,9,550.0
10390,9,548.0
10391,9,488.0
10392,8,859.0
10393,9,597.0
10394,9,503.0
10395,9,493.0
10396,9,490.0
10397,9,501.0
10398,8,480.0
10399,9,517.0
10400,9,499.0
10401,9,496.0
10402,9,546.0
10403,9,552.0
10404,8,530.0
10405,9,556.0
10406,9,549.0
10407,9,561.0
10408,9,651.0
10409,9,626.0
10410,8,527.0
10411,9,516.0
10412,9,548.0
10413,9,505.0
10414,9,495.0
10415,9,486.0
10416,8,488.0
10417,9,677.0
10418,9,609.0
10419,9,555.0
10420,8,469.0
10421,9,782.0
10422,9,598.0
10423,9,499.0
10424,9,494.0
10425,9,492.0
10426,9,589.0
10427,9,540.0
10428,8,520.0
10429,9,551.0
10430,9,542.0
10431,9,493.0
10432,9,496.0
10433,9,494.0
10434,8,473.0
10435,9,491.0
10436,9,495.0
10437,9,616.0
10438,9,512.0
10439,9,489.0
10440,9,495.0
10441,8,478.0
10442,9,500.0
10443,9,815.0
10444,9,492.0
10445,9,615.0
10446,9,685.0
10447,9,524.0
10448,8,488.0
10449,9,500.0
10450,9,513.0
10451,9,542.0
10452,8,579.0
10453,9,675.0
10454,9,599.0
10455,9,552.0
10456,8,577.0
10457,9,676.0
10458,9,598.0
10459,9,735.0
10460,8,533.0
10461,9,630.0
10462,9,546.0
10463,9,492.0
10464,9,499.0
10465,8,533.0
10466,9,497.0
10467,9,503.0
10468,9,496.0
10469,9,490.0
10470,8,482.0
10471,9,501.0
10472,9,552.0
10473,9,504.0
10474,9,495.0
10475,8,477.0
10476,9,553.0
10477,9,678.0
10478,9,600.0
10479,9,554.0
10480,9,596.0
10481,9,628.0
10482,8,590.0
10483,9,551.0
10484,9,514.0
10485,9,548.0
10486,9,541.0
10487,9,491.0
10488,9,492.0
10489,9,560.0
10490,8,476.0
10491,9,492.0
10492,9,496.0
10493,9,503.0
10494,9,701.0
10495,8,542.0
10496,9,498.0
10497,9,532.0
10498,9,495.0
10499,9,491.0
10500,8,480.0
10501,9,493.0
10502,9,551.0
10503,9,681.0
10504,9,644.0
10505,9,555.0
10506,8,578.0
10507,9,504.0
10508,9,554.0
10509,9,549.0
10510,9,547.0
10511,9,492.0
10512,9,543.0
10513,8,613.0
10514,9,597.0
10515,9,630.0
10516,9,499.0
10517,9,556.0
10518,8,687.0
10519,9,609.0
10520,9,550.0
10521,9,546.0
10522,9,506.0
10523,8,478.0
10524,9,495.0
10525,9,496.0
10526,9,498.0
10527,9,495.0
10528,9,490.0
10529,9,489.0
10530,8,479.0
10531,9,491.0
10532,9,722.0
10533,9,631.0
10534,9,650.0
10535,8,471.0
10536,9,498.0
10537,9,557.0
10538,9,541.0
10539,9,550.0
10540,9,498.0
10541,9,506.0
10542,9,547.0
10543,9,546.0
10544,9,543.0
10545,8,529.0
10546,9,518.0
10547,9,496.0
10548,9,493.0
10549,9,494.0
10550,8,475.0
10551,9,499.0
10552,9,496.0
10553,9,494.0
10554,9,493.0
10555,9,496.0
10556,8,493.0
10557,9,525.0
10558,9,498.0
10559,9,490.0
10560,9,495.0
10561,9,497.0
10562,9,493.0
10563,9,493.0
10564,8,470.0
10565,9,503.0
10566,9,497.0
10567,9,503.0
10568,9,667.0
10569,8,538.0
10570,9,495.0
10571,9,492.0
10572,9,494.0
10573,9,495.0
10574,8,474.0
10575,9,555.0
10576,9,495.0
10577,9,495.0
10578,8,475.0
10579,9,511.0
10580,9,560.0
10581,9,596.0
10582,8,526.0
10583,9,493.0
10584,9,554.0
10585,9,543.0
10586,9,493.0
10587,9,493.0
10588,8,474.0
10589,9,507.0
10590,9,502.0
10591,9,584.0
10592,8,503.0
10593,9,837.0
10594,9,704.0
10595,9,495.0
10596,8,476.0
10597,9,504.0
10598,9,499.0
10599,9,564.0
10600,8,525.0
10601,9,542.0
10602,9,546.0
10603,9,549.0
10604,9,605.0
10605,9,545.0
10606,9,561.0
10607,8,469.0
10608,9,544.0
10609,9,545.0
10610,9,544.0
10611,9,544.0
10612,8,475.0
10613,9,557.0
10614,9,543.0
10615,8,495.0
10616,9,500.0
10617,9,538.0
10618,9,820.0
10619,9,497.0
10620,8,526.0
10621,9,548.0
10622,9,620.0
10623,9,553.0
10624,9,543.0
10625,8,529.0
10626,9,550.0
10627,9,562.0
10628,9,546.0
10629,9,562.0
10630,9,544.0
10631,9,544.0
10632,9,546.0
10633,8,528.0
10634,9,545.0
10635,9,549.0
10636,9,541.0
10637,9,560.0
10638,8,537.0
10639,9,504.0
10640,9,509.0
10641,9,561.0
10642,9,504.0
10643,8,475.0
10644,9,494.0
10645,9,496.0
10646,9,493.0
10647,9,560.0
10648,9,495.0
10649,9,495.0
10650,8,476.0
10651,9,519.0
10652,9,494.0
10653,9,492.0
10654,9,491.0
10655,9,494.0
10656,8,480.0
10657,9,496.0
10658,9,544.0
10659,9,544.0
10660,9,584.0
10661,9,617.0
10662,8,525.0
10663,9,589.0
10664,9,553.0
10665,8,593.0
10666,9,592.0
10667,9,556.0
10668,9,818.0
10669,9,555.0
10670,8,608.0
10671,9,497.0
10672,9,491.0
10673,9,496.0
10674,9,494.0
10675,9,529.0
10676,9,559.0
10677,8,587.0
10678,9,511.0
10679,9,497.0
10680,8,498.0
10681,9,510.0
10682,9,590.0
10683,9,549.0
10684,9,495.0
10685,9,541.0
10686,9,545.0
10687,8,527.0
10688,9,547.0
10689,9,601.0
10690,9,550.0
10691,8,490.0
10692,9,699.0
10693,9,567.0
10694,9,550.0
10695,9,487.0
10696,9,547.0
10697,9,542.0
10698,9,560.0
10699,8,492.0
10700,9,551.0
10701,9,552.0
10702,9,550.0
10703,9,568.0
10704,8,483.0
10705,9,604.0
10706,9,650.0
10707,9,581.0
10708,9,652.0
10709,9,639.0
10710,8,583.0
10711,9,546.0
10712,9,589.0
10713,9,623.0
10714,9,508.0
10715,9,548.0
10716,9,549.0
10717,9,745.0
10718,9,615.0
10719,9,538.0
10720,9,545.0
10721,8,530.0
10722,9,544.0
10723,9,592.0
10724,9,500.0
10725,9,493.0
10726,8,467.0
10727,9,496.0
10728,9,550.0
10729,9,494.0
10730,9,495.0
10731,9,502.0
10732,8,530.0
10733,9,804.0
10734,9,645.0
10735,9,772.0
10736,9,575.0
10737,9,510.0
10738,9,487.0
10739,8,487.0
10740,9,495.0
10741,9,510.0
10742,9,502.0
10743,9,498.0
10744,9,495.0
10745,8,482.0
10746,9,508.0
10747,9,494.0
10748,9,558.0
10749,9,542.0
10750,8,542.0
10751,9,547.0
10752,9,559.0
10753,9,549.0
10754,8,542.0
10755,9,542.0
10756,9,545.0
10757,9,544.0
10758,9,558.0
10759,9,536.0
10760,9,546.0
10761,9,544.0
10762,9,553.0
10763,9,627.0
10764,9,556.0
10765,9,508.0
10766,9,498.0
10767,9,496.0
10768,8,477.0
10769,9,510.0
10770,9,499.0
10771,9,502.0
10772,9,511.0
10773,8,490.0
10774,9,536.0
10775,9,501.0
10776,9,498.0
10777,8,479.0
10778,9,497.0
10779,9,498.0
10780,9,492.0
10781,8,477.0
10782,9,555.0
10783,9,564.0
10784,9,564.0
10785,9,579.0
10786,9,500.0
10787,8,484.0
10788,9,508.0
10789,9,497.0
10790,9,498.0
10791,8,522.0
10792,9,499.0
10793,9,492.0
10794,9,503.0
10795,9,560.0
10796,9,549.0
10797,9,545.0
10798,9,557.0
10799,9,553.0
10800,8,531.0
10801,9,547.0
10802,9,543.0
