timestamp_sec,timestamp_nsec,cpu_percent,memory_percent,memory_used_mb,scan_to_pose_latency_ms,scan_rate_hz,pose_rate_hz,gpu_percent,gpu_freq_mhz,emc_percent
1769951860,837342788,33.3,15.0,881.6,0.0,252.6,0.0,0.0,0.0,0.0
1769951860,937381239,31.3,15.0,881.7,0.0,252.3,0.0,0.0,0.0,0.0
1769951861,37381576,30.9,15.0,879.9,0.0,252.2,0.0,0.0,0.0,0.0
1769951861,137398807,32.9,15.0,880.3,0.0,252.2,0.0,0.0,0.0,0.0
1769951861,237407622,30.4,15.0,880.6,0.0,252.2,0.0,0.0,0.0,0.0
1769951861,337413301,33.3,15.0,880.7,0.0,252.2,0.0,0.0,0.0,0.0
1769951861,437444741,35.4,15.0,881.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951861,537415283,36.9,15.1,882.3,0.0,250.9,0.0,0.0,0.0,0.0
1769951861,637401217,30.9,15.1,882.3,0.0,250.9,0.0,0.0,0.0,0.0
1769951861,737396048,27.9,15.1,882.7,0.0,251.2,0.0,0.0,0.0,0.0
1769951861,837398751,29.2,15.1,882.5,0.0,251.3,0.0,0.0,0.0,0.0
1769951861,937382509,28.8,15.1,883.2,0.0,251.6,0.0,0.0,0.0,0.0
1769951862,37466942,32.9,15.1,882.8,0.0,251.3,0.0,0.0,0.0,0.0
1769951862,137341734,29.4,15.1,883.2,0.0,251.2,0.0,0.0,0.0,0.0
1769951862,237389364,31.9,15.1,883.4,0.0,251.3,0.0,0.0,0.0,0.0
1769951862,337354207,31.4,15.1,883.6,0.0,251.3,0.0,0.0,0.0,0.0
1769951862,437387180,31.9,15.1,883.8,0.0,251.4,0.0,0.0,0.0,0.0
1769951862,537391736,29.0,15.1,883.1,0.0,250.6,0.0,0.0,0.0,0.0
1769951862,637331491,29.0,15.1,882.6,0.0,251.2,0.0,0.0,0.0,0.0
1769951862,737403153,31.0,15.1,882.8,0.0,250.8,0.0,0.0,0.0,0.0
1769951862,837393693,33.8,15.1,882.7,0.0,251.0,0.0,0.0,0.0,0.0
1769951862,938037244,40.5,15.1,883.1,0.0,250.5,0.0,0.0,0.0,0.0
1769951863,37386644,30.3,15.1,882.9,0.0,250.4,0.0,0.0,0.0,0.0
1769951863,137391902,27.7,15.1,883.3,0.0,251.2,0.0,0.0,0.0,0.0
1769951863,237392904,29.4,15.1,883.5,0.0,251.1,0.0,0.0,0.0,0.0
1769951863,337388433,28.4,15.1,883.2,0.0,251.6,0.0,0.0,0.0,0.0
1769951863,437349498,29.9,15.0,880.9,0.0,251.6,0.0,0.0,0.0,0.0
1769951863,537391908,29.4,15.0,881.2,0.0,250.7,0.0,0.0,0.0,0.0
1769951863,637400654,30.4,15.0,881.6,0.0,250.9,0.0,0.0,0.0,0.0
1769951863,737377079,30.4,15.0,881.6,0.0,250.8,0.0,0.0,0.0,0.0
1769951863,837290878,28.8,15.0,881.9,0.0,250.8,0.0,0.0,0.0,0.0
1769951863,937391723,29.2,15.1,882.4,0.0,250.9,0.0,0.0,0.0,0.0
1769951864,37380627,32.4,15.1,882.6,0.0,251.0,0.0,0.0,0.0,0.0
1769951864,137371130,31.9,15.1,882.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951864,237410818,26.2,15.1,882.7,0.0,250.6,0.0,0.0,0.0,0.0
1769951864,337373160,29.9,15.0,881.3,0.0,251.2,0.0,0.0,0.0,0.0
1769951864,437376687,29.9,15.0,881.7,0.0,250.9,0.0,0.0,0.0,0.0
1769951864,537377014,28.4,15.1,882.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951864,637381821,28.8,15.0,881.6,0.0,250.9,0.0,0.0,0.0,0.0
1769951864,737372068,26.2,15.1,882.3,0.0,251.0,0.0,0.0,0.0,0.0
1769951864,837371723,29.4,15.0,881.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951864,937431795,33.8,15.0,881.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951865,37422393,30.9,15.0,882.1,0.0,251.0,0.0,0.0,0.0,0.0
1769951865,137395485,32.9,15.1,882.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951865,237443842,26.6,15.1,883.2,0.0,250.8,0.0,0.0,0.0,0.0
1769951865,337448967,33.8,15.0,881.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951865,437382537,30.9,15.0,881.2,0.0,252.4,0.0,0.0,0.0,0.0
1769951865,537384366,28.4,15.0,881.7,0.0,252.6,0.0,0.0,0.0,0.0
1769951865,637422259,35.7,15.0,881.8,0.0,252.8,0.0,0.0,0.0,0.0
1769951865,737392983,28.8,15.0,881.8,0.0,252.7,0.0,0.0,0.0,0.0
1769951865,837453917,33.3,15.1,882.4,0.0,252.2,0.0,0.0,0.0,0.0
1769951865,937457473,35.3,15.0,881.9,0.0,252.4,0.0,0.0,0.0,0.0
1769951866,37446021,31.3,15.1,882.3,0.0,253.6,0.0,0.0,0.0,0.0
1769951866,137459143,30.4,15.1,882.8,0.0,252.3,0.0,0.0,0.0,0.0
1769951866,237438440,29.9,15.1,883.2,0.0,252.7,0.0,0.0,0.0,0.0
1769951866,337400328,31.4,15.1,883.6,0.0,253.0,0.0,0.0,0.0,0.0
1769951866,437390634,31.9,15.1,883.8,0.0,251.4,0.0,0.0,0.0,0.0
1769951866,537390988,30.4,15.1,883.9,0.0,251.3,0.0,0.0,0.0,0.0
1769951866,637385613,33.3,15.1,884.0,0.0,251.2,0.0,0.0,0.0,0.0
1769951866,737390383,29.4,15.0,881.9,0.0,251.1,0.0,0.0,0.0,0.0
1769951866,837393393,31.4,15.1,882.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951866,937382963,31.9,15.0,881.8,0.0,251.1,0.0,0.0,0.0,0.0
1769951867,37421396,34.7,15.1,882.2,0.0,251.3,0.0,0.0,0.0,0.0
1769951867,137393491,29.9,15.1,882.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951867,237399442,26.2,15.1,882.7,0.0,250.9,0.0,0.0,0.0,0.0
1769951867,337422194,29.9,15.1,882.1,0.0,251.6,0.0,0.0,0.0,0.0
1769951867,437392144,32.9,15.1,882.3,0.0,251.2,0.0,0.0,0.0,0.0
1769951867,537371599,31.4,15.1,882.6,0.0,251.4,0.0,0.0,0.0,0.0
1769951867,637390127,35.1,15.1,882.7,0.0,251.4,0.0,0.0,0.0,0.0
1769951867,737433199,31.4,15.1,882.4,0.0,251.2,0.0,0.0,0.0,0.0
1769951867,837432334,31.9,15.1,882.9,0.0,251.2,0.0,0.0,0.0,0.0
1769951867,937374668,30.9,15.1,883.5,0.0,250.8,0.0,0.0,0.0,0.0
1769951868,37393354,33.8,15.1,883.8,0.0,251.2,0.0,0.0,0.0,0.0
1769951868,137403047,27.9,15.1,883.8,0.0,250.8,0.0,0.0,0.0,0.0
1769951868,237394116,28.4,15.1,883.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951868,337404992,27.9,15.1,883.6,0.0,251.1,0.0,0.0,0.0,0.0
1769951868,437406749,30.4,15.1,883.1,0.0,251.2,0.0,0.0,0.0,0.0
1769951868,537397689,31.0,15.1,883.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951868,637383605,29.9,15.1,884.0,0.0,250.8,0.0,0.0,0.0,0.0
1769951868,737370130,27.3,15.1,883.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951868,837369934,26.2,15.0,882.0,0.0,251.1,0.0,0.0,0.0,0.0
1769951868,937411660,36.1,15.0,881.3,0.0,251.2,0.0,0.0,0.0,0.0
1769951869,37406856,35.2,15.0,881.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951869,137382785,29.0,15.0,881.9,0.0,251.0,0.0,0.0,0.0,0.0
1769951869,237391963,27.9,15.1,882.6,0.0,250.8,0.0,0.0,0.0,0.0
1769951869,337384981,28.4,15.1,882.6,0.0,250.8,0.0,0.0,0.0,0.0
1769951869,437383727,26.9,15.1,883.0,0.0,251.0,0.0,0.0,0.0,0.0
1769951869,537384585,31.0,15.1,883.4,0.0,251.1,0.0,0.0,0.0,0.0
1769951869,637406723,30.9,15.1,883.6,0.0,251.0,0.0,0.0,0.0,0.0
1769951869,737391773,27.3,15.1,883.1,0.0,250.9,0.0,0.0,0.0,0.0
1769951869,837388055,27.3,15.1,883.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951869,937387505,29.9,15.1,883.9,0.0,251.0,0.0,0.0,0.0,0.0
1769951870,37387210,30.9,15.1,883.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951870,137377537,31.3,15.1,884.0,0.0,250.8,0.0,0.0,0.0,0.0
1769951870,237405561,28.8,15.1,884.3,0.0,250.8,0.0,0.0,0.0,0.0
1769951870,337387440,34.3,15.1,883.8,0.0,251.1,0.0,0.0,0.0,0.0
1769951870,437397928,30.9,15.1,883.5,0.0,252.7,0.0,0.0,0.0,0.0
1769951870,537398879,31.9,15.1,883.4,0.0,252.7,0.0,0.0,0.0,0.0
1769951870,637392310,29.9,15.1,883.6,0.0,252.3,0.0,0.0,0.0,0.0
1769951870,737383405,32.9,15.1,884.1,0.0,252.8,0.0,0.0,0.0,0.0
1769951870,837470279,29.9,15.1,883.4,0.0,252.5,0.0,0.0,0.0,0.0
1769951870,937395997,28.4,15.1,883.8,0.0,252.3,0.0,0.0,0.0,0.0
1769951871,37411924,33.8,15.1,883.3,0.0,252.1,0.0,0.0,0.0,0.0
1769951871,137395560,34.3,15.1,883.5,0.0,252.2,0.0,0.0,0.0,0.0
1769951871,237395805,28.4,15.1,883.7,0.0,252.0,0.0,0.0,0.0,0.0
1769951871,337303311,30.4,15.0,882.0,0.0,252.8,0.0,0.0,0.0,0.0
1769951871,437405031,32.9,15.0,881.9,0.0,251.2,0.0,0.0,0.0,0.0
1769951871,537412188,32.9,15.1,882.4,0.0,251.2,0.0,0.0,0.0,0.0
1769951871,637386608,30.4,15.1,883.0,0.0,251.1,0.0,0.0,0.0,0.0
1769951871,737406213,27.7,15.1,882.5,0.0,250.6,0.0,0.0,0.0,0.0
1769951871,837381785,30.4,15.1,882.8,0.0,251.2,0.0,0.0,0.0,0.0
1769951871,937407887,28.4,15.1,883.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951872,37424611,30.0,15.1,884.1,0.0,251.0,0.0,0.0,0.0,0.0
1769951872,137382996,28.6,15.1,884.4,0.0,251.1,0.0,0.0,0.0,0.0
1769951872,237382502,30.9,15.1,884.8,0.0,250.9,0.0,0.0,0.0,0.0
1769951872,337390329,28.4,15.1,883.0,0.0,251.0,0.0,0.0,0.0,0.0
1769951872,437373355,27.3,15.1,883.2,0.0,251.0,0.0,0.0,0.0,0.0
1769951872,537373277,26.2,15.1,883.3,0.0,251.1,0.0,0.0,0.0,0.0
1769951872,637396848,28.6,15.1,883.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951872,737368353,25.4,15.1,883.6,0.0,251.0,0.0,0.0,0.0,0.0
1769951872,837400628,34.7,15.1,884.3,0.0,250.8,0.0,0.0,0.0,0.0
1769951872,937381510,35.6,15.1,884.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951873,37401368,32.9,15.1,884.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951873,137414728,35.2,15.1,882.6,0.0,250.7,0.0,0.0,0.0,0.0
1769951873,237422840,31.0,15.0,881.2,0.0,251.3,0.0,0.0,0.0,0.0
1769951873,337377638,31.4,15.0,881.7,0.0,251.1,0.0,0.0,0.0,0.0
1769951873,437383702,31.9,15.0,881.9,0.0,250.8,0.0,0.0,0.0,0.0
1769951873,537451176,30.9,15.1,882.3,0.0,251.1,0.0,0.0,0.0,0.0
1769951873,637400694,28.4,15.1,882.8,0.0,250.9,0.0,0.0,0.0,0.0
1769951873,737389893,27.3,15.1,883.0,0.0,251.2,0.0,0.0,0.0,0.0
1769951873,837391285,29.4,15.1,883.3,0.0,251.4,0.0,0.0,0.0,0.0
1769951873,937369572,32.9,15.1,884.2,0.0,251.3,0.0,0.0,0.0,0.0
1769951874,37374611,30.4,15.1,884.2,0.0,251.1,0.0,0.0,0.0,0.0
1769951874,137408449,29.4,15.1,884.2,0.0,251.1,0.0,0.0,0.0,0.0
1769951874,237387374,28.6,15.1,884.2,0.0,251.0,0.0,0.0,0.0,0.0
1769951874,337382363,28.1,15.1,884.9,0.0,251.0,0.0,0.0,0.0,0.0
1769951874,437388968,35.2,15.1,884.3,0.0,251.1,0.0,0.0,0.0,0.0
1769951874,537383797,26.2,15.1,884.9,0.0,251.0,0.0,0.0,0.0,0.0
1769951874,637373730,26.6,15.1,885.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951874,737375311,26.2,15.1,885.6,0.0,251.2,0.0,0.0,0.0,0.0
1769951874,837387772,27.5,15.1,884.1,0.0,251.2,0.0,0.0,0.0,0.0
1769951874,937391434,30.4,15.1,884.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951875,37419287,27.9,15.1,885.1,0.0,250.9,0.0,0.0,0.0,0.0
1769951875,137390944,29.5,15.1,884.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951875,237383915,32.4,15.1,884.9,0.0,250.8,0.0,0.0,0.0,0.0
1769951875,337384661,29.9,15.1,884.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951875,437405760,35.6,15.1,884.3,0.0,252.3,0.0,0.0,0.0,0.0
1769951875,537394827,27.3,15.1,884.7,0.0,253.2,0.0,0.0,0.0,0.0
1769951875,637373941,27.9,15.1,884.9,0.0,252.7,0.0,0.0,0.0,0.0
1769951875,737394048,30.6,15.1,885.1,0.0,252.4,0.0,0.0,0.0,0.0
1769951875,837404139,32.4,15.1,885.8,0.0,252.7,0.0,0.0,0.0,0.0
1769951875,937451383,30.9,15.1,886.3,0.0,252.4,0.0,0.0,0.0,0.0
1769951876,37425183,26.6,15.1,884.3,0.0,252.1,0.0,0.0,0.0,0.0
1769951876,137388998,31.3,15.1,884.8,0.0,252.2,0.0,0.0,0.0,0.0
1769951876,237410415,29.9,15.1,884.2,0.0,252.0,0.0,0.0,0.0,0.0
1769951876,337427608,29.0,15.1,884.7,0.0,252.3,0.0,0.0,0.0,0.0
1769951876,437391230,26.9,15.1,885.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951876,537392423,25.8,15.1,885.5,0.0,251.2,0.0,0.0,0.0,0.0
1769951876,637384110,34.3,15.1,883.1,0.0,251.6,0.0,0.0,0.0,0.0
1769951876,737382902,30.4,15.1,883.6,0.0,250.9,0.0,0.0,0.0,0.0
1769951876,837393215,29.4,15.1,883.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951876,937375558,32.9,15.1,883.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951877,37390958,28.4,15.1,884.0,0.0,251.2,0.0,0.0,0.0,0.0
1769951877,137392467,27.9,15.1,883.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951877,237387256,29.2,15.1,884.1,0.0,250.7,0.0,0.0,0.0,0.0
1769951877,337415583,30.4,15.1,884.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951877,437400740,29.9,15.1,883.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951877,537377288,28.8,15.1,883.7,0.0,250.8,0.0,0.0,0.0,0.0
1769951877,637395342,27.3,15.1,884.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951877,737391380,27.3,15.1,884.6,0.0,251.0,0.0,0.0,0.0,0.0
1769951877,837374329,30.4,15.1,885.0,0.0,251.0,0.0,0.0,0.0,0.0
1769951877,937392415,31.3,15.1,883.8,0.0,250.9,0.0,0.0,0.0,0.0
1769951878,37386051,30.4,15.1,884.0,0.0,250.9,0.0,0.0,0.0,0.0
1769951878,137399750,27.7,15.1,883.0,0.0,251.0,0.0,0.0,0.0,0.0
1769951878,237390505,33.8,15.1,883.7,0.0,251.0,0.0,0.0,0.0,0.0
1769951878,337392748,29.4,15.1,884.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951878,437455889,31.9,15.1,884.3,0.0,251.0,0.0,0.0,0.0,0.0
1769951878,537476148,28.8,15.1,884.8,0.0,251.1,0.0,0.0,0.0,0.0
1769951878,637402261,29.9,15.1,885.0,0.0,251.2,0.0,0.0,0.0,0.0
1769951878,737430809,32.4,15.1,884.9,0.0,251.2,0.0,0.0,0.0,0.0
1769951878,837396795,31.4,15.1,885.2,0.0,251.5,0.0,0.0,0.0,0.0
1769951878,937416830,34.7,15.1,885.0,0.0,251.3,0.0,0.0,0.0,0.0
1769951879,37427680,32.4,15.1,884.8,0.0,251.3,0.0,0.0,0.0,0.0
1769951879,137427553,31.9,15.1,885.0,0.0,251.0,0.0,0.0,0.0,0.0
1769951879,237483267,30.9,15.1,885.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951879,337903792,30.4,15.1,885.9,0.0,251.0,0.0,0.0,0.0,0.0
1769951879,437426242,33.3,15.1,885.0,0.0,250.7,0.0,0.0,0.0,0.0
1769951879,537887184,31.4,15.1,884.7,0.0,250.7,0.0,0.0,0.0,0.0
1769951879,637426947,28.4,15.1,885.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951879,737405794,34.2,15.1,884.4,0.0,251.8,0.0,0.0,0.0,0.0
1769951879,837477861,33.3,15.1,884.8,0.0,251.2,0.0,0.0,0.0,0.0
1769951879,937434948,31.9,15.1,885.0,0.0,251.3,0.0,0.0,0.0,0.0
1769951880,37850128,32.9,15.1,885.3,0.0,250.7,0.0,0.0,0.0,0.0
1769951880,137412513,24.6,15.1,885.7,0.0,251.0,0.0,0.0,0.0,0.0
1769951880,237395902,41.2,15.1,885.9,0.0,251.2,0.0,0.0,0.0,0.0
1769951880,337398172,32.4,15.1,884.5,0.0,251.3,0.0,0.0,0.0,0.0
1769951880,437430043,28.1,15.1,883.2,0.0,252.8,0.0,0.0,0.0,0.0
1769951880,537421912,29.2,15.1,883.4,0.0,252.8,0.0,0.0,0.0,0.0
1769951880,637441463,32.9,15.1,883.3,0.0,252.6,0.0,0.0,0.0,0.0
1769951880,737436629,31.4,15.1,883.5,0.0,252.7,0.0,0.0,0.0,0.0
1769951880,837436466,29.9,15.1,883.5,0.0,252.8,0.0,0.0,0.0,0.0
1769951880,937393871,30.3,15.1,884.0,0.0,252.8,0.0,0.0,0.0,0.0
1769951881,37420173,27.0,15.1,884.1,0.0,252.5,0.0,0.0,0.0,0.0
1769951881,137403400,30.4,15.1,884.6,0.0,252.3,0.0,0.0,0.0,0.0
1769951881,237416611,30.9,15.1,884.0,0.0,252.5,0.0,0.0,0.0,0.0
1769951881,337513953,32.4,15.1,884.4,0.0,252.2,0.0,0.0,0.0,0.0
1769951881,437429114,28.4,15.1,884.7,0.0,251.3,0.0,0.0,0.0,0.0
1769951881,537402197,26.6,15.1,885.1,0.0,251.4,0.0,0.0,0.0,0.0
1769951881,637388016,30.0,15.1,885.5,0.0,251.2,0.0,0.0,0.0,0.0
1769951881,737379531,30.4,15.1,885.8,0.0,251.4,0.0,0.0,0.0,0.0
1769951881,837379558,29.4,15.1,886.0,0.0,251.3,0.0,0.0,0.0,0.0
1769951881,937377697,29.4,15.1,886.0,0.0,251.3,0.0,0.0,0.0,0.0
1769951882,37374780,28.4,15.1,886.6,0.0,251.1,0.0,0.0,0.0,0.0
1769951882,137377525,27.3,15.1,886.9,0.0,251.1,0.0,0.0,0.0,0.0
1769951882,237430575,30.4,15.1,886.7,0.0,251.2,0.0,0.0,0.0,0.0
1769951882,337428648,31.9,15.1,883.3,0.0,250.9,0.0,0.0,0.0,0.0
1769951882,437396959,25.0,15.1,883.7,0.0,250.9,0.0,0.0,0.0,0.0
1769951882,537384088,26.9,15.1,883.1,0.0,251.0,0.0,0.0,0.0,0.0
1769951882,637399057,25.4,15.1,883.2,0.0,251.4,0.0,0.0,0.0,0.0
1769951882,737376265,29.0,15.1,883.6,0.0,251.2,0.0,0.0,0.0,0.0
1769951882,837387618,25.8,15.1,883.9,0.0,251.1,0.0,0.0,0.0,0.0
1769951882,937383899,25.8,15.1,883.4,0.0,250.9,0.0,0.0,0.0,0.0
1769951883,37385683,31.3,15.1,883.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951883,137376233,28.8,15.1,884.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951883,237378751,32.9,15.1,884.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951883,337389430,31.9,15.1,884.9,0.0,251.0,0.0,0.0,0.0,0.0
1769951883,437381996,27.7,15.1,885.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951883,537397251,28.8,15.1,885.6,0.0,250.8,0.0,0.0,0.0,0.0
1769951883,637388089,29.4,15.1,885.6,0.0,250.9,0.0,0.0,0.0,0.0
1769951883,737394703,27.3,15.1,886.2,0.0,251.0,0.0,0.0,0.0,0.0
1769951883,837394949,29.9,15.1,886.3,0.0,251.0,0.0,0.0,0.0,0.0
1769951883,937408316,27.7,15.1,885.0,0.0,251.0,0.0,0.0,0.0,0.0
1769951884,37376049,28.8,15.1,885.4,0.0,250.8,0.0,0.0,0.0,0.0
1769951884,137379396,28.8,15.1,885.9,0.0,250.9,0.0,0.0,0.0,0.0
1769951884,237385656,34.2,15.1,886.3,0.0,250.9,0.0,0.0,0.0,0.0
1769951884,337398797,31.4,15.1,884.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951884,437380032,28.1,15.1,885.4,0.0,250.9,0.0,0.0,0.0,0.0
1769951884,537389140,26.2,15.1,885.9,0.0,250.9,0.0,0.0,0.0,0.0
1769951884,637390280,27.7,15.1,886.3,0.0,250.9,0.0,0.0,0.0,0.0
1769951884,737379579,28.4,15.1,886.2,0.0,250.8,0.0,0.0,0.0,0.0
1769951884,837380751,25.0,15.1,885.0,0.0,251.2,0.0,0.0,0.0,0.0
1769951884,937402627,28.4,15.1,884.5,0.0,250.9,0.0,0.0,0.0,0.0
1769951885,37407318,26.6,15.1,884.7,0.0,250.9,0.0,0.0,0.0,0.0
1769951885,137383111,36.1,15.1,885.1,0.0,251.1,0.0,0.0,0.0,0.0
1769951885,237392568,34.7,15.1,885.5,0.0,251.0,0.0,0.0,0.0,0.0
1769951885,337386185,30.9,15.0,882.0,0.0,251.5,0.0,0.0,0.0,0.0
1769951885,437458749,34.8,15.1,882.1,0.0,252.8,0.0,0.0,0.0,0.0
1769951885,537386028,31.3,15.1,882.5,0.0,252.6,0.0,0.0,0.0,0.0
1769951885,637389533,30.9,15.1,882.7,0.0,252.5,0.0,0.0,0.0,0.0
1769951885,737393391,29.4,15.1,883.4,0.0,252.7,0.0,0.0,0.0,0.0
1769951885,837417440,28.4,15.1,883.3,0.0,252.8,0.0,0.0,0.0,0.0
1769951885,937396785,30.9,15.1,883.7,0.0,252.4,0.0,0.0,0.0,0.0
1769951886,37394625,29.2,15.1,884.1,0.0,252.3,0.0,0.0,0.0,0.0
1769951886,137378672,33.8,15.1,884.6,0.0,251.8,0.0,0.0,0.0,0.0
1769951886,237370078,26.2,15.1,884.8,0.0,252.3,0.0,0.0,0.0,0.0
1769951886,337434159,26.6,15.1,885.2,0.0,252.2,0.0,0.0,0.0,0.0
1769951886,437439774,36.2,15.1,885.4,0.0,250.9,0.0,0.0,0.0,0.0
1769951886,537430796,26.2,15.1,884.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951886,637506621,31.9,15.1,884.7,0.0,250.7,0.0,0.0,0.0,0.0
1769951886,737394185,28.8,15.1,885.1,0.0,251.2,0.0,0.0,0.0,0.0
1769951886,837401848,29.4,15.1,885.5,0.0,252.0,0.0,0.0,0.0,0.0
1769951886,937396678,30.3,15.1,885.1,0.0,251.7,0.0,0.0,0.0,0.0
1769951887,37393492,30.4,15.1,885.5,0.0,251.6,0.0,0.0,0.0,0.0
1769951887,137385184,30.4,15.1,885.7,0.0,251.4,0.0,0.0,0.0,0.0
1769951887,237375660,32.4,15.1,886.2,0.0,251.1,0.0,0.0,0.0,0.0
1769951887,337380952,28.4,15.1,886.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951887,437375172,29.2,15.1,884.8,0.0,251.0,0.0,0.0,0.0,0.0
1769951887,537418482,28.4,15.1,883.3,0.0,250.6,0.0,0.0,0.0,0.0
1769951887,637379069,29.4,15.1,883.7,0.0,250.9,0.0,0.0,0.0,0.0
1769951887,737405258,28.4,15.1,884.4,0.0,250.8,0.0,0.0,0.0,0.0
1769951887,837377941,27.9,15.1,884.5,0.0,251.1,0.0,0.0,0.0,0.0
1769951887,937372802,28.8,15.1,885.0,0.0,250.9,0.0,0.0,0.0,0.0
1769951888,37381261,30.4,15.1,885.4,0.0,251.0,0.0,0.0,0.0,0.0
1769951888,137382551,31.4,15.1,885.8,0.0,250.9,0.0,0.0,0.0,0.0
1769951888,237376769,28.4,15.1,886.1,0.0,251.0,0.0,0.0,0.0,0.0
1769951888,337405995,31.9,15.1,886.1,0.0,250.9,0.0,0.0,0.0,0.0
1769951888,437401205,29.9,15.1,886.3,0.0,251.0,0.0,0.0,0.0,0.0
1769951888,537380350,33.3,15.1,886.3,0.0,250.8,0.0,0.0,0.0,0.0
1769951888,637410857,32.4,15.1,886.2,0.0,250.9,0.0,0.0,0.0,0.0
1769951888,737392658,30.0,15.1,886.7,0.0,251.2,0.0,0.0,0.0,0.0
1769951888,837391836,30.4,15.1,886.7,0.0,251.2,0.0,0.0,0.0,0.0
1769951888,937379013,29.9,15.1,887.1,0.0,251.2,0.0,0.0,0.0,0.0
1769951889,37400110,28.8,15.1,887.3,0.0,251.0,0.0,0.0,0.0,0.0
1769951889,137395382,29.9,15.1,887.2,0.0,251.0,0.0,0.0,0.0,0.0
1769951889,237383164,27.9,15.1,886.1,0.0,250.9,0.0,0.0,0.0,0.0
1769951889,337392228,29.0,15.1,886.6,0.0,251.0,0.0,0.0,0.0,0.0
