idx,iterations,solve_time_us
958,2,424.1
959,6,403.7
960,3,492.9
961,3,523.9
962,3,422.6
963,2,415.8
964,3,403.6
965,6,337.1
966,6,373.6
967,6,399.8
968,3,359.3
969,3,394.9
970,2,255.4
971,6,338.4
972,3,272.2
973,2,253.4
974,4,301.0
975,2,249.5
976,2,248.8
977,3,270.8
978,6,337.5
979,6,351.1
980,3,278.8
981,3,448.7
982,6,405.9
983,6,347.1
984,3,329.9
985,5,416.8
986,6,394.2
987,6,400.5
988,6,440.1
989,3,271.2
990,3,350.6
991,3,292.6
992,3,282.0
993,3,339.8
994,7,353.0
995,6,335.8
996,3,367.6
997,6,337.7
998,6,444.1
999,4,292.9
1000,3,420.4
1001,7,504.0
1002,3,403.7
1003,13,590.9
1004,7,450.5
1005,9,395.6
1006,5,315.4
1007,8,353.7
1008,7,439.9
1009,8,374.4
1010,11,412.0
1011,5,305.5
1012,3,442.1
1013,17,520.5
1014,3,273.0
1015,6,338.2
1016,3,275.8
1017,7,443.5
1018,15,483.5
1019,4,290.5
1020,4,293.0
1021,5,307.5
1022,3,287.6
1023,4,291.7
1024,3,273.7
1025,3,267.6
1026,6,343.4
1027,3,283.3
1028,3,274.9
1029,50,1107.3
1030,6,382.4
1031,6,350.9
1032,7,363.3
1033,3,272.2
1034,4,398.0
1035,7,442.0
1036,6,329.4
1037,3,268.6
1038,6,394.8
1039,3,323.4
1040,3,320.8
1041,6,444.3
1042,3,320.8
1043,3,320.9
1044,3,320.5
1045,3,321.3
1046,3,377.5
1047,3,325.7
1048,3,329.0
1049,3,327.9
1050,6,425.7
1051,3,304.0
1052,6,342.4
1053,3,272.3
1054,3,287.0
1055,3,272.4
1056,3,289.6
1057,3,278.6
1058,3,333.3
1059,6,598.0
1060,8,562.0
1061,6,337.7
1062,6,438.8
1063,50,1196.6
1064,50,1252.4
1065,6,401.9
1066,6,349.2
1067,50,1103.0
1068,50,1107.4
1069,6,376.6
1070,6,372.2
1071,6,368.1
1072,3,303.0
1073,6,345.5
1074,50,1089.3
1075,6,335.8
1076,6,332.6
1077,6,333.6
1078,50,1084.8
1079,50,1086.2
1080,50,1097.0
1081,50,1100.3
1082,50,1133.0
1083,6,444.6
1084,50,1229.4
1085,6,467.5
1086,6,389.9
1087,50,1196.0
1088,6,441.6
1089,50,1161.8
1090,6,335.6
1091,50,1150.8
1092,6,454.6
1093,6,448.6
1094,6,443.1
1095,3,331.2
1096,6,396.9
1097,50,1128.9
1098,50,1147.1
1099,6,444.0
1100,6,342.1
1101,6,335.2
1102,50,1091.5
1103,50,1085.0
1104,50,1100.0
1105,8,373.8
1106,50,1103.9
1107,6,344.2
1108,6,410.4
1109,50,1098.4
1110,33,832.4
1111,50,1104.3
1112,50,1179.9
1113,50,1151.8
1114,10,408.9
1115,50,1099.4
1116,6,342.2
1117,6,344.3
1118,50,1221.4
1119,6,470.8
1120,6,466.1
1121,50,1159.0
1122,50,1244.2
1123,50,1233.1
1124,6,453.1
1125,6,532.8
1126,50,1181.2
1127,3,310.5
1128,50,1100.2
1129,50,1105.7
1130,50,1119.6
1131,50,1116.5
1132,50,1242.9
1133,50,1247.5
1134,50,1269.0
1135,50,1142.5
1136,50,1103.1
1137,50,1160.5
1138,50,1106.5
1139,50,1101.4
1140,6,346.7
1141,50,1101.2
1142,6,341.9
1143,50,1108.8
1144,6,356.6
1145,50,1097.7
1146,50,1152.6
1147,50,1135.8
1148,6,378.3
1149,50,1137.8
1150,50,1096.1
1151,6,335.3
1152,50,1099.5
1153,6,339.7
1154,50,1097.4
1155,7,357.5
1156,50,1109.9
1157,50,1104.0
1158,50,1096.7
1159,8,383.2
1160,50,1096.8
1161,50,1148.2
1162,50,1130.8
1163,6,380.7
1164,50,1140.4
1165,8,411.2
1166,50,1287.2
1167,50,1141.3
1168,6,379.7
1169,50,1151.0
1170,6,394.1
1171,50,1138.8
1172,6,380.9
1173,50,1130.6
1174,6,372.5
1175,50,1163.9
1176,50,1133.6
1177,6,376.4
1178,50,1102.4
1179,6,339.2
1180,50,1103.9
1181,6,338.6
1182,50,1198.3
1183,6,438.9
1184,50,1199.8
1185,50,1109.5
1186,7,353.4
1187,50,1097.9
1188,6,347.8
1189,50,1195.2
1190,6,357.8
1191,6,341.7
1192,50,1094.6
1193,50,1092.0
1194,7,351.8
1195,50,1121.1
1196,6,339.6
1197,6,335.3
1198,6,335.4
1199,5,323.8
1200,5,402.5
1,6,460.1
2,50,1107.1
3,6,342.0
4,7,354.7
5,6,335.9
6,6,340.6
7,6,445.9
8,50,1221.3
9,50,1104.3
10,8,414.4
11,15,531.4
12,16,550.8
13,6,382.3
14,3,335.8
15,6,377.5
16,6,379.0
17,6,339.6
18,6,378.5
19,6,376.2
20,3,306.7
21,2,292.3
22,2,295.5
23,2,300.1
24,2,286.9
25,2,288.5
26,2,290.3
27,2,255.8
28,2,263.2
29,2,255.6
30,2,276.8
31,2,261.4
32,13,453.0
33,1,255.3
34,2,373.9
35,1,256.4
36,3,271.6
37,1,235.1
38,1,370.0
39,1,363.4
40,1,244.4
41,2,255.0
42,1,242.1
43,7,443.8
44,1,241.3
45,8,362.9
46,1,238.0
47,4,297.8
48,6,319.8
49,1,241.6
50,1,246.7
51,1,239.6
52,1,244.3
53,1,234.1
54,1,264.5
55,5,303.8
56,7,343.5
57,5,358.1
58,6,332.0
59,7,445.7
60,7,348.6
61,1,238.6
62,5,309.3
63,5,313.8
64,1,239.7
65,4,305.0
66,1,242.4
67,1,267.3
68,2,263.6
69,3,278.7
70,9,416.9
71,1,279.3
72,10,429.2
73,1,268.0
74,5,342.0
75,2,286.7
76,6,355.9
77,1,275.9
78,5,304.3
79,1,236.2
80,8,355.7
81,3,298.2
82,2,258.8
83,4,331.8
84,4,326.2
85,1,281.1
86,5,347.4
87,1,277.6
88,5,346.4
89,1,275.6
90,3,352.2
91,3,466.9
92,4,327.8
93,2,291.6
94,3,305.8
95,2,305.8
96,6,366.0
97,1,281.1
98,4,326.8
99,1,279.5
100,4,334.2
101,1,240.3
102,3,270.3
103,1,237.4
104,2,256.7
105,3,328.9
106,3,381.2
107,1,253.9
108,5,314.8
109,1,237.2
110,1,256.6
111,3,281.3
112,3,281.3
113,1,237.8
114,1,231.6
115,1,301.9
116,2,291.1
117,1,333.9
118,1,273.3
119,2,307.8
120,2,342.3
121,1,268.3
122,16,515.5
123,15,494.0
124,13,470.4
125,16,518.0
126,18,541.5
127,9,390.2
128,4,288.3
129,2,253.9
130,1,235.8
131,2,262.8
132,1,258.2
133,1,252.1
134,2,376.3
135,1,282.3
136,1,341.1
137,2,335.0
138,2,294.4
139,2,301.7
140,2,346.7
141,1,257.1
142,2,253.4
143,1,237.5
144,1,244.4
145,2,267.7
146,1,240.4
147,2,254.0
148,2,262.6
149,2,252.9
150,2,283.2
151,2,260.0
152,2,253.9
153,2,269.3
154,2,264.7
155,2,250.7
156,1,240.6
157,2,264.4
158,2,309.6
159,2,292.5
160,2,311.1
161,2,285.9
162,2,288.6
163,4,421.0
164,2,311.2
165,2,285.8
166,2,297.4
167,2,314.7
168,4,327.7
169,3,398.1
170,3,399.9
171,2,313.8
172,2,293.3
173,3,306.6
174,2,289.8
175,2,279.8
176,2,260.6
177,4,299.3
178,2,254.2
179,2,252.0
180,4,282.6
181,2,293.0
182,3,343.0
183,7,365.4
184,8,382.3
185,15,491.0
186,3,276.7
187,2,289.8
188,7,400.6
189,7,402.0
190,7,393.1
191,7,543.8
192,7,389.3
193,7,393.1
194,7,398.9
195,3,312.8
196,7,401.5
197,7,395.5
198,11,464.2
199,7,392.8
200,6,374.9
201,7,392.1
202,2,253.0
203,6,335.1
204,7,363.7
205,6,342.4
206,7,364.4
207,6,347.8
208,7,364.9
209,3,273.7
210,2,280.0
211,6,439.0
212,2,261.5
213,6,340.9
214,6,343.8
215,6,378.9
216,6,376.8
217,2,293.8
218,3,309.6
219,2,290.8
220,3,305.5
221,6,335.9
222,3,314.4
223,3,308.5
224,2,287.3
225,3,308.6
226,2,252.9
227,3,271.6
228,6,337.8
229,6,332.0
230,6,339.1
231,6,381.5
232,3,402.2
233,2,295.5
234,6,465.2
235,3,328.6
236,3,307.8
237,2,292.4
238,3,310.9
239,3,313.1
240,6,377.0
241,6,372.9
242,6,377.5
243,3,309.3
244,3,446.9
245,3,309.7
246,6,379.4
247,2,289.9
248,3,375.8
249,3,364.6
250,3,278.4
251,3,270.9
252,5,316.8
253,10,403.9
254,6,335.5
255,5,301.2
256,13,450.3
257,6,315.2
258,6,403.2
259,10,538.5
260,15,540.4
261,4,362.8
262,4,363.1
263,32,922.9
264,10,400.7
265,4,364.1
266,6,379.2
267,5,362.8
268,6,394.5
269,7,346.6
270,5,401.1
271,9,434.7
272,6,378.4
273,6,413.1
274,6,361.2
275,6,363.7
276,6,321.4
277,6,321.4
278,7,330.9
279,7,339.9
280,7,339.2
281,7,401.7
282,7,341.5
283,7,447.8
284,6,326.9
285,6,327.1
286,6,454.4
287,5,375.2
288,5,364.1
289,5,360.1
290,4,291.1
291,5,311.9
292,9,475.5
293,3,269.0
294,6,321.3
295,4,293.3
296,6,324.4
297,11,558.6
298,4,295.6
299,5,306.6
300,8,352.2
301,5,305.2
302,3,279.9
303,3,270.3
304,3,272.2
305,4,284.1
306,4,283.8
307,3,291.8
308,3,304.9
309,5,397.6
310,3,402.2
311,3,329.5
312,3,306.6
313,6,373.7
314,3,308.3
315,3,306.8
316,3,299.6
317,3,274.0
318,3,305.7
319,3,306.6
320,3,301.8
321,3,294.5
322,3,287.3
323,3,282.4
324,3,273.5
325,6,332.2
326,3,281.9
327,3,279.1
328,3,265.4
329,3,266.5
330,3,323.1
331,3,306.0
332,3,384.0
333,3,370.6
334,3,398.2
335,3,517.9
336,3,274.7
337,7,358.8
338,6,343.4
339,12,453.5
340,6,525.7
341,6,346.0
342,3,274.4
343,3,276.8
344,3,277.8
345,6,438.8
346,3,281.1
347,3,273.7
348,6,337.0
349,7,349.4
350,6,343.4
351,50,1092.2
352,50,1089.1
353,50,1091.1
354,6,337.4
355,6,351.7
356,6,350.2
357,3,377.7
358,3,286.8
359,6,476.8
360,50,1117.3
361,6,383.0
362,50,1134.1
363,7,394.8
364,50,1227.2
365,50,1128.6
366,50,1132.1
367,6,372.7
368,6,376.7
369,6,447.2
370,3,310.6
371,6,379.3
372,50,1135.0
373,5,359.1
374,50,1132.3
375,6,341.3
376,50,1093.7
377,6,330.3
378,50,1090.5
379,7,354.1
380,50,1103.7
381,6,341.6
382,50,1205.5
383,11,448.8
384,6,392.2
385,50,1153.1
386,6,392.2
387,6,340.5
388,50,1139.0
389,6,338.3
390,50,1178.4
391,6,363.6
392,6,349.9
393,5,341.0
394,50,1091.9
395,50,1107.1
396,5,348.9
397,50,1105.6
398,6,339.0
399,50,1095.0
400,6,339.1
401,50,1094.9
402,6,337.1
403,50,1102.4
404,50,1097.9
405,6,339.8
406,50,1117.9
407,50,1108.3
408,50,1100.7
409,8,370.2
410,50,1099.8
411,50,1243.8
412,6,420.8
413,50,1097.5
414,50,1170.1
415,50,1103.7
416,6,340.5
417,50,1155.2
418,50,1100.7
419,6,346.7
420,50,1097.3
421,4,301.2
422,50,1115.8
423,50,1099.5
424,4,302.2
425,50,1091.7
426,6,335.6
427,50,1101.5
428,50,1096.4
429,6,339.8
430,50,1096.7
431,17,534.0
432,50,1101.0
433,50,1098.7
434,10,525.8
435,50,1126.0
436,50,1146.3
437,50,1099.5
438,50,1095.3
439,11,422.8
440,50,1243.3
441,50,1247.9
442,5,387.9
443,50,1107.6
444,5,317.1
445,50,1098.9
446,6,335.3
447,50,1099.1
448,6,333.5
449,50,1094.7
450,23,660.1
451,50,1107.5
452,24,650.1
453,50,1101.4
454,20,582.6
455,50,1314.9
456,5,330.3
457,50,1202.6
458,5,327.4
459,50,1225.7
460,9,414.6
461,50,1096.8
462,5,319.8
463,50,1094.1
464,6,343.2
465,50,1151.7
466,7,362.4
467,50,1108.0
468,7,354.7
469,50,1099.7
470,28,711.1
471,50,1100.5
472,7,358.2
473,50,1090.3
474,19,555.6
475,50,1103.2
476,50,1098.2
477,50,1099.8
478,10,406.6
479,50,1108.6
480,50,1094.7
481,25,662.3
482,50,1202.4
483,50,1120.6
484,10,413.4
485,50,1092.6
486,8,375.5
487,50,1163.7
488,50,1144.5
489,50,1162.8
490,9,397.4
491,50,1106.9
492,13,452.7
493,50,1241.7
494,50,1130.6
495,6,373.6
496,50,1151.5
497,6,337.6
498,50,1110.5
499,50,1098.9
500,6,335.8
501,50,1096.1
502,6,335.4
503,50,1096.6
504,50,1097.6
505,50,1094.1
506,50,1101.3
507,6,380.2
508,9,458.8
509,6,349.7
510,5,351.1
511,6,351.6
512,10,406.2
513,9,496.0
514,7,372.4
515,50,1110.4
516,38,881.7
517,5,322.6
518,8,375.7
519,12,428.9
520,8,358.0
521,9,371.4
522,5,310.5
523,5,319.3
524,8,359.1
525,6,321.8
526,8,355.2
527,6,325.9
528,12,421.7
529,12,424.3
530,3,271.4
531,4,289.4
532,6,420.3
533,8,362.3
534,6,447.5
535,28,717.3
536,3,277.3
537,50,1110.3
538,50,1090.9
539,50,1086.7
540,50,1081.5
541,50,1094.0
542,50,1087.5
543,50,1085.2
544,50,1086.2
545,50,1092.7
546,50,1086.7
547,50,1086.7
548,50,1084.8
549,50,1109.4
550,50,1091.9
551,50,1088.0
552,50,1076.7
553,50,1089.7
554,50,1082.9
555,50,1081.3
556,50,1173.7
557,50,1144.2
558,50,1142.9
559,50,1101.1
560,50,1241.2
561,50,1192.9
562,50,1092.5
563,50,1089.8
564,50,1085.8
565,50,1099.4
566,50,1084.2
567,50,1094.1
568,50,1096.9
569,50,1085.9
570,50,1114.6
571,50,1096.0
572,50,1093.3
573,50,1143.2
574,50,1095.1
575,50,1096.1
576,50,1078.0
577,50,1088.4
578,50,1091.7
579,50,1088.5
580,50,1196.6
581,50,1092.7
582,50,1090.7
583,50,1146.5
584,50,1172.2
585,50,1182.0
586,50,1208.8
587,50,1232.6
588,50,1198.7
589,50,1145.5
590,50,1147.0
591,50,1179.0
592,50,1226.5
593,50,1193.2
594,50,1157.6
595,50,1173.9
596,50,1144.0
597,50,1097.9
598,50,1091.1
599,50,1145.0
600,50,1083.1
601,50,1085.4
602,50,1083.8
603,50,1089.8
604,50,1083.4
605,50,1074.8
606,50,1091.4
607,50,1238.8
608,50,1242.4
609,50,1145.4
610,50,1151.0
611,50,1146.0
612,50,1148.4
613,50,1152.5
614,50,1172.2
615,50,1143.9
616,50,1145.9
617,50,1134.1
618,50,1094.6
619,50,1140.2
620,50,1138.7
621,50,1092.7
622,50,1093.6
623,50,1099.9
624,50,1081.0
625,50,1083.8
626,50,1079.6
627,50,1085.4
628,49,1068.1
629,50,1088.9
630,47,1060.1
631,50,1093.6
632,50,1095.2
633,50,1096.4
634,44,1099.5
635,38,896.1
636,50,1091.9
637,50,1176.0
638,50,1095.4
639,50,1092.3
640,50,1129.1
641,35,883.8
642,50,1086.1
643,32,813.7
644,49,1071.9
645,32,780.7
646,10,390.6
647,6,377.0
648,12,422.6
649,7,332.6
650,11,402.8
651,7,334.8
652,10,386.5
653,4,281.6
654,23,609.3
655,14,460.3
656,49,1067.3
657,5,404.0
658,16,558.0
659,8,442.0
660,12,421.0
661,7,345.8
662,6,322.3
663,14,464.2
664,9,380.8
665,7,342.6
666,8,370.9
667,3,283.1
668,22,604.4
669,8,359.1
670,15,475.4
671,10,500.4
672,8,356.9
673,3,267.8
674,4,279.9
675,4,283.6
676,4,284.2
677,4,279.0
678,4,281.2
679,4,295.7
680,20,553.6
681,8,367.6
682,8,361.8
683,8,418.3
684,12,428.3
685,9,380.2
686,4,388.2
687,3,283.0
688,3,282.0
689,3,273.0
690,7,415.3
691,50,1110.9
692,14,478.5
693,12,502.3
694,34,883.9
695,7,360.6
696,8,395.7
697,7,373.9
698,8,395.2
699,37,887.0
700,7,351.1
701,8,354.6
702,7,335.0
703,7,338.0
704,7,342.7
705,14,486.2
706,9,515.1
707,3,317.6
708,8,400.1
709,20,607.3
710,2,316.3
711,8,495.0
712,14,495.4
713,9,409.9
714,12,467.4
715,15,512.9
716,4,328.8
717,6,363.3
718,4,324.5
719,3,414.0
720,3,306.2
721,2,293.1
722,3,313.4
723,3,304.7
724,3,285.9
725,3,267.9
726,2,249.3
727,2,252.2
728,3,271.4
729,2,272.7
730,5,310.4
731,9,491.2
732,3,410.1
733,4,369.6
734,7,568.4
735,16,551.4
736,4,360.0
737,9,428.2
738,9,465.4
739,10,444.9
740,9,418.9
741,13,474.9
742,2,330.6
743,22,612.9
744,7,358.3
745,50,1102.7
746,11,420.2
747,50,1107.7
748,16,503.9
749,7,382.6
750,6,340.6
751,8,359.6
752,4,306.3
753,5,309.4
754,4,461.0
755,12,444.6
756,9,444.0
757,3,349.2
758,5,349.1
759,4,353.1
760,4,329.3
761,10,435.5
762,7,396.1
763,8,364.8
764,8,391.7
765,9,376.5
766,11,529.8
767,9,374.1
768,4,306.2
769,4,338.4
770,5,333.3
771,4,329.0
772,4,300.3
773,8,410.1
774,6,375.6
775,7,338.9
776,6,322.6
777,7,340.9
778,6,321.1
779,18,561.0
780,4,308.4
781,4,297.3
782,4,359.5
783,4,344.7
784,3,332.9
785,3,367.8
786,3,326.2
787,8,415.9
788,11,448.8
789,9,416.2
790,9,423.5
791,6,320.8
792,7,397.0
793,50,1133.4
794,3,334.2
795,50,1148.5
796,19,605.6
797,4,311.9
798,50,1095.0
799,6,336.1
800,7,373.8
801,6,337.7
802,9,380.4
803,8,359.5
804,6,349.3
805,18,535.1
806,9,389.1
807,3,287.5
808,4,322.0
809,22,619.9
810,10,401.2
811,6,330.5
812,5,357.4
813,5,349.7
814,6,400.5
815,7,373.9
816,6,368.3
817,4,328.9
818,5,353.3
819,19,614.0
820,3,283.4
821,3,267.9
822,3,274.7
823,6,315.5
824,6,331.7
825,7,335.8
826,6,329.2
827,6,329.3
828,6,333.5
829,5,304.9
830,4,408.5
831,6,359.2
832,8,439.1
833,7,575.3
834,6,427.7
835,6,483.8
836,6,393.0
837,7,426.7
838,6,449.2
839,7,341.8
840,6,321.7
841,7,379.9
842,7,405.5
843,7,506.5
844,6,338.1
845,6,325.5
846,8,350.5
847,6,319.2
848,6,324.0
849,7,343.0
850,7,351.2
851,7,334.0
852,7,356.1
853,7,356.8
854,6,338.0
855,6,326.6
856,6,456.6
857,6,467.6
858,6,325.5
859,6,332.5
860,7,343.9
861,7,339.4
862,6,389.1
863,7,351.2
864,6,331.2
865,6,334.9
866,7,345.8
867,6,347.6
868,6,370.2
869,13,473.1
870,5,324.7
871,9,401.7
872,11,419.5
873,6,333.1
874,7,350.1
875,7,343.2
876,6,327.7
877,7,360.0
878,7,364.1
879,7,450.1
880,7,349.0
881,7,356.6
882,8,379.1
883,6,337.5
884,9,494.2
885,10,405.1
886,9,469.0
887,9,378.3
888,3,300.6
889,7,385.4
890,9,427.6
891,10,482.2
892,7,375.9
893,8,407.7
894,9,413.1
895,5,364.5
896,8,415.4
897,3,303.5
898,8,360.0
899,3,290.1
900,50,1091.0
901,6,338.9
902,6,340.9
903,50,1096.4
904,50,1097.7
905,6,344.0
906,8,395.6
907,6,392.8
908,50,1132.9
909,50,1193.2
910,6,379.5
911,6,374.9
912,50,1214.6
913,50,1129.9
914,50,1130.3
915,6,388.4
916,21,631.4
917,50,1127.7
918,21,635.7
919,50,1233.1
920,50,1109.0
921,11,421.0
922,50,1092.7
923,50,1094.8
924,50,1083.3
925,50,1092.4
926,50,1093.9
927,18,578.8
928,50,1091.5
929,12,471.3
930,17,544.6
931,50,1099.5
932,13,471.2
933,50,1241.8
934,50,1208.8
935,31,806.4
936,33,863.4
937,9,473.7
938,14,521.8
939,50,1235.4
940,50,1104.4
941,50,1136.7
942,50,1158.6
943,50,1092.6
944,28,711.0
945,24,641.1
946,24,642.5
947,50,1093.1
948,50,1097.1
949,50,1082.6
950,11,419.9
951,50,1092.9
952,22,609.4
953,50,1100.0
954,50,1093.6
955,10,506.4
956,50,1198.1
957,50,1188.5
958,25,678.8
959,50,1097.5
960,50,1085.3
961,50,1293.2
962,50,1236.8
963,21,704.8
964,50,1102.0
965,50,1085.4
966,21,589.4
967,50,1203.0
968,22,714.8
969,50,1093.0
970,50,1093.9
971,6,331.8
972,20,578.4
973,50,1096.7
974,25,665.9
975,50,1094.7
976,39,906.4
977,50,1100.5
978,50,1092.5
979,33,807.2
980,50,1099.3
981,50,1099.0
982,50,1093.2
983,50,1100.4
984,50,1091.8
985,27,698.0
986,50,1098.9
987,21,606.3
988,50,1096.5
989,50,1178.1
990,19,587.4
991,50,1104.6
992,50,1095.1
993,50,1157.9
994,50,1098.0
995,19,642.1
996,50,1094.7
997,50,1146.8
998,5,323.0
999,4,301.9
1000,50,1081.8
1001,5,318.0
1002,4,325.5
1003,4,429.7
1004,15,642.0
1005,8,538.6
1006,5,447.8
1007,24,654.2
1008,16,509.4
1009,50,1081.0
1010,44,985.5
1011,50,1156.8
1012,17,580.7
1013,50,1129.4
1014,4,397.5
1015,5,382.3
1016,3,375.7
1017,8,369.2
1018,4,343.2
1019,4,409.1
1020,11,426.9
1021,50,1161.8
1022,20,579.8
1023,50,1101.7
1024,12,436.2
1025,10,397.3
1026,5,315.0
1027,6,330.1
1028,50,1075.4
1029,50,1099.2
1030,50,1186.1
1031,5,440.0
1032,4,345.0
1033,4,342.6
1034,50,1195.1
1035,50,1167.2
1036,50,1132.7
1037,50,1085.6
1038,50,1133.9
1039,50,1188.4
1040,50,1131.9
1041,27,729.8
1042,50,1127.6
1043,50,1127.1
1044,50,1139.8
1045,50,1129.4
1046,50,1127.8
1047,50,1132.2
1048,4,355.6
1049,16,528.2
1050,10,412.4
1051,50,1092.1
1052,50,1108.5
1053,50,1092.8
1054,50,1157.4
1055,50,1135.6
1056,50,1130.4
1057,19,594.9
1058,5,361.1
1059,8,420.1
1060,8,391.4
1061,50,1098.3
1062,50,1144.5
1063,50,1150.2
1064,3,301.2
1065,50,1151.1
1066,50,1130.7
1067,13,489.7
1068,10,403.5
1069,7,419.5
1070,5,341.0
1071,5,321.0
1072,5,308.5
1073,2,257.9
1074,5,316.9
1075,50,1088.1
1076,50,1089.9
1077,6,344.3
1078,5,423.0
1079,6,342.3
1080,50,1096.1
1081,50,1135.0
1082,50,1129.9
1083,6,378.5
1084,6,377.0
1085,6,381.9
1086,8,351.8
1087,50,1137.1
1088,6,377.9
1089,50,1096.7
1090,50,1093.6
1091,50,1092.0
1092,50,1102.5
1093,50,1099.0
1094,50,1101.3
1095,50,1092.9
1096,5,341.2
1097,50,1098.1
1098,50,1094.4
1099,6,332.9
1100,50,1088.0
1101,50,1099.6
1102,14,484.0
1103,7,360.2
1104,50,1099.5
1105,50,1102.3
1106,31,765.2
1107,6,337.1
1108,16,547.1
1109,12,449.0
1110,10,398.0
1111,50,1097.9
1112,50,1137.3
1113,8,409.7
1114,6,380.6
1115,4,352.4
1116,50,1132.2
1117,6,497.6
1118,5,367.2
1119,50,1130.7
1120,50,1125.2
1121,50,1166.7
1122,27,695.4
1123,50,1093.5
1124,3,283.1
1125,3,286.7
1126,50,1100.3
1127,50,1102.9
1128,6,334.4
1129,7,364.7
1130,50,1093.4
1131,23,723.8
1132,50,1158.8
1133,50,1106.5
1134,6,409.2
1135,50,1406.0
1136,50,1201.0
1137,50,1105.0
1138,9,434.9
1139,17,538.3
1140,50,1110.2
1141,50,1222.0
1142,50,1100.2
1143,27,708.2
1144,5,330.0
1145,50,1131.8
1146,50,1096.9
1147,24,648.4
1148,50,1099.6
1149,50,1090.1
1150,5,337.8
1151,5,324.9
1152,50,1100.8
1153,50,1095.7
1154,6,348.7
1155,50,1106.6
1156,50,1087.7
1157,6,347.5
1158,6,340.9
1159,50,1089.5
1160,50,1094.0
1161,50,1106.5
1162,50,1107.3
1163,50,1098.3
1164,10,403.3
1165,50,1181.8
1166,50,1103.3
1167,6,340.6
1168,50,1125.5
1169,50,1101.7
1170,7,357.5
1171,50,1087.3
1172,50,1093.2
1173,7,358.6
1174,50,1087.8
1175,6,339.6
1176,50,1087.3
1177,50,1104.9
1178,50,1102.0
1179,50,1162.7
1180,50,1140.2
1181,50,1138.5
1182,13,512.0
1183,6,339.4
1184,50,1131.5
1185,50,1141.5
1186,50,1136.4
1187,50,1152.7
1188,50,1129.3
1189,50,1135.8
1190,16,603.3
1191,50,1094.8
1192,50,1254.3
1193,50,1106.9
1194,50,1092.8
1195,50,1103.1
1196,4,308.2
1197,6,342.9
1198,50,1110.8
1,21,680.0
2,50,1214.1
3,11,441.7
4,50,1108.1
5,50,1144.3
6,5,358.1
7,50,1136.6
8,50,1124.4
9,6,375.1
10,50,1126.0
11,50,1134.6
12,50,1135.4
13,20,576.2
14,50,1105.5
15,29,729.6
16,50,1102.6
17,50,1098.9
18,11,422.4
19,12,534.9
20,9,393.0
21,5,330.8
22,4,294.7
23,9,393.3
24,50,1112.0
25,12,442.0
26,6,341.1
27,6,348.6
28,6,348.0
29,50,1107.7
30,6,381.1
31,50,1204.3
32,50,1157.9
33,5,326.7
34,5,374.0
35,5,374.0
36,11,594.2
37,6,403.9
38,50,1146.9
39,50,1204.3
40,8,433.0
41,50,1149.5
42,50,1161.4
43,20,680.9
44,6,389.9
45,15,540.8
46,4,340.0
47,6,389.8
48,19,662.8
49,10,444.8
50,2,302.9
51,50,1146.6
52,22,660.7
53,6,389.3
54,6,343.3
55,50,1086.1
56,8,362.6
57,7,352.1
58,6,402.1
59,46,1077.5
60,6,434.2
61,7,393.4
62,2,289.7
63,3,304.3
64,50,1132.4
65,11,456.4
66,50,1132.1
67,5,326.4
68,5,319.7
69,6,336.5
70,6,359.0
71,2,261.1
72,2,250.1
73,2,248.8
74,2,250.4
75,2,245.1
76,4,280.8
77,10,457.6
78,50,1105.7
79,6,334.0
80,6,328.2
81,12,450.7
82,50,1174.5
83,5,449.4
84,6,439.1
85,6,436.8
86,6,525.5
87,4,503.1
88,3,378.8
89,6,438.6
90,2,337.0
91,3,324.4
92,3,340.6
93,6,347.3
94,6,342.1
95,2,254.6
96,3,475.3
97,2,258.5
98,3,268.7
99,6,336.4
100,2,255.5
101,3,271.1
102,2,256.3
103,3,274.8
104,3,269.6
105,6,342.9
106,2,272.6
107,6,360.3
108,6,338.9
109,3,286.5
110,6,335.2
111,6,343.3
112,2,259.2
113,6,352.1
114,3,279.7
115,3,337.1
116,2,253.9
117,6,336.6
118,2,251.2
119,2,254.6
120,6,335.2
121,3,277.6
122,4,291.1
123,4,285.9
124,3,272.4
125,6,335.8
126,3,268.5
127,3,270.0
128,2,255.9
129,6,343.7
130,2,259.1
131,3,275.7
132,3,290.1
133,2,264.1
134,6,498.9
135,6,507.4
136,4,411.0
137,6,363.8
138,3,291.9
139,2,265.6
140,3,278.6
141,6,338.8
142,2,254.4
143,2,254.3
144,3,276.5
145,2,253.3
146,2,254.7
147,3,268.4
148,4,297.2
149,3,274.8
150,3,306.6
151,6,345.7
152,5,316.2
153,6,346.9
154,3,281.3
155,3,292.6
156,3,277.1
157,2,254.5
158,4,299.3
159,5,326.0
160,3,272.4
161,3,275.8
162,6,340.2
163,6,342.1
164,6,336.3
165,6,338.6
166,6,339.3
167,2,254.0
168,5,302.6
169,6,337.7
170,6,342.5
171,6,340.7
172,6,337.4
173,6,336.8
174,6,337.3
175,6,336.7
176,3,289.6
177,6,335.7
178,6,348.7
179,6,339.3
180,6,352.2
181,6,339.5
182,6,336.1
183,6,372.5
184,6,347.9
185,6,346.4
186,6,465.7
187,6,348.5
188,2,249.7
189,5,379.2
190,6,344.3
191,6,341.0
192,6,339.4
193,6,339.6
194,6,341.6
195,6,339.2
196,6,346.2
197,3,266.6
198,6,341.8
