idx,stamp_ns,compute_ok,status,iters,control_flags,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,ref_vx0_fp,ref_kappa0_fp,total_call_ns,kernel_ns,wait_ns
1,1778515493824155281,1,0,0,9,-5699,-2179,-5699,-2179,0,0,-108,0,0,176747,-11713,858210,296880,136710
2,1778515493827411165,1,0,4294965117,8,-5699,-2180,-5699,-2180,0,0,-63,0,-2179,176836,-11713,250150,78940,143020
3,1778515493836130100,1,0,4294965116,8,-5699,-2179,-5699,-2179,0,0,-33,0,-2180,177019,-11713,183240,58290,63310
4,1778515493851519493,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-6,0,-2179,177110,-11713,180030,58720,66290
5,1778515493872547810,1,0,4294965117,8,-5699,-2178,-5699,-2178,0,0,29,0,-2179,177202,-11713,178370,57270,62390
6,1778515493882317671,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,13,0,-2178,177248,-11713,181080,59600,68620
7,1778515493888812671,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,-3,0,-2178,177296,-11713,179000,57600,63130
8,1778515493894034406,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,-9,0,-2178,177296,-11713,183530,56930,73020
9,1778515493897432372,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,-6,0,-2178,177339,-11713,182240,58310,65560
10,1778515493901741038,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,-5,0,-2178,177339,-11713,179770,56820,70150
11,1778515493906029128,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,-13,0,-2178,177387,-11713,178841,57450,62700
12,1778515493911025100,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,-23,0,-2178,177480,-11713,178380,58630,68800
13,1778515493919291005,1,0,4294965118,8,-5699,-2179,-5699,-2179,0,0,-27,0,-2178,177529,-11713,179380,56790,60320
14,1778515493924326529,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-5,0,-2179,177674,-11713,175940,56290,67110
15,1778515493934296296,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,3,0,-2179,177674,-11713,179010,57380,60530
16,1778515493939105769,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,2,0,-2179,177712,-11713,177080,57550,66770
17,1778515493942108402,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,8,0,-2179,177712,-11713,176900,56990,59860
18,1778515493945897702,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,12,0,-2179,177751,-11713,178900,59080,68920
19,1778515493950886889,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,2,0,-2179,177797,-11713,178010,56650,61680
20,1778515493955954062,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-26,0,-2179,177842,-11713,177500,56750,66250
21,1778515493960900177,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-53,0,-2179,177888,-11713,176980,56960,60090
22,1778515493965909333,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-69,0,-2179,177934,-11713,177260,57850,67330
23,1778515493970943258,1,0,4294965117,8,-5699,-2180,-5699,-2180,0,0,-72,0,-2179,177980,-11713,194560,58940,76240
24,1778515493975877725,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-77,0,-2180,178026,-11713,182720,59340,72680
25,1778515493980910689,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-82,0,-2180,178071,-11713,182201,57521,63640
26,1778515493985895781,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-70,0,-2180,178117,-11713,176880,56670,68080
27,1778515493990884680,1,0,4294965116,8,-5699,-2181,-5699,-2181,0,0,-45,0,-2180,178163,-11713,180310,57290,62900
28,1778515493995900940,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-25,0,-2181,178209,-11713,178180,56200,69300
29,1778515494000912240,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-19,0,-2181,178254,-11713,179030,56740,61850
30,1778515494005900276,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-25,0,-2181,178301,-11713,177450,58670,67980
31,1778515494011027546,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-27,0,-2181,178347,-11713,176940,57030,59260
32,1778515494015947676,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-10,0,-2181,178392,-11713,175760,56480,66000
33,1778515494021010561,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,23,0,-2182,178438,-11713,177350,56380,59550
34,1778515494025918787,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,60,0,-2181,178484,-11713,175680,56910,66650
35,1778515494030925159,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,74,0,-2181,178529,-11713,178160,57560,60230
36,1778515494035971468,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,55,0,-2181,178578,-11713,180720,58800,68210
37,1778515494040966159,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,21,0,-2181,178621,-11713,177410,56910,59480
38,1778515494045949843,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-15,0,-2181,178666,-11713,222410,57720,65120
39,1778515494050932694,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-39,0,-2181,178712,-11713,179921,56950,62320
40,1778515494055968603,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-37,0,-2181,178758,-11713,174870,56020,65440
41,1778515494060932190,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-21,0,-2181,178804,-11713,178060,57500,60540
42,1778515494065962338,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,-5,0,-2182,178850,-11713,179880,58720,69550
43,1778515494071106568,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,10,0,-2181,178895,-11713,176600,56860,58470
44,1778515494075962953,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,18,0,-2181,178941,-11713,176100,56960,66310
45,1778515494080926157,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,9,0,-2181,178987,-11713,177720,57540,60480
46,1778515494085960017,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-9,0,-2181,179033,-11713,174960,56430,65980
47,1778515494090909396,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-27,0,-2181,179079,-11713,178120,56870,61320
48,1778515494096004409,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-33,0,-2181,179124,-11713,177410,58740,68070
49,1778515494101078174,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-24,0,-2182,179170,-11713,179340,57350,62640
50,1778515494106100066,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-18,0,-2182,179216,-11713,175130,56290,66070
51,1778515494111033253,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-28,0,-2182,179262,-11713,176480,56900,59710
52,1778515494115990248,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-39,0,-2182,179307,-11713,175810,56980,64110
53,1778515494121066573,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-21,0,-2182,179353,-11713,198271,61160,62831
54,1778515494125972335,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,24,0,-2182,179399,-11713,178360,59250,68700
55,1778515494131015764,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,50,0,-2182,179445,-11713,184740,64790,67930
56,1778515494135997399,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,47,0,-2182,179492,-11713,178390,56600,69250
57,1778515494140988379,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,39,0,-2182,179536,-11713,177180,57430,60710
58,1778515494145988318,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,46,0,-2182,179582,-11713,175190,56610,66050
59,1778515494151014883,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,66,0,-2181,179628,-11713,178960,57890,60580
60,1778515494155999334,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,80,0,-2181,179674,-11713,176220,58040,67540
61,1778515494160985546,1,0,4294965115,8,-5699,-2180,-5699,-2180,0,0,68,0,-2181,179719,-11713,178990,57460,61950
62,1778515494165958285,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,31,0,-2180,179765,-11713,177190,56820,67650
63,1778515494170904560,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-5,0,-2180,179811,-11713,177950,56900,58610
64,1778515494176011893,1,0,4294965116,8,-5699,-2181,-5699,-2181,0,0,-17,0,-2180,179857,-11713,174420,56210,65350
65,1778515494181150331,1,0,4294965115,8,-5699,-2180,-5699,-2180,0,0,-6,0,-2181,179903,-11713,177170,57010,60620
66,1778515494186007677,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,0,0,-2180,179948,-11713,178500,58020,67590
67,1778515494191087938,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-18,0,-2180,179994,-11713,176340,56850,59250
68,1778515494197852829,1,0,4294965116,8,-5699,-2181,-5699,-2181,0,0,-43,0,-2180,180088,-11713,203291,57140,69100
69,1778515494201043496,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-43,0,-2181,180088,-11713,181410,57840,63140
70,1778515494206154574,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-37,0,-2181,180131,-11713,179480,56760,69410
71,1778515494211078608,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-27,0,-2181,180178,-11713,178320,56700,61660
72,1778515494216141909,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-28,0,-2181,180224,-11713,177580,58550,67520
73,1778515494221022455,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-36,0,-2181,180269,-11713,182340,59810,61450
74,1778515494225998619,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-24,0,-2181,180314,-11713,175500,56480,66130
75,1778515494231172897,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,3,0,-2182,180361,-11713,176920,57460,59190
76,1778515494236006498,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,22,0,-2182,180406,-11713,176410,56670,66510
77,1778515494240968870,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,27,0,-2182,180452,-11713,177160,57210,60140
78,1778515494246277389,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,16,0,-2181,180497,-11713,176200,57670,67240
79,1778515494251001133,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-7,0,-2181,180543,-11713,177020,57200,60170
80,1778515494255989425,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-24,0,-2181,180589,-11713,175830,56730,64550
81,1778515494261015541,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-27,0,-2181,180635,-11713,176920,57640,59780
82,1778515494266028153,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-18,0,-2182,180680,-11713,174831,56871,65540
83,1778515494271050749,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-2,0,-2182,180731,-11713,178880,57120,59390
84,1778515494279004329,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,21,0,-2182,180818,-11713,181030,59280,70920
85,1778515494280714592,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,42,0,-2181,180818,-11713,176670,56820,59820
86,1778515494285930119,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,51,0,-2181,180864,-11713,177820,56660,67750
87,1778515494291104525,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,41,0,-2181,180910,-11713,176420,56570,59850
88,1778515494295962767,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,26,0,-2181,180955,-11713,175350,56350,66400
89,1778515494300902770,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,14,0,-2181,181001,-11713,178150,57400,61730
90,1778515494305931734,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,1,0,-2181,181046,-11713,177070,58510,67250
91,1778515494310922137,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,3,0,-2181,181092,-11713,176720,56760,59870
92,1778515494315965982,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,23,0,-2181,181138,-11713,174950,56510,66050
93,1778515494321034883,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,42,0,-2181,181184,-11713,179130,56800,61680
94,1778515494325929381,1,0,4294965115,8,-5699,-2180,-5699,-2180,0,0,56,0,-2181,181230,-11713,175050,56600,64210
95,1778515494331027402,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,61,0,-2180,181276,-11713,176480,56890,59830
96,1778515494336017166,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,50,0,-2180,181321,-11713,178551,58680,70011
97,1778515494340988593,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,29,0,-2180,181367,-11713,177010,57060,59800
98,1778515494345989493,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,13,0,-2180,181413,-11713,246660,122640,136010
99,1778515494351031929,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,3,0,-2180,181459,-11713,229920,107470,112380
100,1778515494356018845,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-19,0,-2180,181505,-11713,228520,107650,119400
101,1778515494361040705,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-53,0,-2180,181550,-11713,229510,107650,112350
102,1778515494366339944,1,0,4294965116,8,-5699,-2181,-5699,-2181,0,0,-85,0,-2180,181596,-11713,229140,109010,119370
103,1778515494371027752,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-113,0,-2181,181642,-11713,233450,108020,116490
104,1778515494376039628,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-125,0,-2181,181688,-11713,230370,107100,120540
105,1778515494381102993,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-110,0,-2182,181779,-11713,230980,107690,114330
106,1778515494385988211,1,0,4294965114,8,-5699,-2183,-5699,-2183,0,0,-98,0,-2182,181779,-11713,231000,107450,121070
107,1778515494391001015,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-95,0,-2183,181825,-11713,182270,58850,63730
108,1778515494396009755,1,0,4294965113,8,-5699,-2184,-5699,-2184,0,0,-64,0,-2183,181871,-11713,179490,58810,69150
109,1778515494401041535,1,0,4294965112,8,-5699,-2184,-5699,-2184,0,0,-9,0,-2184,181917,-11713,181850,57660,62680
110,1778515494405990146,1,0,4294965112,8,-5699,-2183,-5699,-2183,0,0,41,0,-2184,181962,-11713,179820,57820,69510
111,1778515494411066279,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,67,0,-2183,182008,-11713,232180,107770,114550
112,1778515494415980169,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,54,0,-2183,182054,-11713,182160,58450,71600
113,1778515494421092110,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,24,0,-2183,182100,-11713,180360,57570,63930
114,1778515494426007089,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,9,0,-2183,182145,-11713,180610,59180,70890
115,1778515494431033493,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,1,0,-2183,182192,-11713,178720,57390,62080
116,1778515494436273756,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-11,0,-2183,182237,-11713,177470,56850,68070
117,1778515494441021213,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-1,0,-2183,182283,-11713,180640,57690,63220
118,1778515494446002880,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,27,0,-2183,182328,-11713,178270,57440,68570
119,1778515494451069861,1,0,4294965113,8,-5699,-2182,-5699,-2182,0,0,49,0,-2183,182374,-11713,178160,56840,61430
120,1778515494455990087,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,59,0,-2182,182420,-11713,179670,58860,69950
121,1778515494461350576,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,51,0,-2182,182466,-11713,179660,57100,62560
122,1778515494466000655,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,17,0,-2182,182511,-11713,178790,57770,67570
123,1778515494470997491,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-16,0,-2182,182557,-11713,180820,57610,63610
124,1778515494476158553,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-32,0,-2182,182603,-11713,177570,56560,67990
125,1778515494481360415,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-24,0,-2182,182649,-11713,179010,56780,62790
126,1778515494486025470,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,1,0,-2182,182695,-11713,182100,59240,71110
127,1778515494490999106,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,34,0,-2182,182740,-11713,178950,58390,60590
128,1778515494496106471,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,56,0,-2182,182786,-11713,176740,56260,65460
129,1778515494500982281,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,69,0,-2182,182832,-11713,176660,56890,59900
130,1778515494506110671,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,71,0,-2181,182877,-11713,174540,56430,65290
131,1778515494511018065,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,54,0,-2181,182923,-11713,178290,56910,61140
132,1778515494515984852,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,34,0,-2181,182969,-11713,176680,58600,67580
133,1778515494520995480,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,25,0,-2181,183015,-11713,179400,57440,62120
134,1778515494526057661,1,0,4294965115,8,-5699,-2180,-5699,-2180,0,0,27,0,-2181,183061,-11713,175340,56540,66240
135,1778515494531002592,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,24,0,-2180,183107,-11713,175900,56480,59020
136,1778515494536084261,1,0,4294965116,8,-5699,-2181,-5699,-2181,0,0,2,0,-2180,183152,-11713,173660,56030,63640
137,1778515494540961639,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-38,0,-2181,183198,-11713,178761,57450,60331
138,1778515494545959691,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-60,0,-2181,183244,-11713,176090,57670,67550
139,1778515494551054416,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-53,0,-2181,183290,-11713,177270,57250,59930
140,1778515494555996563,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-42,0,-2181,183335,-11713,176050,56250,66950
141,1778515494561012759,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-36,0,-2181,183381,-11713,179820,58030,61330
142,1778515494565997498,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-22,0,-2182,183427,-11713,176070,57190,65860
143,1778515494571058655,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-22,0,-2182,183474,-11713,178760,57080,61470
144,1778515494575993506,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,30,0,-2182,183518,-11713,178320,59020,68090
145,1778515494581031430,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,43,0,-2182,183564,-11713,181270,57820,62440
146,1778515494585979401,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,39,0,-2181,183611,-11713,175660,57030,66340
147,1778515494591043982,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,21,0,-2181,183656,-11713,178830,57200,60160
148,1778515494596000881,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-4,0,-2181,183702,-11713,176210,56500,65850
149,1778515494601017653,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-22,0,-2181,183747,-11713,177550,57870,60680
150,1778515494605993528,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-17,0,-2181,183793,-11713,178670,59750,67660
151,1778515494611273440,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,8,0,-2182,183839,-11713,177390,57130,59820
152,1778515494615954463,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,29,0,-2181,183885,-11713,175450,56730,66390
153,1778515494620973539,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,40,0,-2181,183930,-11713,179470,57480,62930
154,1778515494629912188,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,75,0,-2181,184030,-11713,176730,56620,67310
155,1778515494630812712,1,0,4294965115,8,-5699,-2180,-5699,-2180,0,0,75,0,-2181,184030,-11713,186260,56970,59530
156,1778515494635971822,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,96,0,-2180,184068,-11713,177380,58710,67890
157,1778515494641225654,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,98,0,-2180,184116,-11713,180540,58050,60760
158,1778515494646394940,1,0,4294965116,8,-5699,-2179,-5699,-2179,0,0,82,0,-2180,184159,-11713,175700,56450,66510
159,1778515494651058715,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,59,0,-2179,184205,-11713,177850,56920,60810
160,1778515494656247137,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,32,0,-2179,184251,-11713,174640,56010,65230
161,1778515494660994209,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-14,0,-2179,184297,-11713,178330,58050,60500
162,1778515494665977253,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-61,0,-2179,184342,-11713,176170,58470,67470
163,1778515494670959240,1,0,4294965117,8,-5699,-2180,-5699,-2180,0,0,-93,0,-2179,184388,-11713,178300,57240,62040
164,1778515494676088942,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,-107,0,-2180,184434,-11713,175520,57070,64260
165,1778515494681224116,1,0,4294965116,8,-5699,-2181,-5699,-2181,0,0,-101,0,-2180,184485,-11713,179180,58420,61120
166,1778515494685907411,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-78,0,-2181,184526,-11713,174451,56210,65970
167,1778515494690941143,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,-59,0,-2181,184571,-11713,178640,56780,60280
168,1778515494695903163,1,0,4294965115,8,-5699,-2182,-5699,-2182,0,0,-53,0,-2181,184663,-11713,178780,58470,68760
169,1778515494700898622,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-55,0,-2182,184663,-11713,178620,58040,60760
170,1778515494705912354,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-47,0,-2182,184709,-11713,174580,56090,65850
171,1778515494711087592,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,-38,0,-2182,184755,-11713,178630,57940,61290
172,1778515494715980139,1,0,4294965114,8,-5699,-2183,-5699,-2183,0,0,-41,0,-2182,184801,-11713,176510,57120,66390
173,1778515494720995727,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-50,0,-2183,184846,-11713,180660,57390,64020
174,1778515494727235715,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-47,0,-2183,184943,-11713,177920,58250,68110
175,1778515494731169048,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-19,0,-2183,184943,-11713,176850,57010,58920
176,1778515494736005690,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-2,0,-2183,184983,-11713,175580,57110,65690
177,1778515494741049374,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-12,0,-2183,185033,-11713,179100,59150,61330
178,1778515494746007809,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-18,0,-2183,185076,-11713,176540,58110,65540
179,1778515494751007077,1,0,4294965113,8,-5699,-2184,-5699,-2184,0,0,-13,0,-2183,185121,-11713,175980,56910,59590
180,1778515494755978505,1,0,4294965112,8,-5699,-2184,-5699,-2184,0,0,-1,0,-2184,185167,-11713,177461,58390,67801
181,1778515494760997197,1,0,4294965112,8,-5699,-2183,-5699,-2183,0,0,20,0,-2184,185212,-11713,180220,57750,61100
182,1778515494765973456,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,37,0,-2183,185258,-11713,177750,56750,67300
183,1778515494770969652,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,45,0,-2183,185304,-11713,178730,56670,61140
184,1778515494775967223,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,58,0,-2183,185349,-11713,174970,56160,66710
185,1778515494781004796,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,66,0,-2183,185395,-11713,186090,56860,68410
186,1778515494785998239,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,50,0,-2183,185441,-11713,177940,58880,68060
187,1778515494791031012,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,20,0,-2183,185487,-11713,180140,58460,61800
188,1778515494796055560,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-7,0,-2183,185533,-11713,175130,56710,65950
189,1778515494800995019,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-13,0,-2183,185579,-11713,176870,56900,59420
190,1778515494806051503,1,0,4294965113,8,-5699,-2183,-5699,-2183,0,0,-2,0,-2183,185624,-11713,175950,56330,67030
191,1778515494810924241,1,0,4294965113,8,-5699,-2182,-5699,-2182,0,0,6,0,-2183,185670,-11713,176090,56690,59880
192,1778515494815965654,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,4,0,-2182,185716,-11713,180540,60910,68690
193,1778515494826411651,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,10,0,-2182,185809,-11713,201320,79080,83960
194,1778515494831138307,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,55,0,-2182,185855,-11713,194081,75730,85121
195,1778515494837273974,1,0,4294965114,8,-5699,-2182,-5699,-2182,0,0,64,0,-2182,185899,-11713,193100,72980,75000
196,1778515494841006761,1,0,4294965114,8,-5699,-2181,-5699,-2181,0,0,41,0,-2182,185945,-11713,196450,76110,87640
197,1778515494846010733,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,29,0,-2181,185993,-11713,197360,77910,79470
198,1778515494850960496,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,41,0,-2181,186036,-11713,179730,61590,71010
199,1778515494855985780,1,0,4294965115,8,-5699,-2181,-5699,-2181,0,0,65,0,-2181,186082,-11713,193540,73050,76090
200,1778515494860962263,1,0,4294965115,8,-5699,-2180,-5699,-2180,0,0,85,0,-2181,186128,-11713,207040,88570,85820
201,1778515494865975387,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,94,0,-2180,186173,-11713,194910,73070,76880
202,1778515494870959807,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,93,0,-2180,186219,-11713,194970,75920,85090
203,1778515494876006275,1,0,4294965116,8,-5699,-2180,-5699,-2180,0,0,83,0,-2180,186265,-11713,195150,72700,78090
204,1778515494881019719,1,0,4294965116,8,-5699,-2179,-5699,-2179,0,0,71,0,-2180,186311,-11713,180560,62090,71460
205,1778515494885957066,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,57,0,-2179,186356,-11713,192850,72960,75480
206,1778515494890969582,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,34,0,-2179,186402,-11713,180260,61190,69300
207,1778515494896015026,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,4,0,-2179,186448,-11713,193340,73410,74370
208,1778515494900981750,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,-7,0,-2179,186494,-11713,194041,75661,84860
209,1778515494906050458,1,0,4294965117,8,-5699,-2179,-5699,-2179,0,0,13,0,-2179,186539,-11713,192740,72750,75440
210,1778515494911016990,1,0,4294965117,8,-5699,-2178,-5699,-2178,0,0,30,0,-2179,186585,-11713,181030,61380,71940
211,1778515494916008001,1,0,4294965118,8,-5699,-2178,-5699,-2178,0,0,23,0,-2178,186631,-11713,193670,73300,77040
