idx,stamp_sec,stamp_nsec,status,iters,used_fallback,max_iter_streak,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,out_steer_fp,out_accel_fp,pub_steer,pub_speed,pub_accel,ref_vx0_fp,ref_kappa0_fp,ref_left0_fp,ref_right0_fp
1241,1779105640,769502551,1,50,0,1241,15021,-70969,0,0,10583,-79832,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,739004,-90045,380109,243794
1242,1779105640,774474238,1,50,0,1242,15021,-70911,0,0,11644,-102236,1851568,-79832,-1851569,-0.3045349,0.5000000,0.5000000,739154,-90045,380109,243794
1243,1779105640,779342239,1,50,0,1243,14999,-70858,0,0,12569,-79832,131072,-57428,-1851569,-0.2190704,0.5000000,0.5000000,739305,-90045,380109,243794
1244,1779105640,784465806,1,50,0,1244,14999,-70791,0,0,13237,-57428,131072,-35024,1851568,-0.1336060,0.5000000,7.0631714,739455,-90045,380109,243794
1245,1779105640,789493944,1,50,0,1245,14999,-70721,0,0,13933,-35024,1851568,-12620,1851568,-0.0481415,0.5000000,7.0631714,739605,-90045,380109,243794
1246,1779105640,794843507,1,50,0,1246,14999,-70642,0,0,14662,-12620,1851568,9784,-1851569,0.0373230,0.5000000,0.5000000,739755,-90045,380109,243794
1247,1779105640,799863036,1,50,0,1247,14944,-70567,41599,86,15024,9784,131072,-12621,1851568,-0.0481453,0.5000000,7.0631714,739906,-90045,380109,243794
1248,1779105640,804500113,1,50,0,1248,14254,-68111,43854,-135,11084,-12621,1851568,9783,-1851569,0.0373192,0.5000000,-7.0631752,745464,-88602,385352,243794
1249,1779105640,809854348,1,50,0,1249,14218,-68033,49136,93,10294,9783,-1851569,32187,1851568,0.1227837,0.5000000,7.0631714,745615,-88602,385352,243794
1250,1779105640,814478209,1,50,0,1250,14165,-67995,45753,347,8297,32187,1851568,54591,-1851569,0.2082481,0.5000000,-7.0631752,745768,-88602,385352,243794
1251,1779105640,819478345,1,50,0,1251,14165,-67997,0,0,-345,54591,-1851569,32186,1851568,0.1227798,0.5000000,7.0631714,745921,-88602,385352,243794
1252,1779105640,824469073,1,50,0,1252,14165,-68033,0,0,-7284,32186,1851568,9781,1851568,0.0373116,0.5000000,7.0631714,746072,-88602,385352,243794
1253,1779105640,829871470,1,50,0,1253,14093,-68044,0,0,-16881,9781,1851568,-12624,-1851569,-0.0481567,0.5000000,0.5000000,746223,-88602,385352,243794
1254,1779105640,834407934,1,50,0,1254,14093,-68162,0,0,-26008,-12624,131072,9780,-1851569,0.0373077,0.5000000,0.5000000,746375,-88602,385352,243794
1255,1779105640,839507435,1,50,0,1255,14093,-68329,0,0,-32873,9780,131072,32184,1851568,0.1227722,0.5000000,7.0631714,746526,-88602,385352,243794
1256,1779105640,844465330,1,50,0,1256,14093,-68506,0,0,-35622,32184,1851568,9779,1851568,0.0373039,0.5000000,7.0631714,746676,-88602,385352,243794
1257,1779105640,849506908,1,50,0,1257,14093,-68674,0,0,-33309,9779,1851568,32183,1851568,0.1227684,0.5000000,7.0631714,746828,-88602,385352,243794
1258,1779105640,854474723,1,50,0,1258,14093,-68818,0,0,-28986,32183,1851568,9778,-1851569,0.0373001,0.5000000,0.5000000,746979,-88602,385352,243794
1259,1779105640,859525646,1,50,0,1259,14071,-68842,0,0,-25935,9778,131072,-12627,-1851569,-0.0481682,0.5000000,0.5000000,747131,-88602,385352,243794
1260,1779105640,864482228,1,50,0,1260,14071,-68963,0,0,-24516,-12627,131072,-35032,1851568,-0.1336365,0.5000000,7.0631714,747282,-88602,385352,243794
1261,1779105640,869516126,1,50,0,1261,14071,-69084,0,0,-23915,-35032,1851568,-12628,1851568,-0.0481720,0.5000000,7.0631714,747434,-88602,385352,243794
1262,1779105640,874866232,1,50,0,1262,14071,-69210,0,0,-23666,-12628,1851568,9776,-1851569,0.0372925,0.5000000,0.5000000,747586,-88602,385352,243794
1263,1779105640,879505902,1,50,0,1263,14051,-69343,0,0,-23725,9776,131072,32180,-1851569,0.1227570,0.5000000,0.5000000,747737,-88602,385352,243794
1264,1779105640,884510838,1,50,0,1264,14051,-69462,0,0,-23780,32180,131072,54584,1851568,0.2082214,0.5000000,7.0631714,747889,-88602,385352,243794
1265,1779105640,889519519,1,50,0,1265,14051,-69579,0,0,-23263,54584,1851568,76988,1851568,0.2936859,0.5000000,7.0631714,748040,-88602,385352,243794
1266,1779105640,894496550,1,50,0,1266,14051,-69689,0,0,-22245,76988,1851568,54583,1851568,0.2082176,0.5000000,7.0631714,748192,-88602,385352,243794
1267,1779105640,899519407,1,50,0,1267,14051,-69798,0,0,-21574,54583,1851568,32178,-1851569,0.1227493,0.5000000,0.5000000,748344,-88602,385352,243794
1268,1779105640,904854089,1,50,0,1268,14051,-69912,0,0,-21314,32178,131072,9773,-1851569,0.0372810,0.5000000,0.5000000,748495,-88602,385352,243794
1269,1779105640,909868594,1,50,0,1269,14030,-70009,0,0,-20143,9773,131072,-12632,1851568,-0.0481873,0.5000000,7.0631714,748647,-88602,385352,243794
1270,1779105640,914862970,1,50,0,1270,14030,-70092,0,0,-16644,-12632,1851568,-35037,-1851569,-0.1336555,0.5000000,0.5000000,748798,-88602,385352,243794
1271,1779105640,919526481,1,50,0,1271,14030,-70145,0,0,-11314,-35037,131072,-12633,1851568,-0.0481911,0.5000000,7.0631714,748950,-88602,385352,243794
1272,1779105640,924485591,1,50,0,1272,14030,-70173,0,0,-5625,-12633,1851568,-35038,-1851569,-0.1336594,0.5000000,0.5000000,749101,-88602,385352,243794
1273,1779105640,929515297,1,50,0,1273,14008,-70259,0,0,-1051,-35038,131072,-12634,1851568,-0.0481949,0.5000000,7.0631714,749253,-88602,385352,243794
1274,1779105640,934918494,1,50,0,1274,14008,-70243,0,0,2996,-12634,1851568,9770,-1851569,0.0372696,0.5000000,0.5000000,749404,-88602,385352,243794
1275,1779105640,939512657,1,50,0,1275,14008,-70217,0,0,5696,9770,131072,32174,-1851569,0.1227341,0.5000000,0.5000000,749556,-88602,385352,243794
1276,1779105640,944497849,1,50,0,1276,14008,-70183,0,0,6707,32174,131072,54578,-1851569,0.2081985,0.5000000,0.5000000,749709,-88602,385352,243794
1277,1779105640,949529923,1,50,0,1277,14008,-70150,0,0,6642,54578,131072,32173,-1851569,0.1227303,0.5000000,0.5000000,749860,-88602,385352,243794
1278,1779105640,954889246,1,50,0,1278,14008,-70121,0,0,5407,32173,131072,54577,-1851569,0.2081947,0.5000000,0.5000000,750011,-88602,385352,243794
1279,1779105640,959521171,1,50,0,1279,13987,-70150,0,0,4473,54577,131072,32172,1851568,0.1227264,0.5000000,7.0631714,750162,-88602,385352,243794
1280,1779105640,964475769,1,50,0,1280,13987,-70125,0,0,5071,32172,1851568,54576,1851568,0.2081909,0.5000000,7.0631714,750314,-88602,385352,243794
1281,1779105640,969847861,1,50,0,1281,13987,-70081,0,0,8193,54576,1851568,32171,-1851569,0.1227226,0.5000000,0.5000000,750465,-88602,385352,243794
1282,1779105640,974474921,1,50,0,1282,13987,-70020,0,0,13166,32171,131072,54575,-1851569,0.2081871,0.5000000,0.5000000,750617,-88602,385352,243794
1283,1779105640,979520180,1,50,0,1283,13965,-69944,0,0,17279,54575,131072,76979,-1851569,0.2936516,0.5000000,0.5000000,750768,-88602,385352,243794
1284,1779105640,984922769,1,50,0,1284,13911,-69802,40946,832,26249,76979,131072,99383,-1851569,0.3791161,0.5000000,-7.0631752,750920,-88602,385352,243794
1285,1779105640,989887256,1,50,0,1285,13858,-69666,45278,1201,27356,99383,-1851569,102236,-1851569,0.3899994,0.5000000,-7.0631752,751071,-88602,385352,243794
1286,1779105640,995408732,1,50,0,1286,13800,-69543,45041,1399,22193,102236,-1851569,102236,-1851569,0.3899994,0.5000000,-7.0631752,751250,-88602,385352,243794
1287,1779105640,999644955,1,50,0,1287,13800,-69551,0,0,-1838,102236,-1851569,79831,-1851569,0.3045311,0.5000000,0.5000000,751375,-88602,385352,243794
1288,1779105641,5161887,1,50,0,1288,13800,-69621,0,0,-12659,79831,131072,57426,-1851569,0.2190628,0.5000000,0.5000000,751526,-88602,385352,243794
1289,1779105641,9702671,1,50,0,1289,13780,-69609,0,0,-21108,57426,131072,79830,-1851569,0.3045273,0.5000000,0.5000000,751678,-88602,385352,243794
1290,1779105641,14481227,1,50,0,1290,13780,-69733,0,0,-25848,79830,131072,57425,-1851569,0.2190590,0.5000000,0.5000000,751829,-88602,385352,243794
1291,1779105641,19509333,1,50,0,1291,13780,-69865,0,0,-26311,57425,131072,35020,-1851569,0.1335907,0.5000000,0.5000000,751981,-88602,385352,243794
1292,1779105641,24509373,1,50,0,1292,13780,-69980,0,0,-22982,35020,131072,57424,-1851569,0.2190552,0.5000000,0.5000000,752132,-88602,385352,243794
1293,1779105641,29862039,1,50,0,1293,13763,-70016,0,0,-14452,57424,131072,35019,-1851569,0.1335869,0.5000000,0.5000000,752284,-88602,385352,243794
1294,1779105641,34486987,1,50,0,1294,13763,-70020,0,0,-878,35019,131072,57423,1851568,0.2190514,0.5000000,7.0631714,752436,-88602,385352,243794
1295,1779105641,39488691,1,50,0,1295,13763,-69952,0,0,13727,57423,1851568,79827,-1851569,0.3045158,0.5000000,0.5000000,752587,-88602,385352,243794
1296,1779105641,44473307,1,50,0,1296,13763,-69813,0,0,27819,79827,131072,57422,-1851569,0.2190475,0.5000000,0.5000000,752739,-88602,385352,243794
1297,1779105641,49476579,1,50,0,1297,13763,-69620,0,0,38678,57422,131072,35017,1851568,0.1335793,0.5000000,7.0631714,752891,-88602,385352,243794
1298,1779105641,54479691,1,50,0,1298,13763,-69392,0,0,45488,35017,1851568,57421,1851568,0.2190437,0.5000000,7.0631714,753042,-88602,385352,243794
1299,1779105641,59478163,1,50,0,1299,13744,-69468,0,0,48635,57421,1851568,35016,1851568,0.1335754,0.5000000,7.0631714,753194,-88602,385352,243794
1300,1779105641,64479419,1,50,0,1300,13744,-69222,0,0,49052,35016,1851568,57420,-1851569,0.2190399,0.5000000,0.5000000,753345,-88602,385352,243794
1301,1779105641,69478787,1,50,0,1301,13744,-68985,0,0,47556,57420,131072,79824,-1851569,0.3045044,0.5000000,0.5000000,753497,-88602,385352,243794
1302,1779105641,74475179,1,50,0,1302,13744,-68761,0,0,44816,79824,131072,57419,1851568,0.2190361,0.5000000,7.0631714,753648,-88602,385352,243794
1303,1779105641,79476403,1,50,0,1303,13726,-68517,0,0,41250,57419,1851568,35014,1851568,0.1335678,0.5000000,7.0631714,753800,-88602,385352,243794
1304,1779105641,84474779,1,50,0,1304,13726,-68334,0,0,36576,35014,1851568,57418,-1851569,0.2190323,0.5000000,0.5000000,753951,-88602,385352,243794
1305,1779105641,89521509,1,50,0,1305,13726,-68185,0,0,29408,57418,131072,35013,-1851569,0.1335640,0.5000000,0.5000000,754103,-88602,385352,243794
1306,1779105641,94481003,1,50,0,1306,13726,-68077,0,0,21889,35013,131072,57417,-1851569,0.2190285,0.5000000,0.5000000,754255,-88602,385352,243794
1307,1779105641,99880584,1,50,0,1307,13726,-68004,0,0,13515,57417,131072,79821,-1851569,0.3044930,0.5000000,0.5000000,754406,-88602,385352,243794
1308,1779105641,104551551,1,50,0,1308,13726,-67969,0,0,7448,79821,131072,57416,-1851569,0.2190247,0.5000000,0.5000000,754558,-88602,385352,243794
1309,1779105641,110113252,1,50,0,1309,13709,-67755,0,0,4406,57416,131072,35011,1851568,0.1335564,0.5000000,7.0631714,754709,-88602,385352,243794
1310,1779105641,114878336,1,50,0,1310,13709,-67740,0,0,3225,35011,1851568,12606,-1851569,0.0480881,0.5000000,0.5000000,754860,-88602,385352,243794
1311,1779105641,119520629,1,50,0,1311,13709,-67726,0,0,2999,12606,131072,35010,-1851569,0.1335526,0.5000000,0.5000000,755012,-88602,385352,243794
1312,1779105641,124474619,1,50,0,1312,13709,-67710,0,0,3125,35010,131072,12605,1851568,0.0480843,0.5000000,7.0631714,755164,-88602,385352,243794
1313,1779105641,130016543,1,50,0,1313,13689,-67668,0,0,3992,12605,1851568,-9800,1851568,-0.0373840,0.5000000,7.0631714,755316,-88602,385352,243794
1314,1779105641,134377509,1,50,0,1314,13689,-67640,0,0,6356,-9800,1851568,12604,-1851569,0.0480804,0.5000000,0.5000000,755468,-88602,385352,243794
1315,1779105641,139524053,1,50,0,1315,13689,-67588,0,0,10179,12604,131072,35008,-1851569,0.1335449,0.5000000,0.5000000,755618,-88602,385352,243794
1316,1779105641,144507548,1,50,0,1316,13689,-67517,0,0,14327,35008,131072,56979,1851568,0.2173576,0.5000000,7.0631714,755770,-88602,385352,243794
1317,1779105641,149539846,1,50,0,1317,13689,-67425,0,0,18255,56979,1851568,34574,-1851569,0.1318893,0.5000000,0.5000000,755922,-88602,385352,243794
1318,1779105641,154508236,1,50,0,1318,13689,-67319,0,0,21284,34574,131072,12169,-1851569,0.0464211,0.5000000,0.5000000,756076,-88602,385352,243794
1319,1779105641,159446961,1,50,0,1319,13621,-67298,39700,98,23371,12169,131072,-10236,-1851569,-0.0390472,0.5000000,-7.0631752,756228,-88602,385352,243794
1320,1779105641,164506780,1,50,0,1320,13561,-67190,46465,-139,21470,-10236,-1851569,-32641,-1851569,-0.1245155,0.5000000,-7.0631752,756379,-88602,385352,243794
1321,1779105641,169493731,1,50,0,1321,13499,-67100,47177,-439,18016,-32641,-1851569,-55046,1851568,-0.2099838,0.5000000,7.0631714,756529,-88602,385352,243794
1322,1779105641,174487627,1,50,0,1322,13439,-67030,44922,-710,13955,-55046,1851568,-32642,1851568,-0.1245193,0.5000000,7.0631714,756682,-88602,385352,243794
1323,1779105641,179538742,1,50,0,1323,13483,-66909,0,0,16894,-32642,1851568,-10238,1851568,-0.0390549,0.5000000,7.0631714,756832,-88602,385352,243794
1324,1779105641,186273529,1,50,0,1324,13483,-66825,0,0,12459,-10238,1851568,-32643,-1851569,-0.1245232,0.5000000,0.5000000,756983,-88602,385352,243794
1325,1779105641,189898393,1,50,0,1325,13483,-66798,0,0,7498,-32643,131072,-10239,-1851569,-0.0390587,0.5000000,0.5000000,757137,-88602,385352,243794
1326,1779105641,194489739,1,50,0,1326,13483,-66780,0,0,3983,-10239,131072,12165,-1851569,0.0464058,0.5000000,0.5000000,757287,-88602,385352,243794
1327,1779105641,199533686,1,50,0,1327,13483,-66768,0,0,2241,12165,131072,34569,-1851569,0.1318703,0.5000000,0.5000000,757438,-88602,385352,243794
1328,1779105641,204896817,1,50,0,1328,13483,-66755,0,0,2445,34569,131072,56973,1851568,0.2173347,0.5000000,7.0631714,757589,-88602,385352,243794
1329,1779105641,209705807,1,50,0,1329,13402,-66663,0,0,4628,56973,1851568,79377,1851568,0.3027992,0.5000000,7.0631714,757740,-88602,385352,243794
1330,1779105641,214500076,1,50,0,1330,13402,-66621,0,0,8691,79377,1851568,56972,-1851569,0.2173309,0.5000000,0.5000000,757892,-88602,385352,243794
1331,1779105641,219485331,1,50,0,1331,13402,-66560,0,0,12317,56972,131072,79376,-1851569,0.3027954,0.5000000,0.5000000,758043,-88602,385352,243794
1332,1779105641,224496476,1,50,0,1332,13402,-66486,0,0,14842,79376,131072,56971,1851568,0.2173271,0.5000000,7.0631714,758195,-88602,385352,243794
1333,1779105641,229491171,1,50,0,1333,13382,-66452,0,0,16048,56971,1851568,79375,-1851569,0.3027916,0.5000000,0.5000000,758346,-88602,385352,243794
1334,1779105641,234482347,1,50,0,1334,13382,-66369,0,0,16572,79375,131072,101779,1851568,0.3882561,0.5000000,7.0631714,758498,-88602,385352,243794
1335,1779105641,239541558,1,50,0,1335,13382,-66287,0,0,16250,101779,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,758649,-88602,385352,243794
1336,1779105641,244880272,1,50,0,1336,13382,-66210,0,0,14494,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,758801,-88602,385352,243794
1337,1779105641,249538630,1,50,0,1337,13382,-66169,0,0,8784,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,758953,-88602,385352,243794
1338,1779105641,254477738,1,50,0,1338,13382,-66168,0,0,202,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,759104,-88602,385352,243794
1339,1779105641,259506900,1,50,0,1339,13364,-66120,0,0,-7164,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,759256,-88602,385352,243794
1340,1779105641,264477658,1,50,0,1340,13364,-66173,0,0,-10632,102236,131072,79831,1851568,0.3045311,0.5000000,7.0631714,759407,-88602,385352,243794
1341,1779105641,269490819,1,50,0,1341,13364,-66219,0,0,-9091,79831,1851568,57426,-1851569,0.2190628,0.5000000,0.5000000,759560,-88602,385352,243794
1342,1779105641,274503276,1,50,0,1342,13364,-66234,0,0,-3014,57426,131072,79830,1851568,0.3045273,0.5000000,7.0631714,759710,-88602,385352,243794
1343,1779105641,279502580,1,50,0,1343,13344,-66187,0,0,5646,79830,1851568,102234,-1851569,0.3899918,0.5000000,0.5000000,759862,-88602,385352,243794
1344,1779105641,284503516,1,50,0,1344,13344,-66113,0,0,14858,102234,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,760013,-88602,385352,243794
1345,1779105641,289510724,1,50,0,1345,13344,-65997,0,0,23144,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,760165,-88602,385352,243794
1346,1779105641,294491019,1,50,0,1346,13344,-65851,0,0,29367,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,760317,-88602,385352,243794
1347,1779105641,299501044,1,50,0,1347,13344,-65686,0,0,32922,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,760468,-88602,385352,243794
1348,1779105641,304483963,1,50,0,1348,13344,-65515,0,0,34267,79831,1851568,57426,-1851569,0.2190628,0.5000000,0.5000000,760620,-88602,385352,243794
1349,1779105641,309507780,1,50,0,1349,13322,-65507,0,0,34642,57426,131072,79830,1851568,0.3045273,0.5000000,7.0631714,760771,-88602,385352,243794
1350,1779105641,314488939,1,50,0,1350,13322,-65332,0,0,35052,79830,1851568,57425,-1851569,0.2190590,0.5000000,0.5000000,760923,-88602,385352,243794
1351,1779105641,319484883,1,50,0,1351,13322,-65151,0,0,36319,57425,131072,79829,1851568,0.3045235,0.5000000,7.0631714,761075,-88602,385352,243794
1352,1779105641,324578112,1,50,0,1352,13322,-64954,0,0,38721,79829,1851568,102233,-1851569,0.3899879,0.5000000,0.5000000,761226,-88602,385352,243794
1353,1779105641,329617770,1,50,0,1353,13301,-64738,0,0,41644,102233,131072,102236,1851568,0.3899994,0.5000000,7.0631714,761378,-88602,385352,243794
1354,1779105641,334491019,1,50,0,1354,13256,-64484,41362,977,52218,102236,1851568,102236,-1851569,0.3899994,0.5000000,-7.0631752,761529,-88602,385352,243794
1355,1779105641,339493427,1,50,0,1355,13209,-64210,43557,1185,54728,102236,-1851569,79831,1851568,0.3045311,0.5000000,7.0631714,761681,-88602,385352,243794
1356,1779105641,344477850,1,50,0,1356,13159,-63949,45278,1012,52394,79831,1851568,57426,1189354,0.2190628,0.5000000,4.5370255,761832,-88602,385352,243794
1357,1779105641,349492323,1,50,0,1357,13159,-63733,0,0,43000,57426,1189354,79830,1851568,0.3045273,0.5000000,7.0631714,761984,-88602,385352,243794
1358,1779105641,354484427,1,50,0,1358,13159,-63526,0,0,41514,79830,1851568,57425,-1851569,0.2190590,0.5000000,0.5000000,762135,-88602,385352,243794
1359,1779105641,359493235,1,50,0,1359,13144,-63322,0,0,40798,57425,131072,35020,-1851569,0.1335907,0.5000000,0.5000000,762288,-88602,385352,243794
1360,1779105641,364512700,1,50,0,1360,13144,-63124,0,0,39364,35020,131072,57424,-1851569,0.2190552,0.5000000,0.5000000,762442,-88602,385352,243794
1361,1779105641,369507396,1,50,0,1361,13144,-62939,0,0,37136,57424,131072,35019,-1851569,0.1335869,0.5000000,0.5000000,762594,-88602,385352,243794
1362,1779105641,374563759,1,50,0,1362,13144,-62755,0,0,36303,35019,131072,12614,-1851569,0.0481186,0.5000000,0.5000000,762743,-88602,385352,243794
1363,1779105641,379563799,1,50,0,1363,13123,-62529,0,0,38036,12614,131072,35018,1851568,0.1335831,0.5000000,7.0631714,762895,-88602,385352,243794
1364,1779105641,384549214,1,50,0,1364,13123,-62323,0,0,41241,35018,1851568,57422,1851568,0.2190475,0.5000000,7.0631714,763045,-88602,385352,243794
1365,1779105641,389542342,1,50,0,1365,13123,-62104,0,0,43879,57422,1851568,35017,-1851569,0.1335793,0.5000000,0.5000000,763197,-88602,385352,243794
1366,1779105641,394523565,1,50,0,1366,13123,-61883,0,0,44324,35017,131072,12612,-1851569,0.0481110,0.5000000,0.5000000,763348,-88602,385352,243794
1367,1779105641,399548470,1,50,0,1367,13123,-61667,0,0,43072,12612,131072,35016,1851568,0.1335754,0.5000000,7.0631714,763500,-88602,385352,243794
1368,1779105641,404537213,1,50,0,1368,13123,-61461,0,0,41210,35016,1851568,12611,-1851569,0.0481071,0.5000000,0.5000000,763651,-88602,385352,243794
1369,1779105641,409558054,1,50,0,1369,13096,-61338,0,0,39886,12611,131072,-9794,1851568,-0.0373611,0.5000000,7.0631714,763803,-88602,385352,243794
1370,1779105641,414537197,1,50,0,1370,13096,-61139,0,0,39864,-9794,1851568,-32199,1851568,-0.1228294,0.5000000,7.0631714,763954,-88602,385352,243794
1371,1779105641,419541590,1,50,0,1371,13096,-60932,0,0,41355,-32199,1851568,-9795,-1851569,-0.0373650,0.5000000,0.5000000,764106,-88602,385352,243794
1372,1779105641,424546654,1,50,0,1372,13096,-60710,0,0,44456,-9795,131072,12609,1851568,0.0480995,0.5000000,7.0631714,764258,-88602,385352,243794
1373,1779105641,429565895,1,50,0,1373,13080,-60455,0,0,48672,12609,1851568,-9796,-1851569,-0.0373688,0.5000000,0.5000000,764409,-88602,385352,243794
1374,1779105641,434536717,1,50,0,1374,13080,-60191,0,0,53076,-9796,131072,12608,1851568,0.0480957,0.5000000,7.0631714,764561,-88602,385352,243794
1375,1779105641,439544310,1,50,0,1375,13080,-59910,0,0,56247,12608,1851568,-9797,1851568,-0.0373726,0.5000000,7.0631714,764712,-88602,385352,243794
1376,1779105641,444530493,1,50,0,1376,13080,-59627,0,0,56751,-9797,1851568,12607,-1851569,0.0480919,0.5000000,0.5000000,764863,-88602,385352,243794
1377,1779105641,449543846,1,50,0,1377,13080,-59356,0,0,53946,12607,131072,-9798,-1851569,-0.0373764,0.5000000,0.5000000,765015,-88602,385352,243794
1378,1779105641,454890496,1,50,0,1378,13080,-59101,0,0,47673,-9798,131072,12606,-1851569,0.0480881,0.5000000,0.5000000,765166,-88602,385352,243794
1379,1779105641,459635802,1,50,0,1379,13063,-58943,0,0,39854,12606,131072,-9799,-1851569,-0.0373802,0.5000000,0.5000000,765318,-88602,385352,243794
1380,1779105641,464501787,1,50,0,1380,13063,-58794,0,0,30623,-9799,131072,12605,1851568,0.0480843,0.5000000,7.0631714,765470,-88602,385352,243794
1381,1779105641,469494851,1,50,0,1381,13063,-58689,0,0,21061,12605,1851568,-9800,1851568,-0.0373840,0.5000000,7.0631714,765621,-88602,385352,243794
1382,1779105641,474505964,1,50,0,1382,13063,-58637,0,0,10306,-9800,1851568,-32205,1851568,-0.1228523,0.5000000,7.0631714,765773,-88602,385352,243794
1383,1779105641,480062225,1,50,0,1383,13040,-58437,0,0,-176,-32205,1851568,-54610,-1851569,-0.2083206,0.5000000,0.5000000,765924,-88602,385352,243794
1384,1779105641,484502683,1,50,0,1384,13040,-58475,0,0,-8560,-54610,131072,-32206,1851568,-0.1228561,0.5000000,7.0631714,766076,-88602,385352,243794
1385,1779105641,489497923,1,50,0,1385,13040,-58547,0,0,-14426,-32206,1851568,-9802,-1851569,-0.0373917,0.5000000,0.5000000,766227,-88602,385352,243794
1386,1779105641,494486443,1,50,0,1386,13040,-58636,0,0,-17911,-9802,131072,-32207,1851568,-0.1228600,0.5000000,7.0631714,766379,-88602,385352,243794
1387,1779105641,499493267,1,50,0,1387,12992,-58746,41065,-315,-21952,-32207,1851568,-9803,-1851569,-0.0373955,0.5000000,-7.0631752,766530,-88602,385352,243794
1388,1779105641,504488059,1,50,0,1388,12941,-58849,46109,-134,-20513,-9803,-1851569,12601,1851568,0.0480690,0.5000000,7.0631714,766682,-88602,385352,243794
1389,1779105641,509964604,1,50,0,1389,12915,-58833,47652,177,-17762,12601,1851568,35005,-1851569,0.1335335,0.5000000,-7.0631752,766834,-88602,385352,243794
1390,1779105641,514894784,1,50,0,1390,12915,-58932,0,0,-20172,35005,-1851569,57409,-1851569,0.2189980,0.5000000,0.5000000,766985,-88602,385352,243794
1391,1779105641,519499443,1,50,0,1391,12915,-59025,0,0,-20060,57409,131072,79813,-1851569,0.3044624,0.5000000,0.5000000,767137,-88602,385352,243794
1392,1779105641,524519356,1,50,0,1392,12915,-59124,0,0,-19678,79813,131072,57408,-1851569,0.2189941,0.5000000,0.5000000,767289,-88602,385352,243794
1393,1779105641,529512356,1,50,0,1393,12839,-59288,0,0,-18970,57408,131072,79812,1851568,0.3044586,0.5000000,7.0631714,767440,-88602,385352,243794
1394,1779105641,535030823,1,50,0,1394,12839,-59389,0,0,-18351,79812,1851568,102216,1851568,0.3899231,0.5000000,7.0631714,767592,-88602,385352,243794
1395,1779105641,540016558,1,50,0,1395,12839,-59481,0,0,-18370,102216,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,767743,-88602,385352,243794
1396,1779105641,544617025,1,50,0,1396,12839,-59568,0,0,-19026,102236,1851568,79831,-1851569,0.3045311,0.5000000,0.5000000,767894,-88602,385352,243794
1397,1779105641,549515364,1,50,0,1397,12839,-59669,0,0,-20542,79831,131072,57426,-1851569,0.2190628,0.5000000,0.5000000,768046,-88602,385352,243794
1398,1779105641,554496651,1,50,0,1398,12839,-59782,0,0,-22725,57426,131072,35021,1851568,0.1335945,0.5000000,7.0631714,768197,-88602,385352,243794
1399,1779105641,559509044,1,50,0,1399,12822,-59918,0,0,-24170,35021,1851568,12616,-1851569,0.0481262,0.5000000,0.5000000,768349,-88602,385352,243794
1400,1779105641,564513404,1,50,0,1400,12822,-60033,0,0,-22950,12616,131072,-9789,-1851569,-0.0373421,0.5000000,0.5000000,768501,-88602,385352,243794
1401,1779105641,569500579,1,50,0,1401,12822,-60124,0,0,-18332,-9789,131072,-32194,-1851569,-0.1228104,0.5000000,0.5000000,768652,-88602,385352,243794
1402,1779105641,574493419,1,50,0,1402,12822,-60179,0,0,-11078,-32194,131072,-9790,1851568,-0.0373459,0.5000000,7.0631714,768804,-88602,385352,243794
1403,1779105641,579504883,1,50,0,1403,12801,-60296,0,0,-3090,-9790,1851568,-32195,-1851569,-0.1228142,0.5000000,0.5000000,768955,-88602,385352,243794
1404,1779105641,584505307,1,50,0,1404,12801,-60277,0,0,3806,-32195,131072,-9791,1851568,-0.0373497,0.5000000,7.0631714,769107,-88602,385352,243794
1405,1779105641,589502659,1,50,0,1405,12801,-60233,0,0,8791,-9791,1851568,-32196,1851568,-0.1228180,0.5000000,7.0631714,769258,-88602,385352,243794
1406,1779105641,594497067,1,50,0,1406,12801,-60175,0,0,11612,-32196,1851568,-9792,1851568,-0.0373535,0.5000000,7.0631714,769410,-88602,385352,243794
1407,1779105641,599504499,1,50,0,1407,12801,-60112,0,0,12583,-9792,1851568,-32197,-1851569,-0.1228218,0.5000000,0.5000000,769563,-88602,385352,243794
1408,1779105641,604491419,1,50,0,1408,12163,-57672,0,0,12662,-32197,131072,-9793,1851568,-0.0373573,0.5000000,7.0631714,775263,-86876,382730,243794
1409,1779105641,609505443,1,50,0,1409,12143,-57740,0,0,12911,-9793,1851568,-32198,1851568,-0.1228256,0.5000000,7.0631714,775416,-86876,382730,243794
