idx,stamp_ns,compute_ok,status,iters,control_flags,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,ref_vx0_fp,ref_kappa0_fp,total_call_ns,kernel_ns,wait_ns
1,1778515493824155281,1,0,0,9,-5699,-2179,-5699,-2179,0,0,-108,0,0,176747,-11713,968168,320763,124875
2,1778515493827411165,1,1,50,0,22404,1851568,-5699,-2180,0,0,-63,0,-2179,176836,-11713,988890,800152,867064
3,1778515493836130100,1,1,50,0,22404,1851568,-5699,-2179,0,0,-33,0,1851568,177019,-11713,953588,770420,834603
4,1778515493851519493,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,-6,0,1851568,177110,-11713,920996,768350,840093
5,1778515493872547810,1,1,50,0,-22405,-1851569,-5699,-2178,0,0,29,0,-1851569,177202,-11713,940357,769481,829803
6,1778515493882317671,1,1,50,0,22404,1851568,-5699,-2178,0,0,13,0,-1851569,177248,-11713,923226,769140,843383
7,1778515493888812671,1,1,50,0,-22405,-1851569,-5699,-2178,0,0,-3,0,1851568,177296,-11713,939117,771161,826313
8,1778515493894034406,1,1,50,0,-22405,-1851569,-5699,-2178,0,0,-9,0,-1851569,177296,-11713,926326,767781,847903
9,1778515493897432372,1,1,50,0,-22405,1851568,-5699,-2178,0,0,-6,0,-1851569,177339,-11713,941197,772031,831453
10,1778515493901741038,1,1,50,0,-22405,1851568,-5699,-2178,0,0,-5,0,1851568,177339,-11713,883726,766350,774250
11,1778515493906029128,1,1,50,0,22404,-1851569,-5699,-2178,0,0,-13,0,1851568,177387,-11713,889526,768530,776300
12,1778515493911025100,1,1,50,0,22404,-1851569,-5699,-2178,0,0,-23,0,-1851569,177480,-11713,884455,764961,773081
13,1778515493919291005,1,1,50,0,22404,1851568,-5699,-2179,0,0,-27,0,-1851569,177529,-11713,889446,770621,780031
14,1778515493924326529,1,1,50,0,-22405,1851568,-5699,-2179,0,0,-5,0,1851568,177674,-11713,885485,767930,776081
15,1778515493934296296,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,3,0,1851568,177674,-11713,888365,769610,777591
16,1778515493939105769,1,1,50,0,-22405,1851568,-5699,-2179,0,0,2,0,-1851569,177712,-11713,887145,767401,778121
17,1778515493942108402,1,1,50,0,-22405,1851568,-5699,-2179,0,0,8,0,1851568,177712,-11713,901566,782971,791472
18,1778515493945897702,1,1,50,0,-22405,1851568,-5699,-2179,0,0,12,0,1851568,177751,-11713,886415,768111,776471
19,1778515493950886889,1,1,50,0,-22405,1851568,-5699,-2179,0,0,2,0,1851568,177797,-11713,884345,767300,775391
20,1778515493955954062,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,-26,0,1851568,177842,-11713,881555,765951,772431
21,1778515493960900177,1,1,50,0,-22405,1851568,-5699,-2179,0,0,-53,0,-1851569,177888,-11713,883885,768130,772921
22,1778515493965909333,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,-69,0,1851568,177934,-11713,885965,767071,775371
23,1778515493970943258,1,1,50,0,-22405,1851568,-5699,-2180,0,0,-72,0,-1851569,177980,-11713,884155,766170,775131
24,1778515493975877725,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,-77,0,1851568,178026,-11713,880885,765641,772231
25,1778515493980910689,1,1,50,0,-22405,1851568,-5699,-2180,0,0,-82,0,-1851569,178071,-11713,885786,767540,776230
26,1778515493985895781,1,1,50,0,22404,1851568,-5699,-2180,0,0,-70,0,1851568,178117,-11713,899526,766510,773810
27,1778515493990884680,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-45,0,1851568,178163,-11713,884415,767571,775511
28,1778515493995900940,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-25,0,-1851569,178209,-11713,881224,765550,772100
29,1778515494000912240,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-19,0,-1851569,178254,-11713,883615,767591,774811
30,1778515494005900276,1,1,50,0,22404,1851568,-5699,-2181,0,0,-25,0,1851568,178301,-11713,883985,767150,773711
31,1778515494011027546,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-27,0,1851568,178347,-11713,885035,767830,775180
32,1778515494015947676,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-10,0,-1851569,178392,-11713,882895,764680,773681
33,1778515494021010561,1,1,50,0,22404,-1851569,-5699,-2181,0,0,23,0,1851568,178438,-11713,888165,771300,778451
34,1778515494025918787,1,1,50,0,22404,-1851569,-5699,-2181,0,0,60,0,-1851569,178484,-11713,883505,766941,774731
35,1778515494030925159,1,1,50,0,22404,1851568,-5699,-2181,0,0,74,0,-1851569,178529,-11713,886976,767230,777270
36,1778515494035971468,1,1,50,0,-22405,1851568,-5699,-2181,0,0,55,0,1851568,178578,-11713,886315,767710,774591
37,1778515494040966159,1,1,50,0,22404,-1851569,-5699,-2181,0,0,21,0,1851568,178621,-11713,888755,770471,779581
38,1778515494045949843,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-15,0,-1851569,178666,-11713,882305,766270,774031
39,1778515494050932694,1,1,50,0,22404,1851568,-5699,-2181,0,0,-39,0,-1851569,178712,-11713,892655,768780,776571
40,1778515494055968603,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-37,0,1851568,178758,-11713,884185,767100,774620
41,1778515494060932190,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-21,0,-1851569,178804,-11713,883745,768541,774911
42,1778515494065962338,1,1,50,0,22404,1851568,-5699,-2181,0,0,-5,0,1851568,178850,-11713,884475,768480,774590
43,1778515494071106568,1,1,50,0,22404,1851568,-5699,-2181,0,0,10,0,1851568,178895,-11713,889245,768131,778961
44,1778515494075962953,1,1,50,0,-22405,1851568,-5699,-2181,0,0,18,0,1851568,178941,-11713,884245,766020,775531
45,1778515494080926157,1,1,50,0,22404,-1851569,-5699,-2181,0,0,9,0,1851568,178987,-11713,888215,769081,778641
46,1778515494085960017,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-9,0,-1851569,179033,-11713,886415,766950,777330
47,1778515494090909396,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-27,0,1851568,179079,-11713,892845,773091,783661
48,1778515494096004409,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-33,0,-1851569,179124,-11713,889716,767920,777331
49,1778515494101078174,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-24,0,1851568,179170,-11713,891106,770800,779370
50,1778515494106100066,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-18,0,1851568,179216,-11713,888045,766760,778441
51,1778515494111033253,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-28,0,1851568,179262,-11713,884965,768090,775510
52,1778515494115990248,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-39,0,-1851569,179307,-11713,886645,765930,776911
53,1778515494121066573,1,1,50,0,22404,1851568,-5699,-2182,0,0,-21,0,1851568,179353,-11713,888655,772571,779801
54,1778515494125972335,1,1,50,0,22404,-1851569,-5699,-2182,0,0,24,0,1851568,179399,-11713,887965,770240,779151
55,1778515494131015764,1,1,50,0,-22405,1851568,-5699,-2182,0,0,50,0,-1851569,179445,-11713,889716,771031,778851
56,1778515494135997399,1,1,50,0,22404,-1851569,-5699,-2182,0,0,47,0,1851568,179492,-11713,887425,769130,777570
57,1778515494140988379,1,1,50,0,-22405,1851568,-5699,-2182,0,0,39,0,-1851569,179536,-11713,888455,771951,777921
58,1778515494145988318,1,1,50,0,22404,-1851569,-5699,-2181,0,0,46,0,1851568,179582,-11713,887045,770380,777261
59,1778515494151014883,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,66,0,-1851569,179628,-11713,884025,766020,774051
60,1778515494155999334,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,80,0,-1851569,179674,-11713,882915,765490,773311
61,1778515494160985546,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,68,0,-1851569,179719,-11713,885325,769130,776030
62,1778515494165958285,1,1,50,0,22404,-1851569,-5699,-2180,0,0,31,0,-1851569,179765,-11713,1042431,846454,932197
63,1778515494170904560,1,1,50,0,-22405,1851568,-5699,-2180,0,0,-5,0,-1851569,179811,-11713,979048,859714,868624
64,1778515494176011893,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-17,0,1851568,179857,-11713,1054842,860534,945277
65,1778515494181150331,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,-6,0,1851568,179903,-11713,980009,862695,871235
66,1778515494186007677,1,1,50,0,22404,1851568,-5699,-2180,0,0,0,0,-1851569,179948,-11713,935677,812802,824732
67,1778515494191087938,1,1,50,0,22404,1851568,-5699,-2180,0,0,-18,0,1851568,179994,-11713,886515,768671,776501
68,1778515494197852829,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-43,0,1851568,180088,-11713,882245,765880,773801
69,1778515494201043496,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-43,0,-1851569,180088,-11713,886955,768571,777761
70,1778515494206154574,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-37,0,1851568,180131,-11713,886385,767810,777521
71,1778515494211078608,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-27,0,-1851569,180178,-11713,889486,766640,778301
72,1778515494216141909,1,1,50,0,22404,1851568,-5699,-2181,0,0,-28,0,-1851569,180224,-11713,883405,765550,773821
73,1778515494221022455,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-36,0,1851568,180269,-11713,891265,770060,778861
74,1778515494225998619,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-24,0,-1851569,180314,-11713,885445,766461,775771
75,1778515494231172897,1,1,50,0,22404,1851568,-5699,-2182,0,0,3,0,1851568,180361,-11713,887785,767020,777181
76,1778515494236006498,1,1,50,0,22404,1851568,-5699,-2182,0,0,22,0,1851568,180406,-11713,883665,766101,774311
77,1778515494240968870,1,1,50,0,-22405,1705558,-5699,-2181,0,0,27,0,1851568,180452,-11713,886065,768430,776971
78,1778515494246277389,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,16,0,1705558,180497,-11713,884084,767150,775630
79,1778515494251001133,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-7,0,-1851569,180543,-11713,882425,766681,773521
80,1778515494255989425,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-24,0,-1851569,180589,-11713,883475,765390,774170
81,1778515494261015541,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-27,0,-1851569,180635,-11713,884615,768531,775851
82,1778515494266028153,1,1,50,0,22404,1851568,-5699,-2182,0,0,-18,0,-1851569,180680,-11713,880895,765210,772241
83,1778515494271050749,1,1,50,0,-22405,-1851569,-5699,-2182,0,0,-2,0,1851568,180731,-11713,885485,767261,775420
84,1778515494279004329,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,21,0,-1851569,180818,-11713,879765,764091,769151
85,1778515494280714592,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,42,0,-1851569,180818,-11713,884535,768670,775501
86,1778515494285930119,1,1,50,0,22404,1851568,-5699,-2181,0,0,51,0,-1851569,180864,-11713,881865,765351,772120
87,1778515494291104525,1,1,50,0,-22405,1851568,-5699,-2181,0,0,41,0,1851568,180910,-11713,884705,768191,775361
88,1778515494295962767,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,26,0,1851568,180955,-11713,881395,765530,772341
89,1778515494300902770,1,1,50,0,22404,1851568,-5699,-2181,0,0,14,0,-1851569,181001,-11713,886866,767130,776460
90,1778515494305931734,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,1,0,1851568,181046,-11713,894426,765630,784911
91,1778515494310922137,1,1,50,0,22404,1851568,-5699,-2181,0,0,3,0,-1851569,181092,-11713,888275,766450,778391
92,1778515494315965982,1,1,50,0,22404,-1851569,-5699,-2181,0,0,23,0,1851568,181138,-11713,882785,765650,773900
93,1778515494321034883,1,1,50,0,22404,1851568,-5699,-2181,0,0,42,0,-1851569,181184,-11713,891595,768911,776751
94,1778515494325929381,1,1,50,0,-22405,1851568,-5699,-2180,0,0,56,0,1851568,181230,-11713,895416,776761,785921
95,1778515494331027402,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,61,0,1851568,181276,-11713,886385,767650,777131
96,1778515494336017166,1,1,50,0,22404,1851568,-5699,-2180,0,0,50,0,-1851569,181321,-11713,880384,765080,771990
97,1778515494340988593,1,1,50,0,-22405,1851568,-5699,-2180,0,0,29,0,1851568,181367,-11713,886325,769850,776001
98,1778515494345989493,1,1,50,0,22404,1851568,-5699,-2180,0,0,13,0,1851568,181413,-11713,885476,766320,775250
99,1778515494351031929,1,1,50,0,22404,1851568,-5699,-2180,0,0,3,0,1851568,181459,-11713,898765,773101,785121
100,1778515494356018845,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,-19,0,1851568,181505,-11713,892615,768770,778741
101,1778515494361040705,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,-53,0,-1851569,181550,-11713,896505,772571,786081
102,1778515494366339944,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-85,0,-1851569,181596,-11713,894696,769720,782681
103,1778515494371027752,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-113,0,-1851569,181642,-11713,895785,771401,784591
104,1778515494376039628,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-125,0,1851568,181688,-11713,891945,769910,780721
105,1778515494381102993,1,1,50,0,22404,1851568,-5699,-2182,0,0,-110,0,-1851569,181779,-11713,893145,771911,782811
106,1778515494385988211,1,1,50,0,22404,1851568,-5699,-2183,0,0,-98,0,1851568,181779,-11713,889875,769630,778940
107,1778515494391001015,1,1,50,0,22404,-1851569,-5699,-2183,0,0,-95,0,1851568,181825,-11713,903446,767961,776661
108,1778515494396009755,1,1,50,0,22404,1851568,-5699,-2184,0,0,-64,0,-1851569,181871,-11713,886275,765110,774000
109,1778515494401041535,1,1,50,0,-22405,-1851569,-5699,-2184,0,0,-9,0,1851568,181917,-11713,888285,768391,778741
110,1778515494405990146,1,1,50,0,-22405,1851568,-5699,-2183,0,0,41,0,-1851569,181962,-11713,888215,764710,775311
111,1778515494411066279,1,1,50,0,22404,-1851569,-5699,-2183,0,0,67,0,1851568,182008,-11713,904425,770320,779991
112,1778515494415980169,1,1,50,0,22404,-1851569,-5699,-2183,0,0,54,0,-1851569,182054,-11713,893115,770661,782541
113,1778515494421092110,1,1,50,0,22404,1851568,-5699,-2183,0,0,24,0,-1851569,182100,-11713,893526,772061,782621
114,1778515494426007089,1,1,50,0,-22405,1851568,-5699,-2183,0,0,9,0,1851568,182145,-11713,890876,769860,780381
115,1778515494431033493,1,1,50,0,22404,1851568,-5699,-2183,0,0,1,0,1851568,182192,-11713,892855,771340,782841
116,1778515494436273756,1,1,50,0,22404,-1851569,-5699,-2183,0,0,-11,0,1851568,182237,-11713,887495,766561,777121
117,1778515494441021213,1,1,50,0,-22405,-1851569,-5699,-2183,0,0,-1,0,-1851569,182283,-11713,889845,768581,778811
118,1778515494446002880,1,1,50,0,-22405,1851568,-5699,-2183,0,0,27,0,-1851569,182328,-11713,886625,765930,776471
119,1778515494451069861,1,1,50,0,-22405,1851568,-5699,-2182,0,0,49,0,1851568,182374,-11713,888985,768331,778761
120,1778515494455990087,1,1,50,0,22404,1851568,-5699,-2182,0,0,59,0,1851568,182420,-11713,886885,766460,777031
121,1778515494461350576,1,1,50,0,22404,-1851569,-5699,-2182,0,0,51,0,1851568,182466,-11713,891225,770121,778371
122,1778515494466000655,1,1,50,0,-22405,-1851569,-5699,-2182,0,0,17,0,-1851569,182511,-11713,884645,764980,772460
123,1778515494470997491,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-16,0,-1851569,182557,-11713,889605,767111,779921
124,1778515494476158553,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-32,0,1851568,182603,-11713,887275,765901,776101
125,1778515494481360415,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-24,0,-1851569,182649,-11713,890375,768120,779701
126,1778515494486025470,1,1,50,0,22404,1851568,-5699,-2182,0,0,1,0,1851568,182695,-11713,889815,765891,779621
127,1778515494490999106,1,1,50,0,-22405,-1851569,-5699,-2182,0,0,34,0,1851568,182740,-11713,892305,768661,781641
128,1778515494496106471,1,1,50,0,-22405,-1851569,-5699,-2182,0,0,56,0,-1851569,182786,-11713,888675,765320,775840
129,1778515494500982281,1,1,50,0,22404,-1851569,-5699,-2181,0,0,69,0,-1851569,182832,-11713,889695,768781,778881
130,1778515494506110671,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,71,0,-1851569,182877,-11713,886995,765000,777360
131,1778515494511018065,1,1,50,0,22404,-1851569,-5699,-2181,0,0,54,0,-1851569,182923,-11713,890875,767110,779901
132,1778515494515984852,1,1,50,0,-22405,1851568,-5699,-2181,0,0,34,0,-1851569,182969,-11713,885385,764511,775261
133,1778515494520995480,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,25,0,1851568,183015,-11713,889825,768960,780231
134,1778515494526057661,1,1,50,0,22404,-1851569,-5699,-2180,0,0,27,0,-1851569,183061,-11713,885645,765000,776031
135,1778515494531002592,1,1,50,0,-22405,1851568,-5699,-2180,0,0,24,0,-1851569,183107,-11713,888346,767440,776980
136,1778515494536084261,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,2,0,1851568,183152,-11713,887485,766361,775111
137,1778515494540961639,1,1,50,0,22404,1851568,-5699,-2181,0,0,-38,0,-1851569,183198,-11713,889976,769410,778580
138,1778515494545959691,1,1,50,0,22404,1851568,-5699,-2181,0,0,-60,0,1851568,183244,-11713,888915,768300,777981
139,1778515494551054416,1,1,50,0,22404,-1851569,-5699,-2181,0,0,-53,0,1851568,183290,-11713,891715,769241,781311
140,1778515494555996563,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-42,0,-1851569,183335,-11713,889126,766790,778670
141,1778515494561012759,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-36,0,1851568,183381,-11713,893936,772030,782450
142,1778515494565997498,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-22,0,1851568,183427,-11713,888635,768240,778521
143,1778515494571058655,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-22,0,-1851569,183474,-11713,891775,770771,781481
144,1778515494575993506,1,1,50,0,-22405,-1851569,-5699,-2182,0,0,30,0,-1851569,183518,-11713,888606,765780,778300
145,1778515494581031430,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,43,0,-1851569,183564,-11713,888995,768270,778561
146,1778515494585979401,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,39,0,-1851569,183611,-11713,887965,765570,775541
147,1778515494591043982,1,1,50,0,-22405,1851568,-5699,-2181,0,0,21,0,-1851569,183656,-11713,898685,766020,789111
148,1778515494596000881,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-4,0,1851568,183702,-11713,889565,767091,778511
149,1778515494601017653,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-22,0,-1851569,183747,-11713,894106,769660,782901
150,1778515494605993528,1,1,50,0,22404,1851568,-5699,-2182,0,0,-17,0,1851568,183793,-11713,890595,766870,779771
151,1778515494611273440,1,1,50,0,22404,1851568,-5699,-2181,0,0,8,0,1851568,183839,-11713,891585,767790,780681
152,1778515494615954463,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,29,0,1851568,183885,-11713,890055,766700,779621
153,1778515494620973539,1,1,50,0,22404,-1851569,-5699,-2181,0,0,40,0,-1851569,183930,-11713,891645,767341,781301
154,1778515494629912188,1,1,50,0,22404,1851568,-5699,-2181,0,0,75,0,-1851569,184030,-11713,888525,764620,778471
155,1778515494630812712,1,1,50,0,-22405,-1851569,-5699,-2180,0,0,75,0,1851568,184030,-11713,891045,767880,780081
156,1778515494635971822,1,1,50,0,-22405,1851568,-5699,-2180,0,0,96,0,-1851569,184068,-11713,900125,765120,777931
157,1778515494641225654,1,1,50,0,22404,-1851569,-5699,-2180,0,0,98,0,1851568,184116,-11713,891265,769591,779851
158,1778515494646394940,1,1,50,0,-22405,1851568,-5699,-2179,0,0,82,0,-1851569,184159,-11713,891615,764770,781141
159,1778515494651058715,1,1,50,0,22404,-1851569,-5699,-2179,0,0,59,0,1851568,184205,-11713,889075,767060,779211
160,1778515494656247137,1,1,50,0,-22405,1851568,-5699,-2179,0,0,32,0,-1851569,184251,-11713,889545,765831,765531
161,1778515494660994209,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,-14,0,1851568,184297,-11713,893335,769551,781611
162,1778515494665977253,1,1,50,0,22404,-1851569,-5699,-2179,0,0,-61,0,-1851569,184342,-11713,888915,765910,778230
163,1778515494670959240,1,1,50,0,22404,1851568,-5699,-2180,0,0,-93,0,-1851569,184388,-11713,888735,766421,777141
164,1778515494676088942,1,1,50,0,22404,-1851569,-5699,-2180,0,0,-107,0,1851568,184434,-11713,894246,769470,782361
165,1778515494681224116,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-101,0,-1851569,184485,-11713,892276,770130,780811
166,1778515494685907411,1,1,50,0,-22405,1851568,-5699,-2181,0,0,-78,0,-1851569,184526,-11713,887675,766900,777641
167,1778515494690941143,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,-59,0,1851568,184571,-11713,890255,768350,779871
168,1778515494695903163,1,1,50,0,22404,1851568,-5699,-2182,0,0,-53,0,-1851569,184663,-11713,889586,767190,779770
169,1778515494700898622,1,1,50,0,-22405,1851568,-5699,-2182,0,0,-55,0,1851568,184663,-11713,891675,770760,781111
170,1778515494705912354,1,1,50,0,22404,-1851569,-5699,-2182,0,0,-47,0,1851568,184709,-11713,888615,768241,778091
171,1778515494711087592,1,1,50,0,22404,1851568,-5699,-2182,0,0,-38,0,-1851569,184755,-11713,889305,768460,778791
172,1778515494715980139,1,1,50,0,-22405,-1851569,-5699,-2183,0,0,-41,0,1851568,184801,-11713,893225,767990,782431
173,1778515494720995727,1,1,50,0,-22405,1851568,-5699,-2183,0,0,-50,0,-1851569,184846,-11713,890615,769601,780561
174,1778515494727235715,1,1,50,0,22404,-1851569,-5699,-2183,0,0,-47,0,1851568,184943,-11713,887715,766870,776910
175,1778515494731169048,1,1,50,0,-22405,1851568,-5699,-2183,0,0,-19,0,-1851569,184943,-11713,887835,766420,777211
176,1778515494736005690,1,1,50,0,22404,1851568,-5699,-2183,0,0,-2,0,1851568,184983,-11713,889365,767410,779721
177,1778515494741049374,1,1,50,0,-22405,-1851569,-5699,-2183,0,0,-12,0,1851568,185033,-11713,888535,767870,777291
178,1778515494746007809,1,1,50,0,-22405,1851568,-5699,-2183,0,0,-18,0,-1851569,185076,-11713,887665,766500,775861
179,1778515494751007077,1,1,50,0,22404,1851568,-5699,-2184,0,0,-13,0,1851568,185121,-11713,888746,767770,778320
180,1778515494755978505,1,1,50,0,22404,-1851569,-5699,-2184,0,0,-1,0,1851568,185167,-11713,889325,766800,779561
181,1778515494760997197,1,1,50,0,22404,1851568,-5699,-2183,0,0,20,0,-1851569,185212,-11713,889505,766290,778751
182,1778515494765973456,1,1,50,0,-22405,1851568,-5699,-2183,0,0,37,0,1851568,185258,-11713,891275,765750,776801
183,1778515494770969652,1,1,50,0,22404,-1851569,-5699,-2183,0,0,45,0,1851568,185304,-11713,887535,766940,776950
184,1778515494775967223,1,1,50,0,-22405,1851568,-5699,-2183,0,0,58,0,-1851569,185349,-11713,889175,766810,779701
185,1778515494781004796,1,1,50,0,22404,-1851569,-5699,-2183,0,0,66,0,1851568,185395,-11713,888805,767421,777841
186,1778515494785998239,1,1,50,0,-22405,1851568,-5699,-2183,0,0,50,0,-1851569,185441,-11713,887816,764410,778150
187,1778515494791031012,1,1,50,0,-22405,1851568,-5699,-2183,0,0,20,0,1851568,185487,-11713,890955,769901,780621
188,1778515494796055560,1,1,50,0,-22405,-164882,-5699,-2183,0,0,-7,0,1851568,185533,-11713,890886,768310,781521
189,1778515494800995019,1,1,50,0,-22405,1851568,-5699,-2183,0,0,-13,0,-164882,185579,-11713,891546,770000,779981
190,1778515494806051503,1,1,50,0,-22405,-1851569,-5699,-2183,0,0,-2,0,1851568,185624,-11713,890185,767860,780001
191,1778515494810924241,1,1,50,0,22404,-1851569,-5699,-2182,0,0,6,0,-1851569,185670,-11713,890205,768491,778421
192,1778515494815965654,1,1,50,0,22404,1851568,-5699,-2182,0,0,4,0,-1851569,185716,-11713,890465,767760,779581
193,1778515494826411651,1,1,50,0,-22405,1851568,-5699,-2182,0,0,10,0,1851568,185809,-11713,889205,767720,779341
194,1778515494831138307,1,1,50,0,-22405,-1851569,-5699,-2182,0,0,55,0,1851568,185855,-11713,887055,766361,776601
195,1778515494837273974,1,1,50,0,22404,1851568,-5699,-2182,0,0,64,0,-1851569,185899,-11713,888976,766170,778890
196,1778515494841006761,1,1,50,0,3600,1851568,-5699,-2181,0,0,41,0,1851568,185945,-11713,896105,765581,784121
197,1778515494846010733,1,1,50,0,-22405,-1851569,-5699,-2181,0,0,29,0,1851568,185993,-11713,887945,767431,777471
198,1778515494850960496,1,1,50,0,22404,1851568,-5699,-2181,0,0,41,0,-1851569,186036,-11713,885545,765160,775421
199,1778515494855985780,1,1,50,0,22404,-1783719,-5699,-2181,0,0,65,0,1851568,186082,-11713,888065,767450,777041
200,1778515494860962263,1,1,50,0,22404,1851568,-5699,-2180,0,0,85,0,-1783719,186128,-11713,888286,765520,778850
201,1778515494865975387,1,1,50,0,-22405,1851568,-5699,-2180,0,0,94,0,1851568,186173,-11713,888596,767150,778420
202,1778515494870959807,1,1,50,0,22404,1851568,-5699,-2180,0,0,93,0,1851568,186219,-11713,893075,766901,777771
203,1778515494876006275,1,1,50,0,22404,-1851569,-5699,-2180,0,0,83,0,1851568,186265,-11713,888405,767360,778230
204,1778515494881019719,1,1,50,0,-22405,1851568,-5699,-2179,0,0,71,0,-1851569,186311,-11713,896175,765391,785291
205,1778515494885957066,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,57,0,1851568,186356,-11713,891485,768651,779041
206,1778515494890969582,1,1,50,0,22404,1851568,-5699,-2179,0,0,34,0,-1851569,186402,-11713,886615,765480,775951
207,1778515494896015026,1,1,50,0,-22405,1851568,-5699,-2179,0,0,4,0,1851568,186448,-11713,893285,772120,782561
208,1778515494900981750,1,1,50,0,22404,-1851569,-5699,-2179,0,0,-7,0,1851568,186494,-11713,890265,769951,780931
209,1778515494906050458,1,1,50,0,-22405,-1851569,-5699,-2179,0,0,13,0,-1851569,186539,-11713,895175,771510,783691
210,1778515494911016990,1,1,50,0,-22405,-1851569,-5699,-2178,0,0,30,0,-1851569,186585,-11713,891745,770161,779921
211,1778515494916008001,1,1,50,0,22404,-1851569,-5699,-2178,0,0,23,0,-1851569,186631,-11713,895165,772031,781961
212,1778515494921037701,1,1,50,0,-22405,1851568,-5699,-2178,0,0,14,0,-1851569,186677,-11713,890465,768581,779941
213,1778515494925932936,1,1,50,0,-22405,-1851569,-5699,-2178,0,0,14,0,1851568,186723,-11713,902906,768021,779111
214,1778515494931748375,1,1,50,0,-22405,1851568,-5699,-2178,0,0,14,0,-1851569,186769,-11713,890646,765870,779910
215,1778515494935986768,1,1,50,0,-22405,-1851569,-5699,-2178,0,0,25,0,1851568,186814,-11713,887495,766810,777171
216,1778515494940970451,1,1,50,0,22404,1851568,-5699,-2178,0,0,41,0,-1851569,186860,-11713,885555,764961,775231
217,1778515494945984567,1,1,50,0,22404,1851568,-5699,-2177,0,0,50,0,1851568,186905,-11713,887745,767010,777261
218,1778515494950956955,1,1,50,0,22404,-1851569,-5699,-2177,0,0,43,0,1851568,186951,-11713,885865,765190,776211
219,1778515494956077440,1,1,50,0,-22405,-1851569,-5699,-2177,0,0,25,0,-1851569,186998,-11713,890025,766760,775320
220,1778515494961000547,1,1,50,0,22404,1851568,-5699,-2177,0,0,2,0,-1851569,187043,-11713,885875,765381,774921
